voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-6.050103595700633e-06,-18.88282624541891,-9.585241035044628e-05,-150,20236656.140373837,9.6045347052819838e-05,20236656.140277792,210698974612.94769,4.7863028370400774e+17,7.939441104554135e-09,3.886595094859061e-09,1.3580750293871319e-15,59.332738622871929,-3.8944207858548907e-09,5.7033849164365901e-09,8.3398465743479526e-09,-150,-6.0501035963232445e-06,-6.050103595700633e-06,-6.050103597058708e-06,-18.88282624153225,-18.88282624541891,-18.88282624947169,-9.585629694554114e-05,-9.585241035044628e-05,-9.585253428667784e-05
-140,-1.077144838807338e-05,-33.61860997857481,-9.519545986834143e-05,-140,19145354.152312629,9.547080033429762e-05,19145354.152217157,200536227676.6702,39966024846712904.0,6.193062063175603e-09,2.0046742329695886e-09,1.3816936960883708e-15,50.494773625771352,2.0105233033973491e-09,5.1931815522201144e-09,8.5338817939345502e-09,-140,-1.0771448387752208e-05,-1.077144838807338e-05,-1.0771448386691687e-05,-33.61860998057941,-33.61860997857481,-33.618609974386345,-9.519345519410846e-05,-9.519545986834143e-05,-9.519537724145266e-05
-130,-2.01459406202782e-05,-62.877325851820046,-9.450136300464863e-05,-130,19076284.184731238,9.4899690574898278e-05,19076284.18463634,201015241136.90912,12829566030822950.0,3.991551977833296e-09,2.79033276114071e-09,5.005930836955025e-16,42.921482430672071,2.8023237064189743e-09,3.5267999107427698e-09,6.0582716499696376e-09,-130,-2.0145940619831225e-05,-2.01459406202782e-05,-2.0145940619777608e-05,-62.8773258546105,-62.877325851820046,-62.877325850618945,-9.449857267188749e-05,-9.450136300464863e-05,-9.450112213471584e-05
-120,-3.94714759544785e-05,-123.19422878141972,-9.374305373313854e-05,-120,19008717.38751987,9.4331997214608824e-05,19008717.387425538,201508692159.61078,16497642077721352.0,1.4968151162975118e-09,1.5327885349858406e-09,6.499656498779038e-16,36.450632492339075,1.50635770523877e-09,3.365920385329044e-09,5.5354959643816315e-09,-120,-3.9471475954238805e-05,-3.94714759544785e-05,-3.947147595488877e-05,-123.19422878291654,-123.19422878141972,-123.19422878264595,-9.374155711719401e-05,-9.374305373313854e-05,-9.3743089905729e-05
-110,-8.052847241169139e-05,-251.3371653557765,-9.286662629600067e-05,-110,18942853.644892462,9.3767699816406944e-05,18942853.644798692,202018964760.59177,1.0422511939995046e+17,2.5177087081829086e-09,1.340038323360826e-09,3.6911662962269e-16,30.938963269723455,1.3009824328946706e-09,1.7571504404493044e-09,2.5626636090958499e-09,-110,-8.052847241148493e-05,-8.052847241169139e-05,-8.052847241132227e-05,-251.33716535706503,-251.3371653557765,-251.33716535454732,-9.286533769434918e-05,-9.286662629600067e-05,-9.286667773267254e-05
-100,-0.00016964539081514647,-529.4798586681127,-9.175589504349485e-05,-100,18878926.867332853,9.3206778065525381e-05,18878926.867239647,202548862423.51132,20715891492875064.0,3.731202014023438e-10,1.4661453995312712e-10,6.285662094984712e-17,26.260022727657944,-9.5493390972478664e-11,3.1074166357224622e-10,5.5971155488165891e-10,-100,-0.00016964539081516022,-0.00016964539081514647,-0.00016964539081520933,-529.479858668017,-529.4798586681127,-529.4798586683901,-9.175598752735048e-05,-9.175589504349485e-05,-9.175584091281053e-05
-90,-0.0003651903660208691,-1139.795014662226,-9.014376163795326e-05,-90,18817210.819516994,9.2649211768720534e-05,18817210.819424346,203101682791.32523,37085608171081864.0,1.887201506178826e-09,1.2619989306637868e-09,2.1429255939175995e-16,22.302803825953575,-1.2953407235727354e-09,1.5574325292811188e-09,2.587129843689695e-09,-90,-0.00036519036602107314,-0.0003651903660208691,-0.0003651903660210834,-1139.79501466097,-1139.795014662226,-1139.7950146628573,-9.014502363688393e-05,-9.014376163795326e-05,-9.014378679239599e-05
-80,-0.0007920047302240082,-2471.9247447749513,-8.738683708044571e-05,-80,18758025.964720648,9.2094980853545482e-05,18758025.964628551,203681305874.32007,1.3068465071587021e+17,4.338744474807754e-09,2.0529224431520277e-09,7.302101631689872e-16,18.973087124939568,2.1569093178186449e-09,3.0810282672538427e-09,4.5977373019923107e-09,-80,-0.0007920047302236815,-0.0007920047302240082,-0.000792004730223278,-2471.9247447770053,-2471.9247447749513,-2471.9247447726666,-8.738478781006309e-05,-8.738683708044571e-05,-8.738684073250624e-05
-70,-0.0016902546854087144,-5275.451454603768,-8.188445136976409e-05,-70,18701747.507501986,9.1544065367627425e-05,18701747.507410441,204292298276.22943,44196600202430632.0,2.08092387765646e-09,7.817250180508495e-10,4.193694003173931e-16,16.205475762845811,9.3605123652196198e-10,1.5432109086811066e-09,2.6190889457211597e-09,-70,-0.001690254685408586,-0.0016902546854087144,-0.001690254685408295,-5275.451454604525,-5275.451454603768,-5275.451454602444,-8.188367927164375e-05,-8.188445136976409e-05,-8.18844609966618e-05
-60,-0.00339414343992098,-10593.456324910396,-6.953743088568679e-05,-60,18648814.850055452,9.0996445477949377e-05,18648814.849964455,204940036416.8566,24382273220983928.0,1.1932570487260818e-09,6.730687297790009e-10,1.6609977282477928e-16,14.026899526988229,8.5484153089510073e-10,8.8416751843915255e-10,1.4377974366652779e-09,-60,-0.0033941434399208754,-0.00339414343992098,-0.003394143439920814,-10593.45632491108,-10593.456324910396,-10593.456324909886,-6.9536757816957e-05,-6.953743088568679e-05,-6.953742422410869e-05
