voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-0.11356880256150854,-236306.28914171565,-150,28128404558.970608,16.832472153522041,28128404542.138134,1671079821.3371763,27950857055383012.0,1.5477417036890984e-07,7.438494264988549e-14,3.3403088619132208e-06,-2272869.2508163746,1.12838745006543e-07,2.736098103639506e-07,-150,-0.11356880256153577,-0.11356880256150854,-0.11356880256148677,-0.11356880256146139,-236306.28914177231,-236306.28914171565,-236306.28914167034,-236306.28914161754
-140,-0.09652438167615537,-200841.41006274527,-140,28234211440.191872,26.146357469722872,28234211414.045513,1079852574.9862752,21558654276431148.0,2.218293957412243e-07,1.0660916593963066e-13,-3.2414716719228577e-06,-2018965.4679251066,2.451435818924003e-07,4.3176176234283048e-07,-140,-0.09652438167620861,-0.09652438167615537,-0.0965243816761871,-0.096524381676102,-200841.41006285604,-200841.41006274527,-200841.41006281128,-200841.4100626342
-130,-0.08114827097825063,-168847.83807376327,-130,28341862102.004669,40.613880284453039,28341862061.390789,697836845.51938546,1.551135544674185e+17,1.57160684466362e-07,7.552292125012627e-14,1.3182745757289281e-06,-1792194.3810503115,1.7112370686032918e-07,3.4195487685906301e-07,-130,-0.0811482709782464,-0.08114827097825063,-0.08114827097826002,-0.08114827097832192,-168847.83807375445,-168847.83807376327,-168847.83807378283,-168847.8380739116
-120,-0.06726128830259183,-139952.7430349393,-120,28451344686.574692,63.086694721051131,28451344623.487995,450988038.16521525,23382070339936540.0,5.832407623529434e-08,2.8033131371785203e-14,6.285828737509859e-07,-1589205.1585613582,1.413147907310011e-07,2.7393357271421337e-07,-120,-0.0672612883025672,-0.06726128830259183,-0.0672612883025638,-0.06726128830258044,-139952.74303488806,-139952.7430349393,-139952.743034881,-139952.7430349156
-110,-0.05470594742785409,-113828.4382602041,-110,28562647701.217026,97.994356189369554,28562647603.222668,291472374.65411818,12470415819262738.0,2.0678271539509296e-07,9.937883849175932e-14,1.9208107603577816e-06,-1407008.0122614685,2.1608084208200912e-07,4.2927276666659964e-07,-110,-0.05470594742786374,-0.05470594742785409,-0.05470594742783363,-0.054705947427933006,-113828.43826022418,-113828.4382602041,-113828.43826016152,-113828.4382603683
-100,-0.043336667977024686,-90172.00993971013,-100,28675760012.292587,152.21741902044317,28675759860.075169,188386849.52634338,12483851014012612.0,8.005008567124605e-08,3.8469227803261674e-14,-2.809941411302694e-07,-1242951.1485109124,9.3454839845009647e-08,2.0936448485997516e-07,-100,-0.043336667977050096,-0.043336667977024686,-0.04333666797701163,-0.04333666797702906,-90172.009939763,-90172.00993971013,-90172.00993968295,-90172.00993971922
-90,-0.03298912392309844,-68641.53958197762,-90,28790670839.225723,236.44364384077346,28790670602.782078,121765467.54039207,16418769205019072.0,3.349850885570049e-08,1.6105172750968677e-14,2.8195130675678792e-07,-1094715.1207609766,1.385427684074098e-07,2.92456467043678e-07,-90,-0.03298912392309202,-0.03298912392309844,-0.0329891239231013,-0.032989123923085194,-68641.53958196426,-68641.53958197762,-68641.53958198355,-68641.53958195006
-80,-0.023407126066188864,-48703.966013709665,-80,28907369748.640625,367.27463303785402,28907369381.365993,78707776.547315255,1.4380810880191405e+17,8.210190571844578e-08,3.9458020184568454e-14,1.9324875007375975e-08,-960328.10250967229,1.5597357490065858e-07,2.7821480319545344e-07,-80,-0.02340712606618769,-0.023407126066188864,-0.02340712606619595,-0.02340712606615649,-48703.96601370722,-48703.966013709665,-48703.96601372441,-48703.966013642304
-70,-0.014127346870467435,-29395.228611043352,-70,29025846648.614407,570.49812751121692,29025846078.11628,50878075.227413803,1.2648739078304008e+17,1.802982296794653e-07,8.665117234851749e-14,-2.5891074392871792e-07,-838203.07557199046,1.9869399882797654e-07,3.7059026780639215e-07,-70,-0.014127346870454208,-0.014127346870467435,-0.01412734687047235,-0.014127346870385698,-29395.22861101583,-29395.228611043352,-29395.22861105358,-29395.22861087328
-60,-0.004418186744391935,-9193.06438699945,-60,29146091783.044567,886.17095823293505,29146090896.873608,32889919.842513449,38426194322358336.0,1.2980308383703232e-08,6.238065619612598e-15,-1.6812204818588301e-07,-727190.3169256351,1.9435565147776352e-08,3.9695456255373074e-08,-60,-0.004418186744396364,-0.004418186744391935,-0.004418186744390126,-0.00441818674439444,-9193.064387008664,-9193.06438699945,-9193.064386995684,-9193.064387004662
