voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-1.0900076144457561e-07,-0.34020212685572915,-150,1048621000.9865659,0.00041439533973635577,1048621000.9861516,2530484540810.0234,3.495794312116352e+17,3.8619201525591507e-07,1.237359216892929e-13,3.5897341582267254e-07,-2329010.811298246,4.6929375543811504e-07,8.1042253725232806e-07,-150,-1.0900068618357181e-07,-1.0900076144457561e-07,-1.0900063770865392e-07,-1.0900066123425196e-07,-0.34020189195871353,-0.34020212685572915,-0.3402017406637139,-0.3402018140894256
-140,-7.491830610965844e-08,-0.23382742231478915,-140,1072631314.1260719,0.00043616492713714853,1072631314.1256357,2459233302334.7192,79212835141402976.0,1.404385907566308e-07,4.499652448265217e-14,1.2210085241295607e-07,-2190525.317740832,1.6425830122135736e-07,2.8919611652738242e-07,-140,-7.49182932972908e-08,-7.491830610965844e-08,-7.491826111313396e-08,-7.491827984391138e-08,-0.2338273823261261,-0.23382742231478915,-0.2338272818761984,-0.23382734033680208
-130,-4.834110825837124e-08,-0.15087736659916118,-130,1145774520.7677665,0.0004590781445215755,1145774520.7673073,2495815874575.8325,59665477133344464.0,1.2858483960931366e-07,4.1198582609375265e-14,-1.4469878183738621e-07,-2085260.0223227525,1.7995764467756633e-07,2.9467979736347729e-07,-130,-4.834114322662353e-08,-4.834110825837124e-08,-4.834114945695385e-08,-4.834114236257987e-08,-0.1508774757385254,-0.15087736659916118,-0.1508774951840008,-0.1508774730417599
-120,-2.9382521825912408e-08,-0.09170574852032587,-120,1251050364.0892918,0.00048319507063689934,1251050364.0888085,2589120709448.2207,1.450408963281961e+17,2.59726903095725e-07,8.321649975187825e-14,4.7482229618104549e-07,-2003023.2828326598,3.2962869432174313e-07,5.7855091257865022e-07,-120,-2.9382495063543317e-08,-2.9382521825912408e-08,-2.938245012838694e-08,-2.9382438609412656e-08,-0.09170566499233246,-0.09170574852032587,-0.0917055247452776,-0.09170548879342277
-110,-1.6962853290955537e-08,-0.052942738111596555,-110,1370945518.6078241,0.00050857894036997729,1370945518.6073155,2695639574872.0908,1.424244786509129e+17,2.581814726454468e-07,8.27213438355369e-14,-2.4859785195799519e-07,-1934540.3313889555,3.2930376772633893e-07,5.6122479219504115e-07,-110,-1.6962900978326795e-08,-1.6962853290955537e-08,-1.696293553839824e-08,-1.6962936012299372e-08,-0.05294288694858551,-0.052942738111596555,-0.05294299481397703,-0.0529429962930692
-100,-9.392043491662479e-09,-0.029313494043890387,-100,1508417697.3227034,0.00053529631054993808,1508417697.3221681,2817911626876.3862,4.7947291192712608e+17,8.981442078948021e-08,2.8776540420891696e-14,-4.8970599768992847e-08,-1873607.1341048661,8.6767602183056643e-08,1.9894114106635907e-07,-100,-9.392050485312939e-09,-9.392043491662479e-09,-9.39207224752457e-09,-9.3920722682029e-09,-0.02931351587176323,-0.029313494043890387,-0.02931358379377207,-0.029313583858311176
-90,-5.025537704676389e-09,-0.015685198828577995,-90,1667141772.9055784,0.00056341723446103401,1667141772.905015,2958982563783.959,1.261648704019539e+17,6.196842718964035e-07,1.9854684071559838e-13,1.0179142391642481e-06,-1817381.3370078271,7.4140701347993843e-07,1.2514127892966666e-06,-90,-5.0254034265875816e-09,-5.025537704676389e-09,-5.02534432399666e-09,-5.0253391578356736e-09,-0.01568477973341942,-0.015685198828577995,-0.01568459526840406,-0.0156845791443061
-80,-2.604574874904938e-09,-0.008129135065246373,-80,1851693846.1084428,0.00059301544552324299,1851693846.1078498,3122505256966.1382,2.3630924673399255e+18,1.0029179975390434e-07,3.2133492640915975e-14,-1.5513368480237918e-07,-1765341.8735948631,1.440370496089895e-07,2.3951301254620345e-07,-80,-2.604607008397579e-09,-2.604574874904938e-09,-2.6045841935178275e-09,-2.6045790435212892e-09,-0.008129235357046127,-0.008129135065246373,-0.008129164149556266,-0.008129148075909143
-70,-1.2975733533734455e-09,-0.00404985441127792,-70,2067783303.3348427,0.00062416855062223295,2067783303.3342185,3312860446546.8052,1.5473871715222918e+17,4.2926401762257566e-07,1.3753619124621098e-13,-7.9233581173832337e-07,-1718022.1169521241,5.292830935647223e-07,8.6506980555251878e-07,-70,-1.2976747892796994e-09,-1.2975733533734455e-09,-1.2977108895646917e-09,-1.2977050100134931e-09,-0.004050171002745628,-0.00404985441127792,-0.004050283675295543,-0.004050265324636371
-60,-6.030146797886118e-10,-0.0018820682889781892,-60,2322545425.1539936,0.00065695823359560241,2322545425.1533365,3535301494651.2734,59868830533979976.0,2.195353090428398e-07,7.033911301727483e-14,-1.9284869532026733e-07,-1676132.1479886936,2.8799646612898869e-07,5.1868941150105602e-07,-60,-6.029993310570717e-10,-6.030146797886118e-10,-6.029486765065925e-10,-6.029443406755945e-10,-0.0018820203840732574,-0.0018820682889781892,-0.0018818622862253201,-0.0018818487536691464
