voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-1.0900064195572631e-07,-0.3402017539192457,-150,1048621000.9865659,0.00041439533973635577,1048621000.9861516,2530484540810.0234,3.495794312116352e+17,3.666044245953515e-08,1.1746005766116045e-14,1503431.7212324899,4.1594755404404321e-09,3.8060826313387351e-08,8.6425434116979876e-08,-150,-1.0900064082741737e-07,-1.0900064195572631e-07,-1.0900063770179609e-07,-1.0900064944780186e-07,-0.3402017503976822,-0.3402017539192457,-0.3402017406423099,-0.34020177730275236
-140,-7.491825508398469e-08,-0.2338272630586289,-140,1072631314.1260719,0.00043616492713714853,1072631314.1256357,2459233302334.7192,79212835141402976.0,7.189271400420694e-08,2.303442556705158e-14,1365623.3040658168,1.9212603620944862e-08,7.689213152712333e-08,1.5671705333115372e-07,-140,-7.49182622641325e-08,-7.491825508398469e-08,-7.491826117658555e-08,-7.491823922970693e-08,-0.23382728546857834,-0.2338272630586289,-0.23382728207423706,-0.23382721357586433
-130,-4.8341143711516634e-08,-0.15087747725192457,-130,1145774520.7677665,0.0004590781445215755,1145774520.7673073,2495815874575.8325,59665477133344464.0,5.653413381878636e-08,1.8113536474041417e-14,1255087.8416509489,2.7029061199901661e-08,4.4613880973496197e-08,9.2283530669619908e-08,-130,-4.8341145613789553e-08,-4.8341143711516634e-08,-4.8341149430310797e-08,-4.834116182505311e-08,-0.150877483189106,-0.15087747725192457,-0.1508774951008452,-0.1508775337860584
-120,-2.9382439673831686e-08,-0.09170549211557955,-120,1251050364.0892918,0.00048319507063689934,1251050364.0888085,2589120709448.2207,1.450408963281961e+17,3.26185564392123e-08,1.0450985483979079e-14,1163678.3013177812,1.1904835896371462e-08,4.3224120560438743e-08,1.0409179387852539e-07,-120,-2.9382447320222852e-08,-2.9382439673831686e-08,-2.938245012481717e-08,-2.9382442020292477e-08,-0.09170551598072052,-0.09170549211557955,-0.09170552473413598,-0.0917054994391151
-110,-1.696293423080351e-08,-0.05294299073284492,-110,1370945518.6078241,0.00050857894036997729,1370945518.6073155,2695639574872.0908,1.424244786509129e+17,8.746539492676675e-08,2.8023912533193805e-14,1084755.0688063209,1.3089274784459004e-08,6.6048296249558576e-08,1.1939965692639368e-07,-110,-1.6962946334481238e-08,-1.696293423080351e-08,-1.6962935541736968e-08,-1.6962918310568705e-08,-0.05294302850961685,-0.05294299073284492,-0.05294299482439753,-0.052942941044221925
-100,-9.392081798217259e-09,-0.029313613602425903,-100,1508417697.3227034,0.00053529631054993808,1508417697.3221681,2817911626876.3862,4.7947291192712608e+17,8.698894499170606e-08,2.7871257975729867e-14,1016790.1536830257,4.2271965238440041e-09,1.1132543274605831e-07,2.2114894910633471e-07,-100,-9.392098228633403e-09,-9.392081798217259e-09,-9.392072230189421e-09,-9.392100101447397e-09,-0.029313664883375168,-0.029313613602425903,-0.02931358373966736,-0.02931367072861235
-90,-5.025342460605315e-09,-0.015684589452575892,-90,1667141772.9055784,0.00056341723446103401,1667141772.905015,2958982563783.959,1.261648704019539e+17,3.9056559889005804e-08,1.251372178883765e-14,960275.92061540461,1.7577083062613982e-08,3.6314076330503019e-08,7.5588547232625556e-08,-90,-5.025331811606884e-09,-5.025342460605315e-09,-5.0253443253286724e-09,-5.025343955543633e-09,-0.01568455621600151,-0.015684589452575892,-0.0156845952725614,-0.01568459411842582
-80,-2.604577318020165e-09,-0.008129142690449953,-80,1851693846.1084428,0.00059301544552324299,1851693846.1078498,3122505256966.1382,2.3630924673399255e+18,4.311436896387022e-08,1.3813843815763197e-14,915493.19249676843,1.033200477444326e-09,2.7695194857055071e-08,6.5688853968340105e-08,-80,-2.6045771688222885e-09,-2.604577318020165e-09,-2.6045841890153014e-09,-2.6045909826661043e-09,-0.008129142224788666,-0.008129142690449953,-0.008129164135503438,-0.00812918533915763
-70,-1.297705841087736e-09,-0.004050267918501049,-70,2067783303.3348427,0.00062416855062223295,2067783303.3342185,3312860446546.8052,1.5473871715222918e+17,1.575713921668498e-08,5.048587405218608e-15,882121.48515120533,1.7484688697783817e-08,1.7276946466493121e-08,3.4538315063796423e-08,-70,-1.2977082096040249e-09,-1.297705841087736e-09,-1.2977108896751412e-09,-1.2977081726551488e-09,-0.004050275310873985,-0.004050267918501049,-0.004050283675640266,-0.004050275195552899
-60,-6.029382158769294e-10,-0.001881829637568444,-60,2322545425.1539936,0.00065695823359560241,2322545425.1533365,3535301494651.2734,59868830533979976.0,9.555738151906419e-08,3.061658503873194e-14,859400.19956802274,5.0423396227990917e-08,1.1604672964540834e-07,2.2973138856093533e-07,-60,-6.029235385358333e-10,-6.029382158769294e-10,-6.029486792018386e-10,-6.029180626167999e-10,-0.0018817838281393051,-0.001881829637568444,-0.001881862294637449,-0.00188176673725593
