voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-50,7.440176037061456e-10,0.0023221523211802296,-50,1131794.1524284431,3.0765207416641174e-09,1131794.1524284401,367881203302483.06,36239621708878512.0,1.3372928892724234e-10,4.2846864162030993e-17,0.0026936431512265572,4.4166998579832387e-11,1.4823108694463357e-10,3.0734243362112723e-10,-50,7.440175639161097e-10,7.440176037061456e-10,7.440175608592814e-10,7.44017580208934e-10,0.0023221521969916032,0.0023221523211802296,0.0023221521874509407,0.002322152247843115
-40,8.225909097896688e-10,0.0025673873588940976,-40,1250825.1885425178,2.7837510844214353e-09,1250825.188542515,449330831173249.37,46416754320368680.0,1.986516290006235e-11,6.364798195353961e-18,0.0029769428775896761,3.8109746446010352e-11,1.6364272043577096e-10,3.3493954831875783e-10,-40,8.22590914639306e-10,8.225909097896688e-10,8.22590916154467e-10,8.225909098045639e-10,0.0025673873740302937,0.0025673873588940976,0.0025673873787592605,0.0025673873589405864
-30,9.093970838924147e-10,0.0028383179896767003,-30,1382374.9035603907,2.5188421436826941e-09,1382374.9035603881,548813631305722.87,58481540315886336.0,2.3394332868478807e-10,7.49554424926466e-17,0.0032900359565477977,3.3428842732032345e-11,3.6551964299031664e-10,7.4025997527996101e-10,-30,9.09397047045109e-10,9.093970838924147e-10,9.093970328001027e-10,9.093970089369722e-10,0.002838317874672625,0.0028383179896767003,0.0028383178302125553,0.0028383177557333716
-20,1.0053047096337363e-09,0.0031376551486695893,-20,1527759.8912453461,2.2791426217300103e-09,1527759.8912453437,670322197777022.75,65923649945558288.0,1.2892339192743796e-10,4.1307054733861614e-17,0.0036360563475071224,3.2773908855067509e-11,2.8761255906785656e-10,5.9023657120703399e-10,-20,1.0053047029302328e-09,1.0053047096337363e-09,1.0053046975016086e-09,1.0053046683266816e-09,0.0031376551277472933,0.0031376551486695893,0.003137655110804022,0.0031376550197461973
-10,1.111273770338902e-09,0.00346839503851093,-10,1688435.2134197177,2.0622535251818903e-09,1688435.2134197156,818733096005156.87,4.6417802404494528e+17,5.287152616759161e-11,1.6940036905265367e-17,0.0040184673756840173,5.1441576850483756e-12,1.5302835995967437e-10,3.415240395175656e-10,-10,1.1112737706760254e-09,1.111273770338902e-09,1.1112737872789389e-09,1.1112737798283215e-09,0.0034683950395631258,0.00346839503851093,0.0034683950913824563,0.003468395068128344
0,1.2283648481138578e-09,0.003833847840555112,0,1866008.962712667,1.8660041550611373e-09,1866008.9627126651,1000002576442028.1,4.6311641057428685e+17,1.056110802109822e-09,3.383779011605534e-16,0.0044410959345563307,5.6982048261993655e-12,9.6284355491003974e-10,2.010403205889022e-09,0,1.2283648978698006e-09,1.2283648481138578e-09,1.228364876946613e-09,1.228365186491759e-09,0.003833847995848317,0.003833847840555112,0.0038338479305449844,0.003833848896665914
10,1.3577498465673563e-09,0.004237671181546056,10,2062258.3568917164,1.6884303817098917e-09,2062258.3568917147,1221405619817883.7,24520393835049064.0,1.8021349169894396e-10,5.774040277529308e-17,0.0049081724861565444,1.1894061443978919e-10,1.9323455266617332e-10,4.4448201196034542e-10,10,1.357749874332459e-09,1.3577498465673563e-09,1.3577498540963865e-09,1.357749904307759e-09,0.00423767126820368,0.004237671181546056,0.004237671205044902,0.004237671361759548
20,1.5007236031674519e-09,0.004683906376927128,20,2279147.5258555086,1.527754987119848e-09,2279147.5258555072,1491827907662209.5,49907923088647264.0,2.1332840528798247e-10,6.835042101784232e-17,0.0054243714199998256,1.2773920209989846e-10,2.866782214606129e-10,5.000061838091735e-10,20,1.5007236715178729e-09,1.5007236031674519e-09,1.5007236474545075e-09,1.5007236492250096e-09,0.0046839065902555335,0.004683906376927128,0.004683906515151397,0.004683906520677308
30,1.6587172745299242e-09,0.005177020207646456,30,2518847.1693060007,1.3823698779370841e-09,2518847.1693059993,1822122435903252.0,17414396952469006.0,8.663260603683498e-10,2.775708695732611e-16,0.0059948592287401518,2.0455400868263687e-10,7.6159264284627154e-10,1.2797697766971095e-09,30,1.6587172022194695e-09,1.6587172745299242e-09,1.6587171867033977e-09,1.6587169969590546e-09,0.0051770199819583945,0.005177020207646456,0.005177019933531204,0.005177019341320395
40,1.833311734629031e-09,0.0057219467372941046,40,2783756.2818406774,1.2508199911232759e-09,2783756.281840676,2225545083702073.0,17725352258003222.0,5.5105496554741507e-11,1.7655801045596024e-17,0.00662534547284622,2.2210123799001895e-10,7.3867665039128894e-10,1.770214236697723e-09,40,1.8333117181999125e-09,1.833311734629031e-09,1.8333117250712249e-09,1.8333117358557135e-09,0.005721946686017205,0.0057219467372941046,0.005721946707463249,0.005721946741122702
50,2.0262546119451286e-09,0.0063241404867201275,50,3076526.1628968143,1.1317887311957467e-09,3076526.1628968134,2718286618427833.5,44692831823211016.0,4.429663710489584e-10,1.419264252745419e-16,0.0073221402821188062,9.7350325039409216e-11,4.4950838128017062e-10,1.0638007883444212e-09,50,2.0262546776487704e-09,2.0262546119451286e-09,2.0262546629168413e-09,2.026254753871554e-09,0.006324140691787673,0.0063241404867201275,0.00632414064580787,0.006324140929686499
60,2.239476971728466e-09,0.006989628501025175,60,3400086.9518473744,1.0240847932973544e-09,3400086.9518473735,3320122488001949.5,10778828019415740.0,3.3084210544764847e-10,1.0600181079832508e-16,0.0080922174059835077,4.4610096863579018e-10,3.5713073375120259e-10,8.9098268324892815e-10,60,2.2394769586409608e-09,2.239476971728466e-09,2.2394770384569027e-09,2.2394770646427716e-09,0.006989628460177781,0.006989628501025175,0.006989628709291208,0.006989628791019886
70,2.475112753967165e-09,0.007725071017375672,70,3757676.9538207143,9.2663024021706726e-10,3757676.9538207133,4055206479059502.5,1.2701377916977331e+17,3.1300876040391e-10,1.0028800695037523e-16,0.0089432843108512173,4.1839193462586353e-11,4.5445043655690626e-10,1.0072832010762228e-09,70,2.475112785669213e-09,2.475112753967165e-09,2.475112852625261e-09,2.475112752337254e-09,0.0077250711163208904,0.007725071017375672,0.0077250713252973195,0.007725071012288559
80,2.735520407706871e-09,0.008537828987849161,80,4152875.0497467322,8.3844971403205207e-10,4152875.0497467313,4953040093216583.0,1.6724815165754406e+17,5.134881079366105e-10,1.6452158997100568e-16,0.0098838583808221261,3.5115774511747164e-11,4.9188341521291606e-10,1.2254725173001246e-09,80,2.7355203618457204e-09,2.735520407706871e-09,2.7355204279072894e-09,2.7355205263673104e-09,0.008537828844711987,0.008537828987849161,0.008537829050896659,0.008537829358200095
90,3.0233059816072176e-09,0.009436036147338383,90,4589636.5150001226,7.5866067439775074e-10,4589636.5150001217,6049656545916953.0,14779487647010022.0,3.69353008247697e-10,1.1834070393633007e-16,0.010923353619796674,4.3917098364432034e-10,3.9512373621461931e-10,9.403008290618034e-10,90,3.023305979274276e-09,3.0233059816072176e-09,3.023306011021773e-09,3.023305892681069e-09,0.00943603614005704,0.009436036147338383,0.00943603623914411,0.009436035869791103
100,3.341349854272571e-09,0.010428682441549847,100,5072332.6051257383,6.8646456578748059e-10,5072332.6051257374,7389066905889005.0,13416520196815860.0,5.157833569968684e-10,1.6525698744997044e-16,0.012072173006976121,5.3466600128648965e-10,7.2117180901248594e-10,1.487598040843946e-09,100,3.3413496953184813e-09,3.341349854272571e-09,3.341349856968189e-09,3.3413496917112017e-09,0.010428681945438457,0.010428682441549847,0.010428682449963138,0.01042868193417978
