voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-2.1543493309076588e-06,-4.482624492109153,-150,7.1650115082351591e+19,0.12335485060155361,7.1650115082351591e+19,5.8084554221371805e+20,1.9501222994393045e+20,1.1251406298243096,5.407425866935631e-07,-10263758065.537571,0.11691856384277344,1.5156346011139445,2.2502812609143383,-150,-1.6136067442140956e-06,-2.1543493309076588e-06,-1.6695210633015246e-06,-1.6695214761928434e-06,-3.3574838622848433,-4.482624492109153,-3.473826598629889,-3.473827457746241
-140,-2.315169151402314e-06,-4.817247506038939,-140,7.5989466095106097e+19,0.17765885494028977,7.5989466095106097e+19,4.2772687080892065e+20,6.7920622692652016e+19,2.7593058747022816,1.3261224033819163e-06,-11107533032.266422,-0.67664146423339844,3.5240266592368457,5.5186117540138691,-140,-1.3125928150368947e-06,-2.315169151402314e-06,-9.89047490463772e-07,-9.890467480203975e-07,-2.7311544216331556,-4.817247506038939,-2.057943176162655,-2.057941631336657
-130,-4.875423862233932e-06,-10.144452480719792,-130,8.0591621763009921e+19,0.25586889031745463,8.0591621763009921e+19,3.1497233471025139e+20,1.2438037652346872e+20,8.55665559879199,4.112328680779431e-06,-12401479917.887682,8.6020755767822266,11.679010053424125,17.113317081060597,-130,-1.0673851789192615e-06,-4.875423862233932e-06,-5.179713859698692e-06,-5.179712358732224e-06,-2.220942944068376,-10.144452480719792,-10.777598542860366,-10.777595419750778
-120,-1.641029534363959e-07,-0.3414543350736494,-120,8.5472498350246281e+19,0.36850901157890148,8.5472498350246281e+19,2.3194140621971128e+20,1.3960591528321555e+20,5.930271385003813,2.850088427632833e-06,-15105601539.297989,4.4902591705322266,7.5665799461378995,11.860542780776074,-120,-8.68169261476862e-07,-1.641029534363959e-07,-3.014190789347452e-06,-3.0141913810692287e-06,-1.8064279265020016,-0.3414543350736494,-6.2717244888627794,-6.2717257200774625
-110,-9.041200545248668e-07,-1.8812319070430021,-110,9.0648976059473904e+19,0.53073623544610837,9.0648976059473904e+19,1.7079854361795976e+20,1.3969671379680194e+20,6.851082529850945,3.2926302638463644e-06,-25186179276.835278,-6.4785614013671875,9.4118338809884907,13.702165063245101,-110,-7.066659025870325e-07,-9.041200545248668e-07,2.3885079508946145e-06,2.3885102093214975e-06,-1.4703826520745578,-1.8812319070430021,4.969845923625915,4.969850622807943
-100,6.683442583031281e-06,13.906455645092137,-100,9.6138957410934063e+19,0.76438009048578182,9.6138957410934063e+19,1.2577375916454791e+20,1.4355932038267686e+20,15.10410285652311,7.2590318328450066e-06,-66458141594.020515,-13.592735290527344,20.324936182713639,30.208208181519229,-100,-5.755892498137253e-07,6.683442583031281e-06,5.915457733574746e-06,5.915456438438948e-06,-1.1976472114309724,13.906455645092137,12.308484672440171,12.30848197760913
-90,-7.807216991462623e-06,-16.244729487021687,-90,1.0196142915717769e+20,0.97335119562756056,1.0196142915717769e+20,1.0475297057753019e+20,1.9893438710428097e+20,44.00073738194041,2.1146754385760562e-05,-7383553128.727294,-28.937172889709473,54.725115385943461,88.001476016413676,-90,-4.710467692708055e-07,-7.807216991462623e-06,1.3339537394297941e-05,1.3339536391714385e-05,-0.9801222831269361,-16.244729487021687,27.756007894918728,27.75600580881062
-80,7.138695667569683e-06,14.853715496399673,-80,1.0813652794754076e+20,0.79182860304528313,1.0813652794754076e+20,1.3656557433219755e+20,2.8612979079615768e+20,15.647164295958271,7.520027160637545e-06,-2452342526.7587109,-12.046759605407715,20.034363321634295,31.294337967170115,-80,-3.813314930678622e-07,7.138695667569683e-06,5.3638846755558866e-06,5.363884629173074e-06,-0.793448799558598,14.853715496399673,11.160808729829144,11.160808633318922
-70,-2.915323490381887e-06,-6.06600809484371,-70,1.1468560996946459e+20,0.64415859292842004,1.1468560996946459e+20,1.7803940089984742e+20,3.402776965371826e+20,8.007780341504795,3.8485392321272045e-06,-969639687.22589386,-2.6030662059783936,10.011888022892808,16.015569144666738,-70,-3.070531265217878e-07,-2.915323490381887e-06,9.332152153230001e-07,9.332157417453174e-07,-0.6388953943441278,-6.06600809484371,1.9417711513171039,1.9417722466610847
-60,3.236896228639401e-05,67.35114916020393,-60,1.2163132480751059e+20,0.52402791620270917,1.2163132480751059e+20,2.3210848324435463e+20,4.4675813948295787e+20,96.32806929747919,4.6295270104368494e-05,-405503987.08463043,28.778135895729065,121.21171819752927,192.65613861902082,-60,-2.3097900205045844e-07,3.236896228639401e-05,-1.392630781797449e-05,-1.3926294955892445e-05,-0.4806054974000384,67.35114916020393,-28.976920137275258,-28.976893374724188
-50,-3.8615983709670235e-05,-80.34952915037502,-50,1.289976937755066e+20,0.42630069671409043,1.289976937755066e+20,3.0259789573372956e+20,5.0908283606737007e+20,80.00871820390503,3.845218996879676e-05,-173111176.31629327,39.282946199178696,98.004111837775127,160.01754501526918,-50,-1.637937408734782e-07,-3.8615983709670235e-05,-1.8830961045596945e-05,-1.883093815984585e-05,-0.34081094646999205,-80.34952915037502,-39.182191106111,-39.18214348698679
-40,-7.464606170731471e-06,-15.531848045633524,-40,1.3681019299273176e+20,0.34679886013671751,1.3681019299273176e+20,3.9449435600450781e+20,7.5676970112024222e+20,41.947852274244624,2.016013780300197e-05,-74277756.384795025,42.496001809835434,51.992372204083537,83.895760566655156,-40,-9.838461957612032e-08,-7.464606170731471e-06,-2.025852242257809e-05,-2.0258508771127636e-05,-0.2047120673660431,-15.531848045633524,-42.15256434161067,-42.152535936595164
-30,9.899976075482149e-05,205.99201155809715,-30,1.4509584149145258e+20,0.28212351121909701,1.4509584149145258e+20,5.1429900636239849e+20,9.7340003276460314e+20,313.42854541245407,0.00015063375892522543,-31523522.480226979,109.18186151236296,390.10081003575834,626.85709081617119,-30,8.329444525258606e-08,9.899976075482149e-05,-5.163396996271814e-05,-5.163399817040394e-05,0.17331345246064517,205.99201155809715,-107.43647516171066,-107.43653385435694
-20,-0.0001190658489471223,-247.74417175847339,-20,1.5388329466052592e+20,0.22950962281483273,1.5388329466052592e+20,6.70487331961145e+20,1.2481969951357089e+21,248.71339894327335,0.00011953165953213716,-12933893.70243855,207.00459809228778,324.70978580141474,497.42683443966769,-20,4.658105850148631e-07,-0.0001190658489471223,-9.75204224568018e-05,-9.752040998597864e-05,0.9692271847999648,-247.74417175847339,-202.91390440449814,-202.9138784560521
-10,-0.00023353639679836894,-485.9267515571555,-10,1.6320294334823645e+20,0.18670782430358895,1.6320294334823645e+20,8.7410875230845547e+20,1.5902495158269192e+21,693.5179334687263,0.00033330471882506987,-5159910.9872104404,-212.43722658604383,871.33116231239376,1387.0358669922834,-10,-8.409988163483054e-07,-0.00023353639679836894,9.976832202670092e-05,9.976829798172505e-05,-1.749893500516657,-485.9267515571555,207.59118191157077,207.59113188041002
0,-0.00016255435822935943,-338.23212282430177,0,1.7308701896711022e+20,0.15188823557217287,1.7308701896711022e+20,1.1395683037272778e+21,2.0014038398097141e+21,682.7830196719822,0.00032814551925435464,-2088064.6282768666,-353.56999942008406,836.30158294425541,1365.5660623330084,0,-2.0678627375177433e-06,-0.00016255435822935943,0.0001655911595557903,0.00016559116102499518,-4.302669033536711,-338.23212282430177,344.5508937906581,344.55089684768035
10,-0.0001168255539449543,-243.08271732200228,10,1.8356970496420184e+20,0.12356223522649887,1.8356970496420184e+20,1.4856457122817887e+21,2.5395445403998775e+21,675.9917111626586,0.00032488161638477374,-845471.17206607654,684.30135050194804,836.02857648374004,1351.9835090788588,10,6.134950685371751e-06,-0.0001168255539449543,-0.000318746665699402,-0.0003187466440875577,12.765190772725242,-243.08271732200228,-663.2265203899334,-663.2264754214684
