voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,0.0006114447073753684,1908.3792365023983,-150,216927752600.86609,4681.2005655227103,216927747919.66553,46340196.187822081,5.8392887508009789e+18,4.3572954382398166e-06,1.3960774810500842e-12,-9.4129484892051786e-06,-20332235.999461018,5.9220025472857951e-06,8.6304160333838809e-06,-150,0.0006114447087001732,0.0006114447073753684,0.0006114447073040958,0.0006114447073066441,1908.379240637245,1908.3792365023983,1908.3792362799495,1908.379236287903
-140,0.0011689480813474207,3648.4022513964446,-140,218117583654.74493,5713.0590063588024,218117577941.68591,38178773.125216044,1.5798298135525972e+19,3.6874826037092134e-06,1.181469418826131e-12,6.2986512585334084e-06,-16178139.041572718,5.1800128524231438e-06,7.4236251492720839e-06,-140,0.0011689480801659513,0.0011689480813474207,0.0011689480813276325,0.001168948081340222,3648.402247708962,3648.4022513964446,3648.4022513346836,3648.4022513739765
-130,0.0017193505906941632,5366.262767459935,-130,219319289536.1178,6972.3659034235206,219319282563.75189,31455504.856454711,4.1797756856487608e+19,2.0296898583183065e-05,6.503126379411861e-12,2.7933093958814384e-05,-12874497.179895861,2.8621911727860471e-05,4.0658295404227829e-05,-130,0.0017193505842299868,0.0017193505906941632,0.001719350590721785,0.0017193505907331132,5366.262747284603,5366.262767459935,5366.262767546145,5366.262767581502
-120,0.0023110232119366706,7212.931373085739,-120,220533908941.68768,8509.2568162019979,220533900432.43088,25916941.244713809,3.8214247152814694e+18,3.4882377804024145e-06,1.1176315949101845e-12,-1.5411417697263986e-05,-10247575.539806906,4.8300570358420819e-06,6.9925151251482021e-06,-120,0.002311023213007967,0.0023110232119366706,0.0023110232118955716,0.0023110232118903353,7212.93137642936,7212.931373085739,7212.931372957464,7212.931372941122
-110,0.002983306905783351,9311.195086714579,-110,221762703262.60522,10384.918486352994,221762692877.68674,21354303.700508341,9.0315132560648724e+18,3.856212060782127e-06,1.2355303412314722e-12,5.151453860314547e-06,-8159212.3137118416,5.3990221370122147e-06,7.7047567970112141e-06,-110,0.0029833069045495752,0.002983306905783351,0.0029833069057851056,0.0029833069057821574,9311.195082863844,9311.195086714579,9311.195086720056,9311.195086710854
-100,0.003771574308016243,11771.455393309123,-100,223007205597.66403,12674.024805885701,223007192923.63922,17595610.629868858,1.4718400028642134e+19,7.788950824760832e-06,2.4955796977532696e-12,-2.3618689364676068e-06,-6499552.7948094327,1.0938662389768367e-05,1.5591563737871184e-05,-100,0.0037715743055557584,0.003771574308016243,0.003771574308051338,0.003771574308048283,11771.455385629708,11771.455393309123,11771.455393418659,11771.455393409124
-90,0.004711151334655123,14703.967960846203,-90,224269280570.45511,15467.709736123021,224269265102.74536,14499191.179331515,8.0554611874460744e+18,1.166428774013184e-06,3.737236214940154e-13,1.0261794007545082e-05,-5181271.3847001195,1.6630325048634334e-06,2.4598149934718094e-06,-90,0.0047111513342814,0.004711151334655123,0.004711151334648533,0.004711151334635224,14703.967959679774,14703.967960846203,14703.967960825636,14703.967960784095
-80,0.0058404142557508705,18228.50891308012,-80,225551197331.94501,18877.19553537952,225551178454.74948,11948342.480704742,5.6352660860925932e+18,6.515027052955702e-06,2.0874153100480797e-12,-1.3749160581235175e-05,-4134977.7004066682,9.1722308411555656e-06,1.3029069236836222e-05,-80,0.00584041425782026,0.0058404142557508705,0.005840414255732845,0.00584041425573624,18228.50891953889,18228.50891308012,18228.508913023863,18228.508913034457
-70,0.007203386958832263,22482.48114491967,-70,226855718654.88196,23038.220742450467,226855695616.66122,9846928.7707134094,3.0107363693930255e+18,2.620796294650063e-06,8.397024395256913e-13,-5.3500660506057693e-06,-3305565.1457068874,3.6046184073427342e-06,5.2814049240623717e-06,-70,0.007203386959671965,0.007203386958832263,0.0072033869588632345,0.007203386958866233,22482.481147540468,22482.48114491967,22482.48114501634,22482.481145025697
-60,0.00885212773922672,27628.363730420475,-60,228186209667.07794,28116.444202907616,228186181550.63373,8115756.3175602565,6.3253571046920819e+17,2.8418835427146405e-06,9.105390053054663e-13,1.9675335731925832e-05,-2649309.8452220047,4.0067788897155644e-06,5.6905410019680858e-06,-60,0.008852127740137258,0.00885212773922672,0.008852127739233372,0.008852127739227465,27628.36373326236,27628.363730420475,27628.363730441237,27628.363730422803
-50,0.010849147083083092,33861.258062057095,-50,229546770552.48007,34314.040283439528,229546736238.43979,6689587.3717110138,1.4758994517882097e+18,9.772789780981839e-06,3.1312018949902765e-12,-3.7705450553743498e-06,-2131567.2660069456,1.3766281360277292e-05,1.9574083125917241e-05,-50,0.010849147086197778,0.010849147083083092,0.010849147083066576,0.010849147083085178,33861.258071778335,33861.258062057095,33861.258062005545,33861.2580620636
-40,0.013270056073353518,41417.153786996,-40,230942398503.14737,41877.747843084151,230942356625.39954,5514680.4782455862,3.3045763523374861e+17,5.525587766896933e-06,1.7703980642602701e-12,2.8610736945028205e-06,-1724945.2467967586,7.7800629215114664e-06,1.1080075637437403e-05,-40,0.013270056071595142,0.013270056073353518,0.01327005607336554,0.013270056073357182,41417.153781507935,41417.153786996,41417.15378703352,41417.15378700744
-30,0.016206615494372866,50582.4453632112,-30,232379185369.78662,51108.693407209284,232379134261.0932,4546764.3541246876,8.6807104325539866e+17,4.6707282308489084e-07,1.496511248255672e-13,-1.5517896557737387e-06,-1407857.1641498881,6.1427526226882606e-07,9.698001122160349e-07,-30,0.016206615494249798,0.016206615494372866,0.01620661549439097,0.01620661549439945,50582.445362827086,50582.4453632112,50582.445363267696,50582.44536329416
-20,0.019770336340626013,61705.16960245323,-20,233864558879.7312,62374.37962470299,233864496505.35156,3749368.8961214228,2.7682073985875894e+17,3.4520780900493264e-07,1.1060596882828122e-13,3.5127587616479161e-07,-1163378.9090140059,4.5051435616901489e-07,7.3324736149515957e-07,-20,0.01977033634073662,0.019770336340626013,0.019770336340647798,0.019770336340638253,61705.169602798436,61705.16960245323,61705.16960252122,61705.16960249143
-10,0.024096767343787354,75208.38746500423,-10,235407577025.75394,76123.316293148848,235407500902.43765,3092450.3619785253,95986348770571232.0,1.8995488062500954e-06,6.086173232056069e-13,-3.1677479661595953e-06,-978349.26242382952,2.6115005164636985e-06,3.821610334853176e-06,-10,0.024096767343178737,0.024096767343787354,0.024096767343747407,0.024096767343747928,75208.38746310468,75208.38746500423,75208.38746487955,75208.38746488118
0,0.029350592684797536,91606.09452184,0,237019287345.94214,92902.876442747045,237019194443.0657,2551258.8675551852,2.0404064257206252e+18,2.6698398869484663e-07,8.554268404736831e-14,1.7924901705157481e-06,-842665.99015672086,3.6187426005190363e-07,5.9331068769097328e-07,0,0.029350592684871137,0.029350592684797536,0.029350592684785595,0.02935059268478828,91606.09452206972,91606.09452184,91606.09452180273,91606.09452181112
10,0.035731671713094854,111522.0715140289,10,238713165398.3075,86518.183708236378,238713078880.12378,2759109.7635997003,6.8291631273123226e+18,2.2184394765645266e-07,7.107509025772174e-14,7.2834630415741231e-07,-748740.18378468207,2.9910335271951516e-07,5.3816438594367355e-07,10,0.03573167171302378,0.035731671713094854,0.03573167171308224,0.03573167171306913,111522.07151380705,111522.0715140289,111522.07151398952,111522.07151394861
20,0.04348223265381149,135712.33662238292,20,240505649886.70319,80572.275033756785,240505569314.42816,2984967.8414310664,1.1954811810759709e+17,7.039634510874748e-07,2.2554874634650446e-13,-2.0538996200272108e-06,-691079.59533156839,9.9125468841339347e-07,1.4572251529898494e-06,20,0.04348223265403562,0.04348223265381149,0.04348223265381414,0.04348223265381007,135712.33662308246,135712.33662238292,135712.3366223912,135712.3366223785
30,0.05289562455645482,165092.46116246824,30,242416795742.50577,75034.995256116672,242416720707.5105,3230716.4798913547,3.3442436619429395e+17,1.1927622836083174e-06,3.821595817576906e-13,-3.901853404348005e-07,-665978.37249529548,1.6794127810076214e-06,2.4103355826810002e-06,30,0.05289562455607397,0.05289562455645482,0.052895624556456126,0.0528956245564548,165092.46116127956,165092.46116246824,165092.46116247232,165092.4611624682
