voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,1.5250299941135058e-06,9.519538040658588,-150,236011738510.54465,11240.851615800242,236011727269.69302,20995894.846508287,8.6096821396643158e+20,2.4469901660495452e-09,3.9200769502223745e-16,208127.26517673966,3.8691482716303113e-10,2.7433869307277752e-09,5.435946943120086e-09,-150,1.5250299941612844e-06,1.5250299941135058e-06,1.525029994219928e-06,1.5250299938279204e-06,9.519538040956832,9.519538040658588,9.519538041322898,9.519538038875908
-140,2.306373740738932e-06,14.396839829831038,-140,256156845770.39572,12940.405274891198,256156832829.99045,19795117.720727604,5.4019508167432009e+21,1.5570549294352531e-09,2.4944019153807714e-16,200964.86594168618,6.6943386164280971e-11,9.4334271686998505e-10,1.8838853856344324e-09,-140,2.30637374068067e-06,2.306373740738932e-06,2.3063737407581462e-06,2.30637374093011e-06,14.396839829467353,14.396839829831038,14.396839829950977,14.396839831024408
-130,3.1832809166304126e-06,19.87066739469671,-130,278035009332.50494,14896.921906082005,278034994435.58301,18663923.398765411,5.7377318631152366e+20,9.099977660298464e-09,1.4578165470581148e-15,194162.77216827776,6.8420596423778013e-10,7.2775594387485802e-09,1.5229296438192853e-08,-130,3.183280916796735e-06,3.1832809166304126e-06,3.183280917098058e-06,3.183280918088229e-06,19.870667395734927,19.87066739469671,19.870667397615843,19.870667403796688
-120,4.189835099676626e-06,26.153777151539487,-120,301795019610.16345,17149.252868185136,301795002460.91058,17598143.891740382,2.721025296337049e+21,4.040195733523433e-09,6.472398978536395e-16,187702.86813428582,1.566300249222774e-10,4.619894753032017e-09,9.3643338267045476e-09,-120,4.189835099789116e-06,4.189835099676626e-06,4.189835099886188e-06,4.1898350992389485e-06,26.153777152241673,26.153777151539487,26.153777152847617,26.15377714880742
-110,5.365028086676457e-06,33.48956358724381,-110,327598448014.81635,19742.123627357163,327598428272.69269,16593880.891357344,2.3798357440462533e+20,5.312628559295263e-09,8.510826117751231e-16,181567.95038499506,1.9442478335846346e-09,6.2861313814869043e-09,1.3273434928224789e-08,-110,5.365028086768789e-06,5.365028086676457e-06,5.365028086290701e-06,5.365028087141783e-06,33.48956358782016,33.48956358724381,33.489563584835835,33.489563590148464
-100,6.754155932198421e-06,42.1607736092286,-100,355620744686.1051,22727.021889152453,355620721959.08319,15647485.465565637,1.6908430580315891e+21,8.003553375601768e-09,1.282169018851885e-15,175741.68199067379,2.9709530213577185e-10,7.5467914432013068e-09,1.4858125200025232e-08,-100,6.754155932205071e-06,6.754155932198421e-06,6.754155932007416e-06,6.754155930922902e-06,42.16077360927011,42.1607736092286,42.16077360803631,42.160773601266555
-90,8.410427035854787e-06,52.49954454341315,-90,386052430506.73828,26163.220011157417,386052404343.51825,14755539.65995411,4.7732320690245383e+20,2.0536049305519555e-08,3.289874273069808e-15,170208.54924076801,1.1426034445850824e-09,2.2319951655089374e-08,4.4454944987757511e-08,-90,8.41042703579493e-06,8.410427035854787e-06,8.410427035255892e-06,8.410427038545766e-06,52.49954454303952,52.49954454341315,52.49954453967473,52.49954456021078
-80,1.0396832951179103e-05,64.89908209225408,-80,419100391500.30444,30118.951998675409,419100361381.35242,13914839.783228045,1.5835349996923657e+20,3.064549503051239e-08,4.909408044483608e-15,164953.82050444058,3.739358249692927e-09,3.3511926680137856e-08,6.2335609605970038e-08,-80,1.039683295157912e-05,1.0396832951179103e-05,1.0396832951038413e-05,1.0396832955947821e-05,64.89908209475107,64.89908209225408,64.89908209137586,64.89908212202135
-70,1.2788339685906265e-05,79.82733886333499,-70,454989284405.69043,34672.768455551522,454989249732.922,13122381.184789449,1.7977412205439294e+20,1.1470731919871469e-08,1.8376108740138924e-15,159963.50728539354,6.2243115965185251e-09,7.1691061932783472e-09,1.9514068741108281e-08,-70,1.278833968593485e-05,1.2788339685906265e-05,1.2788339687467799e-05,1.2788339687743876e-05,79.82733886351343,79.82733886333499,79.8273388730824,79.82733887480572
-60,1.5674465577683654e-05,97.84310597805029,-60,493963062977.05566,39915.096395955617,493963023061.95929,12375344.357858203,6.6284871241514602e+20,5.256151780486107e-08,8.420354528655e-15,155224.32734042403,1.0530855744719746e-09,5.362609478431032e-08,1.0135183128087005e-07,-60,1.5674465577588986e-05,1.5674465577683654e-05,1.5674465578068173e-05,1.567446558600934e-05,97.84310597745935,97.84310597805029,97.84310598045053,97.84310603002086
