voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-50,-0.013114529697727658548922483353196722635005724960351359282005769070303375933371223,-40931.740629611920136456867959925076268749519583459923103808882003840865705060328,-50,3015763349222.2334129986888149831940797659471483269816803091334942043454707948944,0.0084074868143830245132944291360348677839086551542695708722517044256145019919519979,3015763349222.2250055118744319586807853368111134591977716539792246334732190904688,358699741766236.99656150759851414458838619977919445403884894200623032109640154401,6031526698444.4668259973776299663881595318942966539633606182669884086909415897887,3.5926461189192889641607223749249662215842561516054930561698606435901341901155697e-75,1.1530529000408384776631252868576583289682770261965555132897553308712032818248175e-81,-16068826.335574226161676646231856827354483831298589906227562831334712198857722009,-1.2878028520514886891383774729869134872463303266988641155557774685727019596579344e-75,1.3238526417056119083427752445726092567741018568236377614939819407749041484985186e-75,1.9386074306733276772051475644652611111040218080589848016620902089816081492329925e-75,-50,-0.013114529697727658548922483353196722635005724960351359282005769070303375933371222,-0.013114529697727658548922483353196722635005724960351359282005769070303375933371223,-0.013114529697727658548922483353196722635005724960351359282005769070303375933371221,-0.013114529697727658548922483353196722635005724960351359282005769070303375933371221,-40931.740629611920136456867959925076268749519583459923103808882003840865705060326,-40931.740629611920136456867959925076268749519583459923103808882003840865705060328,-40931.740629611920136456867959925076268749519583459923103808882003840865705060324,-40931.740629611920136456867959925076268749519583459923103808882003840865705060324
-40,-0.011472956634198115258667917533908480375570669002620489570312392517897698093600681,-35808.229195374893378596654162702093310403079167491184376242131349622447961907083,-40,3140989611515.9048039481227111098942197838510699359815193972020916368849217967537,0.0094945941168975924396456488855736115679573727232859230582046731908353654655259848,3140989611515.8953093540058135174545741349654963244135620244788057138267171235628,330818734623512.19994551664955848221784436709631450209427604689658306913666260919,6281979223031.8096078962454222197884395677021398719630387944041832737698435935073,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-75,8.7302576717377770451636628862079844907598117697739203149081475051676819909593322e-82,-14225265.376655812761403450564244353523463573770757646186511583057436598182416094,-9.956742416274030595322913546066233688220339527447510267045899964355323319157654e-76,1.5454833802354653970243126441645099066532194331994908189254281759846656318259819e-75,2.7329779983111676303877081101263798326914159696577685640967296838244914710242988e-75,-40,-0.011472956634198115258667917533908480375570669002620489570312392517897698093600682,-0.011472956634198115258667917533908480375570669002620489570312392517897698093600681,-0.011472956634198115258667917533908480375570669002620489570312392517897698093600682,-0.011472956634198115258667917533908480375570669002620489570312392517897698093600682,-35808.229195374893378596654162702093310403079167491184376242131349622447961907086,-35808.229195374893378596654162702093310403079167491184376242131349622447961907083,-35808.229195374893378596654162702093310403079167491184376242131349622447961907085,-35808.229195374893378596654162702093310403079167491184376242131349622447961907085
-30,-0.010046923392786836239628317691405929549055253208854501390498954502244558834182251,-31357.438803953922432559735245325223203215156274564490680520612121431607485767396,-30,3271478289361.4418331150904865288101659093491084630179493807560607249706256129583,0.010722266883655143036007071806072675691977939647203053886141095942551344992492737,3271478289361.4311108482068313857741588375430357873259714411088576710844845170157,305110693928765.42586021496010926631657209910191855547690459065853217620363387987,6542956578722.8836662301809730576203318186982169260358987615121214499412512259166,6.632577450312533472296718230630706870617088279887064103698204265089478504828744e-75,2.1249117729324023374077594572091132062415390911336523030625491097483603336485922e-81,-12576940.054201650376007195925945761833503541640694128073957917819875233665079328,1.9464625552673063628899603343589804999798237142414251600433877263264435495969825e-75,2.0407564847408442376592614007044163601914734742566289668596634637008837327443127e-75,3.056861274011964762165985117372396635183525637692706890537434132297406726375057e-75,-30,-0.010046923392786836239628317691405929549055253208854501390498954502244558834182249,-0.010046923392786836239628317691405929549055253208854501390498954502244558834182251,-0.01004692339278683623962831769140592954905525320885450139049895450224455883418225,-0.01004692339278683623962831769140592954905525320885450139049895450224455883418225,-31357.438803953922432559735245325223203215156274564490680520612121431607485767389,-31357.438803953922432559735245325223203215156274564490680520612121431607485767396,-31357.438803953922432559735245325223203215156274564490680520612121431607485767391,-31357.438803953922432559735245325223203215156274564490680520612121431607485767391
-20,-0.0088026225650448614562045960692830998152534984298887725961282253554780201002114474,-27473.853199266110802379543437066723549967892051696802647568611243564378812836402,-20,3407441705554.5180940214488498141054059948865686632463787432463471522989556420798,0.012108680551148597339247426148230435568950376144579067827226178108729453749643604,3407441705554.5059853408977012167661585687383382276774283671017680844717294639711,281404872410421.06824096352688808935804016747755982576668846932829763556138228162,6814883411109.0361880428976996282108119897731373264927574864926943045979112841597,4.8707990650732667687179024506194253581094242055420627011533687571750857769836089e-75,1.5483853229119830985761968137802840417574005780353745464176714443127586927361834e-81,-11086004.622629755246762716129705696191592461355751901412789476315395545693785837,-4.8608859130806304891378314273128196652144073002479838919697170892961713268016042e-75,4.7685986217651373083810837043497832407140647954328870183061090981776351641084343e-75,5.775755133865289824896060080551943420987431816356900647871877060309740553460912e-75,-20,-0.0088026225650448614562045960692830998152534984298887725961282253554780201002114478,-0.0088026225650448614562045960692830998152534984298887725961282253554780201002114474,-0.0088026225650448614562045960692830998152534984298887725961282253554780201002114464,-0.0088026225650448614562045960692830998152534984298887725961282253554780201002114463,-27473.853199266110802379543437066723549967892051696802647568611243564378812836404,-27473.853199266110802379543437066723549967892051696802647568611243564378812836402,-27473.853199266110802379543437066723549967892051696802647568611243564378812836399,-27473.853199266110802379543437066723549967892051696802647568611243564378812836399
-10,-0.0077120586753712847751093860174661456786928096261183811709456213944318381962888055,-24070.095740859192150034116915473084503235879555576351144167654721395743321195,-10,3549102117553.1213752299466134996766517858808074702249123895018190753064663211147,0.013674360681440393026527696728407190832855794846610356713066277760734759645839063,3549102117553.1077008692651731066501240891524002793920565946552087185934000433539,259544281464665.56432334068001344273516940492799157620830508177676863890921279415,7098204235106.2427504598932269993533035717616149404498247790036381506129326422293,2.3144931727653111596035422992305070850590880976689234111863525300051826032475305e-75,7.4124829288339616421200911297992321147960665969778568711484271270291639545881122e-82,-9704364.4374382007470216353910187272946692845824937030118440952556537748610245055,-2.4523824327786816652797148120325035120696171915328102529744047481942004916600469e-75,2.3760009353987752325825880112571528170635373557674805208811755079754787417788379e-75,2.650361992322370218943110138031604611501575914071244280774018036567241983333349e-75,-10,-0.0077120586753712847751093860174661456786928096261183811709456213944318381962888057,-0.0077120586753712847751093860174661456786928096261183811709456213944318381962888055,-0.0077120586753712847751093860174661456786928096261183811709456213944318381962888049,-0.0077120586753712847751093860174661456786928096261183811709456213944318381962888049,-24070.095740859192150034116915473084503235879555576351144167654721395743321195,-24070.095740859192150034116915473084503235879555576351144167654721395743321195,-24070.095740859192150034116915473084503235879555576351144167654721395743321194998,-24070.095740859192150034116915473084503235879555576351144167654721395743321194998
0,-0.0067516482825467365613846027801124703759606140983069888360263856837096147145254421,-21072.56018273014014546735757929950872841066452026082463054107497842626622970721,0,3696691935934.4734163637702050444677524961141987781851315306907021736191924684586,0.015442486838781602066385329906604519220441275240107823610112241475798366791018657,3696691935934.4579738769314234424013671662075942589646902554505943500090802269828,239384496456280.54763396455256062956151771715875501341390910187865833465210873725,7393383871868.9468327275404100889355049922283975563702630613814043472383849369173,3.7999141642415556351699948196321758112910401603519638094104295268741803933914679e-76,1.1530529000408384776631252868576583289682770261965555132897553308712032818248175e-82,-8366013.0099624532171701276948370848574103716364854665324182169905877256806557492,1.885818800445544929358436963776430564724340304818162889648064575973827487169573e-76,1.8229115788916660640407169744243349393825105153745282913262779513005163344896428e-75,2.8323722267812705564930977326162562957248825278358690662286669824269895558667457e-75,0,-0.006751648282546736561384602780112470375960614098306988836026385683709614714525442,-0.0067516482825467365613846027801124703759606140983069888360263856837096147145254421,-0.0067516482825467365613846027801124703759606140983069888360263856837096147145254421,-0.006751648282546736561384602780112470375960614098306988836026385683709614714525442,-21072.56018273014014546735757929950872841066452026082463054107497842626622970721,-21072.56018273014014546735757929950872841066452026082463054107497842626622970721,-21072.56018273014014546735757929950872841066452026082463054107497842626622970721,-21072.56018273014014546735757929950872841066452026082463054107497842626622970721
10,-0.0059011249541281399140207098464678809614887473970564460731559959957503759918221944,-18417.992990412422635015761992829966063047357871704530720618297391635187001622252,10,3850453990105.0413228318090708495766372640913532113268138083825462183600863784102,0.017439235758173934894043092803397235743792413035101736620128537245113390445815081,3850453990105.0238835960508969146825941712879559755830213953474444817399578411651,220792587674049.71207507331618338131304069591331109565669559910019366205802105448,7700907980210.0826456636181416991532745281827064226536276167650924367201727568204,2.5563058923079556091143601513889182730503361078731392899670162271699031737360784e-75,8.1537312217173578063321002427791553262756732566756425582632698397320803500469234e-82,-6989020.912164193145196486297194822870030961018647615276905269548507910727665008,-2.5990083735861500862075350415052299815444011267025124796397288770879479419182328e-75,2.5486357713325533336553000264582603103361628884494070111916743526496339696751295e-75,3.38122611316327535484373335422021160088731835805916190814300357096877857265953e-75,10,-0.0059011249541281399140207098464678809614887473970564460731559959957503759918221949,-0.0059011249541281399140207098464678809614887473970564460731559959957503759918221944,-0.0059011249541281399140207098464678809614887473970564460731559959957503759918221941,-0.0059011249541281399140207098464678809614887473970564460731559959957503759918221941,-18417.992990412422635015761992829966063047357871704530720618297391635187001622254,-18417.992990412422635015761992829966063047357871704530720618297391635187001622252,-18417.992990412422635015761992829966063047357871704530720618297391635187001622251,-18417.992990412422635015761992829966063047357871704530720618297391635187001622251
20,-0.0051426686147730201688585475839337107449830260187654441893704930857407700950064203,-16050.775951226655520490277077212139768217947402086873112395077920065415884659975,20,4010641835304.1654419200857429663851100251608366116304152012705458509041386334209,0.019694168886412841034806702007681599314434612533346250930822959446452852923989665,4010641835304.1457477511993301253503033231531550123159805887371995999733156739745,203646158334264.01496224879609349579365818310528365080618384105713910418482798412,8021283670608.3308838401714859327702200503216732232608304025410917018082772668419,1.4336039801456778078141344092248663288052560604964227099139347760479862393249629e-75,4.6122116001633539106525011474306333158731081047862220531590213234848131272992698e-82,-5518577.6532359871913839896353801122272250830979684362178510572957025700300900967,7.9931475621712453030152926945477412517023370097220441158995538718734768935929243e-76,7.5894113199464107263595169658602692734238936708532567208575620950916342752218894e-76,9.2043223268343979256434161610227054511256450947075763472873002254101750168119516e-76,20,-0.0051426686147730201688585475839337107449830260187654441893704930857407700950064205,-0.0051426686147730201688585475839337107449830260187654441893704930857407700950064203,-0.0051426686147730201688585475839337107449830260187654441893704930857407700950064207,-0.0051426686147730201688585475839337107449830260187654441893704930857407700950064208,-16050.775951226655520490277077212139768217947402086873112395077920065415884659976,-16050.775951226655520490277077212139768217947402086873112395077920065415884659975,-16050.775951226655520490277077212139768217947402086873112395077920065415884659977,-16050.775951226655520490277077212139768217947402086873112395077920065415884659977
30,-0.0044602308785829747781431565154836663681545711967083413231603788692586585896461532,-13920.820469984316490511275423305728292151149447938646843532097402693818937119583,30,4177520096402.8251453899280710632742216173941340204171388515665762910950065303041,0.022240670033075148312527660261300176315499544771112261321171079147930062454625072,4177520096402.8029047198949959149616939571328338441016393067954640297738354511561,187832474929497.9953026436883385121570112111106884341386227505766806327829695981,8355040192805.6502907798561421265484432347882680408342777031331525821900130606081,3.7480971529109889674176767084553734138643441581653461211002873060531688425724933e-75,1.2024694528997315552772592277229865430669174701764078924307448450513977081887382e-81,-4020415.5800908612176310619876832776650286161001314818783449479696637181382137369,-1.4019888880186641455049033767457926769239576349126534979049465522820872467047898e-76,5.794830803465648879118523266954976875232506831116777787810664149520663631521852e-76,1.0345144463865307286046874651764083712751910678748859907251418789806798357014757e-75,30,-0.004460230878582974778143156515483666368154571196708341323160378869258658589646152,-0.0044602308785829747781431565154836663681545711967083413231603788692586585896461532,-0.004460230878582974778143156515483666368154571196708341323160378869258658589646152,-0.004460230878582974778143156515483666368154571196708341323160378869258658589646152,-13920.820469984316490511275423305728292151149447938646843532097402693818937119579,-13920.820469984316490511275423305728292151149447938646843532097402693818937119583,-13920.820469984316490511275423305728292151149447938646843532097402693818937119579,-13920.820469984316490511275423305728292151149447938646843532097402693818937119579
40,-0.0038391045278892762920470125089164648253100052341313402919919877447622152482693923,-11982.223869816718121324650723842380799051389529738165406790873390706837954008454,40,4351364845144.6736168046131811410188791352588589180912244833971215113481053736029,0.025116439610781848737700661587559948867605367770859862003598574123240920526960884,4351364845144.6485003650023992922811784736712989692236191156262616493445067994796,173247678117432.82902185704309294447426949682492560638436264340365174867588404887,8702729690289.3472336092263622820377582705177178361824489667942430226962107472058,9.6725087817057779804327140863364475196499204081686351512265478865888228195419183e-76,3.0885345536808173508833713040830133811650277487407736963118446362621516477450468e-82,-2691788.9342778915536641535624461288727287389260428736872325054384354628464622702,-5.6172366009822462328930324968214162496420759323397698071945147158535206160724262e-76,8.8736870122407407303373671947048773373672323502320591133376151123393757712869017e-76,1.6251436234997982259297600969750584493148653783709439225025860178033933692268828e-75,40,-0.0038391045278892762920470125089164648253100052341313402919919877447622152482693922,-0.0038391045278892762920470125089164648253100052341313402919919877447622152482693923,-0.003839104527889276292047012508916464825310005234131340291991987744762215248269392,-0.003839104527889276292047012508916464825310005234131340291991987744762215248269392,-11982.223869816718121324650723842380799051389529738165406790873390706837954008454,-11982.223869816718121324650723842380799051389529738165406790873390706837954008454,-11982.223869816718121324650723842380799051389529738165406790873390706837954008453,-11982.223869816718121324650723842380799051389529738165406790873390706837954008453
