voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,0.0006114447072449135,1908.3792360952357,-150,216927752600.86609,4681.2005655227103,216927747919.66553,46340196.187822081,5.8392887508009789e+18,2.289772965013981e-06,7.336431809279453e-13,16574288.219891222,5.2307200348386621e-08,2.8726634208193459e-06,4.3345952676077104e-06,-150,0.0006114447072543887,0.0006114447072449135,0.0006114447073160282,0.0006114447079785567,1908.3792361248088,1908.3792360952357,1908.3792363171915,1908.3792383850086
-140,0.0011689480813496774,3648.4022514034878,-140,218117583654.74493,5713.0590063588024,218117577941.68591,38178773.125216044,1.5798298135525972e+19,4.484518285607919e-06,1.4368397964481527e-12,13196057.640448255,1.9440051345898233e-08,6.0913157818016074e-06,8.9393773166079882e-06,-140,0.0011689480812905495,0.0011689480813496774,0.001168948081329988,0.0011689480827273893,3648.402251218944,3648.4022514034878,3648.4022513420355,3648.4022557034623
-130,0.001719350590711526,5366.262767514127,-130,219319289536.1178,6972.3659034235206,219319282563.75189,31455504.856454711,4.1797756856487608e+19,9.57679731072858e-08,3.068422252394676e-14,10503132.348890949,7.3883370525779006e-09,1.517669002709287e-07,2.7764315291278763e-07,-130,0.0017193505907180512,0.001719350590711526,0.0017193505907234393,0.001719350590692755,5366.262767534492,5366.262767514127,5366.262767551309,5366.262767455541
-120,0.0023110232119667993,7212.931373179774,-120,220533908941.68768,8509.2568162019979,220533900432.43088,25916941.244713809,3.8214247152814694e+18,4.157191142439842e-07,1.331964052941892e-13,8359065.755381871,8.1259258852148162e-08,3.1559017508507338e-07,6.1197303580229345e-07,-120,0.0023110232119335646,0.0023110232119667993,0.0023110232118944817,0.002311023211833603,7212.931373076044,7212.931373179774,7212.931372954064,7212.931372764055
-110,0.0029833069058009844,9311.195086769614,-110,221762703262.60522,10384.918486352994,221762692877.68674,21354303.700508341,9.0315132560648724e+18,2.6912312023341656e-07,8.622703245864116e-14,6653141.5034153489,3.457353155768169e-08,2.5971895363725826e-07,4.7840478600846836e-07,-110,0.002983306905788665,0.0029833069058009844,0.0029833069057820594,0.0029833069057147573,9311.195086731164,9311.195086769614,9311.195086710548,9311.195086500491
-100,0.003771574308110536,11771.45539360342,-100,223007205597.66403,12674.024805885701,223007192923.63922,17595610.629868858,1.4718400028642134e+19,2.400483936071396e-07,7.691156739264571e-14,5296429.8606163422,2.1333335025384493e-08,1.6860296366658181e-07,3.8223333831410855e-07,-100,0.0037715743080739697,0.003771574308110536,0.003771574308049286,0.0037715743080336244,11771.455393489294,11771.45539360342,11771.455393412254,11771.455393363372
-90,0.00471115133471663,14703.967961038172,-90,224269280570.45511,15467.709736123021,224269265102.74536,14499191.179331515,8.0554611874460744e+18,8.255592547357082e-07,2.6450890089346757e-13,4217869.0231747515,3.9197174836129118e-08,6.8979295625991271e-07,1.4060147464078909e-06,-90,0.004711151334672567,0.00471115133471663,0.004711151334650832,0.004711151334452121,14703.967960900645,14703.967961038172,14703.96796083281,14703.967960212613
-80,0.00584041425570503,18228.508912937046,-80,225551197331.94501,18877.19553537952,225551178454.74948,11948342.480704742,5.6352660860925932e+18,5.064939614385366e-07,1.6228077909241634e-13,3360829.5286655803,5.6346832621102772e-08,1.2004318294353914e-06,2.3830283453207812e-06,-80,0.005840414255708976,0.00584041425570503,0.005840414255734769,0.00584041425586731,18228.508912949364,18228.508912937046,18228.508913029866,18228.50891344354
-70,0.007203386958845979,22482.481144962483,-70,226855718654.88196,23038.220742450467,226855695616.66122,9846928.7707134094,3.0107363693930255e+18,5.3836265578866e-07,1.7249136147201583e-13,2680253.8902034885,1.0606343990183728e-07,9.2050917530248145e-07,2.0676319536505616e-06,-70,0.00720338695871545,0.007203386958845979,0.007203386958872098,0.007203386958887941,22482.481144555088,22482.481144962483,22482.481145044003,22482.48114509345
-60,0.008852127738794494,27628.363729071454,-60,228186209667.07794,28116.444202907616,228186181550.63373,8115756.3175602565,6.3253571046920819e+17,2.218701411038637e-06,7.108723332205358e-13,2140332.8109196224,5.0772339146134186e-07,2.1732103980689066e-06,4.618504590325756e-06,-60,0.00885212773884065,0.008852127738794494,0.00885212773923849,0.008852127739505366,27628.36372921551,27628.363729071454,27628.363730457208,27628.363731290156
-50,0.010849147083498148,33861.25806335252,-50,229546770552.48007,34314.040283439528,229546736238.43979,6689587.3717110138,1.4758994517882097e+18,1.3405733625404537e-06,4.295192673753334e-13,1712641.1304897268,2.1885324137096386e-07,1.6855308596990373e-06,3.6223013921699021e-06,-50,0.01084914708313739,0.010849147083498148,0.010849147083068628,0.010849147083149033,33861.25806222656,33861.25806335252,33861.25806201195,33861.2580622629
-40,0.013270056073314022,41417.15378687273,-40,230942398503.14737,41877.747843084151,230942356625.39954,5514680.4782455862,3.3045763523374861e+17,1.5248588169924915e-06,4.88564050327156e-13,1374654.165933158,9.831524051158307e-07,3.1792117357116401e-06,6.8231797740736511e-06,-40,0.013270056073312332,0.013270056073314022,0.013270056073372144,0.013270056073800897,41417.15378686746,41417.15378687273,41417.153787054136,41417.153788392316
