voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-50,0.000019162321433707031579296199354662718671285402801719115664022424458723615200320547,119.61499022289034049778566625146930066665642577312235021551644771704381174247774,-50,536286635378.47391946146281308856607864919242238623274340216315967175962143055357,45950.034890950160188876124942584499767829612260874473236320948805310600072908886,536286589428.43902851130262421244113606469265455662048252768992335081081611995349,11671082.223358558189154133658707031609884127748153695726499251207921966511869391,1072573270756.9478389229256261771321572983848447724654868043263193435192428611071,1.1054295750520889120494530384384511451028480466478440172830340441815797508047907e-75,1.7710815331263436996471832321851029857618205996685374164788234086065775855038002e-82,266637922.58405761055326760311502866957207266802767830893230462483816195546597486,-8.1887517707786307985993328894537260140855037306332296961403482779716401375283854e-76,6.7734084369127279790446684824223808006899248212360777480725558515258463125061716e-76,8.3306244758356037146366394565221706121330818850432045530781058829368680775434266e-76,-50,0.000019162321433707031579296199354662718671285402801719115664022424458723615200320523,0.000019162321433707031579296199354662718671285402801719115664022424458723615200320547,0.000019162321433707031579296199354662718671285402801719115664022424458723615200320547,0.0000191623214337070315792961993546627186712854028017191156640224244587236152003207,119.6149902228903404977856662514693006666564257731223502155164477170438117424776,119.61499022289034049778566625146930066665642577312235021551644771704381174247774,119.61499022289034049778566625146930066665642577312235021551644771704381174247774,119.6149902228903404977856662514693006666564257731223502155164477170438117424787
-40,0.000023380199499982406870567964131848267897216846048860684827912244822479703183975612,145.94381710351066199866016809145698449860321178434732760000905934816539198727015,-40,582247663932.95873248499286611142293729572617949418042796102829898319952944368144,52897.422206738676892798521833063571815156960209999423050794362688142485955936706,582247611035.53652574631597331290110423215436433722021796160524818883684130119548,11007108.468487626699356785848319822831773064075787187543744499664137188800194273,1164495327865.9174649699857322228458745914523589883608559220565979663990588873629,1.9369306787472759086374327287287021163093604567362247343848474939187494803530231e-75,3.1030120594011961822156371070709025063892388163129960730133064079946304835938517e-82,252800294.54208721838566805436292333529448472155645754973242953203856580449640193,4.653631715074346306336450945247378127361325520688215128457150049487891611705029e-76,3.2568610457519652583958119334427401665114481769945360618792102121536199309749616e-76,4.6444453462935831127061645664989070726978170236805670460922506133557725600874546e-76,-40,0.000023380199499982406870567964131848267897216846048860684827912244822479703183975657,0.000023380199499982406870567964131848267897216846048860684827912244822479703183975612,0.000023380199499982406870567964131848267897216846048860684827912244822479703183975612,0.000023380199499982406870567964131848267897216846048860684827912244822479703183975922,145.94381710351066199866016809145698449860321178434732760000905934816539198727043,145.94381710351066199866016809145698449860321178434732760000905934816539198727015,145.94381710351066199866016809145698449860321178434732760000905934816539198727015,145.94381710351066199866016809145698449860321178434732760000905934816539198727209
-30,0.000028481809732150010465315229779270424126755106475047586239731598885878915390297343,177.78907448283403186494446019798031682285403372463375435941196698088294165559179,-30,632158519452.68704817537766286795616336682039147346349286986104100219440882012974,60895.215482612438743427295818622555149516297324246703839247523707522395618310188,632158458557.47156556293891944066034474426524195716616862315720175467070129773413,10381086.829936398391441720677019623107857872786445827423648291395344653777533813,1264317038905.3740963507553257359123267336407829469269857397220820043888176402595,1.6057875907128732975327747994894492952543813177623710700278448639844725384005138e-76,2.573778794734014459069476086735844484304189790617311413593203863551793039787539e-83,239789296.23014713915475615925000640050450357216610842386216602135930393198762295,-1.3572639717075502873054683382345616014184886752139881928497887708415340407263262e-75,2.1770584484622500080374711590216642111539186510080814393928962793337253128402776e-75,2.8062485140798511393742074498090700632141428220667278595283606939099221456721748e-75,-30,0.000028481809732150010465315229779270424126755106475047586239731598885878915390297369,0.000028481809732150010465315229779270424126755106475047586239731598885878915390297343,0.000028481809732150010465315229779270424126755106475047586239731598885878915390297343,0.000028481809732150010465315229779270424126755106475047586239731598885878915390297369,177.78907448283403186494446019798031682285403372463375435941196698088294165559195,177.78907448283403186494446019798031682285403372463375435941196698088294165559179,177.78907448283403186494446019798031682285403372463375435941196698088294165559179,177.78907448283403186494446019798031682285403372463375435941196698088294165559195
-20,0.000034651274655296997009765650964659107079144809485154187878023983278793494298649479,216.30009148125467391394856888515918602925265459383890672850837897640235563077926,-20,686358403427.39756595578278923753084632427238213055684728123621967939577667393573,70102.23020284352139987441183198047572028029931267382030410763484816902147467008,686358333325.16736311226138936311901434379666185025753460741591557176092850491425,9790821.2255358055110581504880813445808436444649975467009685953209896467533506849,1372716806854.7951319115655784750616926485447642611136945624724393587915533478715,1.0277040580562389104209758716732475489628040433679174848178207129500624245763288e-75,1.6465749839310857501896973264892565088336054185474249768462521717072595972040781e-82,227555581.82616787187966594403767388510685254931605582684896315077896597076558707,-4.098215954021110417961795688921422072595897460881527885711501324874875338604306e-76,4.5118986258621822886779992806865165122588040957635527618420963870296173140633593e-76,6.9896807268381280383622240974530110147371953634750084877073024168802802220538162e-76,-20,0.000034651274655296997009765650964659107079144809485154187878023983278793494298649644,0.000034651274655296997009765650964659107079144809485154187878023983278793494298649479,0.000034651274655296997009765650964659107079144809485154187878023983278793494298649479,0.000034651274655296997009765650964659107079144809485154187878023983278793494298649644,216.30009148125467391394856888515918602925265459383890672850837897640235563078029,216.30009148125467391394856888515918602925265459383890672850837897640235563077926,216.30009148125467391394856888515918602925265459383890672850837897640235563077926,216.30009148125467391394856888515918602925265459383890672850837897640235563078029
-10,0.000042109007181486904348287705695023760532886739612089288679467556188476766018241876,262.85272897307681945346261866743314242455860369013806031670574190037135371775014,-10,745215652488.30122675712188486219954241450929055631876498096301658688325052256293,80701.293861348846265470691310461076955954350901888902940020164688987484367870431,745215571787.00736540827561939150823195343233460196786309206007656671856153507856,9234246.6499811041276018970457471575470533157195194294906804941537992228785254786,1490431304976.6024535142437697243990848290185811126375299619260331737665010451259,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,3.5421630662526873992943664643702059715236411993370748329576468172131551710076005e-82,216052179.06895343504351119833117423064156371610819943801906249484415268230671441,1.0665742980143644440684440782089382707855730204267641174512444112908116600425678e-75,8.4064222054821646727511533129297463689991492951534240152916358625364080850504634e-76,1.1226627411335098576539123345615940826901362266401786367558678967532527205281729e-75,-10,0.000042109007181486904348287705695023760532886739612089288679467556188476766018242049,0.000042109007181486904348287705695023760532886739612089288679467556188476766018241876,0.000042109007181486904348287705695023760532886739612089288679467556188476766018241876,0.000042109007181486904348287705695023760532886739612089288679467556188476766018241695,262.85272897307681945346261866743314242455860369013806031670574190037135371775122,262.85272897307681945346261866743314242455860369013806031670574190037135371775014,262.85272897307681945346261866743314242455860369013806031670574190037135371775014,262.85272897307681945346261866743314242455860369013806031670574190037135371774901
0,0.000051118608313393080227946336354076101602789515889160318695935400446561019554981941,319.09243641319027972185824113408811653553888765828578827433300328425756670461923,0,809130240803.14872727644588221843741859492576249418568096478236831955145971847715,92902.876442747033460433438324456334359266544372428101542758556697575101967615413,809130147900.27228452941242178499909413859140322764130853668082556099476214337518,8709420.7605271393578207726204499072121667433639656811342202072288405317708826214,1618260481606.2974545528917644368748371898515249883713619295647366391029194369543,2.4364790536060201899371245192925627290011016028165858857498123415213139624671997e-75,3.9031355422141329271788604855349081604473038174711527587140936590762941448378028e-82,205234488.9803377322588420502721184850617837336668252670821339285275878331736325,-6.1796371208918685120334237686263283185227148458870337212597160276112007325134719e-76,1.2323926124492588036455663333037049450456429863488210840218216257940978047392577e-75,1.7722793465649130492788963071691070635043614054258052372677168713405575368643466e-75,0,0.000051118608313393080227946336354076101602789515889160318695935400446561019554981905,0.000051118608313393080227946336354076101602789515889160318695935400446561019554981941,0.000051118608313393080227946336354076101602789515889160318695935400446561019554981941,0.00005111860831339308022794633635407610160278951588916031869593540044656101955498155,319.09243641319027972185824113408811653553888765828578827433300328425756670461901,319.09243641319027972185824113408811653553888765828578827433300328425756670461923,319.09243641319027972185824113408811653553888765828578827433300328425756670461923,319.09243641319027972185824113408811653553888765828578827433300328425756670461679
10,0.000061994932342017934620634964433280609320697678761997599510184891284390069628353129,386.98459639212195851317985867701984599054668625533800265540052125465118433847816,10,878536497402.76386772476492977738534467277315208267607315405671109445861457141005,87038.85325712474711476451442509250838894280575477546715254441570144016821618859,878536410363.91061060001781501287091958026476313987031837858955855004291313124184,10093612.961644223269896315466793471382161764329988327562465831877414460920959898,1757072994805.5277354495298595547706893455463041653521463081134221889172291428201,1.1054295750520889120494530384384511451028480466478440172830340441815797508047907e-75,1.7707598107770019478397995476742610052012825759447102525521242581236336113738268e-82,195060264.17503155229572373301279580979470532772223728795030036863779307376903283,-9.6995669233223742639089404065752536261850993240457745273522760659927505468727908e-76,1.6157236339807333330858521403819922483737277428343957686996661269795485986618285e-75,2.1514467338114902576384005359690204921673312542853076093298867048454573727872352e-75,10,0.00006199493234201793462063496443328060932069767876199759951018489128439006962835313,0.000061994932342017934620634964433280609320697678761997599510184891284390069628353129,0.000061994932342017934620634964433280609320697678761997599510184891284390069628353128,0.000061994932342017934620634964433280609320697678761997599510184891284390069628352953,386.98459639212195851317985867701984599054668625533800265540052125465118433847817,386.98459639212195851317985867701984599054668625533800265540052125465118433847816,386.98459639212195851317985867701984599054668625533800265540052125465118433847816,386.98459639212195851317985867701984599054668625533800265540052125465118433847707
20,0.000075113473906401128921249147253774209930943018337347161711126440696559722625872269,468.8731205143641243285059300440156634516711337976150562376578531279784043954974,20,953906056899.51043068398174341783636896668076222660213856350851576750090046441923,81544.966812561357624605973595995931120186783239027204803507009504872465602886984,953905975354.54361812262411881186277297074964203981889953630371226049139559195363,11697914.588550286123546574996503231310588733872046624536392441800242867832470807,1907812113799.0208613679634868356727379333615244532042771270170315350018009288385,7.4001169306465522383779302524370923825000228122763386117921859110007121013348047e-76,1.1852251349750136584014937379418563850220793985792719059596703791656006948221617e-82,185489570.37422219929953963313062582709271693506496550592177501419274800461477994,1.6258632158778581022533625685303399562788563299242888501665895493226025418907494e-76,1.3030681977629579919145580580203384586507170065656443858196956035511545633241645e-75,1.9138665646752671542464276497121877022051673477889438565055237013077469251496601e-75,20,0.000075113473906401128921249147253774209930943018337347161711126440696559722625872388,0.000075113473906401128921249147253774209930943018337347161711126440696559722625872269,0.000075113473906401128921249147253774209930943018337347161711126440696559722625872269,0.000075113473906401128921249147253774209930943018337347161711126440696559722625872388,468.87312051436412432850593004401566345167113379761505623765785312797840439549814,468.8731205143641243285059300440156634516711337976150562376578531279784043954974,468.8731205143641243285059300440156634516711337976150562376578531279784043954974,468.87312051436412432850593004401566345167113379761505623765785312797840439549814
30,0.000090921231120704120235818419738026351100018140541482288630965845396026002297667108,567.54825918042524863238375622673359695118527745450399155533057694154256108675536,30,1035751063643.7313866258796832723558132687222430566324785650650867233630389224799,76397.854103361796511284111592074312709121765316540379213058860385911544997472627,1035750987245.8772832640831719882442211944095339348671620246858736645026530109349,13557331.888437876890327583066958173648618958778533807534053706498157099466791079,2071502127287.4627732517593665447116265374444861132649571301301734467260778449598,1.4141726008967153074070151175335654297702450596764410767976314432401069077678474e-75,2.2662122287632997312106736943709110684298391106385426996688160018573537715329281e-82,176484735.33713042367414570692904169388708253628852747684114758721355111658243698,-6.0495416342078548027841986272334197359194334753733039054483298708610147975939884e-76,8.3994291796503956647200888728092789928247906432171399345046847789993027844603304e-76,1.4508742455042751239653951174598698992718541357977216354890985361012480647179408e-75,30,0.000090921231120704120235818419738026351100018140541482288630965845396026002297667335,0.000090921231120704120235818419738026351100018140541482288630965845396026002297667108,0.000090921231120704120235818419738026351100018140541482288630965845396026002297667109,0.000090921231120704120235818419738026351100018140541482288630965845396026002297667158,567.54825918042524863238375622673359695118527745450399155533057694154256108675677,567.54825918042524863238375622673359695118527745450399155533057694154256108675536,567.54825918042524863238375622673359695118527745450399155533057694154256108675536,567.54825918042524863238375622673359695118527745450399155533057694154256108675567
40,0.00010994918757416974385157387136640958301433556909656548184569018502841351869243862,686.32451669269506497079706900431916856493548941483576703509139760449605059056904,40,1124627651085.9553659286239862658134210038165491318102312351953327339020347284257,71575.626795147189947683649450911588137091188497257201184800873817701800239086088,1124627579510.3285707814340385821639700922284120406217339779941479330282170266255,15712438.737067474015865270044610249071385604352039951475030508700803782121850189,2249255302171.9107318572479725316268420076330982636204624703906654678040694568515,3.316288725156266736148359115315353435308544139943532051849102132544739252414372e-75,5.3122794323310058435193986430227830156038477278341307576563727743709008341214804e-82,168010289.1023487167688121080578493567509902886652331650450686405080982230462798,1.1779678792190688999054145859843242784239762019727559697571871717567862030575962e-76,2.5085528328679400189244506455179465688333534255910920696527608734337805591885579e-76,3.4921813480038189260897244718422312306972077611520530357625859331227395384613245e-76,40,0.00010994918757416974385157387136640958301433556909656548184569018502841351869243834,0.00010994918757416974385157387136640958301433556909656548184569018502841351869243862,0.00010994918757416974385157387136640958301433556909656548184569018502841351869243862,0.00010994918757416974385157387136640958301433556909656548184569018502841351869243887,686.3245166926950649707970690043191685649354894148357670350913976044960505905673,686.32451669269506497079706900431916856493548941483576703509139760449605059056904,686.32451669269506497079706900431916856493548941483576703509139760449605059056904,686.32451669269506497079706900431916856493548941483576703509139760449605059057062
