voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-0.11356880256173596,-236306.28914218885,-150,28128404558.970608,16.832472153522041,28128404542.138134,1671079821.3371763,27950857055383012.0,3.5226112231612206e-06,1.6929652124630934e-12,18068516844.783634,0.0,3.6191555465330924e-06,7.0449515128245821e-06,-150,-0.11356880256165339,-0.11356880256173596,-0.1135688025615284,-0.113568802560043,-236306.28914201702,-236306.28914218885,-236306.28914175698,-236306.28913866624
-140,-0.09652438167632123,-200841.41006309036,-140,28234211440.191872,26.146357469722872,28234211414.045513,1079852574.9862752,21558654276431148.0,1.0561372619122267e-05,5.07578701292033e-12,17994948180.393578,-7.62939453125e-06,9.9704209837410952e-06,1.9929411994468182e-05,-140,-0.09652438167155845,-0.09652438167632123,-0.09652438167634761,-0.09652438167663424,-200841.4100531803,-200841.41006309036,-200841.41006314525,-200841.41006374167
-130,-0.08114827097832575,-168847.83807391959,-130,28341862102.004669,40.613880284453039,28341862061.390789,697836845.51938546,1.551135544674185e+17,1.595530193299055e-06,7.6680328753298e-13,17960566754.93745,1.9073486328125e-06,2.6851302581361307e-06,4.6092504355499386e-06,-130,-0.08114827097777541,-0.08114827097832575,-0.08114827097835593,-0.08114827097758913,-168847.83807277447,-168847.83807391959,-168847.8380739824,-168847.83807238686
-120,-0.06726128830267081,-139952.74303510363,-120,28451344686.574692,63.086694721051131,28451344623.487995,450988038.16521525,23382070339936540.0,1.5790137695148587e-05,7.588735195795948e-12,17995512129.63279,5.7220458984375e-06,1.2495157111144515e-05,2.1395955625891361e-05,-120,-0.06726128830658189,-0.06726128830267081,-0.06726128830266336,-0.06726128829899315,-139952.74304324156,-139952.74303510363,-139952.74303508812,-139952.74302745142
-110,-0.05470594742791872,-113828.43826033857,-110,28562647701.217026,97.994356189369554,28562647603.222668,291472374.65411818,12470415819262738.0,1.018897455651313e-05,4.8968260002446584e-12,18147857236.942482,7.62939453125e-06,9.2425250111102636e-06,1.5956346704371072e-05,-110,-0.05470594742911309,-0.05470594742791872,-0.05470594742805063,-0.054705947424216264,-113828.43826282374,-113828.43826033857,-113828.43826061304,-113828.43825263476
-100,-0.04333666797710552,-90172.0099398783,-100,28675760012.292587,152.21741902044317,28675759860.075169,188386849.52634338,12483851014012612.0,1.2092394172213972e-05,5.811608139172364e-12,18480951723.476368,9.5367431640625e-06,8.6159526396644846e-06,1.3455750673685429e-05,-100,-0.04333666798019534,-0.04333666797710552,-0.04333666797696195,-0.04333666797438373,-90172.0099463074,-90172.0099398783,-90172.00993957958,-90172.009934215
-90,-0.032989123922912776,-68641.53958159129,-90,28790670839.225723,236.44364384077346,28790670602.782078,121765467.54039207,16418769205019072.0,1.4362623915076256e-05,6.9026798166227366e-12,19032349005.277382,-5.7220458984375e-06,1.1875347672531626e-05,2.0681609371742127e-05,-90,-0.03298912392045038,-0.032989123922912776,-0.03298912392315256,-0.03298912392735306,-68641.53957646771,-68641.53958159129,-68641.53958209022,-68641.53959083033
-80,-0.023407126066265705,-48703.96601386955,-80,28907369748.640625,367.27463303785402,28907369381.365993,78707776.547315255,1.4380810880191405e+17,1.8635328160598874e-05,8.956141384075522e-12,19636138265.691933,-1.1444091796875e-05,1.4020441953453976e-05,2.3592166110475432e-05,-80,-0.023407126060596573,-0.023407126066265705,-0.023407126066014982,-0.023407126069552715,-48703.966002073605,-48703.96601386955,-48703.96601334786,-48703.96602070893
-70,-0.014127346870376757,-29395.228610854676,-70,29025846648.614407,570.49812751121692,29025846078.11628,50878075.227413803,1.2648739078304008e+17,6.5092172008007765e-06,3.128329192914059e-12,19524150626.477196,-3.814697265625e-06,4.756540413611574e-06,7.7312305464261044e-06,-70,-0.014127346868813555,-0.014127346870376757,-0.014127346870383839,-0.014127346871941884,-29395.22860760207,-29395.228610854676,-29395.22861086941,-29395.228614111285
-60,-0.004418186745680851,-9193.064389681338,-60,29146091783.044567,886.17095823293505,29146090896.873608,32889919.842513449,38426194322358336.0,4.4950880692340434e-05,2.1603392685864975e-11,17646114295.601475,2.47955322265625e-05,3.1820268448261982e-05,4.7015916521342405e-05,-60,-0.004418186756978668,-0.004418186745680851,-0.0044181867456906925,-0.004418186735375276,-9193.064413189073,-9193.064389681338,-9193.064389701816,-9193.064368238192
