voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-20,-0.011609228521012448,-36233.54719417119,-20,120958303.07256776,76062.441993080982,120882240.63057467,1590.2500617002374,4.6663556598338426e+17,1.2747477740049362e-08,4.085273785925381e-15,19778880.32176809,-1.4901161193847656e-08,1.5148045566030285e-08,2.5518147594993934e-08,-20,-0.011609228521008787,-0.011609228521012448,-0.011609228521012873,-0.011609228521012685,-36233.547194159764,-36233.54719417119,-36233.54719417251,-36233.54719417193
-10,-0.005770726596331593,-18011.00685496752,-10,118971258.15846807,84061.998848568997,118887196.1596195,1415.2799099244039,2.4822785994600019e+17,1.1175870895385742e-08,3.58046925441613e-15,38188845.216637783,-1.862645149230957e-09,1.3481038208145308e-08,2.2358108253683895e-08,-10,-0.005770726596329145,-0.005770726596331593,-0.005770726596332726,-0.005770726596332633,-18011.00685495988,-18011.00685496752,-18011.006854971056,-18011.006854970765
0,3.3289776183664796e-15,1.0390067473053932e-08,0,118174917.58363913,92902.876442747045,118082014.70719638,1272.0264657948067,3.343397794851719e+17,3.7689460441470146e-08,1.2075703125447035e-14,95365858.827768043,2.9802322387695313e-08,5.272495008540501e-08,7.7610820881091058e-08,0,-8.746725507080555e-15,3.3289776183664796e-15,2.680899342522025e-15,2.5456887669861316e-15,-2.7299392968416214e-08,1.0390067473053932e-08,8.36735125631094e-09,7.945345714688301e-09
10,0.005770726596331719,18011.006854967913,10,118971258.15846807,84061.998848568997,118887196.1596195,1415.2799099244039,1.9557346541200019e+17,5.326000973582268e-09,1.7061005386231898e-15,-45425370.23274684,3.7252902984619141e-09,5.5440653041802185e-09,9.7479642136022449e-09,10,0.00577072659633239,0.005770726596331719,0.005770726596331085,0.005770726596330684,18011.006854970008,18011.006854967913,18011.006854965934,18011.006854964682
20,0.011609228521013544,36233.54719417461,20,120958303.07256776,76062.441993080982,120882240.63057467,1590.2500617002374,5.0253060952056768e+17,7.392372936010361e-09,2.3696322681843185e-15,-29000394.908845913,1.1175870895385742e-08,9.7462383714239042e-09,1.4960278349462897e-08,20,0.011609228521011417,0.011609228521013544,0.011609228521011273,0.011609228521011174,36233.54719416797,36233.54719417461,36233.54719416752,36233.547194167215
30,0.017580248450553324,54869.68929635869,30,124155939.33930735,68824.143622529344,124087115.19568482,1803.9590876749439,2.4163513999316787e+17,1.4282704796642065e-08,4.576200529626817e-15,-24146262.414192662,1.3038516044616699e-08,1.8060008766269805e-08,3.0828687158646062e-08,30,0.01758024845055579,0.017580248450553324,0.017580248450551214,0.017580248450551526,54869.689296366385,54869.68929635869,54869.6892963521,54869.689296353085
40,0.023744333746846875,74108.40744958451,40,128596169.97720705,62274.660413945508,128533895.3167931,2064.9838814441741,2.1399605892199721e+18,1.7724232748150826e-08,5.676015213396113e-15,-23140899.134904098,0.0,2.3446176350863761e-08,3.56601503881393e-08,40,0.0237443337468412,0.023744333746846875,0.0237443337468464,0.02374433374684626,74108.40744956679,74108.40744958451,74108.40744958303,74108.40744958259
50,0.03015890884129192,94128.92896782747,50,134323434.30690402,56348.442938020635,134267085.86396599,2383.8002845021015,5.8845010020297126e+17,2.3603206500411034e-08,7.559924908306925e-15,-24222191.227442402,3.9115548133850098e-08,3.4592448563172222e-08,5.0663629735936411e-08,50,0.03015890884129948,0.03015890884129192,0.030158908841291923,0.0301589088412923,94128.92896785107,94128.92896782747,94128.92896782748,94128.92896782866
60,0.036880602996817856,115107.99936584849,60,141395052.71480983,50986.179618385198,141344066.53519145,2773.2035185437571,1.6537972684011315e+17,3.396417014300823e-08,1.0880185641326534e-14,-26925396.286267303,4.4703483581542969e-08,4.4775047344707622e-08,6.6511802288005129e-08,60,0.03688060299681873,0.036880602996817856,0.036880602996808065,0.03688060299680785,115107.99936585122,115107.99936584849,115107.99936581794,115107.99936581726
70,0.043967687343298575,137227.48858707421,70,149881800.33480391,46134.203121417318,149835666.13168249,3248.8217026387274,6.1184125314140518e+17,2.4156179279088974e-08,7.73686670285656e-15,-31232440.765803259,7.4505805969238281e-09,3.1610181125049636e-08,5.0370317694614641e-08,70,0.04396768734329176,0.043967687343298575,0.04396768734329084,0.04396768734329091,137227.48858705294,137227.48858707421,137227.48858705006,137227.4885870503
80,0.05148204550308593,160680.54152024325,80,159868615.38956153,41743.953235529756,159826871.436326,3829.7430645234554,3.308190361711513e+17,1.6472768038511276e-08,5.280498260873401e-15,-37351406.220478751,1.4901161193847656e-08,2.1229746953629361e-08,3.3704964153002948e-08,80,0.05148204550309121,0.05148204550308593,0.05148204550308727,0.05148204550308736,160680.54152025972,160680.54152024325,160680.5415202474,160680.5415202477
90,0.05949063893358113,185676.1514780934,90,171455449.28083509,37771.490864250583,171417677.78997084,4539.282018203623,1.9475801897656893e+17,3.111199475824833e-08,9.96425164601078e-15,-45646847.422139861,2.9802322387695313e-08,3.7159366145243704e-08,6.2108256315696053e-08,90,0.059490638933585124,0.05949063893358113,0.05949063893357516,0.05949063893357536,185676.1514781059,185676.1514780934,185676.15147807478,185676.15147807542
100,0.06806664816762897,212442.7221211891,100,184758266.9366779,34177.058268977336,184724089.87840894,5405.9148532506606,1.4635922418280486e+17,4.819594323635101e-08,1.544597783009749e-14,-56610288.290678188,-5.2154064178466797e-08,6.2359928298436218e-08,9.6466351351409685e-08,100,0.06806664816763042,0.06806664816762897,0.06806664816764373,0.06806664816764442,212442.72212119357,212442.7221211891,212442.7221212351,212442.72212123728
