voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_6 transport over barrier 0,solute_6 transport over barrier 1,solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.01689442815636548,-35119.627097324556,-99.39174755683187,3.987711417204783e-06,-0.035210341855890295,3.8324117789277634e-05,0.012796127491709207,-150,32686653966210.246,0.0042953198053444965,32686653966210.242,7609830105208822.0,1.3349121963861076e+19,4.2593455873429775e-08,5.026366522997705e-08,1.2151061829536526e-09,2.0235712619443014e-09,1.4800547826166952e-10,6.8877477697043554e-09,1.3822276656583199e-14,5.8692742109140948e-08,-0.0043859701260012506,6.651570402451587e-08,1.0562585524001502e-07,-150,-0.0168944281563793,-0.01689442815636548,-35119.62709736715,-35119.627097324556,-99.39174750656821,-99.39174755683187,3.9864963110218294e-06,3.987711417204783e-06,-0.03521033983231903,-0.035210341855890295,3.8324265794755896e-05,3.8324117789277634e-05,0.012796120603961438,0.012796127491709207
-140,-0.009854703859156546,-20480.113215780773,-74.63182127468116,6.87778220321238e-06,-0.024080056212941126,5.9386623527994675e-05,0.019139748301830427,-140,28416116017086.75,0.0036894109979776391,28416116017086.746,7702073862918261.0,1.8926059100492263e+19,3.789318725466728e-08,4.524537189354305e-08,1.4281134968901907e-09,8.022170462640421e-10,3.95117623854164e-11,7.334562002886402e-09,1.3933298959045715e-14,-5.3397714740371297e-08,-0.0037905816563316894,5.9464563753383211e-08,9.4649434874397487e-08,-140,-0.009854703859142612,-0.009854703859156546,-20480.11321574288,-20480.113215780773,-74.63182131992653,-74.63182127468116,6.8792103167092705e-06,6.87778220321238e-06,-0.02408005541072408,-0.024080056212941126,5.938666303975706e-05,5.9386623527994675e-05,0.01913975563639243,0.019139748301830427
-130,-0.005581348563021822,-11593.960653875396,-58.001192204277494,1.081245453506073e-05,-0.016933360126765495,8.967911577512089e-05,0.027591435539901968,-130,24742124516870.129,0.003178434423602773,24742124516870.125,7784374701311218.0,7.4315210711194157e+19,1.0581061360426247e-08,1.8016898195583053e-08,5.643926041632401e-10,1.1580997064108978e-09,9.289458037433501e-13,3.8119749024012606e-09,4.066191827689636e-15,1.5801770456964135e-08,-0.0032958532406892468,2.1259541001026702e-08,3.5585101103955698e-08,-130,-0.005581348563025888,-0.005581348563021822,-11593.960653885977,-11593.960653875396,-58.001192186260596,-58.001192204277494,1.0811890142456567e-05,1.081245453506073e-05,-0.016933361284865202,-0.016933360126765495,8.967911484617508e-05,8.967911577512089e-05,0.027591431727927065,0.027591435539901968
-120,-0.003030960920407356,-6291.2034469409655,-46.28826972719839,1.637509575358241e-05,-0.011963385377070729,0.00013449660068633185,0.03920860217028615,-120,21569212613182.082,0.002747583521470514,21569212613182.078,7850248207063850.0,3.2124292309801808e+19,2.2655513021163642e-09,4.250573226727283e-09,1.9492558267367524e-10,1.3796708671354185e-09,5.69272500233059e-11,1.1989487180841252e-09,1.5048726154098802e-16,-3.9870616860674721e-09,-0.0028883446177646725,5.6360103658369766e-09,1.1437930262701932e-08,-120,-0.0030309609204072054,-0.003030960920407356,-6291.2034469387,-6291.2034469409655,-46.28826973144896,-46.28826972719839,1.6375290679165083e-05,1.637509575358241e-05,-0.011963386756741596,-0.011963385377070729,0.00013449654375908182,0.00013449660068633185,0.039208603369234866,0.03920860217028615
-110,-0.0015531533678554107,-3219.3351491114518,-37.170111978000115,2.4042854331169907e-05,-0.00786218374816039,0.00019895592315180566,0.054617938620016016,-110,18820760390939.535,0.0023843615364916955,18820760390939.531,7893417211649894.0,1.020852320214419e+21,7.416019798256457e-09,1.1369500896307727e-08,9.68619531076378e-10,5.082937439004898e-10,7.952597971426154e-11,3.32152519377793e-09,3.193625919273302e-15,-1.4423613553454323e-08,-0.0025552918030416795,1.4069764740302032e-08,2.4439376494035181e-08,-110,-0.001553153367852217,-0.0015531533678554107,-3219.3351491040357,-3219.3351491114518,-37.170111989369616,-37.170111978000115,2.4043822950700983e-05,2.4042854331169907e-05,-0.007862183239866646,-0.00786218374816039,0.00019895584362582594,0.00019895592315180566,0.05461794194154121,0.054617938620016016
-100,-0.0007396161150640176,-1529.2424735527084,-29.238541034215313,3.375395419776339e-05,-0.0034944203274356322,0.00028472934043682896,0.07322221123879426,-100,16434357950854.77,0.0020782211950914858,16434357950854.768,7907896421069514.0,2.3847559281617498e+19,6.166374078020453e-10,1.5620109650171798e-09,1.2612166332462947e-10,1.0587824107038957e-10,5.176866097258981e-11,2.0765486552498658e-10,4.2717565595928875e-17,1.4004986362149748e-09,-0.0022828425768317037,1.9099838579154944e-09,3.6200851846355728e-09,-100,-0.0007396161150639749,-0.0007396161150640176,-1529.242473553325,-1529.2424735527084,-29.238541032653302,-29.238541034215313,3.375382807610007e-05,3.375395419776339e-05,-0.003494420221557391,-0.0034944203274356322,0.000284729288668168,0.00028472934043682896,0.07322221144644912,0.07322221123879426
-90,-0.000324811253626564,-668.5650058879052,-22.034527037138034,4.4620877017524755e-05,0.0024718983642609826,0.00038727254467277317,0.09289092020185422,-90,14358499969645.537,0.0018202605907842021,14358499969645.535,7888156257593660.0,1.2078907347938804e+20,1.155626705440227e-09,2.8322375555944745e-09,4.2873973996564304e-10,7.415518199493931e-11,1.5630594420775606e-11,7.370247745441816e-10,4.446313109363054e-16,-3.7209366429012521e-09,-0.0020558964890173875,3.1624512406125774e-09,5.5601886307502825e-09,-90,-0.0003248112536261194,-0.000324811253626564,-668.5650058867495,-668.5650058879052,-22.03452703997027,-22.034527037138034,4.462130575726472e-05,4.4620877017524755e-05,0.0024718984384161646,0.0024718983642609826,0.0003872725603033676,0.00038727254467277317,0.09289092093887899,0.09289092020185422
-80,-0.0001322175873434396,-269.94044413397864,-15.765528293702658,5.526319589594389e-05,0.012076167625059031,0.0004974779958935444,0.11090944039384247,-80,12550197577652.275,0.001602966510884472,12550197577652.273,7829357314974364.0,3.2127919398482136e+20,5.304627848090604e-10,1.1372378594387555e-09,3.557350866786532e-10,2.8437027038696883e-11,1.7610158123404496e-12,5.448158035825656e-10,2.9037644684593023e-16,-2.5537225135280758e-09,-0.0018607054368618469,1.5554379375587378e-09,3.0139465709419153e-09,-80,-0.00013221758734314923,-0.0001322175873434396,-269.9404441334482,-269.94044413397864,-15.765528294839896,-15.765528293702658,5.526355163103057e-05,5.526319589594389e-05,0.012076167596622004,0.012076167625059031,0.0004974779941325285,0.0004974779958935444,0.11090944093865827,0.11090944039384247
-70,-5.0720936248942464e-05,-102.06427063046283,-10.755308465597011,6.454245208731282e-05,0.028798806955394052,0.0006071700919095396,0.1254816394329145,-70,10973226772508.822,0.0014199978036489821,10973226772508.82,7727636440219003.0,1.8967380400895099e+20,1.9326762412674725e-12,3.7977088140905835e-10,2.182065297765337e-11,1.3822450128930797e-11,5.820694512319313e-12,2.84660545135651e-10,1.4190851185119646e-16,1.3661027479672708e-10,-0.0016880633342219523,7.4124155617981093e-10,1.2651775842796066e-09,-70,-5.0720936248800556e-05,-5.0720936248942464e-05,-102.06427063046476,-102.06427063046283,-10.75530846521724,-10.755308465597011,6.454243026665985e-05,6.454245208731282e-05,0.0287988069415716,0.028798806955394052,0.0006071700977302341,0.0006071700919095396,0.12548163971757503,0.1254816394329145
-60,-1.8742039225197324e-05,-36.788381225472605,-7.075551935410827,7.198304384239076e-05,0.058600531311918,0.0007128892994007346,0.13630168514272084,-60,9596822412759.1133,0.0012660025396357291,9596822412759.1113,7580413239550402.0,1.7338294637229051e+20,4.062883363076253e-11,6.428440002537172e-10,7.293420271751224e-11,2.6374666339812336e-12,7.68590291237714e-12,1.3765907858065418e-10,3.016792544940916e-17,-4.1551259485632687e-10,-0.001533714345699847,6.9139545656014611e-10,1.1799785894748855e-09,-60,-1.874203922522749e-05,-1.8742039225197324e-05,-36.788381225431976,-36.788381225472605,-7.075551936053671,-7.075551935410827,7.198311677659347e-05,7.198304384239076e-05,0.058600531309280536,0.058600531311918,0.0007128892917148317,0.0007128892994007346,0.13630168528037992,0.13630168514272084
