voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_6 transport over barrier 0,solute_6 transport over barrier 1,solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.000058602041290469999699257107231910411995051638244669991396829621617309103405831003,0.00057103342094780254565914129207215485730335294644615719635416314551020244448263866,-159.18128890544130170507469878159162635373714971779344667748037212449020465847383,-0.000000033396478662079524274974663548409936883290550484506131133832273934354886601642531,0.0000000124986787419889093200317474331140581708743544137839067997406153887205163987002,-14.870076723350946491196102422902350877502340206780438552225386974522268266047846,-0.9444213845820241777307452172614292290555902973913095491341116327064228148811216,-150,284780798.08594114044797401727933095347344597727507928226542896319312943824034809,0.00097528657087479469795401551503515889985169439902161698306552464766282718251098015,284780798.08496585387709922258137693795841081837522758786640734621006391359268527,291997046396.83869782169445258894720062511146785595737007145297918617660297237582,569561596.17188228089594803455866190694689195455015856453085792638625887648069618,2.5458378521383819981018178543382401565825835062503698808872360424090747745476054e-79,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,5.0453353398763957462147767902221315514436809496092262889141073353744342993717974e-83,3.8016019795265594427173658019413718579200068928795737432223836363496943092564968e-87,3.3735033418337674317915436964064060824671876423579224160248841680346061731103231e-80,1.054219794323052322434857405127001900770996138236850755007776302510814429096976e-79,1.2868893973670072295347380433679222421520948953086557067966019317758965198937695e-85,10084.224607483970902856126034478045901755658101936230450482612964198196043388739,-2.6707903516705773624619494015841406468070398412908015556173728783384929493005002e-79,2.6829097200856897892987365722049518194543432850244800857426569094813451546042851e-79,3.1040056624596613920995912558501296328983322023970014802176506299674768471873386e-79,-150,-0.000058602041290469999699257107231910411995051638244669991396829621617309103405831003,-0.000058602041290469999699257107231910411995051638244669991396829621617309103405831003,0.00057103342094780254565914129207215485730335294644615719635416314551020244448289324,0.00057103342094780254565914129207215485730335294644615719635416314551020244448263866,-159.18128890544130170507469878159162635373714971779344667748037212449020465847383,-159.18128890544130170507469878159162635373714971779344667748037212449020465847383,-0.000000033396478662079524274974663548409936883290550484506131133832273934354886601592078,-0.000000033396478662079524274974663548409936883290550484506131133832273934354886601642531,0.000000012498678741988909320031747433114058170874354413783906799740615388720516398700204,0.0000000124986787419889093200317474331140581708743544137839067997406153887205163987002,-14.870076723350946491196102422902350877502340206780438552225386974522268266047846,-14.870076723350946491196102422902350877502340206780438552225386974522268266047846,-0.94442138458202417773074521726142922905559029739130954913411163270642281488112149,-0.9444213845820241777307452172614292290555902973913095491341116327064228148811216
-140,-0.000045573689714522368817803455151488812378685140959505649025450758420601116977008356,0.00073217323714891153972458398799169003102573846896899037786684781891310618458373943,-124.76665436183438845824071096870745139281416551170611873681654179450555470224296,-0.000000024200357603409312614814321685043085995620512239053970562388279311157132766161383,0.000000016112974423953721768339204298179952493129311666584927146186105442915595118953024,-10.953414352507186081470115976830782617668633832040446500475011433243330259954347,-0.69571370012250731187200495362092686833296926762293367608932917691043717266917199,-140,269982732.28128396685989263576220066027425838777666586160279361360776243732396073,0.00089430642199885108962466038502022350471143753016383088484228494506797909635798054,269982732.28038966043789378467257599988923816427195442407262978272292015237889275,301890633501.04267968785740515637604508813213139434114226911168672816389106603424,539965464.56256793371978527152440132054851677555333172320558722721552487464792147,2.014105448261513546915900372722961629503275112267995812084534497014728539699659e-79,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,6.126370503507894014362364660450169460462536674978795477233394530355142872217218e-82,4.4299659430846684415136246121796151402208344784795032875566619233496437818608764e-87,0.0,3.6897692801306831285220009179445066526984864838289776425272170587878505018394159e-80,6.4344469868350361476736902168396112107604744765432785339830096588794825994688474e-86,9246.7870443840414399661909980558912677182012420695080340996572473456808298744966,2.3747361220318888509513724258293465671236313220071280389657458282815537407645288e-79,2.2934439411823021589792512220434619769292192565865292723693398226815582975937991e-79,2.8586992296811717515853314059046051471628713501714913439474176623220234611036928e-79,-140,-0.000045573689714522368817803455151488812378685140959505649025450758420601116977008356,-0.000045573689714522368817803455151488812378685140959505649025450758420601116977008356,0.00073217323714891153972458398799169003102573846896899037786684781891310618458353802,0.00073217323714891153972458398799169003102573846896899037786684781891310618458373943,-124.76665436183438845824071096870745139281416551170611873681654179450555470224296,-124.76665436183438845824071096870745139281416551170611873681654179450555470224296,-0.000000024200357603409312614814321685043085995620512239053970562388279311157132765548746,-0.000000024200357603409312614814321685043085995620512239053970562388279311157132766161383,0.000000016112974423953721768339204298179952493129311666584927146186105442915595118953028,0.000000016112974423953721768339204298179952493129311666584927146186105442915595118953024,-10.953414352507186081470115976830782617668633832040446500475011433243330259954347,-10.953414352507186081470115976830782617668633832040446500475011433243330259954347,-0.69571370012250731187200495362092686833296926762293367608932917691043717266917203,-0.69571370012250731187200495362092686833296926762293367608932917691043717266917199
-130,-0.000035455769065278687056224334085396538385211102920295794137230807579235947456458876,0.00092902677512269174079490960510210379440520669696429902390514858579702429750817055,-97.79248284003675045175288893466515249698261784225144782334534831985507847098599,-0.000000016844165574625355134994746717562251684539475168493026281521380218060902155715226,0.000000020484434282284649041818613232826133282467794282296635535409476731718858727247922,-8.0668294083288507542436337687665516079596176174285270515696534732576914018723393,-0.51245978977058501015958303630478226125224313523240496022251924776842106683167125,-130,258624568.16156719477322731306815844169152158175001204798133428694438607831827391,0.00082066892341488794549377651753147693917711117524544383097220492986483486585495048,258624568.16074652584981242512266466517399010481083493680608884311341387338840908,315138737172.35900690037956477216856156480573113544275613249677138253970292995257,517249136.32313438954645462613631688338304316350002409596266857388877215663654783,7.8065799378836339360928093082002246222327241377171795947978185026162145048403802e-80,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,2.5436895863390344096621172336075862047312146616808587873627569477788004592918782e-82,3.1418198177905449939812940511912164115041379279996477216713914349997473630218981e-88,1.6867516709168837158957718482032030412335938211789612080124420840173030865551615e-80,6.2198967865060087023656586902493112145488772155974194545458801848138051316721582e-80,0.0,8484.8725395354035981715020945072082837280112116728944105304915590183196092385318,8.733485996066065771680599715723610667730577954007526058930451605440909445116437e-80,1.2566971608854747416866059726570017865299286332209602226981886482250812697764417e-79,2.2994410043815296442390118159788745536181585761613569739897542432884955139671125e-79,-130,-0.000035455769065278687056224334085396538385211102920295794137230807579235947456458876,-0.000035455769065278687056224334085396538385211102920295794137230807579235947456458876,0.00092902677512269174079490960510210379440520669696429902390514858579702429750809248,0.00092902677512269174079490960510210379440520669696429902390514858579702429750817055,-97.79248284003675045175288893466515249698261784225144782334534831985507847098599,-97.79248284003675045175288893466515249698261784225144782334534831985507847098599,-0.000000016844165574625355134994746717562251684539475168493026281521380218060902155969595,-0.000000016844165574625355134994746717562251684539475168493026281521380218060902155715226,0.000000020484434282284649041818613232826133282467794282296635535409476731718858727247922,0.000000020484434282284649041818613232826133282467794282296635535409476731718858727247922,-8.0668294083288507542436337687665516079596176174285270515696534732576914018723393,-8.0668294083288507542436337687665516079596176174285270515696534732576914018723393,-0.51245978977058501015958303630478226125224313523240496022251924776842106683167119,-0.51245978977058501015958303630478226125224313523240496022251924776842106683167125
-120,-0.000027593485694864368336056581900016939334281761304897254675381835651473076393549101,0.001170909564870768125899986194681860473956578646577501615414822720633982251436706,-76.650171891672395238944112102422550211223305239235689241146815416436735842096854,-0.000000010002502255618248161652367689718204882312475910597019089394635090415712065271805,0.00000002579751505006213183039559811896190704725161471359167650166792056023776792142147,-5.9375631553839225675727583247889574287053113053947448036200567892000333584344074,-0.37737275766307234071100047238236342182824554271175543250528353117104473265687307,-120,250419637.42651617813147063336904533159274521478612118894336467021492379737691661,0.00075386284134252913148140100241718684914000912780051352078457019223397130979618524,250419637.42576231529012810423756393059032802793698117981556415669413922718468264,332181961615.92501058873620012278326027011688799628078447889974284887329508117841,500839274.85303235626294126673809066318549042957224237788672934042984759475383323,1.0920234572601055268096698698889779845564560778814378250506332808586631652653753e-79,0.0,4.8599098469601244664874917872619027456613239853055790798526443199679017096272896e-82,1.3509825216499343474119564420122230569467793090398485203186983170498913660994162e-87,8.4337583545844185794788592410160152061679691058948060400622104200865154327758077e-81,8.9608682517459447406962879435795161565534671750132314175660985713419226473242957e-80,6.4344469868350361476736902168396112107604744765432785339830096588794825994688474e-86,7793.0798653444952942885527833719525245271439925228117809355836818532143367831071,1.2599582157888023022029483119466858976007022381081008662706074562688363470829091e-79,1.2218366655447365426768219370682929130191371994012423571337251628463431662910165e-79,1.8043148943284022354434835966651955907493459055248856593863453280091781757798512e-79,-120,-0.000027593485694864368336056581900016939334281761304897254675381835651473076393549101,-0.000027593485694864368336056581900016939334281761304897254675381835651473076393549101,0.0011709095648707681258999861946818604739565786465775016154148227206339822514365968,0.001170909564870768125899986194681860473956578646577501615414822720633982251436706,-76.650171891672395238944112102422550211223305239235689241146815416436735842096854,-76.650171891672395238944112102422550211223305239235689241146815416436735842096854,-0.000000010002502255618248161652367689718204882312475910597019089394635090415712064785814,-0.000000010002502255618248161652367689718204882312475910597019089394635090415712065271805,0.000000025797515050062131830395598118961907047251614713591676501667920560237767921421469,0.00000002579751505006213183039559811896190704725161471359167650166792056023776792142147,-5.9375631553839225675727583247889574287053113053947448036200567892000333584344074,-5.9375631553839225675727583247889574287053113053947448036200567892000333584344074,-0.37737275766307234071100047238236342182824554271175543250528353117104473265687316,-0.37737275766307234071100047238236342182824554271175543250528353117104473265687307
-110,-0.000021479208700907524994101420408003739124789431089497228804681985387795558960607193,0.0014693102945859083224157850722755141319819128969035102510077198826762943746519365,-60.078890746146803377343338807293116361848896033846634416814926816658233102857328,-0.0000000014830875096857350845963344987725176893962694792775855257479585893412076486186161,0.000000032267750598733418587860982369224095595122457095635281691179459725381035707962711,-4.3627388755870901734207884035827968306219998643154363751930931205276315926881431,-0.27764292592727646409249849657076940566708066683577264585800785426246357701700607,-110,245132140.12100863579442403498172018676589016389540267575713303697596457854589238,0.00069344788615907566848399383290944140159869804191312162503890782957265351114913421,245132140.12031518790826495931323619293298072249380397771521991535092567071631972,353497566311.38648265484119192198898647433386846293194666964380107922060347182184,490264280.24201727158884806996344037353178032779080535151426607395192915709178476,4.3684232727261480610894403724950141263198152478189503160634730535291872905705941e-80,6.7470066836675348635830873928128121649343752847158448320497683360692123462206461e-80,5.5903650462234647714816769607877687714024904799793075771492293016741634729699116e-82,1.696582701606894296749898787643256862212234481119809769702551374899863576031825e-87,2.5301275063753255738436577723048045618503907317684418120186631260259546298327423e-80,1.8975956297814941803827433292286034213877930488263313590139973445194659723745567e-80,3.2172234934175180738368451084198056053802372382716392669915048294397412997344237e-86,7166.6584580539811325984262831055288984573137694733923311736324109267061907451633,-7.4105711004493653948096216968038035040964042654453070465132688338359761876952082e-80,8.0510443695885412650525673542535972842884373109913724978297626180676020916973474e-80,1.3867889037417160220819206998051944850460696523843827218622542529567787872464386e-79,-110,-0.000021479208700907524994101420408003739124789431089497228804681985387795558960607193,-0.000021479208700907524994101420408003739124789431089497228804681985387795558960607193,0.0014693102945859083224157850722755141319819128969035102510077198826762943746519802,0.0014693102945859083224157850722755141319819128969035102510077198826762943746519365,-60.078890746146803377343338807293116361848896033846634416814926816658233102857328,-60.078890746146803377343338807293116361848896033846634416814926816658233102857328,-0.0000000014830875096857350845963344987725176893962694792775855257479585893412076491776526,-0.0000000014830875096857350845963344987725176893962694792775855257479585893412076486186161,0.00000003226775059873341858786098236922409559512245709563528169117945972538103570796271,0.000000032267750598733418587860982369224095595122457095635281691179459725381035707962711,-4.3627388755870901734207884035827968306219998643154363751930931205276315926881431,-4.3627388755870901734207884035827968306219998643154363751930931205276315926881431,-0.27764292592727646409249849657076940566708066683577264585800785426246357701700609,-0.27764292592727646409249849657076940566708066683577264585800785426246357701700607
-100,-0.000016717690358793474307801810139625902519804661619208413752340296373482002941049686,0.0018384373260206042812505483990972347778262349316326810922134290374864406571773824,-47.090392431453710048774266868145102264728629796640491883011545539390511670111274,0.000000013303058852588680469628144253468457856544733283447743934581586292302428231039634,0.000000040142683457835219757303060048244616983082934285268286484634753997147075556299947,-3.188407163231911811784232061015155060756675293678264889391835578176486826191259,-0.2036510020607283018070329106937868860481114622984369259309909520875009175241622,-100,242571721.80062680669565945015491987976776687764917267427735200441266512322915305,0.00063905539744781639467701523334394067902039842590557436554023534143055574793045299,242571721.79998775129821163376024286453442293697015227585144643004712488788772249,379578551044.84049677783033459730830381011064814074340277472165726647346087632892,485143443.60125361339131890030983975953553375529834534855470400882533024645830609,5.2525677642931767080689867978105114235679905246918091328610104447364992355984095e-81,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,3.7211041572470207732085734745381812257542947733711235690863522478369917821695675e-82,4.3985477449067629915738116716677029761057930991995068103399480089996463082306574e-87,1.2650637531876627869218288861524022809251953658842209060093315630129773149163712e-80,4.4804341258729723703481439717897580782767335875066157087830492856709613236621478e-81,6.4344469868350361476736902168396112107604744765432785339830096588794825994688474e-86,6601.4677997085211411732903060856933117265411814654151236802462811421959988828708,-3.5735166458369453966476519431120437730929430701362716594197571856376611460838674e-80,1.380331624931366482351666015879824933408778471906751605050133469794515149208006e-79,2.3197085961542590649394628815752142610848042710202396352214292186963893768467992e-79,-100,-0.000016717690358793474307801810139625902519804661619208413752340296373482002941049686,-0.000016717690358793474307801810139625902519804661619208413752340296373482002941049686,0.0018384373260206042812505483990972347778262349316326810922134290374864406571773877,0.0018384373260206042812505483990972347778262349316326810922134290374864406571773824,-47.090392431453710048774266868145102264728629796640491883011545539390511670111274,-47.090392431453710048774266868145102264728629796640491883011545539390511670111274,0.000000013303058852588680469628144253468457856544733283447743934581586292302428230667524,0.000000013303058852588680469628144253468457856544733283447743934581586292302428231039634,0.000000040142683457835219757303060048244616983082934285268286484634753997147075556299942,0.000000040142683457835219757303060048244616983082934285268286484634753997147075556299947,-3.188407163231911811784232061015155060756675293678264889391835578176486826191259,-3.188407163231911811784232061015155060756675293678264889391835578176486826191259,-0.2036510020607283018070329106937868860481114622984369259309909520875009175241622,-0.2036510020607283018070329106937868860481114622984369259309909520875009175241622
-90,-0.00001299763232778746033324068102819627339648126499295719870280722156051298073437224,0.0022958956164829792156288116059434042318385379790230686736924868800692147392238305,-36.910080610108156548406983458747525368275873986601576269809381452225601739870902,0.000000045010789084887470567136347694071708106337576584447498121007751192248948429434108,0.000000049698787170257207855215048347302910432547606754516085795584153190521039743537463,-2.2907756908614955536499437207342990435272595757455046775972451170301051353349146,-0.14786420173213549007391088693172038577582823711569992393187928870542978546594215,-90,242588927.68142511880755997755184831874793497109580949149502541001144549213409499,0.00059039060944397010241472115591554718331248257604193398638546480659869143723861378,242588927.6808347281981160074494335975920194239124970089189834760250600273274963,410895640616.46471609324951107311360761944756107339343865980123886217356420966124,485177855.36285023761511995510369663749586994219161898299005082002289098426818998,6.5526349090892220916341605587425211894797228717284254740952095802937809358558912e-80,0.0,2.7404630182551833588531632725513125650702834217666479240301248619094086365368849e-82,1.1310551344045961978332658584288379081414896540798731798017009165999090506878833e-87,8.4337583545844185794788592410160152061679691058948060400622104200865154327758077e-81,1.9503066194976467965044861994849535164263428557381738967643861596450066938294055e-80,1.6086117467087590369184225542099028026901186191358196334957524147198706498672119e-86,6093.9182547585691047905966940413824772727444066269941402775691242689499142835423,7.1422407758256596621380279144325324770267618372358795372030714043462547819138864e-80,7.4563523776583471884808885998454533382338895811332327168555930274891651823572617e-80,1.2281260164714650496248819268712462161117480974725918456030912156863290628991086e-79,-90,-0.00001299763232778746033324068102819627339648126499295719870280722156051298073437224,-0.00001299763232778746033324068102819627339648126499295719870280722156051298073437224,0.002295895616482979215628811605943404231838537979023068673692486880069214739223765,0.0022958956164829792156288116059434042318385379790230686736924868800692147392238305,-36.910080610108156548406983458747525368275873986601576269809381452225601739870902,-36.910080610108156548406983458747525368275873986601576269809381452225601739870902,0.000000045010789084887470567136347694071708106337576584447498121007751192248948429708154,0.000000045010789084887470567136347694071708106337576584447498121007751192248948429434108,0.000000049698787170257207855215048347302910432547606754516085795584153190521039743537461,0.000000049698787170257207855215048347302910432547606754516085795584153190521039743537463,-2.2907756908614955536499437207342990435272595757455046775972451170301051353349146,-2.2907756908614955536499437207342990435272595757455046775972451170301051353349146,-0.14786420173213549007391088693172038577582823711569992393187928870542978546594213,-0.14786420173213549007391088693172038577582823711569992393187928870542978546594215
-80,-0.000010066223257101329316408681852886762987008436770373773242724908731219881672240582,0.0028635262282179111832890127270244494014947867737030415075629669006422924192174916,-28.930816823352202706738598275710151548207962436892006852912394415028968241983974,0.00000011928224993047994149004691873674116203059649868119855284895363657162592887010061,0.000000061231410572699467595093132722910127635554849138927744174080761754356730851554598,-1.5552184002783211891529959921704157105261802206251845585501538692113156105528222,-0.10364208856347205617756151791175299781403683749512619072654096103394388482905007,-80,245071421.78181896077083581557354542954782599885869433813380188631853550193687361,0.0005472367625483792956859248932530516819161920606188624819279254190945040220336756,245071421.78127172400828743627785950465457294717677814607318302383660757651777911,447834353526.55615888609006543301440672764555267871714608429739486683662037945714,490142843.56363792154167163114709085909565199771738867626760377263707100387374723,1.2592984886874585945335132597181139892803539807532381284428827863586212985072471e-80,0.0,1.9292608504007535941321630550039964437019725294467788805331799503496488661414459e-82,1.3824007198278397973517693825241352210618206883198449975354122313998888397296352e-87,0.0,2.8200379498141649625132435587147300845624146697835757696458016092164285978344107e-80,0.0,5640.8676222825166442164620185223825981959331187264335243524184541524957158456067,1.5554139958300548247203074726853560434901896047298352128237349639416152409908311e-80,2.9799599201047405323524719477101280173236108781139115716759952151833428818465224e-80,5.4909472572611384571781120194674520629556000145950068963204402851686347270569487e-80,-80,-0.000010066223257101329316408681852886762987008436770373773242724908731219881672240582,-0.000010066223257101329316408681852886762987008436770373773242724908731219881672240582,0.002863526228217911183289012727024449401494786773703041507562966900642292419217479,0.0028635262282179111832890127270244494014947867737030415075629669006422924192174916,-28.930816823352202706738598275710151548207962436892006852912394415028968241983974,-28.930816823352202706738598275710151548207962436892006852912394415028968241983974,0.00000011928224993047994149004691873674116203059649868119855284895363657162592886990769,0.00000011928224993047994149004691873674116203059649868119855284895363657162592887010061,0.000000061231410572699467595093132722910127635554849138927744174080761754356730851554599,0.000000061231410572699467595093132722910127635554849138927744174080761754356730851554598,-1.5552184002783211891529959921704157105261802206251845585501538692113156105528222,-1.5552184002783211891529959921704157105261802206251845585501538692113156105528222,-0.1036420885634720561775615179117529978140368374951261907265409610339438848290501,-0.10364208856347205617756151791175299781403683749512619072654096103394388482905007
-70,-0.0000077031399231470815211334476979424518050517508675711055637329217270387181982208436,0.0035684484300184200888815260362687804617628553298090659055266971360139578024580973,-22.676713532935689858056841954482825600051767040563660697613416420493094853308987,0.00000029853054003348246919650680611865979135569997403542535259897739292035179015158969,0.000000075033595788382625114585618986927402684891068008510142953914617096931466712865417,-0.84812685879318459769499079293825794561193098175645234070704582580571740868230345,-0.063426882628237358366234748852110134905831694489739817543138242078050965262947947,-70,249940876.83751891581959018477048591048408781493213191036319025214976840535337698,0.0005094614016284791504896910365824828485222362542494429891848703659061309584517983,249940876.83700945441796170561999621944750533208360967410894080916058353498747085,490598259335.42733409304874657892572908208507348441943977056430206546811947603448,499881753.67503783163918036954097182096817562986426382072638050429953681070675396,1.6205334900859669918928323674436632343414156262459590199635161350158425552275077e-79,3.3735033418337674317915436964064060824671876423579224160248841680346061731103231e-80,1.7775109532014702709228665523314606910263226675243958955764517440391610685074883e-82,1.8850918906743269963887764307147298469024827567997886330028348609998484178131389e-87,3.1626593829691569673045722153810057023129884147105522650233289075324432872909279e-81,1.2387082583295864788609574510242272334059204624282996371341371554502069541889468e-80,0.0,5239.4229655159602772417872450298615819886338682060746434992699510924959960628432,1.5547944395656284142905837161853285583841963775568991892918324261915793839349906e-79,1.6906460913629034729381477322920402741982961843707011997039099224903257929960778e-79,2.3866484821687259507840885866818603386145027624639294709522773109063456127209666e-79,-70,-0.0000077031399231470815211334476979424518050517508675711055637329217270387181982208436,-0.0000077031399231470815211334476979424518050517508675711055637329217270387181982208436,0.0035684484300184200888815260362687804617628553298090659055266971360139578024579353,0.0035684484300184200888815260362687804617628553298090659055266971360139578024580973,-22.676713532935689858056841954482825600051767040563660697613416420493094853308987,-22.676713532935689858056841954482825600051767040563660697613416420493094853308987,0.00000029853054003348246919650680611865979135569997403542535259897739292035179015141194,0.00000029853054003348246919650680611865979135569997403542535259897739292035179015158969,0.000000075033595788382625114585618986927402684891068008510142953914617096931466712865415,0.000000075033595788382625114585618986927402684891068008510142953914617096931466712865417,-0.84812685879318459769499079293825794561193098175645234070704582580571740868230345,-0.84812685879318459769499079293825794561193098175645234070704582580571740868230345,-0.063426882628237358366234748852110134905831694489739817543138242078050965262947959,-0.063426882628237358366234748852110134905831694489739817543138242078050965262947947
-60,-0.0000056955626440674043256065692113978173646094766704942810453462756019495785423066117,0.0044443543086203529013007535302619094244690723501878668953464079375252860059241925,-17.774753167259293145304974799191508081871713397048794002561071401800129609060452,0.0000007351993225243787044718081572201593207235856309475066290034177353940762175609682,0.000000091358689929592539857228317230834148109633184522186458252738872807140962427810198,0.012557759235102388382204654441191392522097485046172840129598727192445020048608077,-0.015146362668778214648646680972093689386915573861302251720430800118970389034824196,-60,257150455.96657374497516951071555492284478489627367810015740292773950273298569474,0.00047702529432688195733618238675281952418706545914440685091328530582778178727573258,257150455.96609671968084262875821874045803207674949103469825852088858944767986696,539070902580.61073213580364499760522960819307037569112582712937952722980205783552,514300911.93314748995033902143110984568956979254735620031480585547900546597138949,5.9291627338528544290691706714916302216018759368492879572663918763869945898977578e-80,0.0,3.199478495086637075710838759618677615088061867254297256659504810614862726628076e-82,2.0107646833859487961480281927623785033626482739197745418696905183998383123340148e-87,7.3795385602613662570440018358890133053969729676579552850544341175757010036788317e-81,1.7394626606330363320175147184595531362721436280908037457628308991428438080100103e-80,0.0,4886.5497576343555321404102354154013485397362232256010061536975941618769660888521,-7.0496545663570492750859270716941606785760077099581147389843081945374950665541623e-80,8.8920498740933441877761662368047053247884921325791987353028623747724937808866333e-80,1.4806611672953609399966683969729462583508321085072414113342332335023075226763303e-79,-60,-0.0000056955626440674043256065692113978173646094766704942810453462756019495785423066117,-0.0000056955626440674043256065692113978173646094766704942810453462756019495785423066117,0.0044443543086203529013007535302619094244690723501878668953464079375252860059242518,0.0044443543086203529013007535302619094244690723501878668953464079375252860059241925,-17.774753167259293145304974799191508081871713397048794002561071401800129609060452,-17.774753167259293145304974799191508081871713397048794002561071401800129609060452,0.00000073519932252437870447180815722015932072358563094750662900341773539407621756128814,0.0000007351993225243787044718081572201593207235856309475066290034177353940762175609682,0.0000000913586899295925398572283172308341481096331845221864582527388728071409624278102,0.000000091358689929592539857228317230834148109633184522186458252738872807140962427810198,0.012557759235102388382204654441191392522097485046172840129598727192445020048608085,0.012557759235102388382204654441191392522097485046172840129598727192445020048608077,-0.015146362668778214648646680972093689386915573861302251720430800118970389034824213,-0.015146362668778214648646680972093689386915573861302251720430800118970389034824196
