voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_6 transport over barrier 0,solute_6 transport over barrier 1,solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,-4.003430319617913e-05,-42.36007623433832,0.01138777035615296,-3.8628174721172064e-05,-82.60370630623501,-42.360076235984224,0.0014053579766473354,-50,13069161131.691322,0.0086739723143276059,13069161131.682648,1506710035274.5852,33337256320858092.0,2.2631070351053495e-09,8.94658305772289e-11,1.0739796836822498e-09,3.908951384801185e-09,1.1709744285326451e-11,5.1343737610034385e-09,1.7158854632298715e-16,-1.7630685007176132e-07,-0.0086882294346982657,6.9230816866358076e-09,1.2546531037046474e-08,-50,-4.003430319600754e-05,-4.003430319617913e-05,-42.36007623660143,-42.36007623433832,0.01138777026668713,0.01138777035615296,-3.862710074148838e-05,-3.8628174721172064e-05,-82.60370631014396,-82.60370630623501,-42.36007623599593,-42.360076235984224,0.0014053631110210964,0.0014053579766473354
-40,-2.246238217535594e-05,-25.72738712891773,0.01393991060868105,-2.3460621996538482e-05,-44.39557153370774,-25.727387128705594,0.0017203219347543246,-40,11586787939.022608,0.0083158707873448087,11586787939.014292,1393334292381.6853,91740890532937488.0,3.2647662351337203e-10,6.422011533668837e-11,4.0820792198334173e-10,4.1998760025308e-10,1.9021229036297882e-11,3.496496499451329e-10,1.0526925468476445e-16,-9.9836184573117051e-08,-0.0083223962158171134,7.6071061816799711e-10,1.635848072974145e-09,-40,-2.246238217546121e-05,-2.246238217535594e-05,-25.727387128591253,-25.72738712891773,0.013939910672901165,0.01393991060868105,-2.34602137886165e-05,-2.3460621996538482e-05,-44.395571534127725,-44.39557153370774,-25.727387128686573,-25.727387128705594,0.0017203215851046747,0.0017203219347543246
-30,-1.24769023294222e-05,-15.831430912411642,0.017050895907806646,-1.443644846824061e-05,-23.129359740147024,-15.83143091248748,0.002104248876180959,-30,10385503664.146065,0.0080409972902624541,10385503664.138023,1291569103837.7515,1.075653056661989e+17,9.321432514752814e-11,6.362179533203616e-11,8.073992171660194e-11,1.512145075821536e-09,2.424549450097402e-11,1.50770299326905e-09,1.7074490150752186e-17,-2.9036554141526557e-08,-0.0080436419618697963,2.1405212267977145e-09,3.3290805754657821e-09,-30,-1.2476902329439275e-05,-1.24769023294222e-05,-15.831430912504857,-15.831430912411642,0.01705089584418485,0.017050895907806646,-1.4436367728318894e-05,-1.443644846824061e-05,-23.12935973863488,-23.129359740147024,-15.831430912463235,-15.83143091248748,0.0021042473684779656,0.002104248876180959
-20,-6.7461665491561255e-06,-9.926741848119805,0.02084568345586712,-9.05207401521166e-06,-11.152123022744746,-9.926741848096206,0.0025725612612165234,-20,9434599763.5322304,0.0078466007967335702,9434599763.5243835,1202380496719.0024,29845861260433424.0,2.3153035044742865e-11,1.1320631931877045e-11,9.545413478838697e-11,7.389981959704528e-10,1.6264323221548693e-11,6.537946885265544e-10,7.27601301691444e-18,-4.9536771271105744e-08,-0.007847454390885392,9.9217854187447656e-10,1.5674404644880509e-09,-20,-6.7461665491634015e-06,-6.7461665491561255e-06,-9.926741848096652,-9.926741848119805,0.02084568346718775,0.02084568345586712,-9.051978561076871e-06,-9.05207401521166e-06,-11.152123023483744,-11.152123022744746,-9.92674184811247,-9.926741848096206,0.002572561915011212,0.0025725612612165234
-10,-3.387772305341339e-06,-6.376645176365745,0.02547673650493386,-5.814609960654764e-06,-4.225544222144899,-6.376645176234514,0.0031440794156788352,-10,8711750686.3297176,0.0077307357213119987,8711750686.3219872,1126898008208.1023,45260970662979656.0,2.2730617388333485e-10,1.0858678539671374e-11,2.5057798566047125e-10,5.931735103104074e-10,1.1366907415322203e-11,5.940197301060324e-10,9.299151211431336e-18,1.8317856531272646e-07,-0.0077308916593890591,9.0640225759976508e-10,1.7336516842312151e-09,-10,-3.387772305350638e-06,-3.387772305341339e-06,-6.376645176138439,-6.376645176365745,0.02547673649407518,0.02547673650493386,-5.8148605386404245e-06,-5.814609960654764e-06,-4.225544221551726,-4.225544222144899,-6.376645176245881,-6.376645176234514,0.003144078821659105,0.0031440794156788352
0,-1.338639931476807e-06,-4.2129971593397855,0.031130072349045464,-3.841732707172732e-06,-2.6084023829753278e-11,-4.2129971593557825,0.0038417560909039927,0,8202276379.2581902,0.0076922424473793265,8202276379.2504978,1066304973532.4746,1.181635231236352e+17,4.057820746083962e-11,1.2140993072007333e-11,4.684675257426578e-11,5.2168047659506556e-11,8.58424442640171e-12,7.929772984083261e-11,3.0630828955083636e-17,4.6896910891135224e-08,-0.0076922424002394936,1.2384552419953901e-10,2.8721700579066221e-10,0,-1.3386399314461762e-06,-1.338639931476807e-06,-4.212997159380364,-4.2129971593397855,0.031130072361186457,0.031130072349045464,-3.8417795539253065e-06,-3.841732707172732e-06,2.6084023829753278e-11,-2.6084023829753278e-11,-4.212997159364367,-4.2129971593557825,0.0038417561702017225,0.0038417560909039927
10,3.1906567752172735e-09,-2.8671679359210707,0.03803277840710884,-2.614532147397216e-06,2.8344012014182516,-2.867167935885839,0.004693617823622601,10,7898696548.1678619,0.0077307357213119987,7898696548.1601315,1021726370284.8916,94304357168610592.0,6.884537384621581e-11,6.880204739267981e-12,2.979888908166394e-11,1.0682743578627196e-10,9.419132140919828e-12,2.2722039007272432e-10,2.2075637369137592e-17,-3.9665530240605236e-08,-0.0077308215234170872,2.6342852503118593e-10,4.7328134123251071e-10,10,3.190656753141636e-09,3.1906567752172735e-09,-2.8671679358522253,-2.8671679359210707,0.03803277841398905,0.03803277840710884,-2.6145023485081344e-06,-2.614532147397216e-06,2.834401201525079,2.8344012014182516,-2.867167935895258,-2.867167935885839,0.004693617596402211,0.004693617823622601
20,9.815370143005542e-07,-2.007161767141444,0.04646206877165701,-1.830288900790396e-06,5.018440566142388,-2.0071617671449116,0.005733874778558886,20,7800560222.6488066,0.0078466007967335702,7800560222.6409597,994132417937.72278,55193369662914712.0,1.6084467091559418e-11,1.7866444435021833e-11,1.4244810510793404e-11,5.0607518176093436e-11,7.4442674247166e-12,8.611506473188424e-11,1.1049756555169161e-17,2.4507093688649309e-08,-0.0078468581802684442,1.0514907763291515e-10,2.0795810938316545e-10,20,9.81537014311604e-07,9.815370143005542e-07,-2.0071617671575286,-2.007161767141444,0.046462068789523456,0.04646206877165701,-1.8303031456009067e-06,-1.830288900790396e-06,5.018440566091781,5.018440566142388,-2.007161767152356,-2.0071617671449116,0.00573387486467395,0.005733874778558886
30,1.7968686573060845e-06,-1.4398853182408151,0.056756429958656,-1.3130102481888133e-06,6.984329543574975,-1.4398853182414697,0.007004299920765386,30,7914545082.3520126,0.0080409972902624541,7914545082.3439713,984274064106.00671,62644915521017512.0,9.137135492665038e-13,6.730576512792297e-11,1.3529300599130059e-11,4.0684788871203637e-11,9.332534744999066e-13,7.337712642357941e-11,1.3260512547502885e-17,-2.9360622132087015e-08,-0.0080414353575494237,1.1863368902868914e-10,2.4490674731479216e-10,30,1.796868657319345e-06,1.7968686573060845e-06,-1.4398853182417288,-1.4398853182408151,0.056756430025961764,0.056756429958656,-1.3129967188882141e-06,-1.3130102481888133e-06,6.98432954361566,6.984329543574975,-1.4398853182405364,-1.4398853182414697,0.00700429984738826,0.007004299920765386
40,2.571237508949189e-06,-1.0530239143573092,0.0693291788544588,-9.602291825699112e-07,9.000225173396531,-1.0530239143529074,0.008555900362246106,40,8254831706.5685711,0.0083158707873448087,8254831706.5602551,992659929147.87378,28199105328088184.0,7.1385120037348315e-12,9.392260580387557e-11,1.3980214882831741e-11,2.05702122002549e-11,7.05946412438152e-12,9.361916623873423e-11,8.914598253377884e-18,3.7536093746939295e-08,-0.0083164645419389546,1.3969508015642228e-10,2.7106638147409001e-10,40,2.5712375089402745e-06,2.571237508949189e-06,-1.0530239143501707,-1.0530239143573092,0.0693291787605362,0.0693291788544588,-9.60243162784794e-07,-9.602291825699112e-07,9.000225173375961,9.000225173396531,-1.053023914359967,-1.0530239143529074,0.008555900455865273,0.008555900362246106
50,3.3851113819962807e-06,-0.7808326208328846,0.08468506097816418,-7.120283653319407e-07,11.250963434703948,-0.7808326208308037,0.010450966795252937,50,8843768830.4108505,0.0086739723143276059,8843768830.4021759,1019575404431.8053,60837206674169944.0,5.3512749786932545e-14,3.442453266888634e-11,4.388624960108179e-12,2.9807267765136203e-12,7.684186620338096e-12,8.693224612388306e-11,1.6387969947002576e-17,-1.4378971258997704e-08,-0.0086746852212438719,1.0776925210881866e-10,1.8923595164112717e-10,50,3.3851113819798927e-06,3.3851113819962807e-06,-0.7808326208328311,-0.7808326208328846,0.08468506101258871,0.08468506097816418,-7.120239767069806e-07,-7.120283653319407e-07,11.250963434706929,11.250963434703948,-0.7808326208384879,-0.7808326208308037,0.010450966708320691,0.010450966795252937
60,4.298456980021485e-06,-0.5842362508825015,0.10344049050675708,-5.327560568076113e-07,13.883938633429418,-0.5842362508840274,0.012765570670577549,60,9712857268.8609772,0.0091188858716549689,9712857268.8518581,1065136399946.873,25707722649436872.0,1.5129009156567008e-12,1.5162732180939997e-11,6.722146091721756e-12,1.4660272995570267e-11,5.079159315357629e-12,2.8289091555389057e-11,7.254837193233082e-18,-2.6635888102387829e-08,-0.0091196806718110632,4.0307433439857968e-11,8.8928746993140195e-11,60,4.29845698001423e-06,4.298456980021485e-06,-0.5842362508840144,-0.5842362508825015,0.10344049052191981,0.10344049050675708,-5.327493346615196e-07,-5.327560568076113e-07,13.883938633414758,13.883938633429418,-0.5842362508789483,-0.5842362508840274,0.012765570642288457,0.012765570670577549
70,5.3630766618424356e-06,-0.4394012802764715,0.12634829990562738,-4.0068061363988576e-07,17.03615176603207,-0.43940128027585773,0.015592618931069514,70,10904092867.646988,0.0096550643037492407,10904092867.637333,1129365121205.1199,53143578199460720.0,1.999733711954832e-12,4.6766784889129553e-11,7.529613436289824e-12,2.5643487333582016e-11,1.1033951530237118e-12,1.1580120716503384e-10,1.2840172447427939e-17,3.5897741938950589e-08,-0.0096559079180547954,1.3292081081909467e-10,2.3560565065968691e-10,70,5.363076661855276e-06,5.3630766618424356e-06,-0.4394012802744718,-0.4394012802764715,0.1263482998588606,0.12634829990562738,-4.0068814325332205e-07,-4.0068061363988576e-07,17.036151766006427,17.03615176603207,-0.4394012802769611,-0.43940128027585773,0.015592619046870721,0.015592618931069514
80,6.630175675881793e-06,-0.3312547636711943,0.1543279504995909,-3.020665930310078e-07,20.85131357895721,-0.3312547636724872,0.01904558213283568,80,12471723166.062542,0.010287873864574618,12471723166.052254,1212274113216.708,32747241559647988.0,8.707201626378946e-12,7.680023283995752e-12,8.024933518866009e-12,8.462563982902793e-11,1.0105249970138175e-12,8.820879790483183e-11,3.3373098121819433e-18,-4.5908215670779012e-08,-0.010288739094081878,1.2342377185623788e-10,2.0781994391604916e-10,80,6.63017567588513e-06,6.630175675881793e-06,-0.3312547636799015,-0.3312547636711943,0.1543279505072709,0.1543279504995909,-3.020585680974889e-07,-3.020665930310078e-07,20.851313578872585,20.85131357895721,-0.3312547636734977,-0.3312547636724872,0.019045582221044476,0.01904558213283568
90,8.155430372967016e-06,-0.24984623099008585,0.18850242869604097,-2.2783284138419742e-07,25.491983405782808,-0.2498462309912944,0.02326304777850083,90,14484488985.59165,0.011023647924910474,14484488985.580626,1313946987807.9658,2.7139574553550176e+17,2.5145108217827783e-11,1.112759884236425e-11,1.8111867185104695e-11,5.622453613796097e-10,1.6625284482429947e-11,6.308011959998971e-10,2.174164169012338e-17,-1.2432332895516877e-07,-0.011024513452677671,8.476612445883359e-10,1.320083574714182e-09,90,8.155430372988758e-06,8.155430372967016e-06,-0.24984623101523096,-0.24984623099008585,0.18850242870716857,0.18850242869604097,-2.2781472951701232e-07,-2.2783284138419742e-07,25.491983405220562,25.491983405782808,-0.2498462310079197,-0.2498462309912944,0.023263048409302024,0.02326304777850083
100,1.0002868252328609e-05,-0.18831460061731894,0.2302433460550114,-1.71718759214224e-07,31.149595419760097,-0.1883146006169283,0.028414286231339396,100,17028441552.141878,0.011869750358854854,17028441552.130009,1434608229939.6155,23950490897860692.0,3.035266482598331e-12,8.217349023453835e-11,1.6181904281402505e-11,6.544098596350523e-11,6.3127003624430245e-12,1.451815924424782e-10,5.596516089098613e-17,1.3333604054459563e-07,-0.011870600138220453,2.5992557554119278e-10,5.0577632831147857e-10,100,1.0002868252272644e-05,1.0002868252328609e-05,-0.1883146006203542,-0.18831460061731894,0.2302433459728379,0.2302433460550114,-1.717349411185054e-07,-1.71718759214224e-07,31.149595419825538,31.149595419760097,-0.188314600623241,-0.1883146006169283,0.028414286086157804,0.028414286231339396
