voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_6 transport over barrier 0,solute_6 transport over barrier 1,solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.05469444991949841,-6.819790528294839,-126597.2117721355,-149.95376143438972,-107101.01541440235,-110.11306219742968,-26.843078757587136,-150,4055713504.9926782,149.37612952975678,4055713355.6165485,27151014.809128199,5.7285858803881525e+19,1.2511610414378538e-08,1.1990778148174286e-08,2.1543655748246238e-11,4.511093720793724e-10,8.965628239820944e-11,7.602807272633072e-13,1.915134717478395e-15,14594686.519775117,-4.2840838432312012e-08,1.7335861818107691e-08,2.5096817068970267e-08,-150,-0.05469444991949649,-0.05469444991949841,-6.819790515783229,-6.819790528294839,-126597.2117721475,-126597.2117721355,-149.95376143436818,-149.95376143438972,-107101.0154144028,-107101.01541440235,-110.11306219751934,-110.11306219742968,-26.843078757587897,-26.843078757587136
-140,-0.033975492404575015,-4.182068050319446,-80961.37406727545,-91.95607349045675,-65373.388888842,-67.02104707300555,-15.751716564008348,-140,3830802129.1809821,98.61327400381353,3830802030.567708,38846718.840638421,6.4133965329460849e+18,9.2491300840436e-08,4.113826435059309e-08,8.313350008393172e-12,5.125184543430805e-08,8.597567102697212e-11,1.191935439237568e-12,6.598888102615774e-15,11852888.110573551,1.3271346688270569e-08,1.1346257919689396e-07,1.8499733478449798e-07,-140,-0.033975492404581614,-0.033975492404575015,-4.1820681428107465,-4.182068050319446,-80961.37406723431,-80961.37406727545,-91.95607349044843,-91.95607349045675,-65373.388888790745,-65373.388888842,-67.02104707291957,-67.02104707300555,-15.751716564007156,-15.751716564008348
-130,-0.02076958145579893,-2.52769453060401,-51003.11682658886,-55.58026300720048,-39210.63519417084,-39.94634219334204,-9.109501317514514,-130,3630793703.7125673,65.303805861859473,3630793638.4087615,55598500.819278032,5.4102795234968443e+18,1.8711713956065523e-08,5.318725015968084e-09,1.8069101770379348e-11,1.3322278391569853e-08,3.708322537931963e-11,6.021849685566849e-13,8.569533971325427e-16,9631338.7917823568,2.8929207473993301e-08,2.358332522540156e-08,3.742981569132553e-08,-130,-0.020769581455799786,-0.02076958145579893,-2.527694549315724,-2.52769453060401,-51003.116826583544,-51003.11682658886,-55.58026300718241,-55.58026300720048,-39210.63519415752,-39210.63519417084,-39.94634219330496,-39.94634219334204,-9.109501317513912,-9.109501317514514
-120,-0.012482277488215725,-1.5059900580116383,-31649.350432787138,-33.115635164590856,-23068.16269822813,-23.172585571831686,-5.191334233034468,-120,3457203538.0325389,43.466203226139214,3457203494.5663357,79537739.241818219,1.7082917554028777e+19,6.5469694110475984e-09,8.418282959610224e-09,4.945377440890297e-12,1.8444552551954985e-09,2.1820767415192677e-11,1.5836221223253233e-12,1.3478801408339791e-15,7831431.769634163,1.6589183360338211e-08,1.0822794126745539e-08,1.6845291384015582e-08,-120,-0.012482277488217073,-0.012482277488215725,-1.5059900645586077,-1.5059900580116383,-31649.35043277872,-31649.350432787138,-33.1156351645958,-33.115635164590856,-23068.162698229975,-23068.16269822813,-23.172585571853507,-23.172585571831686,-5.191334233032884,-5.191334233034468
-110,-0.007376212566642258,-0.886111162429704,-19377.895251688202,-19.486447141758052,-13295.252725910885,-12.936520136006585,-2.918321281154931,-110,3312628517.1559615,29.170720969237305,3312628487.9852405,113560049.49789807,1.8636311387502275e+21,1.2286821560181238e-09,5.857145879417658e-10,6.366462912410498e-12,6.220943760126829e-10,1.2031264873257896e-11,2.1271873151818e-13,9.454242944073599e-17,6373234.0859093033,2.6193447411060333e-09,1.4959848552452903e-09,2.4597648362600921e-09,-110,-0.007376212566642353,-0.007376212566642258,-0.8861111636583862,-0.886111162429704,-19377.895251687616,-19377.895251688202,-19.486447141751686,-19.486447141758052,-13295.252725910263,-13295.252725910885,-12.936520135994554,-12.936520136006585,-2.9183212811547183,-2.918321281154931
-100,-0.004293945937740704,-0.5171253305944301,-11754.486123514263,-11.374046654097128,-7503.485986046628,-6.777297713482513,-1.6208346506143698,-100,3201085453.1715093,19.835764705355352,3201085433.3357444,161379483.00562698,7.1027611185429004e+19,8.0560336179758e-10,1.1186784831807017e-09,7.265299473147024e-13,3.092281986027956e-10,3.0535574069290305e-12,5.522249324485529e-13,1.7867651802561113e-16,5191933.970364565,-4.2491592466831207e-09,1.4126297730368726e-09,2.2408261912687522e-09,-100,-0.004293945937740883,-0.004293945937740704,-0.5171253314000335,-0.5171253305944301,-11754.486123513145,-11754.486123514263,-11.374046654096402,-11.374046654097128,-7503.485986046937,-7503.485986046628,-6.7772977134855665,-6.777297713482513,-1.620834650614922,-1.6208346506143698
-90,-0.002472652972249799,-0.3015510837965272,-7115.0707653365625,-6.635090510453674,-4148.48502841823,-3.105263311480927,-0.8876533622230909,-90,3128472389.744235,13.765579092969167,3128472375.9786558,227267764.66252095,1.6738244068371389e+20,5.667866176395364e-11,7.275957614183426e-12,7.789324740770098e-13,6.730260793119669e-11,8.562039965909207e-13,2.876476834501318e-12,8.673617379884035e-19,4234960.1041508019,2.3865140974521637e-09,8.8457009544538344e-11,1.3909384755095289e-10,-90,-0.0024726529722498,-0.002472652972249799,-0.3015510837398485,-0.3015510837965272,-7115.070765336555,-7115.0707653365625,-6.635090510454453,-6.635090510453674,-4148.485028418298,-4148.48502841823,-3.1052633114817834,-3.105263311480927,-0.8876533622202144,-0.8876533622230909
-80,-0.0014183161822995394,-0.17758917162248622,-4343.110163174818,-3.9108797277584184,-2249.4459523107776,-0.9124491981829266,-0.4684912195193647,-80,3103195970.8135452,9.8464912727160385,3103195960.9670539,315157540.37301505,1.410261165247471e+20,2.6987886925233795e-10,2.064552973024547e-10,6.052935930256353e-13,6.048139766789973e-11,4.3098857815948577e-13,4.515332552301743e-12,3.230922474006803e-17,3459642.417593515,5.2386894822120667e-10,3.4517302127719408e-10,5.4476956279359001e-10,-80,-0.0014183161822995717,-0.0014183161822995394,-0.1775891718923651,-0.17758917162248622,-4343.110163174611,-4343.110163174818,-3.9108797277590237,-3.9108797277584184,-2249.445952310717,-2249.4459523107776,-0.9124491981833576,-0.9124491981829266,-0.46849121951484934,-0.4684912195193647
-70,-0.0008185473226754969,-0.10700138892831434,-2708.4947632248895,-2.3608999015919916,-1198.1631020212528,0.42473885514688536,-0.20885242398367154,-70,3137023229.2648354,7.3473328186464251,3137023221.9175024,426960817.84991997,2.3071670674260233e+20,1.933893739591852e-10,1.177795638795942e-10,2.76667577736589e-13,7.003109203651547e-11,8.8662410746565e-13,4.969358258222201e-12,1.7889335846010823e-17,2831308.3192464937,5.8207660913467407e-11,2.3678333953467422e-10,3.879323529076828e-10,-70,-0.000818547322675479,-0.0008185473226754969,-0.10700138873492497,-0.10700138892831434,-2708.4947632250073,-2708.4947632248895,-2.3608999015922683,-2.3608999015919916,-1198.1631020213229,-1198.1631020212528,0.42473885514599874,0.42473885514688536,-0.2088524239886409,-0.20885242398367154
-60,-0.00048133695421646665,-0.0667761109543632,-1748.242433726091,-1.4796686036310747,-627.909980621204,1.2807708001090456,-0.002156929494049109,-60,3246236776.2155976,5.788312250998727,3246236770.4272852,560826132.98124778,5.7214003383174291e+19,4.0009620616565655e-11,3.888089850079268e-11,1.5476508963274682e-13,2.8421709430404007e-12,2.156053113822054e-13,3.979760965222567e-12,5.637851296924623e-18,2321727.4733447721,5.8207660913467407e-11,5.6176631273248621e-11,8.6697871104490787e-11,-60,-0.0004813369542164723,-0.00048133695421646665,-0.06677611099437282,-0.0667761109543632,-1748.242433726052,-1748.242433726091,-1.4796686036312294,-1.4796686036310747,-627.9099806212068,-627.909980621204,1.28077080010883,1.2807708001090456,-0.002156929490069348,-0.002156929494049109
