voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_6 transport over barrier 0,solute_6 transport over barrier 1,solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.01125988066779616,-23413.169085770325,3.5028597911654965e-05,-22.56621791333214,-0.15683995014093166,-3.855427733171721e-09,-1.2860005395438594,-150,25938432190529.406,1.2353200711950019,25938432190528.172,20997337285581.016,4.2111249402004069e+24,3.383320290595293e-10,7.247794608943904e-12,4.0316194827028085e-10,6.895595205946847e-13,2.0243005336104132e-11,9.001555056897814e-11,4.683753385137379e-17,-1.2956591005920701e-08,-1.2360114734668599,5.3333188740795593e-10,8.9239927810201014e-10,-150,-0.011259880667796207,-0.01125988066779616,-23413.169085770664,-23413.169085770325,3.5028605159449574e-05,3.5028597911654965e-05,-22.566217912928977,-22.56621791333214,-0.1568399501402421,-0.15683995014093166,-3.8756707385078254e-09,-3.855427733171721e-09,-1.286000539633875,-1.2860005395438594
-140,-0.008558227381716169,-17795.015432490887,5.8876721080130525e-05,-17.71247689326103,-0.12014540729028605,-3.92833779630368e-09,-1.311827797288432,-140,14809086231349.324,1.1331284944476774,14809086231348.191,13069202922628.594,3.6960386298777658e+24,3.2741809263825417e-11,1.4869673417919338e-12,4.53859172466764e-11,9.128531264224193e-13,5.05239680393049e-13,1.7282397735129962e-11,3.469446951953614e-18,1.6038422578441825e-09,-1.1341800275256273,6.0828693416323466e-11,1.0560690728368579e-10,-140,-0.008558227381716165,-0.008558227381716169,-17795.015432490854,-17795.015432490887,5.8876719593163184e-05,5.8876721080130525e-05,-17.712476893306416,-17.71247689326103,-0.1201454072893732,-0.12014540729028605,-3.927832556623287e-09,-3.92833779630368e-09,-1.3118277972711496,-1.311827797288432
-130,-0.006501773268744317,-13518.622629127227,9.963574688086883e-05,-13.929499315596928,-0.09216007012652871,-4.031597949196578e-09,-1.3479740096928763,-130,8466090767776.3662,1.0400090736300764,8466090767775.3262,8140400869990.5752,3.4587444064577091e+23,3.637978807091713e-12,6.284221732398565e-13,7.688072400924284e-12,6.003669783538612e-13,4.055154379387594e-12,1.287481232736809e-11,3.469446951953614e-18,4.0619156973743518e-10,-1.0416205912521141,1.6884489664367823e-11,3.4941997376647664e-11,-130,-0.006501773268744321,-0.006501773268744317,-13518.62262912723,-13518.622629127227,9.963574625244666e-05,9.963574688086883e-05,-13.929499315604616,-13.929499315596928,-0.09216007012712908,-0.09216007012652871,-4.0356531035759655e-09,-4.031597949196578e-09,-1.3479740096800015,-1.3479740096928763
-120,-0.0049358524134294444,-10262.313878143945,0.00017009262958241024,-11.00638518831914,-0.07068786477744264,-4.175621230748648e-09,-1.3980801466026027,-120,4848823302591.2148,0.95516568241498145,4848823302590.2598,5076421182063.1494,3.4629211408123456e+23,1.8189894035458565e-12,1.15890668372573e-13,1.91491267287347e-12,2.9543034685275416e-13,2.244819060134796e-12,9.596767824859853e-13,8.673617379884035e-19,-4.449520177320754e-11,-0.95765982162853025,3.1057680041877421e-12,5.4983111535684536e-12,-120,-0.004935852413429445,-0.0049358524134294444,-10262.313878143947,-10262.313878143945,0.0001700926296983009,0.00017009262958241024,-11.006385188317225,-11.00638518831914,-0.07068786477773807,-0.07068786477744264,-4.177866049808783e-09,-4.175621230748648e-09,-1.398080146601643,-1.3980801466026027
-110,-0.0037427847919427526,-7781.348263187594,0.0002935669829381817,-8.763899443123758,-0.053905052650227644,-4.373898488857741e-09,-1.4669384122617688,-110,2784260464437.5713,0.87787218777709985,2784260464436.6934,3171601177487.7207,8.3681949314405626e+23,6.366462912410498e-12,4.1737608920226765e-12,1.5081269566508126e-11,1.9330370637504757e-13,8.693836053853454e-15,2.3206547794529797e-11,4.7704895589362195e-18,9.4163778392680184e-10,-0.8817806478769612,2.897147687058404e-11,5.1754734013672373e-11,-110,-0.0037427847919427573,-0.0037427847919427526,-7781.3482631876,-7781.348263187594,0.0002935669787644208,0.0002935669829381817,-8.76389944313884,-8.763899443123758,-0.05390505265003434,-0.053905052650227644,-4.3738897950216875e-09,-4.373898488857741e-09,-1.4669384122385623,-1.4669384122617688
-100,-0.00283285582183145,-5889.153126880986,0.0005133721425822262,-7.052605962156504,-0.04003361770802394,-4.643280134984712e-09,-1.5606503556552613,-100,1604545936921.6121,0.80746629819458526,1604545936920.8047,1987136726955.9336,1.9743208992387537e+25,3.637978807091713e-12,2.997459702322458e-12,6.265210572564683e-12,3.8490044484973396e-13,7.046352700123039e-13,1.3622214467545746e-11,2.168404344971009e-18,-3.921691307286573e-10,-0.81368559364328896,1.5805355991087959e-11,2.7691226183812825e-11,-100,-0.002832855821831448,-0.00283285582183145,-5889.153126880982,-5889.153126880986,0.0005133721455796859,0.0005133721425822262,-7.052605962150238,-7.052605962156504,-0.04003361770763904,-0.04003361770802394,-4.643984770254724e-09,-4.643280134984712e-09,-1.5606503556688835,-1.5606503556552613
-90,-0.002137474885345887,-4443.09183920061,0.0009111762198191955,-5.749281476023067,-0.026725661988061738,-5.00320772709089e-09,-1.6865122199376024,-90,929359894409.1991,0.74334395256552366,929359894408.45581,1250242086724.0171,3.0972626174268381e+23,2.000888343900442e-11,2.204546549651465e-12,1.340261235327489e-12,1.126199827838903e-12,1.9884917050860132e-12,2.0027979275027974e-11,6.938893903907228e-18,1.6479841585448198e-10,-0.75342273786846736,2.9658346622780806e-11,5.3053510238314932e-11,-90,-0.002137474885345894,-0.002137474885345887,-4443.09183920063,-4443.09183920061,0.0009111762176146489,0.0009111762198191955,-5.749281476024407,-5.749281476023067,-0.026725661986935538,-0.026725661988061738,-5.005196218795976e-09,-5.00320772709089e-09,-1.6865122199175744,-1.6865122199376024
-80,-0.0016039683292792828,-3333.6343116118787,0.0016420217995892945,-4.7521452565903335,-0.009676051254826581,-5.47220892447649e-09,-1.8520881347360536,-80,542064937321.23193,0.68495420231337145,542064937320.547,791388585529.4502,1.744133197347685e+23,2.7284841053187847e-12,4.946058103014184e-12,1.8420820424580597e-12,1.6361911825413245e-13,1.9794134727082e-13,1.0057732424684218e-11,1.0842021724855044e-18,-2.0806282237511301e-10,-0.70163326946763682,1.1541382952861673e-11,1.9916376565261209e-11,-80,-0.0016039683292792817,-0.0016039683292792828,-3333.634311611876,-3333.6343116118787,0.0016420218045353526,0.0016420217995892945,-4.752145256588491,-4.7521452565903335,-0.0096760512549902,-0.009676051254826581,-5.472010983129219e-09,-5.47220892447649e-09,-1.8520881347461113,-1.8520881347360536
-70,-0.0011916424654759869,-2476.1731831472393,0.002997325247133517,-3.975211420380831,0.020619693026115105,-6.0577902014496014e-09,-2.0622091843707056,-70,319215423178.91016,0.63179454333263296,319215423178.27838,505251947088.82867,2.2836388691032828e+23,5.4569682106375694e-12,1.610213568384311e-11,1.7048584766143904e-12,1.6984330608593723e-13,1.1808310875451877e-12,1.8066437235120247e-11,2.8189256484623115e-18,3.7631686645146844e-10,-0.66003692687251758,2.4828038113390181e-11,4.4453449215664086e-11,-70,-0.0011916424654759897,-0.0011916424654759869,-2476.173183147245,-2476.1731831472393,0.0029973252310313814,0.002997325247133517,-3.9752114203825357,-3.975211420380831,0.02061969302594526,0.020619693026115105,-6.056609370362056e-09,-6.0577902014496014e-09,-2.062209184352639,-2.0622091843707056
-60,-0.0008689731140771124,-1805.1897534243014,0.00550166843031432,-3.342236941279915,0.0860075223612248,-6.732432062363742e-09,-2.311376072770364,-60,190434609768.42767,0.58340665823617976,190434609767.84427,326418300305.60651,3.3138955345242519e+22,2.8671820473391563e-10,1.7972420426892732e-12,1.127542503809309e-11,1.080427414201779e-12,3.3046843139164063e-12,3.079696497820805e-10,9.237402509576498e-17,2.3155227705253982e-11,-0.63238365055575962,4.2145138261612136e-10,6.1828647896927668e-10,-60,-0.0008689731140772048,-0.0008689731140771124,-1805.1897534245882,-1805.1897534243014,0.005501668428517078,0.00550166843031432,-3.3422369412911905,-3.342236941279915,0.08600752236230523,0.0860075223612248,-6.735736746677658e-09,-6.732432062363742e-09,-2.3113760724623944,-2.311376072770364
