voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_6 transport over barrier 0,solute_6 transport over barrier 1,solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.009347831021704396,-5124.661182075474,0.001086364632340131,-0.0046722854728016615,-24050.840268535754,-5124.66118170318,0.00013558272567849167,-150,59546169289.100334,0.018095305095997372,59546169289.082237,3290697171072.9414,28493032271987520.0,1.1466527212178335e-06,5.5621109262516625e-06,8.405012100571804e-07,2.419325028313324e-06,1.5374826034530997e-06,8.319927653919134e-07,1.757326922868785e-13,0.02055637045401279,2.9484374472959114e-06,6.5833831556919246e-06,1.3551906896978189e-05,-150,-0.009347831021528663,-0.009347831021704396,-5124.661183222127,-5124.661182075474,0.0010919267432663827,0.001086364632340131,-0.004673125974011719,-0.0046722854728016615,-24050.84027095508,-24050.840268535754,-5124.6611832406625,-5124.66118170318,0.00013475073291309975,0.00013558272567849167
-140,-0.005791336770061471,-3419.544323675739,0.0014798351619070838,-0.0031181363704231926,-14655.789019415022,-3419.5443244639855,0.0001828256707604864,-140,50373010506.141029,0.016545232475500174,50373010506.124481,3044563476562.3452,2.386830745584177e+17,1.6396779756178148e-06,1.000822546511071e-06,8.95643638473137e-08,3.1011004466563463e-06,8.034985512495041e-07,7.671637021971307e-08,1.1032555077838957e-12,0.018205262512864452,2.9376781299350895e-07,6.0123378191425939e-06,1.1421124443360305e-05,-140,-0.005791336771164727,-0.005791336770061471,-3419.544325315417,-3419.544323675739,0.0014808359844535948,0.0014798351619070838,-0.00311822593478704,-0.0031181363704231926,-14655.789022516123,-14655.789019415022,-3419.544325267484,-3419.5443244639855,0.00018274895439026668,0.0001828256707604864
-130,-0.003491197322962591,-2214.6724173457997,0.001953170747047317,-0.0020196796298419025,-8681.699937025069,-2214.672417387222,0.00024076542129385092,-130,42721525108.985878,0.015160750102662447,42721525108.970718,2817903126144.356,1.1050794139215006e+17,9.014061106427107e-07,8.856234411807901e-07,1.7166206221427838e-07,2.87794136966113e-06,9.459049579163548e-07,1.6722832825222028e-07,1.0153592376604959e-12,0.016454706231569811,5.308684248655063e-07,5.3189853136555542e-06,1.0128285063023407e-05,-130,-0.0034911973219472316,-0.003491197322962591,-2214.6724164443935,-2214.6724173457997,0.0019522851236061362,0.001953170747047317,-0.0020195079677796882,-0.0020196796298419025,-8681.699934147127,-8681.699937025069,-2214.672416441317,-2214.672417387222,0.00024093264962210314,0.00024076542129385092
-120,-0.002060443365074964,-1400.5961055675018,0.002517708428148191,-0.0012774389037421713,-5030.253041050794,-1400.5961054608179,0.000310413169019412,-120,36332210786.711151,0.013928001612556251,36332210786.69722,2608573131838.0415,58657127913502424.0,7.7834965850343e-07,1.4176648184928767e-07,2.842135034821728e-07,1.2815198715543374e-06,6.619875421165489e-07,2.816861451431776e-07,7.317024590391963e-13,0.015037146530725725,8.3913653774344211e-07,3.5726477795860029e-06,6.5755113055486654e-06,-120,-0.0020604433643432616,-0.002060443365074964,-1400.5961047891522,-1400.5961055675018,0.0025175666616663417,0.002517708428148191,-0.001277154690238689,-0.0012774389037421713,-5030.253039769274,-5030.253041050794,-1400.5961047988303,-1400.5961054608179,0.0003106948551645552,0.000310413169019412
-110,-0.0011972100517960744,-869.7754701265354,0.0031968527627739274,-0.000793068309933269,-2866.8383729941106,-869.7754699914148,0.0003941824353647927,-110,30991692876.874622,0.012834649243951529,30991692876.861786,2414689508673.5464,2.0345972159966806e+17,5.281737003315357e-07,3.3993144434485596e-06,7.137553491808318e-08,1.1239171726629138e-07,6.782661330362316e-07,7.478740421802644e-08,1.2817978015805531e-12,0.013833705060738109,2.0363742419791768e-07,5.8174621505677881e-06,9.5038349020009488e-06,-110,-0.0011972100530778722,-0.0011972100517960744,-869.7754706547091,-869.7754701265354,0.003193453448330479,0.0031968527627739274,-0.0007931396854681871,-0.000793068309933269,-2866.838372881719,-2866.8383729941106,-869.7754706696809,-869.7754699914148,0.00039410764796057467,0.0003941824353647927
-100,-0.0006878898523586409,-532.7965589247747,0.004006325795155613,-0.0004863408872089913,-1614.1797710939572,-532.7965590598318,0.000493402067083263,-100,26524591759.537395,0.011869750358854854,26524591759.525524,2234637709945.6016,22446467938619908.0,2.388460416113958e-07,3.9016735075125125e-06,5.600763632067005e-07,6.199093149916735e-07,8.551091923436616e-08,5.549530601190464e-07,1.2331458553935248e-12,0.012790871569129504,1.5595949482869631e-06,5.4966402874935358e-06,9.6918792728889133e-06,-100,-0.0006878898535917868,-0.0006878898523586409,-532.7965591636207,-532.7965589247747,0.0040024241216481005,0.004006325795155613,-0.0004857808108457846,-0.0004863408872089913,-1614.1797717138666,-1614.1797710939572,-532.7965591453427,-532.7965590598318,0.000493957020143382,0.000493402067083263
-90,-0.000392310420959619,-323.25522116370826,0.00497606568244785,-0.0002949233150880367,-901.1897374183604,-323.2552210499167,0.0006138174681955925,-90,22786874123.198032,0.011023647924910474,22786874123.187008,2067090157306.8057,60975528445223744.0,7.322428814404702e-07,9.040917508702784e-07,1.7795187324604533e-07,2.4375867724302225e-07,5.996417371534335e-07,1.738410089286357e-07,8.600374102121777e-14,0.011882359574046051,4.8725084636160236e-07,1.6975486104157795e-06,3.8548722110670099e-06,-90,-0.00039231042087361525,-0.000392310420959619,-323.2552204314654,-323.25522116370826,0.00497516159069698,0.00497606568244785,-0.00029474536321479067,-0.0002949233150880367,-901.1897371746018,-901.1897374183604,-323.255220450275,-323.2552210499167,0.0006139913092045212,0.0006138174681955925
-80,-0.0002226339128472942,-194.86851303697813,0.006148311118484517,-0.0001773549663995336,-500.0007054133925,-194.86851317907806,0.0007592395512317322,-80,19660425167.504852,0.010287873864574618,19660425167.494564,1911028986776.7317,22773090453502768.0,6.168935442474321e-07,6.080185593511367e-07,4.1118781913797526e-07,2.2573667592951097e-06,7.87682978398152e-07,4.221160249773086e-07,9.419643884345241e-13,0.011093636084824825,1.1130349558513238e-06,4.3155843897042035e-06,8.5399236622531898e-06,-80,-0.0002226339119053298,-0.0002226339128472942,-194.86851242008458,-194.86851303697813,0.0061489191370438685,0.006148311118484517,-0.00017776615421867157,-0.0001773549663995336,-500.00070315602574,-500.0007054133925,-194.8685123913951,-194.86851317907806,0.0007588174352067549,0.0007592395512317322
-70,-0.00012592820228218073,-117.0576986672903,0.007565582871102053,-0.00010651935044140989,-275.98508716846385,-117.0576987318706,0.0009343370433503462,-70,17048627436.775721,0.0096550643037492407,17048627436.766066,1765770470338.0818,29125922460160704.0,2.3153148731580586e-07,3.549376544734889e-06,2.7855716769215077e-07,1.514106315880781e-07,1.510258584858093e-07,2.726545960919039e-07,9.9246313749711e-13,0.010415165642355005,7.4826595169079173e-07,4.5283262598817011e-06,7.4015744311791971e-06,-70,-0.0001259282012897176,-0.00012592820228218073,-117.05769889882178,-117.0576986672903,0.007569132247646788,0.007565582871102053,-0.00010679790760910204,-0.00010651935044140989,-275.9850870170532,-275.98508716846385,-117.05769888289646,-117.0576987318706,0.0009340643887542543,0.0009343370433503462
-60,-7.107397824789626e-05,-70.29475145769139,0.009292662985460914,-6.416078655020372e-05,-151.5445517246829,-70.29475139110511,0.001146661694134108,-60,14872772042.003664,0.0091188858716549689,14872772041.994545,1630985654534.1797,89795642443391248.0,5.354744985197613e-07,8.282176749193487e-07,7.842401359122787e-08,7.81179522846287e-07,4.4883280736485176e-07,5.4879909802121526e-08,1.727620732019583e-13,0.0098398475442282966,2.0959977097856293e-07,1.7145432950397844e-06,3.7975815469726645e-06,-60,-7.107397807513419e-05,-7.107397824789626e-05,-70.29475092221689,-70.29475145769139,0.009291834767785995,0.009292662985460914,-6.40823625366125e-05,-6.416078655020372e-05,-151.54455094350337,-151.5445517246829,-70.2947509422723,-70.29475139110511,0.0011467165740439102,0.001146661694134108
