voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_6 transport over barrier 0,solute_6 transport over barrier 1,solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-6.955212432814278e-07,-0.000526665417760536,-0.004300972621331735,-9.379454772865277e-11,-1.4965602437870448e-05,-1.0232042427293512e-07,-1.4452231957624757,-150,440053822267.53064,0.15466686003107816,440053822267.37598,2845172017968.8652,7.3819407658245303e+23,7.786763204717384e-12,6.742236977053118e-13,4.87638037375315e-12,8.310748465280293e-17,6.939979164870898e-19,3.5844660573047804e-12,5.653944922922455e-19,22.178210137826674,-7.780442956573097e-12,9.885047255950128e-12,1.6921719593313953e-11,-150,-6.955212432808624e-07,-6.955212432814278e-07,-0.0005266654099737728,-0.000526665417760536,-0.004300972620657512,-0.004300972621331735,-9.867092810240592e-11,-9.379454772865277e-11,-1.496560243778734e-05,-1.4965602437870448e-05,-1.0232042427224112e-07,-1.0232042427293512e-07,-1.4452231957660602,-1.4452231957624757
-140,-5.313294436964304e-07,-0.0003607431167649113,-0.004246542099936065,-8.742399228083875e-11,-1.3396571976556993e-05,-7.748553993099755e-08,-1.1037691322948002,-140,294933233458.98615,0.15975024427614687,294933233458.82642,1846214600768.6833,1.8333422379214347e+23,7.736404832731081e-12,3.4756919564671307e-13,2.94082462184877e-13,1.095552413978712e-17,1.0012194134341847e-19,7.682743330406083e-12,6.437450399132683e-20,24.376192655254211,7.737810392427491e-12,1.0912551980236134e-11,1.6060822584318178e-11,-140,-5.313294436964947e-07,-5.313294436964304e-07,-0.0003607431245013161,-0.0003607431167649113,-0.004246542099588496,-0.004246542099936065,-8.771807474302363e-11,-8.742399228083875e-11,-1.3396571976546037e-05,-1.3396571976556993e-05,-7.748553993089743e-08,-7.748553993099755e-08,-1.1037691322871175,-1.1037691322948002
-130,-4.050931935456355e-07,-0.000246693520840313,-0.004192724670670567,-7.861476964969434e-11,-1.199207891592113e-05,-5.850690727508905e-08,-0.8412382183553594,-130,199286461374.79462,0.16500989760441298,199286461374.62961,1207724289682.0327,3.574656159390355e+23,2.520042985051929e-12,2.460696577055721e-13,1.3352157403917782e-12,3.6298749921635787e-17,8.944138527413378e-20,1.4308554341369017e-12,1.3499587596865412e-19,26.786247489594636,2.5082158572331537e-12,3.2002065424849577e-12,5.5322672615462663e-12,-130,-4.050931935457705e-07,-4.050931935456355e-07,-0.000246693523360356,-0.000246693520840313,-0.004192724670916637,-0.004192724670670567,-7.727955390930256e-11,-7.861476964969434e-11,-1.1992078915957429e-05,-1.199207891592113e-05,-5.8506907275178495e-08,-5.850690727508905e-08,-0.8412382183539285,-0.8412382183553594
-120,-3.08175441783565e-07,-0.00016845844183001126,-0.004139535434983214,-6.505400890050137e-11,-1.0734857740452343e-05,-4.4036291661669675e-08,-0.6396751278539995,-120,136019896517.18321,0.17045181065222068,136019896517.01276,797996196090.34131,1.016941852500895e+24,2.7006130892768404e-12,1.8820882352610369e-13,1.6180971584365687e-12,4.449125258747938e-17,1.438433998005213e-19,4.130473740815432e-12,1.98840984367947e-19,29.436177540200934,2.7107205369247822e-12,5.1968133832633254e-12,8.6374908729144663e-12,-120,-3.0817544178336617e-07,-3.08175441783565e-07,-0.00016845844453062435,-0.00016845844183001126,-0.004139535434795005,-0.004139535434983214,-6.667210605893794e-11,-6.505400890050137e-11,-1.0734857740407852e-05,-1.0734857740452343e-05,-4.403629166152583e-08,-4.4036291661669675e-08,-0.639675127849869,-0.6396751278539995
-110,-2.338868650442275e-07,-0.00011488798054900426,-0.004086982772311958,-5.587055243340148e-11,-9.609440959640617e-06,-3.3030860243958024e-08,-0.48517232726432674,-110,93976819752.58905,0.17608217917607424,93976819752.412964,533709999457.78992,2.1349667074918459e+23,1.4072730339983325e-12,2.941770091413609e-13,1.2136705146064174e-12,3.406766513856796e-18,2.959983103959754e-20,4.87887508171525e-13,1.0010870645361762e-19,32.355852070963707,1.4139800441625994e-12,1.9436911798993399e-12,3.4030606437502016e-12,-110,-2.338868650443276e-07,-2.338868650442275e-07,-0.00011488798195627729,-0.00011488798054900426,-0.004086982772606135,-0.004086982772311958,-5.4656881918795064e-11,-5.587055243340148e-11,-9.609440959644024e-06,-9.609440959640617e-06,-3.3030860243987624e-08,-3.3030860243958024e-08,-0.48517232726383885,-0.48517232726432674
-100,-1.7704843232996498e-07,-7.826490235586116e-05,-0.004035070250576289,-3.9763960426167315e-11,-8.601979310182894e-06,-2.468453517791374e-08,-0.366961364988455,-100,65871275014.071014,0.18190741105649125,65871275013.889107,362114301069.43103,7.0392403984494864e+23,1.6031606923060104e-13,1.626424689371575e-13,8.833182511076745e-13,1.395910297075087e-17,4.3618888061146255e-20,5.601630270746227e-13,8.930903637612529e-20,35.577523736696364,1.6342482922482304e-13,1.0705980974252321e-12,1.7665467639832323e-12,-100,-1.770484323300543e-07,-1.7704843232996498e-07,-7.826490251617723e-05,-7.826490235586116e-05,-0.004035070250738931,-0.004035070250576289,-3.888064217505964e-11,-3.9763960426167315e-11,-8.601979310196853e-06,-8.601979310182894e-06,-2.468453517795736e-08,-2.468453517791374e-08,-0.36696136498901516,-0.366961364988455
-90,-1.336519103446176e-07,-5.3262965231956285e-05,-0.003983798016529358,-1.6793152427214757e-11,-7.70007678982629e-06,-1.8374731920012606e-08,-0.2767075151485621,-90,46941539397.229439,0.18793413354125077,46941539397.041504,249776549436.27344,1.7471184941654596e+24,1.4440174587754956e-12,5.637851296924623e-13,2.043758298805527e-12,1.957662547694139e-17,9.214461151595707e-20,3.58046925441613e-14,1.4666904877300244e-19,39.136188554945235,1.4352963262354024e-12,2.5653963253226754e-12,4.0874272885255898e-12,-90,-1.3365191034476428e-07,-1.336519103446176e-07,-5.3262966675973744e-05,-5.3262965231956285e-05,-0.003983798017093143,-0.003983798016529358,-1.474939412840923e-11,-1.6793152427214757e-11,-7.700076789845867e-06,-7.70007678982629e-06,-1.837473192010475e-08,-1.8374731920012606e-08,-0.2767075151485979,-0.2767075151485621
-80,-1.0059651260416568e-07,-3.621525727062799e-05,-0.003933163801859262,2.7575305940596685e-11,-6.892640355087716e-06,-1.3621053601222739e-08,-0.20796254634009684,-80,34072493205.820904,0.19416920073621574,34072493205.626736,175478361535.35666,2.6798514872813833e+23,7.023318694199601e-14,3.8440604865908057e-14,7.723197458109546e-13,1.0094938665376751e-17,3.9794004908701055e-20,6.634415239403779e-13,1.1134512789453795e-19,43.069980868452298,-7.1054273576010019e-14,1.0212777423959295e-12,1.5445412769488381e-12,-80,-1.0059651260405433e-07,-1.0059651260416568e-07,-3.62152572003948e-05,-3.621525727062799e-05,-0.0039331638018208215,-0.003933163801859262,2.680298619478573e-11,2.7575305940596685e-11,-6.892640355077621e-06,-6.892640355087716e-06,-1.3621053601182945e-08,-1.3621053601222739e-08,-0.2079625463394334,-0.20796254634009684
-70,-7.548469138980591e-08,-2.4602482020565107e-05,-0.0038831636475047154,1.0381474107206278e-10,-6.169743516206129e-06,-1.005326590248285e-08,-0.1557403309123109,-70,25223541762.896954,0.20061970135218857,25223541762.696335,125728139324.74628,2.9762354144160556e+23,5.400973078332778e-13,2.2243708611147106e-13,4.035329972661783e-14,9.396983516839208e-18,2.8835516153598545e-20,3.5799141429038173e-13,6.482449024455567e-20,47.420600761097369,5.4001247917767614e-13,6.8627994669272375e-13,1.1609226412381412e-12,-70,-7.548469138987073e-08,-7.548469138980591e-08,-2.4602482560662415e-05,-2.4602482020565107e-05,-0.0038831636472822784,-0.0038831636475047154,1.0377438777233616e-10,1.0381474107206278e-10,-6.169743516196732e-06,-6.169743516206129e-06,-1.0053265902454014e-08,-1.005326590248285e-08,-0.1557403309119529,-0.1557403309123109
-60,-5.6463834077200504e-08,-1.669621399901295e-05,-0.0038337924226493746,2.515050188780075e-10,-5.52250260520952e-06,-7.38646854830363e-09,-0.11618781408958564,-60,19055654099.259308,0.20729296671654818,19055654099.052013,91926197020.065598,1.0019361248536236e+24,3.532957143525563e-14,8.222762748477663e-14,4.67201633041923e-13,1.0229616903990185e-17,1.8714134178399698e-20,4.2033043712308427e-13,4.851910600991039e-20,52.233774851344464,-3.5527136788005009e-14,6.3479290410701881e-13,1.0051120084814971e-12,-60,-5.646383407724902e-08,-5.6463834077200504e-08,-1.6696213963683377e-05,-1.669621399901295e-05,-0.0038337924227316023,-0.0038337924226493746,2.519722205110494e-10,2.515050188780075e-10,-5.522502605219749e-06,-5.52250260520952e-06,-7.386468548322344e-09,-7.38646854830363e-09,-0.11618781409000598,-0.11618781408958564
