voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_6 transport over barrier 0,solute_6 transport over barrier 1,solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.03058628970706323,-9602.111060972613,-5.72292932444393,-0.0033741888386202845,46.882086638915716,-181353.684214713,0.438497444048529,-150,507328799090.10394,781.2429524777051,507328798308.86096,649386720.84159625,9.5593165320014397e+20,2.3519532987847924e-09,9.323120053750245e-11,6.705239185070266e-11,5.4723663822642266e-08,5.1193637773394585e-08,8.597087486350574e-10,1.249000902703301e-16,-1.5479599824175239e-09,-782.48605280320783,7.497959867972762e-08,1.0972930120090041e-07,-150,-0.030586289707063355,-0.03058628970706323,-9602.111060970261,-9602.111060972613,-5.722929324537161,-5.72292932444393,-0.0033741889056726764,-0.0033741888386202845,46.88208658419205,46.882086638915716,-181353.6842146618,-181353.684214713,0.4384974449082377,0.438497444048529
-140,-0.028987672136283296,-9128.078840590038,-4.107215899782205,-0.002141155907679604,64.05423237434971,-171871.0199450365,0.6052318893471464,-140,462119816145.2265,767.37851764893298,462119815377.84796,602205828.69722855,2.0032788007595796e+20,6.930349627509713e-10,2.106492758002787e-10,2.5737403918160706e-10,2.926179831774789e-08,3.504101186990738e-08,5.2642726844354115e-09,3.469446951953614e-18,-2.644719643285498e-08,-769.68166329391568,4.5939411928214524e-08,7.0888339642749543e-08,-140,-0.0289876721362833,-0.028987672136283296,-9128.078840590731,-9128.078840590038,-4.1072158999928545,-4.107215899782205,-0.0021411556503055647,-0.002141155907679604,64.05423234508791,64.05423237434971,-171871.01994500146,-171871.0199450365,0.6052318840828738,0.6052318893471464
-130,-0.027119406815158308,-8574.65151723991,-2.912922371719234,-0.0008579390901104489,81.54536845051601,-160783.6606587738,0.821412176588924,-130,424267340522.38446,757.57293575880976,424267339764.81152,560034975.50691199,2.4660922855958964e+20,2.091837814077735e-10,4.3938186422565195e-11,8.266524747710391e-11,2.1031866026532953e-08,2.0954757928848267e-08,3.700100226211589e-10,2.42861286636753e-17,2.0117568055866286e-08,-760.84746715078916,2.967364299122504e-08,4.3001605831705092e-08,-130,-0.027119406815158283,-0.027119406815158308,-8574.651517239701,-8574.65151723991,-2.9129223717631723,-2.912922371719234,-0.0008579391727756964,-0.0008579390901104489,81.54536842948414,81.54536845051601,-160783.66065875284,-160783.6606587738,0.821412176958934,0.821412176588924
-120,-0.02502344332723179,-7955.676879463822,-2.0405745855027333,0.0009361498457565176,99.12190893729912,-148339.69025656953,1.09493371518949,-120,392906515306.25763,752.21012750649129,392906514554.04749,522336114.52255672,7.8239460467865354e+19,1.9099388737231493e-10,8.342926349769186e-11,8.179095638619072e-12,1.5048257751004712e-08,1.4872057363390923e-08,3.4391667291799877e-10,3.122502256758253e-17,6.3967036112444475e-09,-756.39657386690624,2.114084604009682e-08,3.0616885915435432e-08,-120,-0.02502344332723182,-0.02502344332723179,-7955.676879463631,-7955.676879463822,-2.0405745855861626,-2.0405745855027333,0.0009361498539356132,0.0009361498457565176,99.12190895234738,99.12190893729912,-148339.6902565844,-148339.69025656953,1.0949337148455733,1.09493371518949
-110,-0.02275308133193609,-7288.6583056328245,-1.411500435798198,0.004179889549732252,116.50696907433118,-134854.28063173906,1.432132582383118,-110,367294970211.95807,751.74962552860711,367294969460.20844,488586834.95011735,1.7518084647504478e+20,0.0,4.879696646753473e-11,3.122726721302427e-10,6.173252131702611e-09,5.791662260890007e-09,6.725842105481661e-10,1.3183898417423734e-16,-1.4028046280145645e-08,-756.79877825269352,8.4779973408366039e-09,1.3059416437144478e-08,-110,-0.022753081331936223,-0.02275308133193609,-7288.6583056328245,-7288.6583056328245,-1.411500435846995,-1.411500435798198,0.00417988923745958,0.004179889549732252,116.50696906815793,116.50696907433118,-134854.28063173327,-134854.28063173906,1.4321325830557021,1.432132582383118
-100,-0.020368274631739444,-6593.313629575327,-0.9639172324735237,0.010871220581066154,133.39824784552084,-120681.85007249494,1.836628843133588,-100,346797732898.40112,756.73842577644507,346797732141.66272,458279533.70092475,8.5391448974450655e+19,5.638867150992155e-10,3.814293325632434e-11,2.413404580348111e-10,5.076572051621042e-09,4.889443516731262e-09,5.114211276691094e-10,1.1796119636642288e-16,-3.8687602454956505e-08,-762.60108679993732,7.1147812791991465e-09,1.1476063765947231e-08,-100,-0.020368274631739562,-0.020368274631739444,-6593.31362957589,-6593.313629575327,-0.9639172325116666,-0.9639172324735237,0.010871220339725696,0.010871220581066154,133.39824785059741,133.39824784552084,-120681.85007249983,-120681.85007249494,1.8366288436450091,1.836628843133588
-90,-0.017930427440291805,-5889.977037383221,-0.6498230666309707,0.02530296721670311,149.49276730925996,-106185.2153573368,2.3082670360665745,-90,330874296243.23505,767.82480942941697,330874295475.41022,430924205.86033565,6.3261943788564172e+20,8.003553375601768e-11,3.747790966457387e-11,2.9663354411679776e-10,1.0229825875285314e-09,3.346940502524376e-10,5.482800879974548e-10,9.020562075079397e-17,8.8882927684608148e-09,-774.44653578474981,1.2597819839628884e-09,2.3895705414389568e-09,-90,-0.017930427440291895,-0.017930427440291805,-5889.977037383141,-5889.977037383221,-0.6498230665934928,-0.6498230666309707,0.025302966920069565,0.02530296721670311,149.49276731028294,149.49276730925996,-106185.21535733713,-106185.2153573368,2.3082670355182944,2.3082670360665745
-80,-0.015497263952163647,-5198.025714714168,-0.4324274809653188,0.05667089265762115,164.51533194200803,-91705.18324391978,2.842418531459649,-80,319067584081.19727,785.77445771359976,319067583295.42279,406054919.38437569,1.0719240220008981e+21,1.8189894035458565e-12,9.018891189427336e-11,1.3664057385565087e-10,6.419128339985036e-09,6.912159733474255e-09,1.9924106808844044e-10,6.071532165918825e-17,1.7919688843903714e-08,-793.09368571599248,9.4261975410232892e-09,1.38081019951386e-08,-80,-0.015497263952163587,-0.015497263952163647,-5198.0257147141665,-5198.025714714168,-0.4324274808751299,-0.4324274809653188,0.056670892794261726,0.05667089265762115,164.51533194842716,164.51533194200803,-91705.18324392669,-91705.18324391978,2.84241853165889,2.842418531459649
-70,-0.01311835489802466,-4534.514429186473,-0.28397633869466204,0.12454095581642832,178.24632249244007,-77534.0423953919,3.42989422295118,-70,310994599042.62494,811.48923496398208,310994598231.13568,383239340.26854765,1.2143090551482366e+20,2.28283170145005e-10,6.010897335428922e-11,1.9536885997872844e-11,9.046061677508987e-10,4.802132025361061e-10,1.086266632199795e-09,2.6020852139652106e-17,-1.1246996223235328e-08,-819.43788303263659,1.5168019811307463e-09,2.8335456203620879e-09,-70,-0.013118354898024686,-0.01311835489802466,-4534.514429186701,-4534.514429186473,-0.283976338754771,-0.28397633869466204,0.12454095579689144,0.12454095581642832,178.24632249334468,178.24632249244007,-77534.04239539141,-77534.0423953919,3.4298942218649136,3.42989422295118
-60,-0.010831788274414505,-3913.171798391149,-0.18389617586926188,0.2702511118286566,190.54431040355485,-63895.84820572345,4.0576125829033804,-60,306338572541.3288,846.0290769322097,306338571695.29974,362089886.61730713,1.7077691495094436e+20,4.956746124662459e-11,8.47633907508083e-11,4.732518821271015e-10,1.3588987712864764e-09,6.257323548197746e-10,3.5936675857328737e-10,1.1796119636642288e-16,1.9824213381980371e-09,-854.53492604089627,1.6193212881151005e-09,3.027264716681799e-09,-60,-0.010831788274414623,-0.010831788274414505,-3913.1717983910994,-3913.171798391149,-0.1838961757844985,-0.18389617586926188,0.2702511113554047,0.2702511118286566,190.54431040491374,190.54431040355485,-63895.848205724076,-63895.84820572345,4.057612582544014,4.0576125829033804
