voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_6 transport over barrier 0,solute_6 transport over barrier 1,solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.01689039261517808,-35111.23814111883,-99.36800604232543,3.0694006923609446e-06,-0.03519607395139471,3.730762287363493e-05,0.012792685257150955,-150,32686653966210.246,0.0042953198053444965,32686653966210.242,7609830105208822.0,1.3349121963861076e+19,1.7156271496787667e-06,5.337064649779677e-06,1.009040989926945e-06,5.858215773354991e-06,1.0090029529442076e-06,1.008262146922484e-06,4.895910066249343e-13,0.0046411081498463633,3.4137954867027826e-06,9.306584976197111e-06,2.0157832382885143e-05,-150,-0.01689039261566767,-0.01689039261517808,-35111.238139403205,-35111.23814111883,-99.36800070526078,-99.36800604232543,4.0784416822878896e-06,3.0694006923609446e-06,-0.03520193216716806,-0.03519607395139471,3.8316625826579135e-05,3.730762287363493e-05,0.012793693519297877,0.012792685257150955
-140,-0.009853067339466254,-20476.712195765558,-74.6194275765717,6.337874286650703e-06,-0.02406910874807751,5.877266581688634e-05,0.019136390126650797,-140,28416116017086.75,0.0036894109979776391,28416116017086.746,7702073862918261.0,1.8926059100492263e+19,5.660222086589783e-07,2.2565051835954364e-06,6.052517488685271e-07,6.953774993347789e-06,6.052182021236587e-07,6.042569654432506e-07,2.3209385802136495e-12,0.0039874419726964108,2.1000029762863619e-06,7.7609346744384665e-06,1.3907739965349426e-05,-140,-0.009853067341787192,-0.009853067339466254,-20476.712195199536,-20476.712195765558,-74.61942532006651,-74.6194275765717,6.94312603551923e-06,6.337874286650703e-06,-0.024076062523070856,-0.02406910874807751,5.937788401901e-05,5.877266581688634e-05,0.01913699438361624,0.019136390126650797
-130,-0.005581576546525299,-11594.434231126026,-58.00356137290286,1.0924865012204029e-05,-0.016939905312293196,8.981116438271097e-05,0.02759259172630207,-130,24742124516870.129,0.003178434423602773,24742124516870.125,7784374701311218.0,7.4315210711194157e+19,9.339964890386909e-08,5.169181704900438e-07,1.2865581249908488e-07,5.86085841179293e-06,1.2866087963100503e-07,1.292158993033976e-07,2.7720282666510165e-12,0.0034371205434183916,4.6716889389709675e-07,8.3341305295089597e-06,1.275533491142369e-05,-130,-0.005581576543753271,-0.005581576546525299,-11594.434231219426,-11594.434231126026,-58.00356085598469,-58.00356137290286,1.0796209199704944e-05,1.0924865012204029e-05,-0.016934044453881403,-0.016939905312293196,8.968250350307997e-05,8.981116438271097e-05,0.027592462510402767,0.02759259172630207
-120,-0.003031232675091119,-6291.7675158558595,-46.292419931381126,1.658415518788575e-05,-0.011962376112216566,0.00013475103439988811,0.03921216066366995,-120,21569212613182.082,0.002747583521470514,21569212613182.078,7850248207063850.0,3.2124292309801808e+19,2.52122845267877e-07,1.4810311839141832e-06,2.4303994958229535e-07,2.088410876809055e-06,2.43049533607282e-07,2.43880986273981e-07,1.0436105105093851e-12,0.0029751996863133473,9.4331423331995536e-07,3.0531787400979757e-06,6.1408127855905597e-06,-120,-0.0030312326761347294,-0.003031232675091119,-6291.767516107982,-6291.7675158558595,-46.29241845034994,-46.292419931381126,1.6341115238303456e-05,1.658415518788575e-05,-0.011964464523093375,-0.011962376112216566,0.00013450798486628083,0.00013475103439988811,0.039211916782683674,0.03921216066366995
-110,-0.0015531581240215105,-3219.345003056379,-37.17022575061106,2.4048877803780927e-05,-0.007866740285499718,0.000198962629225502,0.05461810727518454,-110,18820760390939.535,0.0023843615364916955,18820760390939.531,7893417211649894.0,1.020852320214419e+21,4.411958798300475e-09,1.0086662243224964e-06,6.199454334073997e-09,4.5519157665097065e-06,6.195156259113143e-09,8.011638720495373e-09,2.0236303951981505e-12,0.0025897843007424131,2.5941070275381009e-08,5.8461379073749707e-06,9.1123831427961121e-06,-110,-0.0015531581219978801,-0.0015531581240215105,-3219.345003051967,-3219.345003056379,-37.170226759277284,-37.17022575061106,2.4042678349446853e-05,2.4048877803780927e-05,-0.007862188369733208,-0.007866740285499718,0.0001989564340692429,0.000198962629225502,0.05461809926354582,0.05461810727518454
-100,-0.0007396955383139593,-1529.4066908624584,-29.241680808228093,3.393512892607071e-05,-0.003494450125760662,0.0002849801310475242,0.07323009526233212,-100,16434357950854.77,0.0020782211950914858,16434357950854.768,7907896421069514.0,2.3847559281617498e+19,2.578078692749841e-07,1.939616513624287e-06,2.2102385927276952e-07,3.4779027360386933e-07,2.2106498999820232e-07,2.2080117728640047e-07,7.433444051269111e-13,0.0022697774717406563,9.7080266183649766e-07,3.7933730270026974e-06,6.4165167186377135e-06,-100,-0.0007396955390573037,-0.0007396955383139593,-1529.4066911202663,-1529.4066908624584,-29.241682747844607,-29.241680808228093,3.371410506679794e-05,3.393512892607071e-05,-0.003494797916034266,-0.003494450125760662,0.000284759066057526,0.0002849801310475242,0.07322987446115484,0.07323009526233212
-90,-0.0003248182969684902,-668.5795032091404,-22.035004839185593,4.465212404616541e-05,0.002471806279465305,0.00038731946036466014,0.09289293731108547,-90,14358499969645.537,0.0018202605907842021,14358499969645.535,7888156257593660.0,1.2078907347938804e+20,5.593631158262724e-08,1.8209675651803536e-06,3.8665839435598137e-08,1.4750991952916515e-07,3.8668828998100584e-08,4.041274728749933e-08,2.7304596300972706e-13,0.0020015898988174105,1.6760837963562001e-07,2.5992492722310893e-06,3.9889560178750158e-06,-90,-0.0003248182972415362,-0.0003248182969684902,-668.5795032650767,-668.5795032091404,-22.035006660153158,-22.035004839185593,4.461345820672981e-05,4.465212404616541e-05,0.0024719537893848342,0.002471806279465305,0.00038728079153566204,0.00038731946036466014,0.09289289689833818,0.09289293731108547
-80,-0.00013221649194404767,-269.9382074419803,-15.765397662486862,5.525295891645594e-05,0.012075787280746764,0.0004974604134815597,0.11090852075240053,-80,12550197577652.275,0.001602966510884472,12550197577652.273,7829357314974364.0,3.2127919398482136e+20,9.624102403904544e-09,1.541381720926438e-06,1.3529608099015396e-08,2.859618679490472e-07,1.3527984307629484e-08,1.386019829463514e-08,9.609530510733266e-14,0.0017721667631602639,5.5116824675242456e-08,1.9774835422436536e-06,3.0829200893102513e-06,-80,-0.00013221649204014297,-0.00013221649194404767,-269.9382074323562,-269.9382074419803,-15.765399203868583,-15.765397662486862,5.526648852455496e-05,5.525295891645594e-05,0.012076073242614713,0.012075787280746764,0.0004974739414658673,0.0004974604134815597,0.11090853461259882,0.11090852075240053
-70,-5.072016169279835e-05,-102.06271191695254,-10.755144211701554,6.452623479005911e-05,0.02879827989674799,0.0006071394428997512,0.12547972235856275,-70,10973226772508.822,0.0014199978036489821,10973226772508.82,7727636440219003.0,1.8967380400895099e+20,2.1710036435251823e-08,1.4366159994949612e-07,2.1514981009474647e-08,9.024498329179842e-08,2.1513568111545568e-08,2.0995047589345006e-08,9.044015400949332e-14,0.0015752725034173828,8.167241092018885e-08,3.6434003456514537e-07,6.3920478861773664e-07,-70,-5.072016160235819e-05,-5.072016169279835e-05,-102.0627118952425,-102.06271191695254,-10.755144068039954,-10.755144211701554,6.454774977106859e-05,6.452623479005911e-05,0.028798370141731283,0.02879827989674799,0.0006071609564678627,0.0006071394428997512,0.12547974335361034,0.12547972235856275
-60,-1.8742365027062997e-05,-36.78902036347131,-7.0756748616661,7.199892300153947e-05,0.05860114253948767,0.0007129232967137134,0.13630405373329477,-60,9596822412759.1133,0.0012660025396357291,9596822412759.1113,7580413239550402.0,1.7338294637229051e+20,2.019305611611344e-08,6.03842833513113e-07,2.177651254319532e-08,4.3067780467614947e-07,2.1778084024516586e-08,2.2527127940819014e-08,2.7981945509595804e-13,0.0014075689448950842,7.8171375121221826e-08,1.2045667328967797e-06,2.0689145716401352e-06,-60,-1.8742364747243542e-05,-1.8742365027062997e-05,-36.789020383664365,-36.78902036347131,-7.075674257823266,-7.0756748616661,7.197714648899627e-05,7.199892300153947e-05,0.05860157321729235,0.05860114253948767,0.0007129015186296888,0.0007129232967137134,0.13630403120616683,0.13630405373329477
