"{'distance': [0.25, 0.5, 0.75], 'solute_6': [8.0, -10.0, 8.0], 'solute_5': [6.0, -2.0, 6.0], 'solute_4': [15.0, -20.0, 15.0], 'solute_3': [8.0, -10.0, 8.0], 'solute_2': [8.0, -2.0, 8.0], 'solute_1': [15.0, -20.0, 15.0]}","{'solute_5e': '1.0 fM', 'solute_6e': '1.0 M', 'solute_6i': '1.0 fM', 'solute_5i': '1.0 mM', 'solute_4i': '1.0 fM', 'solute_3i': '1.0 M', 'solute_1e': '1.0 fM', 'solute_2i': '1.0 fM', 'solute_3e': '1.0 M', 'solute_1i': '1.0 M', 'solute_2e': '1.0 M', 'solute_4e': '1.0 mM'}"
voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1
-150,-0.0093472964319604512550361304350348987556514172623293516141506708694394126229129447,-5124.3681108737574325503143485032517691933538665816641744338700788658306269091251,0.0010918505452665343884061781573466815745866267832596183778956415944570537827749271,-0.0046728188651684333966040723279277544084339432144884414671157730745928200437277601,-24049.464836617219713935900854866136643205758129345683007771476807886875764288993,-5124.3681108737574325503143485032517691933538665816641744338700788658306269091251,0.00013474508379175485283663333765082769661705254801101068906488228878105694941453487
-140,-0.0057912984224106803139202289415295100123159379767689968486006538951509413105407705,-3419.5216818868817413764895667969033187350709366524825241445544109412511275444843,0.0014808224914963041323202671246311557875952759576663833871027718938964661466243277,-0.0031182001525352833071249093807691217982952322755751950950440687319207671097385845,-14655.691975675572281872149515958993258545161908100010416883343578684216542637775,-3419.5216818868817413764895667969033187350709366524825241445544109412511275444843,0.0001827480269137870955570540876053069511059970577977094085894078603098013894523756
-130,-0.0034912480654399916590718228340092434883182653160165305821690660608201672080884221,-2214.7046060810748272671489226238056780722275972983716592105376668903052278044678,0.0019523183583283809937048691553105566095572435537031396749210126274721709622091272,-0.0020195491893158399329793296415484200811023676465182708966361963118346116525919337,-8681.826119969682654709049521364795940229154309850779399788147027623752274558514,-2214.7046060810748272671489226238056780722275972983716592105376668903052278044678,0.00024093523402525790235872525055087834316005080365834166286224751379557344481321378
-120,-0.0020604989891296650207466679624062371613674967789436184806086179414071520124924442,-1400.6339160469208931238484258571748433805277043637781051385481376211883190924408,0.00251763578436547327256099170140113414844118997582269046999686097630982298259898,-0.0012772128083871749635210488666203235114823900178729296987781294484478728062251186,-5030.3888390069518506727630282285050290544077984913463376084837644191017205367134,-1400.6339160469208931238484258571748433805277043637781051385481376211883190924409,0.0003107009434930009879196162462627579821767943284891688528816873080503915544833325
-110,-0.0011972008470665002031109426850653471627764779377402707422555776018562623314050626,-869.76878244088546717799823318581950196244754553433526861551157339567884196771633,0.0031934701202341926115822052122581617913434469209301071095886586321353373592071275,-0.0007931264669101432954831033400492530054669817637084879340515802244957993445875093,-2866.8163282547351308488232183610338445406643041387511343006724317788974862230332,-869.76878244088546717799823318581950196244754553433526861551157339567884196771633,0.00039410552450674431725307288505215639445288467277965823826388968921851458207671741
-100,-0.00068793550590539637757869205382709964218466361929523502463486089412880830266324926,-532.83191858297721698431172424892204054362281694666265656833635412968580804088471,0.0040027599265373949799682905134295391312446874994984798125590202644532351038783519,-0.00048587981722762032486947742510912106420166270137509774570285872161197461127980709,-1614.2868979677856498201749847749442390676489654695782667421977732851954009685559,-532.83191858297721698431172424892204054362281694666265656833635412968580804088471,0.00049397981981105229654619756349612821210703319033694553702699936025238748668674019
-90,-0.00039231960721601378976579066127134593409416069972599446457658013933056124194409474,-323.26278985602796759799193519634149931871369781774516697633910087804116233191642,0.0049753021354038737346541187700554417761513282434879192095046533491545055074203252,-0.00029477750820454326024329342207084821458390016519531246279925052872454622679572729,-901.21083937431423995055716669461789843035346803006865634112333596600353909945176,-323.26278985602796759799193519634149931871369781774516697633910087804116233191642,0.00061400106262381996688350984516616958629590611172349958110131940656608922633768531
-80,-0.0002226202745317302264259124211632193103375719401905031067639752427021822855929854,-194.85657586110377861173321670308244783179193328214993246002368756655662558847351,0.0061485186732309163639132766445837740128103431974142258191478561049349979545668211,-0.00017768619739743877462222551389991437157037884699352578683146614394151689913659966,-499.97007572221276841997547955876203344450883167739852965469174909830190587965729,-194.85657586110377861173321670308244783179193328214993246002368756655662558847351,0.00075878748534293407425489458097428492538755297767308696435829687615542023250594365
-70,-0.000125922493235824789173743973908718136433922947596294335594695792756593257139249,-117.05239284082965810199361983842965687528295753332472801368769578559525351573927,0.0075685856968114733283283066645559739463805951642334447643912660532517328407603842,-0.00010673796605654864562445642112619045647898155714554476531209834099980809735571365,-275.97257712462609066675058979567305181994267978597564036096409110813002272797896,-117.05239284082965810199361983842965687528295753332472801368769578559525351573927,0.00093403767830908481222621201006873930607690161138284322394148670062989770600811185
-60,-0.00007107486942467117929152842162706149808668677530251720288985090861452219324942331,-70.295632584114952479736792640235444950894020925124386219958067334343664333857696,0.0092920201788765830090635645389890925893153771208958604358445291307647895708602876,-0.000064101319610695028947451411649653901100453106459894244064521960513377936365830044,-151.54645146719729510838622089405675768639350946574176921585773672690907664912437,-70.295632584114952479736792640235444950894020925124386219958067334343664333857696,0.0011467263899838320355905136795804230118246378802577812026934870610159924168062706
-50,-0.000040034325470132123720848975594219755856132709538865035440690817560528339037513624,-42.360099804130453058906360005898370083985456669169450292934476649266756220540424,0.011387776613235911999587979783952431816566688375374897418322125467862630315506347,-0.000038627411070470732141750296716217739164375368512378920177828206409813952352254891,-82.603752268413095850183164908446503793790144075632425671404219715583434157317621,-42.360099804130453058906360005898370083985456669169450292934476649266756220540424,0.0014053632808989685572717487302023667437638766541963599543183073356945645063793777
-40,-0.000022462382514670379493605788701860206165468873454331017802225717899198156986336408,-25.727387517207773749298164099323629895468913263982854592059022721300827364242358,0.013939910872623225702110339758234243316607346068768381199721747648622182326406649,-0.000023460340697769417583117948899142508631359781738219226004858193715907531383824182,-44.395572204485107439296372136307944906195565801728240950177444174384602638182694,-25.727387517207773749298164099323629895468913263982854592059022721300827364242358,0.0017203216698183680836916363596084819161392264242186700442167090133328807533726597
-30,-0.000012476900391804501044621179768851853629862005008005125721438570878427332362144671,-15.831428453891051376702443513723775678781737267980244574702927145320195822474583,0.017050893210951148807044309171223788617050980639671779347525194704988784420106082,-0.000014436394096065523688643719649138420479617633796084739915488063641114437307784841,-23.129356147054432907763553191122499070717396287545300833950304894024409544772541,-15.831428453891051376702443513723775678781737267980244574702927145320195822474583,0.0021042473906895479645556694499892735550109347790569182398617665002367606118370219
-20,-0.0000067461671616143616126931736032012749022314241412961358128332423312808815749584032,-9.9267427493066577868811666684649304235628112327047327157758341574456369682133208,0.020845685356156488210784872186999489047820762270489873843851162929409232623150656,-0.0000090520176897877339710539099009010664050695280014932231278862970293636783165647316,-11.152124035701759432521759017809898434230913553440190961144083466782494553009793,-9.9267427493066577868811666684649304235628112327047327157758341574456369682133209,0.0025725619458685662598113188227579815013682898239696791093097927925473152081813349
-10,-0.0000033877719390699021933050936934752767051763810893268730066358767306478529852153033,-6.3766444868152217773907989709382886089367420255309563839553737479395729441065947,0.02547673374395741097020303413777034709180838338028755444636417138901724255446572,-0.0000058147471082755399030830366447442881674671303181850737437788234168230765168222789,-4.2255437649354185076160616376590129889005642323825405009775678650689583545674165,-6.3766444868152217773907989709382886089367420255309563839553737479395729441065947,0.0031440787201172723543758228088136230609016950471142699578253866585269800519809841
0,-0.0000013386399371087622641871448200681099824126301619919962227293973077915378496430566,-4.2129971771332893876304986690439349271627727409665952873317198387560490387589552,0.031130072486443245946276079276454773679640393159424100091392551484416908372924929,-0.0000038417561467560942983074009004547269245824905983240892733606568661153361078799043,0.0,-4.2129971771332893876304986690439349271627727409665952873317198387560490387589553,0.0038417561467599322126980140768167337045200285972923605731821503648060904821158424
10,0.0000000031906566869604106974198032418092892771494895824742005686271837596524158230479391,-2.8671678639149583333403161139744575472390644714367027347528638200575540634452809,0.038032777455125104373300399519884047727985217243505207114821374104594538101409832,-0.0000026145186673176193463892328524810171452322707364565391260004142207829077418517841,2.8344011303085517975378216515216468482404806769486256084124903764498511156565646,-2.8671678639149583333403161139744575472390644714367027347528638200575540634452809,0.0046936176146113788115050573763082337860902091888791219346217643296373479736681226
20,0.00000098153702268584763539076605987835026941357858180410607566285822311362698543474764,-2.0071617842892530894750424950862244479288113509078001323637941106084020071519688,0.046462069173986582724264434345809249447700088429011079089643250281093212944231095,-0.0000018302946330395246548642862046914686474770214899369470303771383041098370382765647,5.0184406089846620687942396573176022852610529414172377953968371819265449412931054,-2.0071617842892530894750424950862244479288113509078001323637941106084020071519688,0.0057338748542245937890787671305936303847772988868979838891829379325502381067852894
30,0.0000017968686458738252868863437895496368440243897992193678759172933893016801120794232,-1.4398853090774491481858328640025850762512202153747605910307073750575609996265009,0.056756429613027475427033880763684481109664784584244642912476091834020919983176452,-0.000001313005445810261435715630065956935179908756698459705979933565443508812700542934,6.984329499134861459260525535878229335928467826197089198583541070677979576775049,-1.4398853090774491481858328640025850762512202153747605910307073750575609996265009,0.0070042998592037731193483202656403385893034370997654790407162925792154087926891154
40,0.0000025712375280228817347743339703361787052628792933659969649745616628276954429927901,-1.053023922167273999198709547995906218265919165799070713105970270958857702751446,0.069329179353021108408391877645918119175491455391082322122356193940236258943685042,-0.00000096023352391706839362831697630458308092017688795911240838532414921895288145516273,9.0002252401639807083304273500263368690723092481453023808210369121592847733554465,-1.053023922167273999198709547995906218265919165799070713105970270958857702751446,0.0085559004414469522385047722653939914968476519728887179680159969711185672555153736
50,0.0000033851113589149180652628263822738195684100416622876045761132011204466970138149886,-0.78083261550923594983405618561918495004805371497454099745269600443320607263451042,0.084685060404893905868844697733893172742108323322931612439048060763287159100438026,-0.00000071202718019437994705099274995488554727111091235978958178920293655947534533130842,11.250963357996424696396943547995945512465404689096007949068832360670648214866703,-0.78083261550923594983405618561918495004805371497454099745269600443320607263451042,0.01045096671363677167386116100847585311274731428636027702235631651417643504566634
60,0.0000042984569744592359893850070304434294523886204718802967734670586098015563085947958,-0.58423625012689230219104406916180556789358723195952496982881826484865847246807952,0.10344049037417375162303291431287721275648401281622172906905279865949326398893808,-0.00000053275450010804374768816521333818294517840444670053055087510423375235697273723861,13.883938615463393386223949997001092346718738698281881076706240648052567717909548,-0.58423625012689230219104406916180556789358723195952496982881826484865847246807953,0.012765570651706949407551161738556731246981604670251926273514311967819323354176649
70,0.0000053630766951971041922616861858214325239280977027324015259670943953831241435519973,-0.43940128300880330919718998651813018483017932552756004436606028576034153872330526,0.12634830068873270867790127189555668109511605988657468620112799182783609213055672,-0.00000040068210561066132051630990760670433805053121121463115785307120695972785806669243,17.036151871981949029884272944663100502362588529162549554482790062562360833616887,-0.43940128300880330919718998651813018483017932552756004436606028576034153872330525,0.015592619034681439971540979016116796414372699652367718978390774842160486305576559
80,0.0000066301757105515911400214789744793056008722341146544801852740919805515993988758284,-0.33125476540481372614559239050539137271787287495811061813820223070502612248961453,0.15432795130688443801099748215009604194107485803851981093919208733057794422002602,-0.00000030206524656923868309350461201855980926783508035083882762310200916854384284046483,20.851313687987029223814747948039084487049338330843431194991490351752548108476233,-0.33125476540481372614559239050539137271787287495811061813820223070502612248961453,0.019045582235881261253441663948977379360199735913721776668782594735183969598306906
90,0.0000081554306015847607479927621748226656274173077060829299145913945436025063847266007,-0.24984623799748259240659900561376965647739165864898614004179907575092778740666331,0.1885024339805428896492529601851247013845823729635511452217759072867068835449306,-0.00000022783027858321603213192376943619818846486625798260931419954551416341895258003987,25.491984120373445599056817588224168464327986449302148848158955364630476691641197,-0.24984623799748259240659900561376965647739165864898614004179907575092778740666332,0.023263048447401061232343365031820543235309571382163836708196552848963363724341888
100,0.000010002868188509104721951862879073967104110372174382029053104684383750958958341608,-0.18831459941623766940055875251553311713946588494684080831108829240493434797815444,0.23024334458458580019095582239178369337311213335100875650423123485946891155750385,-0.00000017172068704892390025595573883283731039501830733942762853940463568137322883967762,31.149595221027524916750374768866005093342312090580082713696167312571283976431944,-0.18831459941623766940055875251553311713946588494684080831108829240493434797815444,0.028414286047445593928569182570399094595403819321627979418183408280328165748096463
"{'distance': [0.25, 0.5, 0.75], 'solute_6': [8.0, -10.0, 8.0], 'solute_5': [6.0, -2.0, 6.0], 'solute_4': [15.0, -20.0, 15.0], 'solute_3': [8.0, -10.0, 8.0], 'solute_2': [8.0, -2.0, 8.0], 'solute_1': [15.0, -20.0, 15.0]}","{'solute_5e': '1.0 fM', 'solute_6e': '1.0 M', 'solute_6i': '1.0 fM', 'solute_5i': '1.0 mM', 'solute_4i': '1.0 fM', 'solute_3i': '1.0 M', 'solute_1e': '1.0 fM', 'solute_2i': '1.0 fM', 'solute_3e': '1.0 M', 'solute_1i': '1.0 M', 'solute_2e': '1.0 M', 'solute_4e': '1.0 mM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,59546169289.100334756763837933936957241038073300408381461275929938402436394705801,0.018095305095997377910259377848224873087268325990467756769972077978289166455522189,59546169289.082239451667840556026697863189848427321113135285462181632464316727512,3290697171072.9404581494105043626996854055259600684795518344770678553144000126879,119092338578.2006695135276758678739144820761466008167629225518598768048727894116,1.7272337110188889250772703725600799142232000728872562770047406940337183606324854e-77,2.6993791999170343646720665197685536951382342523994362105765522120931205401291709e-81,0.0,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-77,0.0,4.6328018305212260263250569561245200717475416231111605444677669543932274716175701e-84,0.0,437149.43365946057937729534996528119020483743158697630296251919829331722377045117,2.402239803280766510096400738894883856541978768800818840011890099160117627655099e-77,3.1589363899342514255965836375019006638498186798100136483550299961148646436875507e-77,5.506792827264018862471259908753691469402174248541025758145547580433792090804479e-77
-140,50373010506.141019409422737091952171382814038635293188311019476323846168739805766,0.016545232475500172065828000270652638348697411532662685580169876272873406747853404,50373010506.124474176947236919886343382543385996944490899486813638265998863532893,3044563476562.3451178377033019300540035584761749565086221139819232057970959062906,100746021012.28203881884547418390434276562807727058637662203895264769233747961153,0.0,1.7398744652401937743309658346334308713896322984573025155890058117610120948963763e-81,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-84,1.7272337110188889250772703725600799142232000728872562770047406940337183606324854e-77,4.3180842775472223126931759314001997855580001822181406925118517350842959015812135e-78,4.8387041340999471830506150430633876304918768063605454575552232634773709148005733e-83,8.2360921431488462690223234775547023497734073299753965234982523633657377273201247e-84,399674.61173276828227200052813289080857867342196033997045023061998628677191194645,-6.1380699241744275476756923717617618787816362616792185814292182509818347514547128e-78,1.2061881619195094211693573873641464709147509098303324493345495475953669849603907e-77,2.0677111670273643831351413491645162173148680304918947412590845003278009910687361e-77
-130,42721525108.985881823306245132943069708510714490746964591821593183367476477716455,0.015160750102662447405479187083423432699067745622755012062254029913925831940185558,42721525108.970721073203582685537590521427291058047896846198838171305222447802529,2817903126144.3563373695812825732966880151551725678878008137199470425411526729336,85443050217.971763646612490265886139417021428981493929183643186366734952955432909,8.6361685550944446253863518628003995711160003644362813850237034701685918031624271e-78,2.0878493582882325291971590015601170456675587581487630187068069741132145138756516e-81,0.0,1.7272337110188889250772703725600799142232000728872562770047406940337183606324854e-77,0.0,5.5593621966254712315900683473494240860970499477333926533613203452718729659410842e-83,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-84,366217.76224997130572452854793224182775923406221976347083633912631917055249331133,-7.2014135712914023463168666394055358430611544299095734090998264416986505204932576e-78,6.5073965829226082256451574952393709954664021173225878794287417126183649670453713e-78,9.4180406266565395194044785454461019671907695819183868606523089628288011381219605e-78
-120,36332210786.711143863951848342703740103107390482631817905321539923316970787782649,0.013928001612556252121276688491849056188710323507893837418582984460923964809622247,36332210786.697215862339292090582463414615541426443107581813646085898387803321725,2608573131838.0407095735166263127576218055602836601362900419725704583525147978059,72664421573.422287727903696685407480206214780965263635810643079846633941575565298,6.4771264163208334690397638971002996783370002733272110387677776026264438523718203e-78,1.7336973961328321396291990920252648446273022429598209681963821224884877916008862e-81,0.0,8.6361685550944446253863518628003995711160003644362813850237034701685918031624271e-78,2.1590421387736111563465879657000998927790000911090703462559258675421479507906068e-78,9.2656036610424520526501139122490401434950832462223210889355339087864549432351403e-84,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-84,336434.54038780183154572561694484313736016560019700612464024923334204984009374623,4.0651778239739122701059697235321015197501628720796490062713668218012651276504825e-78,5.0586695186223020243961877053619911539079977290903341056580849096655122398366942e-78,9.2376792853972471623411872605534563338298317421691757086045285361534043341608953e-78
-110,30991692876.874627582872433829809754107408921490269662735088390003468692793731582,0.012834649243951529389724060316524593027490978045270605415166533659847160875918767,30991692876.861792933628482300420030047092396897242171757043119398053526260071735,2414689508673.546813834903238704717405975957699329383976215007344101968720317716,61983385753.749255165744867659619508214817842980539325470176780006937385587463164,2.1590421387736111563465879657000998927790000911090703462559258675421479507906068e-78,8.4419944467275674257478815644935699085177425132247814365857086724498811705031278e-82,1.0295115178936057836277904346943377937216759162469245654372815454207172159150156e-84,4.3180842775472223126931759314001997855580001822181406925118517350842959015812135e-78,1.0795210693868055781732939828500499463895000455545351731279629337710739753953034e-78,5.1475575894680289181389521734716889686083795812346228271864077271035860795750779e-85,2.0590230357872115672555808693886755874433518324938491308745630908414344318300312e-84,310022.09667960784700241027928343057002934812077279113723088176590925568690176369,2.8860507430972619121623492952825483710647453903712866962439228205495776960774894e-78,2.4661311290204447475556746599903453682783258151651296602290571391189335300310013e-78,3.4924041643239681525227125019729536099260447851838455840168818373508647600546076e-78
-100,26524591759.537392707199336863731165735227672257620356023385397831408808870648909,0.011869750358854856421317074891654129196279787493067631532674419671613770413147763,26524591759.525522956840482007309848660336018128424076235892330199876134450977295,2234637709945.6010573946273663783271759177407826724811460459264313932753463015517,53049183519.074785414398673727462331470455344515240712046770795662817617741297818,0.0,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-82,0.0,2.1590421387736111563465879657000998927790000911090703462559258675421479507906068e-78,0.0,3.500339160838259664334487477960748498653698115239543522486757254430438534111053e-83,0.0,286713.96596358882341730413263122148740881089202730713852020977812345558169362461,8.0202055081806531867064201255063647663133351184807594051096146181939109909875258e-79,2.1268985465703834881792908532717777945755926698407054061384306595827234075191411e-78,3.3799292174536064224190483584864209059136957300271512241351426018297577224166083e-78
-90,22786874123.198035594677149884130549573270727787761496798269160878751974184807547,0.011023647924910474097289029768913147705473235137130242996877239254270996485786265,22786874123.187011946752239410033260543501814640056023563132030635755096945553276,2067090157306.8058327883329178319674842827840405258473402284522275197890964594275,45573748246.396071189354299768261099146541455575522993596538321757503948369615094,0.0,2.7343825915254169613154113945481611801247712335518316458014197846374249254702814e-81,0.0,1.0795210693868055781732939828500499463895000455545351731279629337710739753953034e-78,0.0,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-83,5.1475575894680289181389521734716889686083795812346228271864077271035860795750779e-85,266275.98011676014765878979419699108713254476032207885870268953065276079490093543,-3.2865308522468142986942827278524501096147015370008298830645960213784298706580825e-79,1.8297597049293942015635448005618545332121196064071741123168438094029505865255637e-78,3.0985742435877216800822398943976282060139303566999057137752276986576464158145669e-78
-80,19660425167.504853322378730359595501545443969492107653696573321745302152683136968,0.010287873864574616975282216378872188535054354216381848290735636155722981954278704,19660425167.494565448514155742620219329065097303572599342356939897011417046981245,1911028986776.7320855558699030760229382959815673280851218545652244040534826683271,39320850335.009706644757460719191003090887938984215307393146643490604305366273936,1.0795210693868055781732939828500499463895000455545351731279629337710739753953034e-78,1.8613568243516392567990451059273627310487900565744396143106050341206567263743482e-81,0.0,0.0,0.0,1.9560718839978509888928018259192418080711842408691566743308349362993627102385296e-83,2.573778794734014459069476086735844484304189790617311413593203863551793039787539e-85,248503.22258775975866816817456934257125436379653955556189198990172565605763283154,1.4541264977293729047204908967932299773679053651834167875618936074339155585857173e-78,1.5816108343710198707293861632625580060448827106519951129303667017639976126581176e-78,2.6073687328846838957197563214709695363276442998726071365904293928259178266197495e-78
-70,17048627436.775721588127714694151856886471398922033612135096991744969288372427178,0.0096550643037492418464270616425810699191216575713555046308646550880287541357904112,17048627436.766066523823965452305429824828817852114490477525636240338423717339149,1765770470338.081647944176236592353084603764483776103082688339238989954110901186,34097254873.551443176255429388303713772942797844067224270193983489938576744854356,4.0482040102005209181498524356876872989606251708295068992298610016415274077323877e-79,1.1365807157545407851250806399025489242687302115366047202427588261444718063701772e-81,1.2868893973670072295347380433679222421520948953086557067966019317758965198937695e-85,1.0795210693868055781732939828500499463895000455545351731279629337710739753953034e-78,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,2.1619741875765721456183599128581093668155194241185415874182912453835061534215327e-83,5.1475575894680289181389521734716889686083795812346228271864077271035860795750779e-85,233217.66906541997797550674141027648400160189858210861105941726492930892282495225,-5.5016481026547050331117017992649703513615733338923138893868330409860705027910184e-79,6.7691612648850463821111467156354311099717912453698373450802553844827307767638409e-79,1.2052314558773689361928740570222025491296042000563415044506927297835881643064678e-78
-60,14872772042.003664235974298060210532800806628998939942085539954145993501763785517,0.0091188858716549692762779255610117561975690007932468021945942121131521647584427535,14872772041.994545350102643090934254875245617242742373084746707343798907551672364,1630985654534.1797426915474588734926148632487799269090150322391488030753847895397,29745544084.007328471948596120421065601613257997879884171079908291987003527571033,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,5.2710989716152616121742870256350095038549806911842537750388815125540721454848798e-82,1.2868893973670072295347380433679222421520948953086557067966019317758965198937695e-85,0.0,0.0,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-84,0.0,220266.27667738831155726327862512231935133448082519057029363918222470848629142639,4.6571433434724229680717065262148243209578484980559237671618246799327685542913608e-80,2.1581343331020497789085677507838605578440017255419033454480200468753484067662665e-79,3.6463177954946615712590501749451200526337732547277369967133455089604020918901029e-79
-50,13069161131.691319118178641378621469409678276670941606669041172354252520568255916,0.0086739723143276064227883147632027878451676611917134369900358409217564129664179617,13069161131.68264514586431377219868109491507388309643900784945891726248472733416,1506710035274.5847181802613172244219449483313760808166877841221371349193418307914,26138322263.382638236357282757242938819356553341883213338082344708505041136511833,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,5.1063771287522846867938405560839154568595125445847458445689164652867573909384773e-82,0.0,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,6.7470066836675348635830873928128121649343752847158448320497683360692123462206461e-80,2.0590230357872115672555808693886755874433518324938491308745630908414344318300312e-84,1.2868893973670072295347380433679222421520948953086557067966019317758965198937695e-85,209519.39944426855508162622386239948930384710064875276678064900260858923179568712,-1.1951020110998054388881728524247051882305967269007658385093342989919807006123464e-80,1.9632234708271161179711988046704683922925208590461078484689083119327247215660993e-79,3.338107064057428350711082686458923701785019747283594627714373483138554878812505e-79
-40,11586787939.022608363250657646077656139058741808989418646859433731686191697078936,0.0083158707873448095751924500646204389863572742168025430893285365635174838187200851,11586787939.014292492463312836502463688994121370003061372642631188596863160515419,1393334292381.6852901027953079962677659707954203207560520901720349618164535239551,23173575878.045216726501315292155312278117483617978837293718867463372383394157873,1.6867516709168837158957718482032030412335938211789612080124420840173030865551615e-79,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-82,6.4344469868350361476736902168396112107604744765432785339830096588794825994688474e-86,0.0,3.3735033418337674317915436964064060824671876423579224160248841680346061731103231e-80,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-84,6.4344469868350361476736902168396112107604744765432785339830096588794825994688474e-86,200869.46933033852351641996418554186712463185824552280193599628690812777509913972,-1.7323812300016750329851924386914103021541411879056440405722558978627639934351649e-79,1.9516393374208072567298156741321205458203453053921234724317754501742318249632802e-79,2.982645277834432596158356705160965056252160163753772159951046385840428049937905e-79
-30,10385503664.146063014924288530495481847243966487864239620274403917907819109302091,0.0080409972902624549999635727341271567164526820721550129548840517128941267505673982,10385503664.138022017634026075495518274509839331147786938202248904952935057589196,1291569103837.7509819834300587928277240732940120086983479745384164942217150316684,20771007328.292126029848577060990963694487932975728479240548807835815638218604181,1.6867516709168837158957718482032030412335938211789612080124420840173030865551615e-80,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-82,3.2172234934175180738368451084198056053802372382716392669915048294397412997344237e-86,6.7470066836675348635830873928128121649343752847158448320497683360692123462206461e-80,3.3735033418337674317915436964064060824671876423579224160248841680346061731103231e-80,8.2360921431488462690223234775547023497734073299753965234982523633657377273201247e-84,1.6086117467087590369184225542099028026901186191358196334957524147198706498672119e-86,194229.91103962478322333405861798674225643486258563603185219416922968429578136214,7.6400274948529024429283496737824397058477946361290951015849352891009485374944288e-80,9.405039803921134055779058623033366888024711258311241519898877059406595579388551e-80,1.6233283938926941712795111707541541703300318324443497447063167955226329058290903e-79
