voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_6 transport over barrier 0,solute_6 transport over barrier 1,solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-6.955212432764234e-07,-0.0005266654169035265,-0.004300972621333987,-9.867096384730612e-11,-1.4965602442705427e-05,-1.0232018669506633e-07,-1.445223195749903,-150,440053822267.53064,0.15466686003107816,440053822267.37598,2845172017968.8652,7.3819407658245303e+23,1.7618274460867722e-13,2.269728675841076e-12,5.578782200522982e-16,5.083054880868423e-15,2.8563814260669576e-13,1.8052226380405045e-12,7.243190490208336e-19,-7.1561220822360023e-12,-1.6479733723517895,2.9194634423354484e-12,4.5503539393290265e-12,-150,-6.955212432771477e-07,-6.955212432764234e-07,-0.0005266654170797093,-0.0005266654169035265,-0.004300972619064258,-0.004300972621333987,-9.867040596908607e-11,-9.867096384730612e-11,-1.4965602437622372e-05,-1.4965602442705427e-05,-1.0232047233320894e-07,-1.0232018669506633e-07,-1.4452231957517083,-1.445223195749903
-140,-5.313294436902267e-07,-0.0003607431175041352,-0.004246542099934892,-8.772143348926345e-11,-1.3396571976099632e-05,-7.748549102006755e-08,-1.103769132281004,-140,294933233458.98615,0.15975024427614687,294933233458.82642,1846214600768.6833,1.8333422379214347e+23,1.1612553366818767e-13,1.1706807398481622e-12,3.393691592773103e-15,3.75222043106499e-16,6.02828423461344e-14,1.2319034681240737e-12,3.7671790329135008e-19,1.4222002897223836e-12,-1.6257451413734609,1.7044648790709625e-12,2.5848521646846178e-12,-140,-5.313294436906034e-07,-5.313294436902267e-07,-0.00036074311738800964,-0.0003607431175041352,-0.004246542098764211,-0.004246542099934892,-8.771803979767068e-11,-8.772143348926345e-11,-1.3396571976474854e-05,-1.3396571976099632e-05,-7.74855513029099e-08,-7.748549102006755e-08,-1.1037691322822358,-1.103769132281004
-130,-4.050931935455613e-07,-0.00024669352105101503,-0.004192724670669973,-7.727519481664442e-11,-1.1992078915363864e-05,-5.8506968989652456e-08,-0.8412382183558262,-130,199286461374.79462,0.16500989760441298,199286461374.62961,1207724289682.0327,3.574656159390355e+23,9.551062198076554e-15,5.2760573687749e-13,4.531776692427282e-15,6.148883214662088e-16,7.820709226157378e-14,4.4220183070819985e-13,1.6855955650360577e-19,1.4464549393602114e-12,-1.6085811251531343,6.9297554292827502e-13,1.0655216633048841e-12,-130,-4.0509319354539273e-07,-4.050931935455613e-07,-0.00024669352104146397,-0.00024669352105101503,-0.0041927246711975785,-0.004192724670669973,-7.727972659333685e-11,-7.727519481664442e-11,-1.1992078915978752e-05,-1.1992078915363864e-05,-5.8506890782560194e-08,-5.8506968989652456e-08,-0.841238218355384,-0.8412382183558262
-120,-3.0817544178500634e-07,-0.00016845844202822922,-0.004139535434983021,-6.666683290476454e-11,-1.0734857740619895e-05,-4.403623744926812e-08,-0.6396751278557791,-120,136019896517.18321,0.17045181065222068,136019896517.01276,797996196090.34131,1.016941852500895e+24,5.78934144547516e-15,9.834364225747017e-13,5.045028826582972e-15,1.3920986488124426e-16,7.086430708156191e-14,1.0557110741160614e-12,3.1139048723436216e-19,1.3276836342264206e-13,-1.5967387321482749,1.444589042467364e-12,2.1302256866586958e-12,-120,-3.0817544178469495e-07,-3.0817544178500634e-07,-0.00016845844203401857,-0.00016845844202822922,-0.004139535435966457,-0.004139535434983021,-6.667187793359112e-11,-6.666683290476454e-11,-1.0734857740480685e-05,-1.0734857740619895e-05,-4.40363083135752e-08,-4.403623744926812e-08,-0.6396751278547234,-0.6396751278557791
-110,-2.3388686504406903e-07,-0.00011488798063971791,-0.004086982772311893,-5.465560035865118e-11,-9.609440959590096e-06,-3.303082802579379e-08,-0.48517232726474857,-110,93976819752.58905,0.17608217917607424,93976819752.412964,533709999457.78992,2.1349667074918459e+23,3.360701474053318e-15,4.505892187145477e-13,1.4701199899557144e-15,6.262622798819395e-17,4.35922368179705e-14,4.860001290296623e-13,1.4156038130987494e-19,7.8886664477726697e-13,-1.5905132559896673,6.6419052717063564e-13,9.9153633510293392e-13,-110,-2.3388686504392747e-07,-2.3388686504406903e-07,-0.0001148879806363572,-0.00011488798063971791,-0.004086982772762482,-0.004086982772311893,-5.465707047864114e-11,-5.465560035865118e-11,-9.609440959652723e-06,-9.609440959590096e-06,-3.303087161803061e-08,-3.303082802579379e-08,-0.48517232726426257,-0.48517232726474857
-100,-1.7704843232961455e-07,-7.826490236474309e-05,-0.004035070250576323,-3.8879539350957894e-11,-8.601979310186951e-06,-2.468452097097862e-08,-0.3669613649883207,-100,65871275014.071014,0.18190741105649125,65871275013.889107,362114301069.43103,7.0392403984494864e+23,7.40008640302825e-16,9.834928010876709e-14,1.2534332696369754e-15,2.464865876510014e-18,1.9971497341082873e-14,7.421840919619171e-14,3.0228488305137843e-20,-5.1383122610286838e-14,-1.5902415178675426,1.2485894429197411e-13,1.966920730039494e-13,-100,-1.7704843232964478e-07,-1.7704843232961455e-07,-7.82649023654831e-05,-7.826490236474309e-05,-0.004035070250477973,-0.004035070250576323,-3.888079278422753e-11,-3.8879539350957894e-11,-8.601979310184486e-06,-8.601979310186951e-06,-2.4684540942475963e-08,-2.468452097097862e-08,-0.36696136498839493,-0.3669613649883207
-90,-1.3365191034381446e-07,-5.3262965303197435e-05,-0.003983798016529207,-1.474807338024055e-11,-7.700076789810612e-06,-1.8374733257337912e-08,-0.27670751514818187,-90,46941539397.229439,0.18793413354125077,46941539397.041504,249776549436.27344,1.7471184941654596e+24,3.6205576297437814e-16,1.9217787083913862e-13,1.702872840995519e-15,1.9737561736919707e-17,1.960960877447135e-15,1.9223511671384585e-13,6.217751228438598e-20,2.4969868749120321e-13,-1.5963057872267639,2.7179622131716553e-13,3.8895958373185683e-13,-90,-1.3365191034375228e-07,-1.3365191034381446e-07,-5.326296530283538e-05,-5.3262965303197435e-05,-0.003983798016721385,-0.003983798016529207,-1.4749776253081544e-11,-1.474807338024055e-11,-7.70007678983035e-06,-7.700076789810612e-06,-1.8374731296377034e-08,-1.8374733257337912e-08,-0.27670751514798964,-0.27670751514818187
-80,-1.0059651260414763e-07,-3.6215257267605214e-05,-0.003933163801859245,2.6804824937385982e-11,-6.89264035504302e-06,-1.3621060385660921e-08,-0.20796254633954192,-80,34072493205.820904,0.19416920073621574,34072493205.626736,175478361535.35666,2.6798514872813833e+23,3.8669425734411123e-16,4.558419613998055e-14,1.6807781086272298e-15,3.463094204849207e-17,1.0421014505270435e-14,6.225575610585565e-14,1.7986215239353034e-20,3.2641663466646072e-14,-1.6091382647158543,7.8272701347546155e-14,1.2790753159800312e-13,-80,-1.0059651260416561e-07,-1.0059651260414763e-07,-3.621525726721852e-05,-3.6215257267605214e-05,-0.0039331638018136605,-0.003933163801859245,2.6803144159277355e-11,2.6804824937385982e-11,-6.892640355077651e-06,-6.89264035504302e-06,-1.3621049964646416e-08,-1.3621060385660921e-08,-0.20796254633960418,-0.20796254633954192
-70,-7.548469138975708e-08,-2.4602482040974722e-05,-0.0038831636475046734,1.0377733678627921e-10,-6.169743516323988e-06,-1.0053265316846545e-08,-0.15574033091216452,-70,25223541762.896954,0.20061970135218857,25223541762.696335,125728139324.74628,2.9762354144160556e+23,1.4285380062033226e-15,3.931924230649031e-14,2.940599482686908e-15,1.2256143230296099e-16,9.464131640142486e-16,3.7164715749327115e-14,1.3631936494873896e-20,-5.4567545144687819e-13,-1.6292260174516799,5.4300678197377268e-14,8.4920328663942191e-14,-70,-7.548469138977072e-08,-7.548469138975708e-08,-2.460248204240326e-05,-2.4602482040974722e-05,-0.003883163647465354,-0.0038831636475046734,1.0377439618679652e-10,1.0377733678627921e-10,-6.169743516201426e-06,-6.169743516323988e-06,-1.0053266263259709e-08,-1.0053265316846545e-08,-0.15574033091220169,-0.15574033091216452
-60,-5.6463834077180665e-08,-1.6696213997843647e-05,-0.003833792422649375,2.5197840869942634e-10,-5.522502605191696e-06,-7.3864691446658586e-09,-0.11618781408986052,-60,19055654099.259308,0.20729296671654818,19055654099.052013,91926197020.065598,1.0019361248536236e+24,1.4835951477748521e-16,1.913877042958312e-14,6.305036515540529e-15,2.6510437183165092e-17,1.0186187572638212e-15,2.4466539905176887e-14,7.232867276163674e-21,1.5615768331937738e-13,-1.6571164593593257,3.1715190012144808e-14,5.1294613613073007e-14,-60,-5.646383407717343e-08,-5.6463834077180665e-08,-1.6696213997695287e-05,-1.6696213997843647e-05,-0.003833792422668514,-0.003833792422649375,2.519721036629108e-10,2.5197840869942634e-10,-5.522502605218207e-06,-5.522502605191696e-06,-7.386468126047101e-09,-7.3864691446658586e-09,-0.11618781408983606,-0.11618781408986052
