voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_6 transport over barrier 0,solute_6 transport over barrier 1,solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.054694449919874336,-6.819790491396877,-126597.21177305288,-149.9537614354935,-107101.01541516789,-110.11306219716,-26.84307874767046,-150,4055713504.9926782,149.37612952975678,4055713355.6165485,27151014.809128199,5.7285858803881525e+19,2.443463475998442e-08,1.3416865840554237e-08,6.861000656499527e-11,1.0404619388282299e-08,1.14282272534183e-09,1.0106603554049798e-08,7.549516567451064e-15,8921.6777826368416,8.7037906756337398e-11,3.3584665746775105e-08,7.1370660492675597e-08,-150,-0.054694449919881885,-0.054694449919874336,-6.819790515831512,-6.819790491396877,-126597.21177303947,-126597.21177305288,-149.9537614354249,-149.9537614354935,-107101.01541515748,-107101.01541516789,-110.11306219830283,-110.11306219716,-26.843078757777064,-26.84307874767046
-140,-0.033975492404748515,-4.182068127499177,-80961.37406764735,-91.95607349067355,-65373.3888891233,-67.02104707285449,-15.751716561999729,-140,3830802129.1809821,98.61327400381353,3830802030.567708,38846718.840638421,6.4133965329460849e+18,1.5331729663614624e-08,7.4214767664670944e-09,2.3524648895545397e-10,4.743924364447594e-09,4.064446557094925e-10,2.0862849225977698e-09,3.4139358007223564e-15,6587.4184274776726,7.3011509533783145e-10,1.8771660089593601e-08,3.6157825178406711e-08,-140,-0.03397549240475193,-0.033975492404748515,-4.182068142830906,-4.182068127499177,-80961.37406763993,-80961.37406764735,-91.95607349090879,-91.95607349067355,-65373.388889118556,-65373.3888891233,-67.02104707326093,-67.02104707285449,-15.751716564086014,-15.751716561999729
-130,-0.020769581455640757,-2.5276945374783564,-51003.116826196754,-55.58026300692662,-39210.63519386062,-39.94634219352612,-9.109501321398966,-130,3630793703.7125673,65.303805861859473,3630793638.4087615,55598500.819278032,5.4102795234968443e+18,1.1817952394466147e-08,2.597516868263483e-09,1.6857626405908377e-10,2.270098775625229e-09,5.359055421649828e-10,3.954609084644289e-09,5.169475958410885e-16,4921.6666174689617,8.1682708168864257e-10,1.3142722739120208e-08,2.3626761880279901e-08,-130,-0.020769581455641273,-0.020769581455640757,-2.5276945492963088,-2.5276945374783564,-51003.11682619416,-51003.116826196754,-55.580263006758045,-55.58026300692662,-39210.63519385835,-39210.63519386062,-39.946342192990215,-39.94634219352612,-9.109501317444357,-9.109501321398966
-120,-0.012482277488363534,-1.505990061850646,-31649.35043315048,-33.115635164902876,-23068.162698500473,-23.172585571610135,-5.191334235287286,-120,3457203538.0325389,43.466203226139214,3457203494.5663357,79537739.241818219,1.7082917554028777e+19,2.7255113721480484e-09,5.748006515204906e-10,8.118661298794905e-11,9.822542779147625e-11,5.314397810707305e-10,2.193540460382337e-09,1.0928757898653885e-16,3740.7619206553582,2.4530266265333637e-10,3.6167174013929915e-09,6.664916618603911e-09,-120,-0.012482277488363424,-0.012482277488363534,-1.5059900645761575,-1.505990061850646,-31649.350433149906,-31649.35043315048,-33.11563516498406,-33.115635164902876,-23068.162698500375,-23068.162698500473,-23.172585572141575,-23.172585571610135,-5.1913342330937455,-5.191334235287286
-110,-0.00737621256662956,-0.8861111567527868,-19377.895251658738,-19.486447141586446,-13295.252725890134,-12.936520136030325,-2.9183212822727,-110,3312628517.1559615,29.170720969237305,3312628487.9852405,113560049.49789807,1.8636311387502275e+21,6.904431470999839e-09,2.4774635676294565e-09,1.3375611729316006e-10,1.4006218407303095e-09,5.914735368151014e-11,1.1227019314219433e-09,8.517492267046123e-16,2908.2435948390121,1.6471723085125461e-10,7.8069795636289381e-09,1.4072065734893613e-08,-110,-0.007376212566630412,-0.00737621256662956,-0.8861111636572183,-0.8861111567527868,-19377.89525165626,-19377.895251658738,-19.486447141720202,-19.486447141586446,-13295.252725888733,-13295.252725890134,-12.936520135971177,-12.936520136030325,-2.918321281149998,-2.9183212822727
-100,-0.004293945937716215,-0.5171253287174054,-11754.486123446939,-11.374046654067909,-7503.485986004907,-6.777297713547236,-1.6208346511421041,-100,3201085453.1715093,19.835764705355352,3201085433.3357444,161379483.00562698,7.1027611185429004e+19,2.6798324670451734e-09,6.366462912410498e-10,3.6198599673298304e-11,7.321432349272072e-10,1.0973533193237017e-10,5.364038102584345e-10,2.177077962350893e-16,2324.7734867897393,5.402382247399899e-11,2.969471555835491e-09,5.3587134729582431e-09,-100,-0.004293945937716433,-0.004293945937716215,-0.5171253313972378,-0.5171253287174054,-11754.486123446302,-11754.486123446939,-11.37404665403171,-11.374046654067909,-7503.485986004175,-7503.485986004907,-6.777297713437501,-6.777297713547236,-1.6208346506057003,-1.6208346511421041
-90,-0.00247265297224067,-0.3015510814214477,-7115.070765312266,-6.635090510567496,-4148.4850284039185,-3.105263311512177,-0.8876533623558771,-90,3128472389.744235,13.765579092969167,3128472375.9786558,227267764.66252095,1.6738244068371389e+20,2.317639746785005e-09,9.38598532229662e-10,1.3655920838573365e-10,3.701643436215818e-10,4.787903407077465e-11,1.388082981890193e-10,3.4867941867133823e-16,1916.0157314192759,2.2235765346446408e-11,2.6269360270723422e-09,4.635955841436612e-09,-90,-0.0024726529722410187,-0.00247265297224067,-0.30155108373908746,-0.3015510814214477,-7115.070765311328,-7115.070765312266,-6.635090510430937,-6.635090510567496,-4148.485028403548,-4148.4850284039185,-3.105263311464298,-3.105263311512177,-0.8876533622170688,-0.8876533623558771
-80,-0.0014183161822997222,-0.17758916971729466,-4343.110163176788,-3.910879727748667,-2249.445952311926,-0.9124491981806271,-0.46849121975628805,-80,3103195970.8135452,9.8464912727160385,3103195960.9670539,315157540.37301505,1.410261165247471e+20,2.1755393875277917e-09,7.648850441910326e-10,1.1650680420416393e-11,5.675246939063072e-10,3.697042672001771e-12,2.412913757687818e-10,2.8167572441173405e-16,1611.7658797151973,2.5955561008633956e-11,2.4652432583075427e-09,4.3801795523989995e-09,-80,-0.0014183161823000038,-0.0014183161822997222,-0.17758917189283405,-0.17758916971729466,-4343.110163176023,-4343.110163176788,-3.910879727760318,-3.910879727748667,-2249.4459523113583,-2249.445952311926,-0.9124491981843241,-0.9124491981806271,-0.46849121951499667,-0.46849121975628805
-70,-0.0008185473226743346,-0.10700138730294562,-2708.494763222525,-2.3608999015752543,-1198.1631020200718,0.4247388551405695,-0.20885242423150885,-70,3137023229.2648354,7.3473328186464251,3137023221.9175024,426960817.84991997,2.3071670674260233e+20,1.4324411240496104e-09,6.275513442233205e-10,1.4342305121317622e-11,1.8212631403002888e-10,7.434053372890048e-12,2.431212731135446e-10,1.855069917122698e-16,1304.8280548975174,1.590609308818546e-11,1.6396444969713335e-09,2.8943361041200433e-09,-70,-0.0008185473226745201,-0.0008185473226743346,-0.10700138873538674,-0.10700138730294562,-2708.4947632218973,-2708.494763222525,-2.3608999015895966,-2.3608999015752543,-1198.1631020198897,-1198.1631020200718,0.4247388551480036,0.4247388551405695,-0.20885242398838758,-0.20885242423150885
-60,-0.0004813369542187775,-0.06677611136144113,-1748.2424337348073,-1.479668603600651,-627.909980624137,1.2807708001317852,-0.0021569292057392886,-60,3246236776.2155976,5.788312250998727,3246236770.4272852,560826132.98124778,5.7214003383174291e+19,3.66985844491019e-10,2.446540747769177e-10,3.781686075399193e-11,2.2077983885537833e-10,2.8423041698033558e-11,2.843817681341676e-10,7.182839392716467e-17,883.05199540613444,6.5990890541255585e-11,5.7296882869589537e-10,1.2239076419007233e-09,-60,-0.00048133695421884935,-0.0004813369542187775,-0.06677611099445528,-0.06677611136144113,-1748.2424337345626,-1748.2424337348073,-1.4796686036384679,-1.479668603600651,-627.9099806243578,-627.909980624137,1.2807708001033622,1.2807708001317852,-0.0021569294901210567,-0.0021569292057392886
