voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-2.3033016052168145e-09,-0.0047925543179709,-150,12985061775811790.0,0.0036293920905703199,12985061775811790.0,3.5777511637689518e+18,10032827584425666.0,2.154201342694383,1.0353091652989206e-06,1606453.7941082565,1.7525234222401687,3.0465006919750333,4.3084026853887609,-150,-2.3032588228536634e-09,-2.3033016052168145e-09,1.0330058636937038e-06,-0.00479246529932098,-0.0047925543179709,2.1494087883764124
-140,-2.055138465215148e-09,-0.004276193227663646,-140,10639780460024644.0,0.0042762017161942587,10639780460024644.0,2.4881381109153695e+18,13397941111351228.0,1.222299547577944,5.874371625659599e-07,1505675.9185692538,-0.10074615478507676,1.728591831586652,2.4445990951558834,-140,-2.0556590124032197e-09,-2.055138465215148e-09,-5.89492301031175e-07,-0.004277276347072867,-0.004276193227663646,-1.2265757408056075
-130,-1.8337128675052822e-09,-0.0038154658083755354,-130,8718090095522942.0,0.0038154750022323354,8718090095522942.0,2.2849291609621903e+18,26634972388926808.0,2.266634700268514,1.089344636949048e-06,1409696.2253573295,-1.9536170959452077,3.20550522116796,4.5332694005370211,-130,-1.8335002002801528e-09,-1.8337128675052822e-09,-1.0911781371493281e-06,-0.0038150233047860027,-0.0038154658083755354,-2.2704497235733
-120,-1.636144046703537e-09,-0.0034043779581846376,-120,7143484262854912.0,0.0034043879262122515,7143484262854912.0,2.0983167657990164e+18,30625378216962712.0,0.6709864041526377,3.2247606583575765e-07,1317751.5674622108,1.190530776975895,0.9489171877650695,1.3419728083052795,-120,-1.6367456621358865e-09,-1.636144046703537e-09,3.2083932017362177e-07,-0.003405629758917783,-0.0034043779581846376,0.6675807743937199
-110,-1.4598616129996943e-09,-0.0030375813836864217,-110,5853274677368004.0,0.003037592212072894,5853274677368004.0,1.9269455110215898e+18,45159534177318448.0,0.7390575086506962,3.5519103865752457e-07,1229235.2735336323,-0.67206573486207466,1.0451842243874905,1.4781150173014002,-110,-1.460492158255051e-09,-1.4598616129996943e-09,-3.5665090027052426e-07,-0.0030388933796401396,-0.0030375813836864217,-0.7420950900343826
-100,-1.3025721078490832e-09,-0.002710304011338084,-100,4796095441118759.0,0.0027103158179484837,4796095441118759.0,1.7695706933330972e+18,21409438362567524.0,1.1270602686900935,5.416651651324589e-07,1143725.4080089643,0.45468139648332695,1.5939039134000734,2.2541205373801954,-100,-1.3025749579316462e-09,-1.3025721078490832e-09,5.403625901745273e-07,-0.0027103099415972665,-0.002710304011338084,1.1243499587484962
-90,-1.1622291560181424e-09,-0.002418287881852148,-90,3929858061889314.0,0.0024183008515184711,3929858061889314.0,1.625049281780521e+18,39639472438570768.0,1.261945614699819,6.064910624247329e-07,1061001.9146323611,-1.4328804016071337,1.7846605462995671,2.5238912293996338,-90,-1.1622678878664732e-09,-1.1622291560181424e-09,-6.076532915807511e-07,-0.0024183684724645715,-0.002418287881852148,-1.264363902581671
-80,-1.0370068248678541e-09,-0.0021577337179938703,-80,3220075824467376.0,0.0021577481744845589,3220075824467376.0,1.4923316180010604e+18,46830396093775760.0,1.2702286101964253,6.10471870060402e-07,981045.04919971956,-1.8378601074151089,1.7963729165052749,2.5404572203928586,-80,-1.035911636253255e-09,-1.0370068248678541e-09,-6.115077816966552e-07,-0.002155454923539857,-0.0021577337179938703,-1.2723840651199652
-70,-9.252758160713274e-10,-0.0019252513859162035,-70,2638490804007825.5,0.0019252679754745909,2638490804007825.5,1.370453795325516e+18,1.555946860769672e+17,0.6203191805774931,2.981253981855432e-07,904010.56791100546,-1.2623977661074934,0.87726036740601121,1.2406383611549812,-70,-9.27607622608794e-10,-9.252758160713274e-10,-2.9905067400161453e-07,-0.0019301032513707739,-0.0019252513859162035,-0.6222444319634093
-60,-8.255821626682171e-10,-0.0017178155694303312,-60,2161948860087884.0,0.0017178356683228209,2161948860087884.0,1.2585306615496379e+18,1.6156609236026403e+17,0.16107127150848033,7.741085308697565e-08,830182.70291923196,-0.20751953124882627,0.22778648415075659,0.32214254301695183,-60,-8.237520988158652e-10,-8.255821626682171e-10,-7.823460518579151e-08,-0.0017140076962460782,-0.0017178155694303312,-0.1627852792047264
