voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.0000000023033016052132545603679494188799579416464117372813033817752467276585188763801074,-0.0047925543179634926132276192052752043800611906532142020263449011993655079239308509,-150,4178531.0226850126867076097573287072499931947330639117783720653941267617603128378,0.0036293920905703196801546439587324478588008344992259714401571677161352060979157898,4178531.0190556205961372900771740632912607468742630772791460939539695940441776317,1151303281.2137973683644537654540630143643021038383751245853536068870689419811537,25970123551623574.71226839386484883199476077054815368247148890087545462437203401,7.1680634778919184396162814432378513859564129535802964493926797094931857647431297e-75,3.4449713061168366083436730478011552946150377887335432406388637050769995925474647e-81,1606453.7941082569768385238725390745216155834548465038092236446986641828475801248,8.5968010261757876633229883942598566727211907292730166102734658293507202637963045e-75,1.0137069885168390921961509592107157325173029383560717603701091583431574943738376e-74,1.4335983859275797849552268865813181357505057639322938857666953343211793245120371e-74,-150,-0.0000000023033016052132545603679494188799579416464117372813033817752467276585188763801067,-0.0000000023033016052132545603679494188799579416464117372813033817752467276585188763801074,-0.0000000023033016052132545603679494188799579416464117372813033817752467276585188729351361,-0.0047925543179634926132276192052752043800611906532142020263449011993655079239308495,-0.0047925543179634926132276192052752043800611906532142020263449011993655079239308509,-0.0047925543179634926132276192052752043800611906532142020263449011993655079167627874
-140,-0.0000000020551384652213455337498082418462118095325715857254232009613045210510119453320539,-0.0042761932276765408331773650426521730093098415511430725666683721655052351220192709,-140,3549454.4617633527051979291900210263466856583713119796751801988051745851883640509,0.0042762017161942585950717447296943312846074285988329307838150547766941345491659935,3549454.4574871509890036705949492816169913270867045510763472680213595304116699164,830048416.17301026919812249075728280565229632616871088738047944836709118823752638,21279560920049285.903593985945248731019437048756185498226538638682889409824213352,2.3954589660764873529265633045875441624163893539542381840534266376745047314756255e-75,1.1512575777969079710135770409512212601522922454207034945912799518419799636885343e-81,1505675.9185692531353862689102939690568860148418987014367864012973256417070802017,-3.8651570669734054023674449877348702304107660430171182519022772308521129257776684e-75,3.3876788840140309822176117676439208834115985463622521191989117532071250164597556e-75,4.7909047789930459697075375069523626098264569839170568806904263375711743986193271e-75,-140,-0.0000000020551384652213455337498082418462118095325715857254232009613045210510119453320547,-0.0000000020551384652213455337498082418462118095325715857254232009613045210510119453320539,-0.0000000020551384652213455337498082418462118095325715857254232009613045210510119464833115,-0.0042761932276765408331773650426521730093098415511430725666683721655052351220192727,-0.0042761932276765408331773650426521730093098415511430725666683721655052351220192709,-0.0042761932276765408331773650426521730093098415511430725666683721655052351244147299
-130,-0.0000000018337128675151163043849647671449028206975206040583916037805640363968142869647351,-0.0038154658083959972868599065997110371626383547763945651464275467557328774786203663,-130,3024154.0605837958068189765090655127681458762460470594895509374515541921451134155,0.0038154750022323351634439771424588761412488332439285999371502881373656899086713789,3024154.0567683208045866413456215356256870001047982262456223375144039040077477256,792602247.1158746787641111126080155434441073858678792792656095605643775528747242,17436180191045880.213355270742996442333750966871730032573642352560523112473047207,1.3675918581040905247959995979764114630111668464414091763106302298224047553895089e-75,6.5726464704330490458057261592495009063396404262934056882875465397313705804555649e-82,1409696.2253573289381493886829510805762779479627996975184006721404521460567934302,1.5147549263541222568118070229786175181601745725540612530016077883392128525977268e-75,1.9340882930250884046744336633716368884003170748312666344655207833485318053753854e-75,2.735215632570177269031135494365365750091453574265039306683373119635556519683808e-75,-130,-0.0000000018337128675151163043849647671449028206975206040583916037805640363968142869647336,-0.0000000018337128675151163043849647671449028206975206040583916037805640363968142869647351,-0.0000000018337128675151163043849647671449028206975206040583916037805640363968142863074704,-0.0038154658083959972868599065997110371626383547763945651464275467557328774786203631,-0.0038154658083959972868599065997110371626383547763945651464275467557328774786203663,-0.0038154658083959972868599065997110371626383547763945651464275467557328774772527744
-120,-0.0000000016361440467041976820956438062399443918002367694566812153143674042201546576075433,-0.0034043779581860126397669119784670085055741866621116627103247356136142654287911526,-120,2584657.7570451389150180374298115838392630088321626950016442404350443809001915535,0.0034043879262122511241546104711890955092554925479107229174449460067245008241176939,2584657.7536407509888057863056569733680739133229072024537335175175994348934670527,759213642.23637390669674546821065577152869169082077962178761616564194085102904135,14286968525709823.362180864942045286533352760215125280376299964174296246600829963,1.347887596532195145239871924152490482800551978203067133369012091168096208527143e-75,6.4779477796680880024513880817996285355547501785572935064319465455020409452751448e-82,1317751.5674622111920920449088256130973034630734675711728791702068923689047446835,7.0444666620624396455716760364016452367292692533642874187236439790246162812178919e-77,1.9062076625405021258031018935475116632730273492805430538613903854133202290310226e-75,2.6957850671271881462326085602864645267616829160243083491106752648661732152631701e-75,-120,-0.0000000016361440467041976820956438062399443918002367694566812153143674042201546576075432,-0.0000000016361440467041976820956438062399443918002367694566812153143674042201546576075433,-0.0000000016361440467041976820956438062399443918002367694566812153143674042201546569597485,-0.0034043779581860126397669119784670085055741866621116627103247356136142654287911524,-0.0034043779581860126397669119784670085055741866621116627103247356136142654287911526,-0.003404377958186012639766911978467008505574186662111662710324735613614265427443265
-110,-0.0000000014598616130428685880304341769400658844975528498543183800757480249338745244568374,-0.0030375813837762558913995285587530547204573121165200609763713484651671185606712742,-110,2216179.0558654857278864705864738596996886989416971467196862439069793627707844088,0.0030375922120728940234360512879848169252574520172777532132711639796038251277163953,2216179.0528278935158135765630378084117038820164396947024084906937081987911805836,729584124.90567163910908314767031698814953995391535597410039573123041232987809544,11706549354736003.911465758878519706041232769019039255125285533390008064118004277,4.0730043661401278610582070756968304675822158595133822137334884691930470498621395e-76,1.9574858992795953460491555320731560549073868219453770157835696669070772840360997e-82,1229235.2735336326805328588181985017492083765901148167725079376868946893280985875,-1.1484753077407200338703580208351148382410940851987687416283214114700523904843922e-75,5.7602063070470021986337511033328574821438069510736111985860978500870721180626956e-76,8.146193310118005175880168875451205249593313096461914238553258346038779070973076e-76,-110,-0.0000000014598616130428685880304341769400658844975528498543183800757480249338745244568397,-0.0000000014598616130428685880304341769400658844975528498543183800757480249338745244568374,-0.000000001459861613042868588030434176940065884497552849854318380075748024933874524652586,-0.0030375813837762558913995285587530547204573121165200609763713484651671185606712789,-0.0030375813837762558913995285587530547204573121165200609763713484651671185606712742,-0.0030375813837762558913995285587530547204573121165200609763713484651671185610785746
-100,-0.0000000013025721077384636386430778080689319506156776415742609480456196558034982565574262,-0.0027103040111079143419328458635032672178326227912448344906867693868171164398198673,-100,1906546.4111351743059787821936305033739345387051917794060654437288843133992937087,0.002710315817948483715016922070240102548870572178502086758543334285920476589912601,1906546.4084248584880302984786135813036944361563212072275633569703409791133732321,703440683.37331046661519825302083892260399239560707375251686856959109524985088027,9592190882237516.3544008629008052550611266378930835023552483970411160155420058317,4.6410550537360326221943188460349080878782025591283822898160340831215090100793631e-76,2.2304910727084437956107288230588386940980119516558061049236939915827665189079984e-82,1143725.4080089639367316188807098521268225224438508452463831832195069186084233429,3.5284316606485396226325643911266267743344678331332547697731739441572650477186221e-76,6.5638064791964696366813071669885920653308874537287268672225018414339427407542817e-76,9.2826341763407420564019892538520330868236587063994070922133323655585979670103884e-76,-100,-0.0000000013025721077384636386430778080689319506156776415742609480456196558034982565574278,-0.0000000013025721077384636386430778080689319506156776415742609480456196558034982565574262,-0.0000000013025721077384636386430778080689319506156776415742609480456196558034982563343787,-0.0027103040111079143419328458635032672178326227912448344906867693868171164398198706,-0.0027103040111079143419328458635032672178326227912448344906867693868171164398198673,-0.0027103040111079143419328458635032672178326227912448344906867693868171164393557651
-90,-0.0000000011622291564032664998147399541023021078229880714355462815656251674061192280002638,-0.0024182878826534883365405015454129155784061173756358405170124114964837471006804486,-90,1645735.3034227369827977105071468479173201091070932501903148391825720047001205782,0.0024183008515184713707088913954298978203161747484228545904563844271012475441277883,1645735.3010044361312792391364379565218902112867770754418919845921156202730193306,680533731.93387662831712588905860871499225835334329938472622496915956123370886231,7859716123778627.6216943224959976773774234311902576859687342572801404520051145957,6.6441148317416049569134453100724167794191260616239281983610093689441568579407813e-77,3.1931614736154919611823151202670012755906813599328129649591192692108663595863001e-83,1061001.9146323610298919612604366802060325324903004875621904818421213534417100974,-3.7420033422500447519083675890704160622674134247659493622189206013238583951249821e-76,9.3973774954813772649271704976982896327834051413449860413967343367740165718513415e-77,1.3290251326372711140984454874549378071887270509299244103470384757536094770213995e-76,-90,-0.000000001162229156403266499814739954102302107822988071435546281565625167406119228000269,-0.0000000011622291564032664998147399541023021078229880714355462815656251674061192280002638,-0.0000000011622291564032664998147399541023021078229880714355462815656251674061192279683374,-0.0024182878826534883365405015454129155784061173756358405170124114964837471006804594,-0.0024182878826534883365405015454129155784061173756358405170124114964837471006804486,-0.0024182878826534883365405015454129155784061173756358405170124114964837471006140183
-80,-0.0000000010370068256981708029647956801634470218847376620846236692416944073694492943579789,-0.0021577337197215372414889539082151371889838658812974711181135907811866774091466344,-80,1425484.4966138866175342836929066234119445563881854763648663029149015943410198031,0.0021577481744845587343409996115901114026058783773170165527879135494630365095468638,1425484.4944561384430497249585656238003544449855795979875492863621136807915567666,660635246.25824572184127986498460468777451576956240111027359231901194287643015316,6440151648934750.6575682512456696286185832228774427569041333662541612379276744562,3.25788215651553311002658281650365863896173438070012565836224985947808895205731e-76,1.5657381789295813420669606298410301643621945744574056907188507005049170661250997e-82,981045.04919971968392937454905319085301582912505717612662045910214873146149325882,-1.2743387616474042160148781317292223409258362512237269550503737098980453460698411e-76,4.6070210304513495715783659978270306146480627129236257433363057607106090062060676e-76,6.5153646755291284896851675121354678906831871749956031552859672157339650260197783e-76,-80,-0.0000000010370068256981708029647956801634470218847376620846236692416944073694492943579792,-0.0000000010370068256981708029647956801634470218847376620846236692416944073694492943579789,-0.0000000010370068256981708029647956801634470218847376620846236692416944073694492945145527,-0.002157733719721537241488953908215137188983865881297471118113590781186677409146635,-0.0021577337197215372414889539082151371889838658812974711181135907811866774091466344,-0.0021577337197215372414889539082151371889838658812974711181135907811866774094724226
-70,-0.0000000009252758196046809049291920270244826231198975003575021091680405554843757562086262,-0.0019252513932681666681875654886701305164000108889199432898700031989498985947817256,-70,1238981.305576179410554043291623606340801903040614721936770161191184318441723042,0.0019252679754745905262259033648583262433427753596435278068067641288843807251657592,1238981.3036509114350794527653977029759435767972719465771266333843775543128386613,643537066.71444675924459800125895020379631896370281642522134031330659215702234319,5276981608015650.8182634914699342928513706640812484722941969067833035608145111881,2.4011821153195175536894822853707299780907651727668391324297525060154006771848809e-76,1.1540081212655030398912797683562034684554384295814086811850338663215237831394917e-82,904010.56791100511306979204319683371521464263866851371395573777005228050149981012,-1.8150666901330737452332390798511200404013044626130952757939401675019717560746942e-76,3.3955812421364911369138023895955765884666699298052017850893391254940599086465353e-76,4.8021384232734487374634225625520751830034820136235418385315254976677305177916908e-76,-70,-0.00000000092527581960468090492919202702448262311989750035750210916804055548437575620862588,-0.0000000009252758196046809049291920270244826231198975003575021091680405554843757562086262,-0.00000000092527581960468090492919202702448262311989750035750210916804055548437575609322539,-0.0019252513932681666681875654886701305164000108889199432898700031989498985947817249,-0.0019252513932681666681875654886701305164000108889199432898700031989498985947817256,-0.0019252513932681666681875654886701305164000108889199432898700031989498985945416074
-60,-0.00000000082558216103037254900670436043006299421552319015034397626712512147972033568636733,-0.0017178155660224147841464746278068680279684084350917022374890088327910135380297475,-60,1080603.451654271718379012786561174965303023081363134694152640429736774595073181,0.0017178356683228208032487314934423584755160280346751401468015518799734880793333559,1080603.4499364360500561919833124434718606646058471066594775002829352227150996929,629049373.91904328197204226816609598888363325532449174225865672984032144291576475,4323897720175767.2484808886278811034617466878420892290528066341151363415121385325,3.101975258941755889703061231879930532683937590931262120221945830495868187700048e-76,1.4908093108225718583236249956759272430662838270297830921606748950955374662328109e-82,830182.70291923178571096936978280695006677612867024050079559408564444542944806862,4.9493884487046970192393460874747004411176926398200536185859357266792792418140556e-76,4.3878949552609276500372715023568625111928078732993719496625557987280597947136001e-76,6.2054566763531264363375908766007717916566282308583844144358208129354359122253883e-76,-60,-0.00000000082558216103037254900670436043006299421552319015034397626712512147972033568636546,-0.00000000082558216103037254900670436043006299421552319015034397626712512147972033568636733,-0.0000000008255821610303725490067043604300629942155231901503439762671251214797203355372864,-0.0017178155660224147841464746278068680279684084350917022374890088327910135380297436,-0.0017178155660224147841464746278068680279684084350917022374890088327910135380297475,-0.00171781556602241478414647462780686802796840843509170223748900883279101353771955
