voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-9.552776931845496e-05,-298.15158963313036,-150,607069839286.74316,21.786922121715019,607069839264.9563,27863955995.95396,2.2532406602817083e+18,3.2586058296146803e-09,1.0440595870492286e-15,607069655718.7699,0.0,4.0732903905566872e-09,6.5156297602159954e-09,-150,-9.552776931949902e-05,-9.552776931845496e-05,-9.552776931879383e-05,-298.15158963638896,-298.15158963313036,-298.151589634188
-140,-8.274293618981037e-05,-258.2488645125168,-140,433826195658.49481,23.208297999333606,433826195635.2865,18692719115.850353,2.0620075683048612e+19,2.5756889954209328e-09,8.252540361144978e-16,433826003178.75317,-7.4505805969238281e-09,3.2827250916376734e-09,5.1986790189671251e-09,-140,-8.274293618920746e-05,-8.274293618981037e-05,-8.274293619003271e-05,-258.24886451063503,-258.2488645125168,-258.2488645132107
-130,-7.164955935215303e-05,-223.6253412988547,-130,310022288433.21234,24.722404248603095,310022288408.48993,12540135065.978857,1.5920600599494828e+19,4.695976940638502e-09,1.5045880123396027e-15,310022086131.25726,-7.4505805969238281e-09,5.7530376183166068e-09,9.3787361726111428e-09,-130,-7.164955935064845e-05,-7.164955935215303e-05,-7.164955935132916e-05,-223.62534129415872,-223.6253412988547,-223.6253412962833
-120,-6.202434329562922e-05,-193.58409268298757,-120,221549159379.66833,26.335290586534956,221549159353.33304,8412633938.9224291,3.2394990159356038e+17,4.310749091018806e-09,1.381165147529284e-15,221548946414.72272,3.7252902984619141e-09,5.4646316890021992e-09,8.5783919411030248e-09,-120,-6.202434329462104e-05,-6.202434329562922e-05,-6.202434329424805e-05,-193.58409267984098,-193.58409268298757,-193.58409267867683
-110,-5.367348035539284e-05,-167.52022582831722,-110,158324220957.60815,28.053401412867224,158324220929.55475,5643672887.5590019,6.8824342975254093e+17,4.998412350687431e-09,1.6014885815054947e-15,158323996528.15356,1.1175870895385742e-08,7.0333826233073271e-09,1.0004468860064144e-08,-110,-5.367348035699433e-05,-5.367348035539284e-05,-5.3673480355418425e-05,-167.52022583331564,-167.52022582831722,-167.5202258283971
-100,-4.6428757582712786e-05,-144.908731531563,-100,113142223155.73027,29.883601559112655,113142223125.84666,3786097299.2804766,3.3899956584347021e+19,2.801044729494606e-09,8.974551245384543e-16,113141986477.2099,1.862645149230957e-09,3.7190322662325369e-09,5.6170788160754895e-09,-100,-4.642875758361024e-05,-4.6428757582712786e-05,-4.6428757582831615e-05,-144.90873153436405,-144.908731531563,-144.90873153193388
-90,-4.0144177257500596e-05,-125.29393650905305,-90,80854127844.789886,31.833203717471321,80854127812.95668,2539930588.2748442,5.9693676603968602e+17,1.604604449312319e-09,5.141151176654701e-16,80853878133.087234,1.862645149230957e-09,2.2136615274488869e-09,3.186871532293023e-09,-90,-4.014417725799606e-05,-4.0144177257500596e-05,-4.014417725801471e-05,-125.29393651059945,-125.29393650905305,-125.29393651065766
-80,-3.4693022980160216e-05,-108.28034638002565,-80,57780313417.58548,33.909997659201821,57780313383.675484,1703931507.1113315,4.2321162571707104e+17,1.7142980368589633e-09,5.492635968447346e-16,57780049876.613914,-1.862645149230957e-09,2.3674494740483171e-09,3.3469542846855521e-09,-80,-3.469302298016863e-05,-3.4693022980160216e-05,-3.469302298070948e-05,-108.28034638005192,-108.28034638002565,-108.28034638173995
-70,-2.9965312075392318e-05,-93.52469436764144,-70,41291237266.344643,36.122281359195057,41291237230.222359,1143096053.5341108,8.5544158654795725e+17,2.35741026699543e-09,7.553162197256047e-16,41290959078.566132,1.862645149230957e-09,3.0828087307366295e-09,4.7148664985251221e-09,-70,-2.9965312076023394e-05,-2.9965312075392318e-05,-2.9965312075268078e-05,-93.5246943696111,-93.52469436764144,-93.52469436725369
-60,-2.586558252040866e-05,-80.72903408367247,-60,29507767499.967903,38.478894151111049,29507767461.48901,766855912.85673392,4.6098061900185774e+18,2.0954757928848267e-09,6.713921953116486e-16,29507473819.018997,-3.7252902984619141e-09,2.6375521989727928e-09,4.2201360800006582e-09,-60,-2.5865582520200334e-05,-2.586558252040866e-05,-2.5865582520871726e-05,-80.72903408302227,-80.72903408367247,-80.72903408511775
