voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-4.6149652116806727e-11,-9.6025077230143e-05,-150,3913162.9427928827,9.6045347052819838e-05,3913162.9426968372,40742868476.916962,52856325843806648.0,8.207941808863195e-10,3.944736833311399e-16,60.586561190348412,8.4790309756027638e-10,1.1607731236227289e-09,1.6415812006172897e-09,-150,-4.61496521168571e-11,-4.6149652116806727e-11,-4.614925764317377e-11,-9.602507723024782e-05,-9.6025077230143e-05,-9.602425643606693e-05
-140,-4.5863616965407453e-11,-9.542991461799303e-05,-140,2987233.9735999806,9.547080033429762e-05,2987233.9735045098,31289503839.288807,1.0066218718149874e+17,1.021826532648885e-09,4.910898315938973e-16,55.805932227971986,4.6996362704221362e-10,1.4451482712796429e-09,2.0437489279059862e-09,-140,-4.5863616965100867e-11,-4.5863616965407453e-11,-4.586312587557586e-11,-9.542991461735512e-05,-9.542991461799303e-05,-9.542889279146038e-05
-130,-4.5564778662448053e-11,-9.480811207334177e-05,-130,2280401.0316168391,9.4899690574898278e-05,2280401.0315219392,24029593961.816597,19483991208405404.0,3.9200274623563125e-10,1.8839651984326468e-16,49.510111270655095,4.0023099591446343e-10,5.5452148635064569e-10,7.8421583202953338e-10,-130,-4.556477866439236e-11,-4.5564778662448053e-11,-4.556459026787252e-11,-9.480811207738735e-05,-9.480811207334177e-05,-9.480772007464111e-05
-120,-4.522607766416872e-11,-9.4103365926277e-05,-120,1740822.4011360169,9.4331997214608824e-05,1740822.4010416849,18454209097.000042,64401130272723712.0,2.936974864426855e-10,1.4115101198347967e-16,41.632069000956577,3.8712848898780905e-10,4.1512742178012554e-10,5.8707890111808769e-10,-120,-4.5226077664132055e-11,-4.522607766416872e-11,-4.522593651315674e-11,-9.41033659262007e-05,-9.4103365926277e-05,-9.410307222879055e-05
-110,-4.47638106926383e-11,-9.31415120529303e-05,-110,1328923.5376581752,9.3767699816406944e-05,1328923.5375644076,14172508659.806622,51767964592544392.0,1.1775151932344203e-10,5.659138019030495e-17,33.802124061858471,-1.3876899629394757e-11,1.6664586475237001e-10,2.3567545831548742e-10,-110,-4.476381069391005e-11,-4.47638106926383e-11,-4.476386728401849e-11,-9.314151205557647e-05,-9.31415120529303e-05,-9.314162980444962e-05
-100,-4.3914251772774906e-11,-9.137380726752997e-05,-100,1014494.5466901729,9.3206778065525381e-05,1014494.5465969661,10884343046.135252,53681503130991848.0,1.1874800509494455e-10,5.707029124995711e-17,27.321406342821493,2.1456894594429343e-10,1.6801253078055533e-10,2.3760901579628069e-10,-100,-4.39142517710505e-11,-4.3914251772774906e-11,-4.3914194702483656e-11,-9.137380726394195e-05,-9.137380726752997e-05,-9.137368851952488e-05
-90,-4.184090774645541e-11,-8.705973313869207e-05,-90,774474.51570406219,9.2649211768720534e-05,774474.51561141293,8359213218.5363493,14220057070216678.0,2.274672920182276e-10,1.0932078054291126e-16,22.3678567102553,-1.0430534214123099e-10,3.2171575319889312e-10,4.5497816625328369e-10,-90,-4.184090774813473e-11,-4.184090774645541e-11,-4.1841017067235954e-11,-8.705973314218629e-05,-8.705973313869207e-05,-8.705996060598409e-05
-80,-3.590952033999652e-11,-7.471810307947674e-05,-80,591260.1985275402,9.2094980853545482e-05,591260.1984354452,6420113159.7800617,24093271453144696.0,7.357016368727057e-11,3.535782066574678e-17,18.61742530025727,4.8935577812159181e-11,1.040231461350016e-10,1.471190391733046e-10,-80,-3.590952033705528e-11,-3.590952033999652e-11,-3.5909484982175856e-11,-7.47181030733568e-05,-7.471810307947674e-05,-7.471802950931306e-05
-70,-1.8095248693084623e-11,-3.765137056405456e-05,-70,451415.01155123336,9.1544065367627425e-05,451415.0114596893,4931122620.9849586,59446560383752384.0,6.208494505446308e-11,2.9838024592308074e-17,15.724982052648125,-1.2114143022046164e-10,8.8106054697978197e-11,1.2462286758108121e-10,-70,-1.809524870394128e-11,-1.8095248693084623e-11,-1.8095278531109215e-11,-3.765137058664436e-05,-3.765137056405456e-05,-3.7651432648999617e-05
-60,3.387325541824603e-11,7.048118064553896e-05,-60,344683.66443917539,9.0996445477949377e-05,344683.66434817895,3787880533.4511724,43754612304257904.0,2.8504336247576166e-11,1.3699183997465424e-17,13.491268689974834,5.680744763481016e-11,4.0195653379427461e-11,5.6849192020536066e-11,-60,3.3873255420392923e-11,3.387325541824603e-11,3.3873269117430025e-11,7.048118065000608e-05,7.048118064553896e-05,7.048120914987521e-05
-50,1.6887663825287085e-10,0.0003513870958237013,-50,263240.16846150206,9.0452101470136175e-05,263240.16837104998,2910271449.5628815,38615292936037992.0,9.159393729585297e-11,4.40200462822558e-17,12.094570267737378,-1.251483361386363e-10,1.2990819405468778e-10,1.8372503518548911e-10,-50,1.6887663825026466e-10,1.6887663825287085e-10,1.6887659423282456e-10,0.00035138709581827854,0.0003513870958237013,0.000351387004229764
-40,4.46959228365063e-10,0.0009300025558990075,-40,201114.08799066767,8.991101374774471e-05,201114.08790075665,2236812595.1167169,2.3507096721648198e+17,1.2799539206298505e-11,6.1514585443055494e-18,13.143649760283015,7.7911010976094985e-12,1.8007076762523736e-11,2.5470292541740491e-11,-40,4.469592283654494e-10,4.46959228365063e-10,4.4695922221399085e-10,0.0009300025558998115,0.0009300025558990075,0.0009300025431002723
-30,8.631844022662865e-10,0.001796055768344333,-30,153752.98157708041,8.937316283155858e-05,153752.98148770726,1720348443.6022294,3.208316907968487e+17,1.585135755294287e-11,7.61816242202174e-18,21.593695544362824,-3.440092655182525e-11,2.2508861346319782e-11,3.1865177163581393e-11,-30,8.631844022538896e-10,8.631844022662865e-10,8.63184394648124e-10,0.0017960557683185385,0.001796055768344333,0.0017960557524929754
-20,1.3396616672923172e-09,0.002787477460033952,-20,117688.9786408362,8.8838529358886714e-05,117688.97855199767,1324751540.6901939,1.0615255034126506e+17,1.170619157164765e-12,5.625994490024288e-19,46.118138172097993,-1.9966250874858815e-12,1.9294181333398379e-12,2.7542412794900883e-12,-20,1.3396616672888424e-09,1.3396616672923172e-09,1.3396616678514419e-09,0.0027874774600267216,0.002787477460033952,0.0027874774611973407
-10,1.8365927913122974e-09,0.0038214581592016174,-10,90285.090841556332,8.8307094082866328e-05,90285.090753249242,1022399069.7376349,1.0026330544424285e+17,6.625811010962934e-13,3.18436618487242e-19,104.58314401644861,-3.694822225952521e-13,8.8793013912975898e-13,1.254996107036277e-12,-10,1.8365927913131143e-09,1.8365927913122974e-09,1.8365927909946776e-09,0.003821458159203317,0.0038214581592016174,0.003821458158540736
0,2.3766709484187207e-09,0.004945216288844612,0,69542.726665854701,8.7778837871770092e-05,69542.726578075861,792249343.37185872,4.3341915029741005e+17,6.723510637129948e-13,3.231319024392461e-19,238.15569910538909,2.2737367544323206e-13,8.4678066013776819e-13,1.2514433933574765e-12,0,2.37667094838979e-09,2.3766709484187207e-09,2.376670948712922e-09,0.004945216288784415,0.004945216288844612,0.004945216289456766
10,3.0022439542746764e-09,0.006246866321836613,10,53956.396633567136,8.7253741708317377e-05,53956.396546313394,618384903.35393596,1.4655883237976883e+18,9.85878045867139e-14,4.73813190773437e-20,534.85661621002862,0.0,1.3554254543017901e-13,2.1760371282653068e-13,10,3.0022439542989356e-09,3.0022439542746764e-09,3.0022439542515543e-09,0.00624686632188709,0.006246866321836613,0.006246866321788502
20,3.7558679344127135e-09,0.007814956168149633,20,42405.099616860833,8.6731786688989566e-05,42405.099530129046,488922242.18694758,1.8045023918680891e+18,5.3290705182007514e-14,2.5611993306479396e-20,1157.4580856085975,-2.2737367544323206e-13,7.4970887347687888e-14,1.0746958878371515e-13,20,3.755867934437104e-09,3.7558679344127135e-09,3.755867934411492e-09,0.007814956168200382,0.007814956168149633,0.007814956168147091
30,4.6804206049808305e-09,0.009738702881774511,30,34072.629801709845,8.6212954023349612e-05,34072.629715496892,395214735.27611333,8.6578172676871091e+17,1.6335023611535604e-13,7.85068847567953e-20,2321.5225070514325,4.5474735088646412e-13,2.2679875512210396e-13,3.2240876635114546e-13,30,4.6804206049023236e-09,4.6804206049808305e-09,4.680420604978305e-09,0.009738702881611161,0.009738702881774511,0.009738702881769257
40,5.823286426213272e-09,0.012116700845221123,40,30132.478439131282,8.5697225033365507e-05,30132.478353434057,351615567.80163479,2.0988864670710794e+17,1.2927436898735323e-12,6.212928765467414e-19,4154.9652213653762,9.0949470177292824e-13,1.8191100170387274e-12,2.574385149500813e-12,40,5.823286425594367e-09,5.823286426213272e-09,5.8232864262156595e-09,0.012116700843933348,0.012116700845221123,0.012116700845226092
50,7.24032919494931e-09,0.015065187671554953,50,37893.181180813961,8.5184581152737915e-05,37893.181095629378,444836150.72157973,1.1374336427738125e+17,9.703349235223868e-13,4.663429226614706e-19,6644.5940035723552,-9.0949470177292824e-13,1.3691206239722518e-12,1.936228954946273e-12,50,7.240329195415496e-09,7.24032919494931e-09,7.240329194949153e-09,0.01506518767252496,0.015065187671554953,0.015065187671554625
