voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,-0.00045442378759871885,-945.5343062811462,-150,1.0526220498159084e+20,0.0015052312030687535,1.0526220498159084e+20,6.9930921420569857e+22,4.4646190625353626e+17,31216.562016827153,0.015002679705287129,1039369158748.2681,12010.334716796875,14686.282376404657,23699.683069509756,-150,-0.006148980773733313,-0.00045442378759871885,-0.00045429977885367846,0.0052405173306886155,0.005240526094476358,0.008853698931553817,-12794.383632403897,-945.5343062811462,-945.2762772652486,10904.114296064536,10904.132531161793,18422.178384423256
-140,-0.0002737460582582177,-569.5922976658712,-140,6.5763150967275454e+19,0.0014278167219450475,6.5763150967275454e+19,4.6058538155856175e+22,2.2853909434435561e+18,12024.476148651225,0.005778963237041778,240774277789.4942,6059.4050598144531,20017.256833606341,32336.903057360789,-140,-0.003163174642385656,-0.0002737460582582177,-0.0002737032131473279,0.0026157885946561225,0.0026157851722167537,-0.0022650393491442204,-6581.720021609771,-569.5922976658712,-569.503148454698,5442.7561270414535,5442.749005860911,-4712.940801382065
-130,0.0008236969541650191,1713.8929549833938,-130,4.1086032480232907e+19,0.0013543836902328568,4.1086032480232907e+19,3.0335593064598302e+22,1.1588508949239483e+18,37623.26729868323,0.018081742263747164,772695373334.41919,-15364.619079589844,18749.663401635033,30586.921058726897,-130,0.008173658618386384,0.0008236969541650191,0.0008235007368224018,-0.006526098997173433,-0.006526098651562899,-0.00990808364536078,17007.196459397386,1713.8929549833938,1713.4846791976734,-13579.065745263075,-13579.065026140031,-20616.07083928585
-120,-0.00014355243084732835,-298.6941965196179,-120,2.5668952769554514e+19,0.0012847273408241888,2.5668952769554514e+19,1.998007822662757e+22,1.7323922926805361e+18,5465.566598608846,0.0026267513072914116,1093995518417.902,2269.203857421875,2783.5739375120115,4524.9659858562827,-120,-0.0012306236163685434,-0.00014355243084732835,-0.00014355101397655153,0.0009437364679605641,0.0009437327824834877,0.0013961276909228682,-2560.5984527019214,-298.6941965196179,-298.6912483906607,1963.6630627560635,1963.6553942644355,2904.968145906925
-110,0.00020717000097617702,431.06533702908246,-110,1.6037103961157018e+19,0.0012186534378433186,1.6037103961157018e+19,1.3159692052843408e+22,3.3304432589839571e+17,7407.059343799063,0.0035598327206298294,606110114719.89563,-2789.60205078125,3467.7137582294117,5567.8769160369548,-110,0.0015451280185520711,0.00020717000097617702,0.00020712451062889994,-0.0011307737308355954,-0.0011307776980643122,-0.0020147047020777583,3214.997957869478,431.06533702908246,430.97068378880556,-2352.837558958792,-2352.8458137001917,-4192.0613859295845
-100,0.00033611310182191545,699.3614270118924,-100,1.0019591793954707e+19,0.0011559777350224332,1.0019591793954707e+19,8.6676338915474565e+21,3.9354156819690424e+18,10182.816265711164,0.004893861497300786,606287579994.02881,-3876.41845703125,4794.0963382864838,7741.1334508843775,-100,0.0021962275044367014,0.00033611310182191545,0.00033605470148795666,-0.0015240500300407616,-0.0015240471006884243,-0.0026976339928640844,4569.761765369749,699.3614270118924,699.2399115438133,-3171.140303871747,-3171.1342086733757,-5613.054500341415
-90,0.00021536144940802353,448.10954933005314,-90,6.2601450589227766e+18,0.0010965254619331732,6.2601450589227766e+18,5.7090740491207081e+21,9.5669068071145805e+17,5526.2251911039275,0.002655903826844548,38488276473.887787,-2139.056697845459,2630.0988989819784,4274.3840707877425,-90,0.0012424675803023562,0.00021536144940802353,0.00021532005965995015,-0.0008116916319423614,-0.0008116909190297257,-0.0014134362465421915,2585.242572414391,448.10954933005314,448.0234283394718,-1688.9130918484425,-1688.9116084680102,-2940.982618689537
-80,-0.0001217460389329436,-253.32092994786433,-80,3.9114301873347553e+18,0.0010401308366414391,3.9114301873347553e+18,3.7605174748637225e+21,6.3805905741418424e+18,2918.340236718381,0.001402554317766854,114679027052.91646,1048.4930725097656,1351.1134369957929,2094.7083116032882,-80,-0.0006250078293945281,-0.0001217460389329436,-0.00012175580221107893,0.0003815970825137087,0.000381593256289977,0.0007775464883723259,-1300.474052006925,-253.32092994786433,-253.34124471718462,794.0014201283993,793.9934587806429,1617.8661847114563
-70,-2.026209141780595e-05,-42.159990465680295,-70,2.444073581430784e+18,0.00098663660342649989,2.444073581430784e+18,2.477177081148963e+21,1.7293328802720087e+18,304.7071465254346,0.00014644225462012386,22599894743.332821,152.42967224121094,370.15509931343144,604.90910939265495,-70,-9.360309757946383e-05,-2.026209141780595e-05,-2.0258834724448472e-05,5.2839157040660044e-05,5.28336820156021e-05,-1.925588654150963e-05,-194.76299954112324,-42.159990465680295,-42.15321415823652,109.94414698431137,109.93275492218498,-40.06634736061096
-60,4.373414371375497e-06,9.099905059041816,-60,1.5273478729935478e+18,0.00093589359427534728,1.5273478729935478e+18,1.6319674398200764e+21,1.6855424913909473e+18,112.666374254828,5.414745946687034e-05,42597848214.249725,-28.863136291503906,183.580384811936,284.41621646572401,-60,1.824736085865583e-05,4.373414371375497e-06,4.37454816821756e-06,-9.469616305827499e-06,-9.472831433303863e-06,4.4674628033566477e-05,37.96787527810202,9.099905059041816,9.102264186886309,-19.70373763176758,-19.710427451735047,92.95594680309296
-50,3.4478061409265313e-06,7.173962007753914,-50,9.5463038696045606e+17,0.00088776031292952,9.5463038696045606e+17,1.075324468842577e+21,1.7013585977484749e+17,73.3467390214355,3.52504427737019e-05,133018998820.70956,-20.16943359375,120.66882865406991,187.73856391555302,-50,1.335458127818975e-05,3.4478061409265313e-06,3.4489168129349864e-06,-6.221321405269854e-06,-6.2181450740840405e-06,2.9029121368432044e-05,27.787310191822204,7.173962007753914,7.176273019007462,-12.944905129566905,-12.938296034298878,60.40183389186859
-40,-3.0039705315287418e-05,-62.504588671010026,-40,5.9683314389034598e+17,0.0008421025403245239,5.9683314389034598e+17,7.0874164998996728e+20,3.0050319763030739e+17,536.4772126900498,0.00025783094841883795,333430815007.97852,156.99050903320312,280.48984285929271,446.47773820518023,-40,-0.00010558426334736957,-3.0039705315287418e-05,-3.0040253015570694e-05,4.5249110660738785e-05,4.5259180219850404e-05,0.00015224668507146836,-219.69259955757298,-62.504588671010026,-62.505728288744685,94.15129142891965,94.17224348699627,316.7846131324768
-30,-3.161877843387962e-06,-6.579021729895885,-30,3.7330814615468269e+17,0.00079879296032161714,3.7330814615468269e+17,4.6734030555849923e+20,83673823526344912.0,64.47071127158694,3.098462383712468e-05,693350212404.55469,14.8756103515625,42.524212180413457,69.523304835320928,-30,-1.0452912862383699e-05,-3.161877843387962e-06,-3.1603638481950158e-06,3.994776716634398e-06,3.9985426033013595e-06,2.053171097474098e-05,-21.74971465331606,-6.579021729895885,-6.575871511017511,8.312061416218057,8.319897218687807,42.720996618270874
-20,-1.2669375265534262e-05,-26.361579828410868,-20,2.3367038813742547e+17,0.000757710804688319,2.3367038813742547e+17,3.083899380761038e+20,1.7393575489677475e+17,114.65120516861828,5.510136920403794e-05,1072608221106.2997,54.0965576171875,72.211709438897884,108.19545394701944,-20,-3.85886024872239e-05,-1.2669375265534262e-05,-1.2669667955281686e-05,1.3318308208368346e-05,1.3312902451641472e-05,1.651276671681404e-05,-80.29255615319164,-26.361579828410868,-26.362188837456692,27.711835639551282,27.700587706286875,34.358649015426636
-10,-7.732615215421575e-06,-16.089503153186797,-10,1.4644173981518557e+17,0.0007187415163376757,1.4644173981518557e+17,2.0374743421164087e+20,51450669240098800.0,60.78956146102507,2.921546323816865e-05,1365555758085.8816,30.5721435546875,42.780660263267848,60.794825263429559,-10,-2.223858996365159e-05,-7.732615215421575e-06,-7.732950013569587e-06,6.853471311872732e-06,6.86203101688414e-06,6.97687327451706e-06,-46.27255506377776,-16.089503153186797,-16.09019977854679,14.260239933151752,14.278050388855888,14.517006397247314
0,-4.875628072945633e-06,-10.144877388567693,0,91956186794081216.0,0.00068177642988722861,91956186794081216.0,1.3487733333534502e+20,20924451519139884.0,35.79977458479151,1.7205371665450798e-05,1652912608882.856,18.026123046875,27.738672198136879,42.32234874737793,0,-1.3402265586664646e-05,-4.875628072945633e-06,-4.875531617845398e-06,3.7902754604442047e-06,3.803106078786153e-06,2.3610511526584626e-06,-27.88652847828682,-10.144877388567693,-10.144676691313771,7.886549022980034,7.913246106504689,4.912715673446655
10,9.68453118672939e-06,20.15091799153015,10,57927362674364480.0,0.0006467124686469288,57927362674364480.0,8.9572051696423666e+19,1.2522825958927336e+17,96.01557245166975,4.614508412027248e-05,1970348632639.5471,-31.062255859375,45.800976420464771,67.077842283612853,10,2.489367581887134e-05,9.68453118672939e-06,9.68408036921734e-06,-5.279336031635106e-06,-5.2867310322505655e-06,-2.125140830140114e-05,51.79707827480512,20.15091799153015,20.14997996091831,-10.98488562554121,-11.000272643051531,-44.218494176864624
20,-1.2476221293167546e-06,-2.5959678096478456,20,36679354723113704.0,0.0006134518571910512,36679354723113704.0,5.9791741264042533e+19,66660677353466624.0,25.22208739337612,1.2121735201256565e-05,2346500550506.2158,6.96630859375,14.094590588676141,23.068885817182235,20,-4.502800510018161e-06,-1.2476221293167546e-06,-1.2468531810369001e-06,2.089959545121342e-06,2.077271717013428e-06,7.618934691238403e-06,-9.369122992131006,-2.5959678096478456,-2.5943678340343324,4.348646577447653,4.3222466021919015,15.852964401245117
30,1.2612528708443367e-06,2.624329735423089,30,23416643407830628.0,0.00058190184871261951,23416643407830628.0,4.0241569019993391e+19,1.439855364329913e+17,9.292524347582372,4.465987201448089e-06,2796475718316.541,3.679931640625,4.6503222883813917,8.1972846873069276,30,-3.926579542595201e-07,1.2612528708443367e-06,1.2608737475052666e-06,3.0222272665858267e-06,3.0169674531198565e-06,4.0733292471885685e-06,-0.8170161345391596,2.624329735423089,2.623540881201137,6.288446247577667,6.277501983187383,8.475508213043213
40,5.99394836688732e-06,12.471802677668165,40,15143243225500902.0,0.00055197446640007307,15143243225500902.0,2.7434680673299522e+19,82657806323091456.0,4.262650521032819,2.0486298404083732e-06,3338585453744.8843,1.5146484375,2.2462174753687161,4.2441599477851923,40,5.07679032083888e-06,5.99394836688732e-06,5.9912732891508825e-06,6.681232708664238e-06,6.692152511035615e-06,7.125420161247253e-06,10.563442198998919,12.471802677668165,12.466236556701794,13.901857487857342,13.924578674647554,14.826092720031738
50,1.7582690474860907e-05,36.584874063380994,50,9987433553812816.0,0.00052358625811500716,9987433553812816.0,1.9075049046873666e+19,1.7901488190169498e+17,5.1428687980283385,2.4716627443324197e-06,3999821856517.502,-1.56298828125,2.5143447376288268,3.89906117832586,50,1.8351305937768088e-05,1.7582690474860907e-05,1.7579500456672765e-05,1.678607932511866e-05,1.6799530865764674e-05,1.5879643193435668e-05,38.18415717388283,36.584874063380994,36.578236489123526,34.92733941972256,34.955328476414216,33.04128837585449
