voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,1.4972403937463242e-11,4.67303493678628e-05,-150,114044140444691.75,0.00021247417361991259,114044140444691.75,5.3674354158779418e+17,6.0118993669292462e+21,1.2308532240101755e-06,3.9436537297286004e-13,3.374836887073676,0.016117943817366046,4.1424467715922987e-07,1.8736081692849987e-06,-150,1.5122753367795295e-11,1.4972403937463242e-11,1.4759222467103443e-11,1.474873227998614e-11,1.4738722034962848e-11,1.4728387994822435e-11,4.7199604768399794e-05,4.67303493678628e-05,4.606498897348141e-05,4.60322480648756e-05,4.60010051028803e-05,4.596875154438962e-05
-140,4.624612137758959e-11,0.00014433870592256426,-140,102944151574897.33,0.00023072359717791064,102944151574897.33,4.4617955351795782e+17,5.8256979974827257e+21,6.843368264841665e-07,2.192615192055284e-13,3.299822599698663,0.014448099246195027,4.3455259132938984e-07,1.2047237496878604e-06,-140,4.6320995049145773e-11,4.624612137758959e-11,4.61436477820353e-11,4.6101733529940245e-11,4.6154213882982726e-11,4.622539734767823e-11,0.0001445723940360355,0.00014433870592256426,0.00014401887572420505,0.00014388805720955133,0.00014405185356736183,0.0001442740241812679
-130,6.92240423284602e-11,0.00021605506344712921,-130,92924543557200.547,0.00025054046516703743,92924543557200.547,3.7089634800209606e+17,1.5781231910386181e+21,5.643492673179651e-07,1.8081750524867081e-13,3.2278188054205703,0.01261129423410174,3.5948458270468762e-07,1.1710638337642745e-06,-130,6.928596201223473e-11,6.92240423284602e-11,6.929599655101507e-11,6.93059570621699e-11,6.935802945226896e-11,6.940485983370887e-11,0.00021624832088712465,0.00021605506344712921,0.0002162796396723317,0.00021631072741001844,0.00021647325047524646,0.00021661941271444718
-120,8.912420436054162e-11,0.00027816543183689646,-120,83880161223566.484,0.00027205940551331309,83880161223566.484,3.0831560873737869e+17,2.7995018753032069e+22,6.118871667126768e-07,1.9604864821473925e-13,3.1585337308106496,0.011617930738497007,6.2544484514376322e-07,1.3611006719353996e-06,-120,8.913423952179639e-11,8.912420436054162e-11,8.912995858371813e-11,8.918168786913156e-11,8.909829324984456e-11,8.898563922091682e-11,0.0002781967525649076,0.00027816543183689646,0.0002781833913349505,0.00027834484353661537,0.0002780845607048832,0.0002777329563699027
-110,1.0919849058636828e-10,0.0003408192590086401,-110,75716084325637.531,0.00029542660934595949,75716084325637.531,2.562940572390017e+17,6.7305788797622839e+21,3.2035494623716687e-07,1.026417247743839e-13,3.091808879267687,0.010741399866241919,2.9293462540207411e-07,6.8733549026096499e-07,-110,1.0920536241854716e-10,1.0919849058636828e-10,1.0918918720553098e-10,1.0919438232667744e-10,1.0915553492959588e-10,1.0910272069377278e-10,0.00034084070667461663,0.0003408192590086401,0.00034079022223948495,0.0003408064367249608,0.00034068519016727805,0.00034052035172837947
-100,1.3252260393719551e-10,0.0004136161171572894,-100,68346631353751.539,0.00032080082416183664,68346631353751.539,2.1305004914598422e+17,6.3144088569764391e+21,2.2649518971462612e-07,7.256905878458159e-14,3.0276434690375216,0.0097818588324392122,2.1834520684129763e-07,5.6681993287591625e-07,-100,1.3252651476394945e-10,1.3252260393719551e-10,1.324786557216767e-10,1.3246746067889033e-10,1.3249734221608378e-10,1.3254002973767491e-10,0.00041362832323330045,0.0004136161171572894,0.000413478950442187,0.00041344400960952044,0.00041353727283421904,0.00041367050479923506
-90,1.6222171638441977e-10,0.000506309976231023,-90,61694460315836.93,0.00034835443229285114,61694460315836.93,1.7710255589333866e+17,1.608403663440624e+21,5.837928140906001e-07,1.870472176346147e-13,2.9661967799092226,0.0088878638680803344,4.7010605874239099e-07,1.3510752608023207e-06,-90,1.6216589932642756e-10,1.6222171638441977e-10,1.6220309251161586e-10,1.6215772619470953e-10,1.6222914535319432e-10,1.6234477341234415e-10,0.0005061357656879761,0.000506309976231023,0.0005062518492871906,0.0005061102565377951,0.0005063331627752632,0.0005066940493518857
-80,2.0240532800835354e-10,0.000631726991286996,-80,55689757038925.656,0.0003782746220030155,55689757038925.656,1.4722044197424832e+17,2.9918977564797929e+21,2.3528620970991732e-07,7.538570159105292e-14,2.9077999713735618,0.0080872957154828999,1.6618927017517367e-07,6.5468300931495898e-07,-80,2.024002319192705e-10,2.0240532800835354e-10,2.0247121709250006e-10,2.0243721774313598e-10,2.0244678971939718e-10,2.0247561762086156e-10,0.0006317110858903574,0.000631726991286996,0.0006319326376170414,0.0006318265222944319,0.0006318563973763958,0.0006319463721000673
-70,2.590670871132715e-10,0.0008085739298167027,-70,50269502474569.062,0.00041076465917112647,50269502474569.062,1.2238030062276256e+17,3.1484470242900674e+21,7.075237077325269e-07,2.2669059595752115e-13,2.8529855440140346,0.0073830585520309943,4.6129504140363411e-07,1.3978397607179074e-06,-70,2.5901947846963094e-10,2.590670871132715e-10,2.591064403108683e-10,2.590685447794385e-10,2.5913150628330186e-10,2.5924616906558846e-10,0.0008084253385444162,0.0008085739298167027,0.0008086967550276789,0.0008085784793365747,0.0008087749883998185,0.0008091328622521488
-60,3.4071034607118234e-10,0.0010633905932309062,-60,45376811318580.992,0.00044604526819836906,45376811318580.992,1.0173140385921688e+17,5.3194790623288461e+21,3.521768965342176e-07,1.1283747764956685e-13,2.8025354436895511,0.0067758032509584063,3.6616696595015011e-07,9.2201296414246325e-07,-60,3.407127984664119e-10,3.4071034607118234e-10,3.4069030706573035e-10,3.4073022140655665e-10,3.406958872452378e-10,3.406173839289071e-10,0.0010633982473982895,0.0010633905932309062,0.0010633280495185092,0.0010634526261128485,0.0010633454658091068,0.0010631004492163143
-50,4.59922103338522e-10,0.0014354622451264731,-50,40960335003971.703,0.00048435613152218341,40960335003971.703,84566566495701984.0,1.2199860736652461e+21,9.13250189610304e-07,2.9260536075112456e-13,2.757551591814642,0.006269874921540834,8.613217818202875e-07,2.7363502977870056e-06,-50,4.5982608315417064e-10,4.59922103338522e-10,4.600072847047465e-10,4.6011868851492177e-10,4.600433529121801e-10,4.598387128739915e-10,0.0014351625566609572,0.0014354622451264731,0.0014357281045716183,0.0014360758068505675,0.0014358406770043075,0.0014352019752621459
-40,6.360373245688151e-10,0.001985135220252232,-40,36973722801527.469,0.00052595751792349681,36973722801527.469,70297926242220736.0,4.8473189162169129e+21,2.916322336121713e-07,9.343896764930015e-14,2.7195482838036704,0.0058750163491486096,3.5657180877487672e-07,1.2647074872816496e-06,-40,6.360206405142728e-10,6.360373245688151e-10,6.360494883215554e-10,6.361140794819221e-10,6.361048292135819e-10,6.360361755321925e-10,0.0019850831476725117,0.001985135220252232,0.0019851731845242056,0.001985374779906124,0.001985345908906311,0.001985131633995607
-30,8.967348289196707e-10,0.0027987978430701332,-30,33375135372326.52,0.00057113205068939194,33375135372326.52,58436810422459488.0,2.3303843507025501e+21,1.8008713725814474e-07,5.769991877757302e-14,2.6905639475287719,0.005603347822324546,1.3827033254546166e-07,5.5123961055141635e-07,-30,8.966952829785167e-10,8.967348289196707e-10,8.967398376753721e-10,8.967372754588722e-10,8.967418073443696e-10,8.967529828972943e-10,0.0027986744162875055,0.0027987978430701332,0.0027988134758906748,0.0027988054789602757,0.0027988196234218776,0.0027988545034247636
-20,1.2822984242967322e-09,0.004002179851113397,-20,32883693007983.895,0.00062018662764340687,32883693007983.895,53022254176836696.0,1.891910689784633e+21,6.490227749955668e-07,2.0794689710853116e-13,2.6732686483127202,0.0054629516654355736,3.7822425031145165e-07,1.3201449863186663e-06,-20,1.2822217218878226e-09,1.2822984242967322e-09,1.2824070431768034e-09,1.2823703461966942e-09,1.2823765425710008e-09,1.282429668784931e-09,0.004001940455330283,0.004002179851113397,0.004002518861350822,0.004002404326456599,0.0040024236659519374,0.004002589478105278
-10,1.8497268682135654e-09,0.005773179988182164,-10,34528217270421.582,0.00067345450608738845,34528217270421.582,51270304019528160.0,6.4800764631390421e+20,3.312507142151297e-07,1.0613272883455368e-13,2.6710145849810845,0.0054451469523113536,1.5863527823772013e-07,6.6710205450004439e-07,-10,1.849690159332147e-09,1.8497268682135654e-09,1.8497962920609815e-09,1.8497733158874325e-09,1.8497569507453589e-09,1.8497489535652504e-09,0.005773065416142781,0.005773179988182164,0.005773396666856996,0.005773324955953285,0.0057732738787308335,0.005773248918742979
0,2.675860296726023e-09,0.008351623897397076,0,36254984730091.883,0.00073129756681916723,36254984730091.883,49576241430401056.0,1.2262404092931539e+21,2.215096646888265e-07,7.097169656600636e-14,2.6876897722193598,0.0055222585511714916,1.7650358762071412e-07,6.0057101627602677e-07,0,2.6758790449246544e-09,2.675860296726023e-09,2.6758080732280884e-09,2.6758173621230523e-09,2.6758275472093374e-09,2.6758392177064564e-09,0.008351682412374078,0.008351623897397076,0.00835146090270939,0.008351489894266706,0.008351521682925522,0.008351558107698054
10,3.8592769143841445e-09,0.01204518387760345,10,38068108396237.422,0.00079410877260688859,38068108396237.422,47938153700617104.0,1.227815825199546e+21,3.9607580066061687e-07,1.2690268653117574e-13,2.7270598434736062,0.0056660285901845272,2.7136302506253414e-07,9.5518436842845745e-07,10,3.859325800339368e-09,3.8592769143841445e-09,3.859198897652837e-09,3.859224421172984e-09,3.859259844012558e-09,3.859312020114487e-09,0.012045336455491162,0.01204518387760345,0.012044940379690502,0.012045020041114185,0.012045130599290133,0.01204529344605021
20,5.517274319420858e-09,0.017219957301563227,20,39971906971040.734,0.00086231483782189821,39971906971040.734,46354191320660656.0,1.7019524669362104e+21,3.7526539387044977e-07,1.202350321968763e-13,2.7909866041652083,0.0058580291343900467,3.5210614999125158e-07,1.0126702209215596e-06,20,5.517280852000856e-09,5.517274319420858e-09,5.517298386142686e-09,5.517261025984771e-09,5.5172726447694e-09,5.517381261016968e-09,0.017219977690389687,0.017219957301563227,0.017220032416175673,0.017219915811438113,0.017219952074810863,0.017220291076831984
30,7.77404535407427e-09,0.0242635622786338,30,41970915136395.664,0.00093637912736660835,41970915136395.664,44822565892120040.0,2.233938371019993e+21,8.432879703562657e-07,2.701894657028031e-13,2.8756069463434875,0.0060866499721077688,4.100187119351582e-07,1.6140681269726375e-06,30,7.773915900715184e-09,7.77404535407427e-09,7.774186090180887e-09,7.774159054330085e-09,7.774129242729395e-09,7.774093071582882e-09,0.024263158241932536,0.0242635622786338,0.024264001529902893,0.02426391714834608,0.02426382410340011,0.024263711209684402
40,1.0738273546158597e-08,0.03351521081822284,40,44069894355123.461,0.0010168048045915055,44069894355123.461,43341548108467336.0,7.2369258396092845e+20,4.315935611398647e-07,1.3828257698995135e-13,2.9652449896249271,0.0063444403227030316,1.9284909563510907e-07,8.0491263884990355e-07,40,1.0738210043771942e-08,1.0738273546158597e-08,1.0738343029733762e-08,1.0738348326348932e-08,1.0738344834186136e-08,1.073831862294038e-08,0.03351501262101106,0.03351521081822284,0.033515427683313864,0.0335154442145722,0.03351543331518769,0.03351535150730456
50,1.4473070068756532e-08,0.045171879115969205,50,46273844212361.266,0.0011041382495869999,46273844212361.266,41909465802556768.0,1.3971003210810476e+21,6.344680514303036e-08,2.0328356368328667e-14,3.0279944799333731,0.0066274608644256716,4.9534049487227173e-08,1.7833642686422295e-07,50,1.4473053851737967e-08,1.4473070068756532e-08,1.4473062513661973e-08,1.4473055127842235e-08,1.4473049740400164e-08,1.4473050617219984e-08,0.045171828501054834,0.045171879115969205,0.04517185553577395,0.04517183248390211,0.04517181566916406,0.0451718184058052
60,1.89706154541695e-08,0.05920916184197722,60,48588014324137.187,0.001198972771072633,48588014324137.187,40524702058637288.0,4.547012754918415e+21,2.199693558552207e-08,7.047818162007677e-15,3.0243916437258207,0.0069333835700519314,2.3825773177499981e-08,8.1446954901581915e-08,60,1.897061311947219e-08,1.89706154541695e-08,1.8970620167290353e-08,1.897061876038133e-08,1.897061748811975e-08,1.8970616088205837e-08,0.05920915455515666,0.05920916184197722,0.05920917655209224,0.05920917216099042,0.05920916819013655,0.05920916382086716
70,2.414527959410352e-08,0.07535979898284495,70,51017916841497.078,0.0013019526371007388,51017916841497.078,39185693386747648.0,7.842322752093539e+21,1.7872082480607787e-08,5.726215226511347e-15,2.9346780756277928,0.0072609199640117196,2.1603033700606304e-08,8.0163472543921909e-08,70,2.414528021236698e-08,2.414527959410352e-08,2.414528139817764e-08,2.4145281009589233e-08,2.414528152886778e-08,2.4145285320318748e-08,0.07535980091250619,0.07535979898284495,0.07535980461353821,0.07535980340071546,0.07535980502143502,0.07535981685492743
80,2.985359438673581e-08,0.09317601244299567,80,53569339579966.734,0.0014137774519575651,53569339579966.734,37890927957432608.0,4.4486333624747069e+21,5.7884455118006883e-08,1.8546179416655322e-14,2.7780381564150574,0.0076094571721700933,2.3585775343138934e-08,8.5979232457141749e-08,80,2.9853590023360804e-08,2.985359438673581e-08,2.985360074689666e-08,2.9853602484836666e-08,2.985360459079966e-08,2.985360856954022e-08,0.09317599882447192,0.09317601244299567,0.09317603229368497,0.09317603771796712,0.09317604429088533,0.09317605670892704
90,3.593488296462269e-08,0.11215631387210578,90,56248359805622.992,0.0015352069089967751,56248359805622.992,36638943894787504.0,1.4929756061293758e+22,2.3101788426682646e-08,7.401813013516779e-15,2.5957314574561883,0.0079788073205033141,1.0316446571027717e-08,3.7644684653746205e-08,90,3.593487850157256e-08,3.593488296462269e-08,3.593488379495495e-08,3.593488453327664e-08,3.5934884447604416e-08,3.5934885903385576e-08,0.11215629994248616,0.11215631387210578,0.11215631646365466,0.11215631876802945,0.11215631850063801,0.11215632304427459
100,4.225280270157532e-08,0.13187516448681436,100,59061358710610.508,0.0016670659516941951,59061358710610.508,35428327625903468.0,7.4471439023672161e+23,1.7691625997517946e-08,5.668396965981283e-15,2.4217224058526066,0.0083689679799126403,1.5979606397851473e-08,5.7756070171959898e-08,100,4.225280504970914e-08,4.225280270157532e-08,4.2252808369972285e-08,4.22528067495512e-08,4.225280563887209e-08,4.225280832675597e-08,0.13187517181557162,0.13187516448681436,0.13187518217844035,0.13187517712094632,0.13187517365440726,0.13187518204355797
