voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,-2.62701886272782e-06,-8.199184964818414,-150,423345116.31648082,0.37882151826108129,423345115.93765932,1117531861.0721426,1.0686800792398676e+18,3.609535781379236e-09,1.156495163984238e-15,5.1543240484315891e-10,-110.81483892216824,4.8658566364534866e-09,1.3087669170880197e-08,-150,-2.6270188636031916e-06,-2.62701886272782e-06,-2.6270188636273235e-06,-2.627018863086463e-06,-2.627018863884315e-06,-2.6270188632790477e-06,-8.199184967550536,-8.199184964818414,-8.199184967625854,-8.199184965937775,-8.19918496842795,-8.199184966538851
-140,-1.6313804290272992e-06,-5.091699216689449,-140,429077068.69634634,0.39113984899082904,429077068.30520648,1096991446.4184568,4.9957630040884398e+18,3.2413076667126006e-09,1.038514909376502e-15,1.4713405030557886e-10,-93.819563160526627,4.410244317532096e-09,1.1833037602464174e-08,-140,-1.6313804299318114e-06,-1.6313804290272992e-06,-1.6313804297383347e-06,-1.6313804297595565e-06,-1.6313804288932965e-06,-1.6313804294294114e-06,-5.09169921951252,-5.091699216689449,-5.09169921890866,-5.091699218974895,-5.091699216271213,-5.09169921794448
-130,-9.910119960445677e-07,-3.0930461799143814,-130,434927753.91836655,0.40385874110543146,434927753.51450783,1076930395.8307149,3.1187279438041544e+18,1.917854319799517e-09,6.144804751021058e-16,2.1975645475847892e-09,-80.585813679786384,3.3242004539978511e-09,8.8533198947113721e-09,-130,-9.910119965947349e-07,-9.910119960445677e-07,-9.910119966590482e-07,-9.910119960679164e-07,-9.910119963798395e-07,-9.910119965528504e-07,-3.0930461816315074,-3.0930461799143814,-3.0930461818322357,-3.0930461799872546,-3.0930461809607976,-3.0930461815007817
-120,-5.841378905510762e-07,-1.8231519680120982,-120,440895768.92024517,0.41699121986184579,440895768.50325394,1057326264.7264354,1.4349504064526131e+19,6.577886679792755e-09,2.1075548744687992e-15,-7.3460614882380879e-09,-70.297368047697091,9.3985591793719225e-09,1.9539663582926245e-08,-120,-5.841378894309266e-07,-5.841378905510762e-07,-5.841378892759362e-07,-5.84137889670459e-07,-5.84137889000648e-07,-5.841378911082029e-07,-1.8231519645160006,-1.8231519680120982,-1.8231519640322602,-1.8231519652636052,-1.8231519631730588,-1.8231519697509455
-110,-3.277408716270234e-07,-1.0229115843540058,-110,446979965.10453117,0.43055073406589117,446979964.67398041,1038158641.3370873,3.1086799692489907e+18,3.843702245376335e-09,1.231522219018031e-15,3.4331446497505007e-10,-62.365089839506695,6.2256283879284401e-09,1.743653758726172e-08,-110,-3.2774087269472074e-07,-3.277408716270234e-07,-3.277408724125251e-07,-3.277408725959172e-07,-3.2774087222131296e-07,-3.2774087285854564e-07,-1.0229115876863943,-1.0229115843540058,-1.022911586805634,-1.0229115873780188,-1.022911586208842,-1.022911588197708
-100,-1.6645451781924348e-07,-0.5195209669764154,-100,453179427.8802582,0.44455116984500143,453179427.43570703,1019408919.8736449,8.1865868531306455e+18,5.552237780648284e-09,1.778936981166926e-15,4.526899222148674e-09,-56.358859539053455,4.2469636686976409e-09,1.3541957232276557e-08,-100,-1.6645451852443657e-07,-1.6645451781924348e-07,-1.6645451875466301e-07,-1.6645451847360512e-07,-1.6645451959818046e-07,-1.6645451900624263e-07,-0.5195209691773925,-0.5195209669764154,-0.519520969895952,-0.5195209690187426,-0.5195209725286531,-0.5195209706811568
-90,-6.406090856886003e-08,-0.199940413760487,-90,459493458.03069049,0.45900686486883285,459493457.57168365,1001060099.9660357,1.4255109252483926e+19,5.958646909220988e-09,1.909150469410713e-15,-1.6103681507909216e-10,-51.961593739719383,3.7249394186665924e-09,1.1360152779259921e-08,-90,-6.40609099244626e-08,-6.406090856886003e-08,-6.40609097904524e-08,-6.406090889643242e-08,-6.406090801531214e-08,-6.406090877852953e-08,-0.19994041799145634,-0.199940413760487,-0.19994041757319725,-0.19994041478287272,-0.19994041203280943,-0.1999404144148862
-80,2.68416569433175e-09,0.008377545862458646,-80,465921554.74708396,0.47393262303229083,465921554.27315134,983096609.31557977,6.7240445321414728e+18,1.922290104872104e-09,6.159017496518939e-16,-4.099759667555165e-10,-48.938142653434163,2.0829101655450492e-09,7.3771543921907103e-09,-80,2.6841662433333113e-09,2.68416569433175e-09,2.6841663102334996e-09,2.6841658466166677e-09,2.6841657905911987e-09,2.684165699419904e-09,0.008377547575946664,0.008377545862458646,0.008377547784748751,0.008377546337754893,0.008377546162893879,0.008377545878339276
-70,4.838782629102934e-08,0.15102317818673328,-70,472463400.18245345,0.48934372961601208,472463399.69310975,965504146.85643435,7.3938157451819305e+18,5.380332623872164e-09,1.7238585711274864e-15,6.4440446034833848e-09,-47.114158137327493,5.872779661573366e-09,1.83831700152117e-08,-70,4.838782604158914e-08,4.838782629102934e-08,4.838782581218637e-08,4.838782687788585e-08,4.838782515402728e-08,4.838782609998225e-08,0.1510231774082058,0.15102317818673328,0.15102317669221715,0.15102318001837034,0.15102317463803772,0.15102317759045647
-60,8.201414331297855e-08,0.25597423006547615,-60,479118845.39217252,0.50525596693982722,479118844.88691658,948269544.03733456,8.4170844799887944e+18,4.743924364447594e-09,1.5199533620563631e-15,-2.0479501368433642e-09,-46.361640210510153,5.374345443712352e-09,1.461388306936681e-08,-60,8.201414179302519e-08,8.201414331297855e-08,8.201414186555879e-08,8.20141428668647e-08,8.201414193640868e-08,8.201414211571318e-08,0.2559742253215518,0.25597423006547615,0.2559742255479363,0.2559742286731108,0.2559742257690658,0.2559742263286928
-50,1.0893960112275089e-07,0.3400112394592725,-50,485887897.53994596,0.52168563052523576,485887897.0182603,931380642.11343443,3.1675431558760665e+19,4.617238147375247e-09,1.4793630932376838e-15,-6.4231520864911508e-09,-46.588971979142485,5.4473102648107594e-09,1.4039007876423438e-08,-50,1.089396013465477e-07,1.0893960112275089e-07,1.0893960158049192e-07,1.0893960064266593e-07,1.0893960195664923e-07,1.0893960047728614e-07,0.3400112401577644,0.3400112394592725,0.34001124088792734,0.34001123796087995,0.34001124206195144,0.3400112374447133
-40,1.3235787017620168e-07,0.4131019668420777,-40,492770708.25838125,0.53864954578344415,492770707.71973169,914826183.58410764,1.9777231019221242e+19,4.983934376312504e-09,1.596852558426935e-15,-2.6489828324729239e-09,-47.734000496710152,5.0245534236626754e-09,1.3822153998663891e-08,-40,1.3235787046294134e-07,1.3235787017620168e-07,1.3235787078135142e-07,1.3235787068510585e-07,1.3235786918449886e-07,1.3235787003735143e-07,0.41310196773702046,0.4131019668420777,0.41310196873080973,0.4131019684304178,0.41310196374687536,0.41310196640871233
-30,1.5422560389800928e-07,0.48135332053061575,-30,499767563.0631209,0.5561650852460569,499767562.5069558,898595716.1298883,1.0531574533784646e+19,2.2243966668611392e-09,7.126966981933205e-16,4.8077316148114113e-10,-49.759209660071484,2.8936776443363191e-09,8.9595431345697443e-09,-30,1.5422560321263154e-07,1.5422560389800928e-07,1.5422560329090538e-07,1.5422560359980477e-07,1.5422560327202292e-07,1.5422560318531258e-07,0.4813533183914842,0.48135332053061575,0.48135331863578457,0.48135331959989003,0.4813533185768506,0.4813533183062191
-20,1.7588093262249603e-07,0.548941737273708,-20,506878871.72839427,0.57425018635606717,506878871.15414411,882679507.59375298,1.9295188521699803e+19,8.362707859532748e-09,2.6794115928738846e-15,-1.4287109573800304e-08,-52.648361315682422,9.98666954265861e-09,2.6206903766268789e-08,-20,1.7588093306542721e-07,1.7588093262249603e-07,1.758809330617969e-07,1.7588093225253488e-07,1.7588093493194648e-07,1.7588093240280787e-07,0.5489417386561399,0.548941737273708,0.5489417386448093,0.5489417361190227,0.5489417444817306,0.5489417365880396
-10,1.98435010108212e-07,0.619335237541236,-10,514105159.53994632,0.59292336983736582,514105158.94702297,867068470.72153914,2.4272832998259364e+19,1.8095001053097803e-08,5.797638344951753e-15,-1.1284251190411704e-08,-56.404190631525523,1.7860067972976715e-08,4.6847312729142918e-08,-10,1.9843500676058464e-07,1.98435010108212e-07,1.9843500726306897e-07,1.98435009415424e-07,1.98435012558223e-07,1.9843500895677585e-07,0.6193352270929608,0.619335237541236,0.619335228661264,0.6193352353789763,0.6193352451879619,0.6193352339474902
0,2.2301866916441358e-07,0.6960632620612159,0,521447059.34869927,0.61220375866158105,521447058.73649549,851754096.52613544,2.0996716367355175e+19,2.5222159916182818e-08,8.081180037261716e-15,-2.0895126693718955e-08,-61.046884756198637,2.2754424234056696e-08,4.7370537251695757e-08,0,2.2301867099441879e-07,2.2301866916441358e-07,2.2301867181453342e-07,2.2301866859254037e-07,2.2301867009010243e-07,2.2301866373335339e-07,0.6960632677728427,0.6960632620612159,0.6960632703325014,0.6960632602763432,0.6960632649503822,0.6960632451103415
10,2.5095026832958685e-07,0.7832405378576368,10,528905304.35524637,0.63211109763167239,528905303.72313529,836728395.27243447,3.2162136096250847e+19,1.338738986333965e-08,4.289319734814646e-15,-7.1103623801076233e-09,-66.613163627854419,1.1203871804842346e-08,2.9678688136166995e-08,10,2.509502694905328e-07,2.5095026832958685e-07,2.50950270379363e-07,2.509502679977231e-07,2.509502688338673e-07,2.509502660900433e-07,0.7832405414810637,0.7832405378576368,0.7832405442551904,0.7832405368218573,0.7832405394315458,0.7832405308678005
20,2.8387427743349687e-07,0.8859996174578555,20,536480721.561427,0.65266577360233458,536480720.9087612,821983844.1969558,2.3033202040132927e+19,9.802531564240269e-09,3.140731146936994e-15,-1.3468693767387041e-08,-73.155846819701168,9.3931458694697086e-09,2.9381781859148024e-08,20,2.838742781585053e-07,2.8387427743349687e-07,2.8387427832720705e-07,2.838742751864759e-07,2.838742752434644e-07,2.838742756786734e-07,0.8859996197206783,0.8859996174578555,0.885999620247213,0.8859996104446815,0.8859996106225481,0.8859996119808784
30,3.239064503853558e-07,1.010943977482384,30,544174225.83084512,0.67388883635791763,544174225.15695632,807513341.17934823,4.1813352110272037e+19,9.100762810021479e-09,2.9158844511433272e-15,2.1768454199848444e-10,-80.743822635875645,7.756679885333082e-09,2.196824260136137e-08,30,3.2390645152065843e-07,3.239064503853558e-07,3.239064511182563e-07,3.2390645067019e-07,3.239064509748486e-07,3.2390645330124027e-07,1.0109439810257754,1.010943977482384,1.0109439797698387,1.0109439783713796,1.0109439793222492,1.0109439865831469
