voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,-3.0604676316886236e-06,-6.368014214915988,-150,1.0526220498159084e+20,0.0015052312030687535,1.0526220498159084e+20,6.9930921420569857e+22,6.8984541022087194e+17,1167.830287365795,0.000561259236108001,14874.305730296655,792.17294464308645,732.16648197864549,1839.2891480122744,-150,4.575802400237899e-06,-3.0604676316886236e-06,-1.1560318815527485e-05,0.0002685366320845324,0.0005496989172924736,0.0005475625244480252,9.5210203916727,-6.368014214915988,-24.053930119699302,558.7528757480907,1143.7763572460956,1139.3310953974724
-140,-5.567407704801608e-06,-11.584285694551825,-140,6.5763150967275454e+19,0.0014278167219450475,6.5763150967275454e+19,4.6058538155856175e+22,1.0514419144042153e+18,1985.7871853207678,0.0009543693212651609,9292.7585226869833,1419.1361994882075,1254.3859514177748,3171.9965538302026,-140,9.157883322924041e-06,-5.567407704801608e-06,-2.2638595982086577e-05,0.0004449587971776074,0.0009283130153448581,0.0009317307252830743,19.05510470853941,-11.584285694551825,-47.104860553654966,925.8401938776684,1931.570984903991,1938.6823247671127
-130,-1.5333441934444938e-05,-31.904789709623255,-130,4.1086032480232907e+19,0.0013543836902328568,4.1086032480232907e+19,3.0335593064598302e+22,5.259864080109239e+17,3225.035443781689,0.0015499520342814796,5805.6740740782352,2519.4276460453111,2034.5896583398589,5145.6344198342158,-130,1.6239341925901558e-05,-1.5333441934444938e-05,-4.297523953388627e-05,0.0007269639426620947,0.0015069767947475934,0.0015044589251939893,33.78972518914182,-31.904789709623255,-89.41997406135305,1512.617442076768,3135.615469720336,3130.3764569163322
-120,0.00010026555994254806,208.62580096243875,-120,2.5668952769554514e+19,0.0012847273408241888,2.5668952769554514e+19,1.998007822662757e+22,1.9941590763895656e+19,2957.9899216543176,0.001421609956347065,3627.1099482276604,3627.1099482276604,4025.8970843475331,8958.8019969005363,-120,0.000320983420399313,0.00010026555994254806,-1.521242371323685e-05,-0.00012207312244369792,-0.00010862117577548495,-0.001100626535947752,667.8806084047295,208.62580096243875,-31.65298317360976,-254.00150321202227,-226.01160169680597,-2290.109313249588
-110,-0.00018734943592922518,-389.8240447965568,-110,1.6037103961157018e+19,0.0012186534378433186,1.6037103961157018e+19,1.3159692052843408e+22,1.0348494239800993e+18,7978.652076665063,0.003834540188045229,2266.049858701308,1347.5576039552366,2988.8631672375082,13652.756373062173,-110,-0.00017420890568519006,-0.00018734943592922518,-0.0001505728962248249,0.0017998819723619786,0.003647190752116004,0.0035509310115512073,-362.4821175305661,-389.8240447965568,-313.3019064186952,3745.0727681272965,7588.828031868506,7388.53726914525
-100,3.425252504875443e-05,71.27033926082902,-100,1.0019591793954707e+19,0.0011559777350224332,1.0019591793954707e+19,8.6676338915474565e+21,3.3806127100320794e+18,228.0312320836313,0.0001095918101393932,1415.7745413423754,1415.7745413423754,623.94409462029637,2422.7913513956028,-100,-2.9894457981601934e-05,3.425252504875443e-05,3.3925772373569548e-06,7.969735215779126e-05,2.0346879815928535e-05,6.0975528074812887e-05,-62.20236783521002,71.27033926082902,7.059045437696535,165.82886424842127,42.33641243430823,126.87375795841217
-90,2.9612021760650787e-05,61.614693634312914,-90,6.2601450589227766e+18,0.0010965254619331732,6.2601450589227766e+18,5.7090740491207081e+21,1.5571233648280891e+18,952.7436659262594,0.0004578886058441602,884.54658974986876,860.59103284415687,932.03138936812763,1841.6627621849175,-90,-6.352014973804834e-06,2.9612021760650787e-05,1.6358194271173382e-05,-5.969614699252801e-05,-8.708017101725565e-05,-0.0004282765840835094,-13.21684347441705,61.614693634312914,34.03702511688178,-124.21170826576781,-181.19053478413576,-891.1289722919464
-80,-0.0002443330093382891,-508.3916132715129,-80,3.9114301873347553e+18,0.0010401308366414391,3.9114301873347553e+18,3.7605174748637225e+21,1.9078199877169971e+18,9099.735580905586,0.004373332920183225,552.64188049234383,539.69794772998159,3151.4018250013119,13413.5983957802,-80,-0.0002647415154625222,-0.0002443330093382891,-0.0003238957022984077,0.0019395416791035968,0.004049437217884817,0.003928443883972692,-550.8562535633005,-508.3916132715129,-673.9402877619801,4035.6672474065685,8425.795293143607,8174.040540933609
-70,-1.6422373624638246e-06,-3.4170565178190273,-70,2.444073581430784e+18,0.00098663660342649989,2.444073581430784e+18,2.477177081148963e+21,2.7383103379698237e+18,806.0012642308586,0.0003873642075893506,345.22289682932018,331.51054396611534,1375.3687894685038,2604.6993612200176,-70,-1.2140157832066441e-05,-1.6422373624638246e-06,4.2295593450437474e-05,3.6315213975601656e-05,4.175421494758668e-05,-0.00034506861413891314,-25.2604199585236,-3.4170565178190273,88.0058124228828,75.56224297877998,86.87934862169513,-717.9954518079758
-60,3.766472218204221e-05,78.37020845202291,-60,1.5273478729935478e+18,0.00093589359427534728,1.5273478729935478e+18,1.6319674398200764e+21,1.941289745822577e+17,638.0196207121492,0.00030663222971425883,215.67865932987743,127.21680581444123,735.09260763177474,1691.2266341253921,-60,-5.9781072429079304e-05,3.766472218204221e-05,0.00012197226721571321,6.838783425735547e-05,7.977602032114345e-05,-0.00018465996249854565,-124.38841537469685,78.37020845202291,253.7916504696488,142.29678372316994,165.99255164615784,-384.2279702425003
-50,7.625926982039087e-06,15.867513487388862,-50,9.5463038696045606e+17,0.00088776031292952,9.5463038696045606e+17,1.075324468842577e+21,1.3526067009166434e+17,179.7362156428788,8.638122523796754e-05,599.17461431705465,134.74218048793304,144.59608613727093,528.83458045412453,-50,1.7953095827128468e-05,7.625926982039087e-06,-3.5035760702934426e-05,-2.4558399285560664e-05,1.2862674379559347e-05,-6.842812941083908e-05,37.35558848757484,15.867513487388862,-72.9000430772668,-51.09945752301428,26.763783561297018,-142.38062715530396
-40,-6.491041925418133e-06,-13.506121359588292,-40,5.9683314389034598e+17,0.0008421025403245239,5.9683314389034598e+17,7.0874164998996728e+20,1.2726936040115418e+17,151.3725186983236,7.274963248641432e-05,827.54123445826872,84.103565298201147,103.17856255309052,381.13458947867468,-40,-2.0707837497114553e-05,-6.491041925418133e-06,2.7974170405313626e-05,1.404779117667806e-05,3.313419808987504e-06,5.204179498929977e-05,-43.08746878300989,-13.506121359588292,58.206763223707085,29.22969449995435,6.894340010377661,108.28504991531372
-30,1.0893003467494762e-05,22.665425442144738,-30,3.7330814615468269e+17,0.00079879296032161714,3.7330814615468269e+17,4.6734030555849923e+20,65390857184303608.0,174.60683709825034,8.39160459094191e-05,1645.845285326026,52.20318422825914,100.2830677788931,293.32483529104309,-30,1.119196336732888e-05,1.0893003467494762e-05,1.528128241454606e-05,7.426237539823365e-06,-1.9614956538552713e-05,-6.863476349487304e-05,23.28748099735514,22.665425442144738,31.796259705672203,15.452013191475999,-40.81347594372183,-142.81057739257812
-20,-4.618823520876184e-06,-9.610535832035339,-20,2.3367038813742547e+17,0.000757710804688319,2.3367038813742547e+17,3.083899380761038e+20,66442486958904968.0,41.8555761854153,2.0115789914710596e-05,2363.1545454531652,32.795503005496904,44.681723059978545,156.30250032994917,-20,4.674446709391336e-06,-4.618823520876184e-06,-8.837522440059259e-06,1.9301718646054623e-06,1.0496245866670931e-05,1.1278267474651337e-05,9.726272803560832,-9.610535832035339,-18.388519434164085,4.016171170631424,21.83987904009765,23.46705675125122
-10,-4.968234491484135e-06,-10.337566565718134,-10,1.4644173981518557e+17,0.0007187415163376757,1.4644173981518557e+17,2.0374743421164087e+20,2.4935450350904663e+18,60.18875740981855,2.8926716811158794e-05,2768.918571373159,91.75047321673874,63.297020299005503,156.69233367983173,-10,1.186118952152956e-06,-4.968234491484135e-06,3.7280619515762725e-07,5.550142979918607e-06,-5.429589559533733e-06,2.3497127251625062e-05,2.4679961551247525,-10.337566565718134,0.7757099358252751,11.548362421803176,-11.297523011930364,48.891234397888184
0,8.252401018949178e-07,1.7171038324904657,0,91956186794081216.0,0.00068177642988722861,91956186794081216.0,1.3487733333534502e+20,35290165516758396.0,25.51014013609582,1.2260173349407651e-05,3042.3572592497198,57.536966465234137,20.416857754686184,66.416028050962424,0,1.8704168653851349e-06,8.252401018949178e-07,-3.0741514880398143e-06,5.242619068181701e-06,9.186021861367837e-06,8.84125184841156e-06,3.8918370066274135,1.7171038324904657,-6.39648665842658,10.908487449400127,19.113653477669242,18.396279335021973
