voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-50,8.737025219813273e-10,0.0027269117415147544,-50,1338839.4153557881,2.6007486064526516e-09,1338839.4153557855,514790015472478.75,46770407221928632.0,2.0108720591438534e-10,6.442834073130211e-17,0.0016408372019959744,8.3976985971117633e-10,2.8345181241578438e-10,1.2950282464075042e-09,-50,8.737025487435259e-10,8.737025219813273e-10,8.737025393615992e-10,8.73702560055289e-10,8.737025568544348e-10,8.73702586409668e-10,0.002726911825042216,0.0027269117415147544,0.0027269117957602973,0.002726911860347344,0.0027269118503571626,0.0027269119426019603
-40,9.351434149408375e-10,0.002918674828154924,-40,1430755.7727267328,2.4336673790927552e-09,1430755.7727267304,587901117884114.12,44685650960072832.0,2.9158822752173297e-10,9.342486810812198e-17,0.0017589964086855759,8.9714667558584532e-10,3.1854338470338177e-10,1.3399891500650129e-09,-40,9.35143457876486e-10,9.351434149408375e-10,9.351433644516179e-10,9.351433699754138e-10,9.35143390745793e-10,9.351433687373632e-10,0.002918674962161317,0.002918674828154924,0.0029186746705730897,0.0029186746878134013,0.0029186747526398034,0.002918674683949324
-30,1.0006291199270068e-09,0.0031230621720568256,-30,1528982.5936398457,2.2773200367638171e-09,1528982.5936398434,671395574164711.87,1.4633818605937101e+17,5.583953967616684e-10,1.7890988511515673e-16,0.001884884473573436,9.5842329642025999e-10,4.4238329721081226e-10,1.8022873030006928e-09,-30,1.0006291524559954e-09,1.0006291199270068e-09,1.0006289887109967e-09,1.0006289735461103e-09,1.000629096769192e-09,1.0006291088315673e-09,0.003123062273583007,0.0031230621720568256,0.0031230617625187165,0.0031230617151876104,0.0031230620997790013,0.0031230621374268644
-20,1.0704612136145467e-09,0.0033410150237657517,-20,1633953.1153533417,2.1310169969814478e-09,1633953.1153533396,766748044557040.5,40829102846526616.0,5.523775985227797e-10,1.7698178252839667e-16,0.0020191328097755256,1.0238872721303657e-09,4.9292614249287167e-10,2.0634802134202519e-09,-20,1.0704613122716436e-09,1.0704612136145467e-09,1.0704612807826677e-09,1.0704612070870296e-09,1.070461200476588e-09,1.0704613774583705e-09,0.0033410153316842813,0.0033410150237657517,0.0033410152334040818,0.0033410150033927263,0.0033410149827608863,0.003341015535138485
-10,1.1449584642385751e-09,0.0035735282903825694,-10,1746130.3187606863,1.9941129784626773e-09,1746130.3187606842,875642622870260.62,70446952974379136.0,4.338909210220565e-10,1.390186511225095e-16,0.0021624377216331366,1.0938493822833523e-09,3.149539068950026e-10,1.5544147654871083e-09,-10,1.1449583677603352e-09,1.1449584642385751e-09,1.1449583858139818e-09,1.144958341639047e-09,1.1449583608552875e-09,1.144958325219924e-09,0.003573527989264467,0.0035735282903825694,0.003573528045611679,0.0035735279077373505,0.003573527967713132,0.0035735278564916484
0,1.2244581293195257e-09,0.003821654585891154,0,1866008.9704049095,1.8660041550611373e-09,1866008.9704049076,1000002580564335.4,3.533945057399287e+17,2.2248802453161964e-10,7.128516311900032e-17,0.0023155505874095992,1.1686410108390996e-09,3.4610317371305359e-10,1.478529714550266e-09,0,1.2244581646779361e-09,1.2244581293195257e-09,1.224458093392773e-09,1.2244581173097303e-09,1.224458112608081e-09,1.224458116233845e-09,0.0038216546962482403,0.003821654585891154,0.003821654473760216,0.0038216545484073983,0.003821654533733087,0.003821654545049454
10,1.3093185490293467e-09,0.004086512325310071,10,1994117.8046860807,1.7461254925434503e-09,1994117.804686079,1142024335136072.3,85371668788687088.0,4.3551265198338296e-10,1.3953825372327143e-16,0.002479264876029045,1.2486196478929762e-09,5.1867792255443418e-10,2.4649341328787582e-09,10,1.3093185430507958e-09,1.3093185490293467e-09,1.3093186328768592e-09,1.3093186825890496e-09,1.3093186424032094e-09,1.309318664365097e-09,0.004086512306650424,0.004086512325310071,0.0040865125870064275,0.004086512742163076,0.004086512616739106,0.004086512685284323
20,1.3999204655074637e-09,0.004369289842407815,20,2131021.8558867532,1.6339482564604537e-09,2131021.8558867513,1304216242748768.0,1.338906202100877e+17,5.846029788730833e-10,1.8730679445011984e-16,0.0026544091284991301,1.334173271587132e-09,2.1084969621396788e-10,9.4976156397957519e-10,20,1.3999204135163357e-09,1.3999204655074637e-09,1.3999204997353324e-09,1.399920561724815e-09,1.3999206008231302e-09,1.3999205872185707e-09,0.004369289680138376,0.004369289842407815,0.0043692899492363685,0.004369290142711657,0.004369290264741355,0.0043692902222801835
30,1.49666869198094e-09,0.004671250599191448,30,2277324.9503009617,1.5289776801215346e-09,2277324.9503009603,1489442900252110.2,1.9102307039481043e+17,1.2199802314205588e-09,3.908816660484879e-16,0.0028418413621838514,1.4257018511513876e-09,4.4672511893811474e-10,2.1304779199972816e-09,30,1.4966686842062462e-09,1.49666869198094e-09,1.4966687163928697e-09,1.496668876379113e-09,1.4966689730496997e-09,1.4966690750879122e-09,0.004671250574925862,0.004671250599191448,0.004671250675383489,0.004671251174716333,0.004671251476434768,0.004671251794906094
40,1.5999950213237427e-09,0.004993742263806938,40,2433672.3694585003,1.4307507823864864e-09,2433672.3694584989,1700975739044604.7,1.7888272285040264e+18,2.5980630754401934e-10,8.32419407934219e-17,0.0030424472193955584,1.5236400228413807e-09,6.2784376093702521e-10,2.8107321782385673e-09,40,1.5999949946772924e-09,1.5999950213237427e-09,1.599994974604309e-09,1.5999950177527136e-09,1.599995019780072e-09,1.599994938081802e-09,0.004993742180640738,0.004993742263806938,0.004993742117990977,0.004993742252661404,0.004993742258988989,0.00499374200400063
50,1.7103582274578929e-09,0.005338196714912275,50,2600753.6961908573,1.3388343256500828e-09,2600753.6961908559,1942550804355900.0,1.3489086415621554e+17,1.0931529362268044e-09,3.5024620070152416e-16,0.0032571442536025405,1.6284233259756956e-09,6.7486624203457197e-10,3.0900556460568551e-09,50,1.7103582672766898e-09,1.7103582274578929e-09,1.710358329372168e-09,1.7103583287893983e-09,1.710358315257213e-09,1.7103585777040936e-09,0.005338196839190667,0.005338196714912275,0.005338197032996779,0.005338197031177897,0.005338196988942613,0.005338197808065211
60,1.8282489009079933e-09,0.005706145133920079,60,2779305.8560916008,1.2528229050128966e-09,2779305.8560915994,2218434740433637.5,51251096801891200.0,2.5260655112796515e-10,8.093513899900826e-17,0.0034868869048240133,1.7405207863594411e-09,4.3476066762604488e-10,2.0421440509668515e-09,60,1.828248953041657e-09,1.8282489009079933e-09,1.8282489314981829e-09,1.8282488721065181e-09,1.8282488726083225e-09,1.8282489002942185e-09,0.005706145296634386,0.005706145133920079,0.005706145229395078,0.0057061450440278345,0.005706145045594016,0.0057061451320044275
70,1.9541895434818227e-09,0.006099218300505065,70,2970116.3677858156,1.1723371602104962e-09,2970116.3677858142,2533500147050293.5,26584838706205016.0,9.866765590324511e-10,3.1613116975351534e-16,0.0037326750901189826,1.8604233159328193e-09,5.4294794932041244e-10,2.2496101224585427e-09,70,1.9541896536550172e-09,1.9541895434818227e-09,1.9541894979455304e-09,1.954189471368336e-09,1.9541894016849595e-09,1.9541893375238475e-09,0.006099218644366471,0.006099218300505065,0.006099218158381806,0.006099218075431761,0.00609921785794307,0.006099217657689912
80,2.0887375336578302e-09,0.006519155847870881,80,3174026.816514547,1.0970221024145971e-09,3174026.8165145461,2893311638414910.0,8049847888013384.0,7.184917643482391e-10,2.302047611066113e-16,0.0039955623010170119,1.9886483533325494e-09,6.6743397177402763e-10,2.9443066099240745e-09,80,2.0887374598223843e-09,2.0887375336578302e-09,2.0887375821671817e-09,2.088737654436388e-09,2.0887376900271454e-09,2.08873757675962e-09,0.006519155617423172,0.006519155847870881,0.006519155999273352,0.0065191562248326715,0.006519156335914936,0.006519155982395818
90,2.2324891740287474e-09,0.0069678188952208096,90,3391936.5654909923,1.0265455485263802e-09,3391936.5654909913,3304224123673969.0,31657740620300964.0,5.359806296706404e-10,1.717281938491305e-16,0.0042766660622208129,2.1257438297320225e-09,7.9412146066357011e-10,3.6174295859013383e-09,90,2.2324891681295464e-09,2.2324891740287474e-09,2.23248914261364e-09,2.2324892281645157e-09,2.232489121868585e-09,2.232489056436322e-09,0.0069678188768088215,0.0069678188952208096,0.006967818797171161,0.006967819064183881,0.0069678187324237984,0.006967818528203252
100,2.3860792210445272e-09,0.007447188580039099,100,3624806.7230198542,9.6059665605631198e-10,3624806.7230198532,3773495046194873.5,9141737922645926.0,1.50430867675716e-09,4.819804999993641e-16,0.004577179950481851,2.2722937756197214e-09,1.2959459087044278e-09,5.5257928962033745e-09,100,2.3860792579452744e-09,2.3860792210445272e-09,2.3860791991885253e-09,2.386079282834403e-09,2.3860793710312713e-09,2.3860796811690253e-09,0.00744718869520997,0.007447188580039099,0.007447188511824361,0.007447188772891395,0.00744718904816252,0.007447190016133038
