voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,8.8970762068849e-06,18.512434887400957,-150,1.0526220498159084e+20,0.0015052312030687535,1.0526220498159084e+20,6.9930921420569857e+22,4.4646190625353626e+17,19.470830350251944,9.357681066331084e-06,-157.66588225720199,-648.33415503546973,46.110589822526158,114.1652486544596,-150,4.937930932461618e-07,8.8970762068849e-06,-4.6060485944618443e-07,2.4089291331626376e-06,6.00703026897505e-06,7.73188449243307e-06,1.0274512968084932,18.512434887400957,-0.9583954628509872,5.012336939581019,12.499022615428734,16.087982714176178
-140,-0.00022793999377733075,-474.28213436814553,-140,6.5763150967275454e+19,0.0014278167219450475,6.5763150967275454e+19,4.6058538155856175e+22,2.2853909434435561e+18,939.04628957721,0.00045130564677080715,86.777267367243596,-1516.8024849891663,989.260660186633,2428.7334315183211,-140,6.019046798201118e-06,-0.00022793999377733075,-7.190628665899129e-06,9.584726551603194e-05,0.00016273418567088743,0.0002233656529934764,12.524025797338988,-474.28213436814553,-14.96177416957788,199.43251251775268,338.6062956115011,464.7641552090645
-130,3.4818094945995704e-05,72.44713888055702,-130,4.1086032480232907e+19,0.0013543836902328568,4.1086032480232907e+19,3.0335593064598302e+22,1.1588508949239483e+18,1656.408052978262,0.0007960697102613527,43784.059136116295,184.14464173146936,2288.4173529826767,5164.5352232440082,-130,2.5529409423689053e-05,3.4818094945995704e-05,5.463866088110753e-05,-0.0007414310493802452,-0.0004050901925729523,1.5520483151113986e-05,53.119869795441225,72.44713888055702,113.68843296110597,-1542.719620017156,-842.8842958238708,32.29397243261337
-120,1.2493958116217646e-08,0.02599658367918778,-120,2.5668952769554514e+19,0.0012847273408241888,2.5668952769554514e+19,1.998007822662757e+22,1.7323922926805361e+18,6.58492137787627,3.1647132142073357e-06,-3.5353346002521904,-438.85641740957522,11.558222276747689,28.057136025626932,-120,-1.4306508988411286e-06,1.2493958116217646e-08,-9.462799230961536e-08,-1.260478989272173e-06,-2.0940007242978256e-07,-3.152219256091118e-06,-2.976801703789281,0.02599658367918778,-0.19689553123099326,-2.622719494948342,-0.43570551899663457,-6.5589247941970825
-110,2.1757286871562557e-06,4.52710921172754,-110,1.6037103961157018e+19,0.0012186534378433186,1.6037103961157018e+19,1.3159692052843408e+22,3.3304432589839571e+17,23824.103745655033,0.01144986426016181,16179.09867678157,7.1211763099033654,31275.143046080608,50489.694243372309,-110,-0.0003743615568929036,2.1757286871562557e-06,0.001871385633871623,-2.3696654480269315e-05,-0.009578478626290186,0.0006556585309217692,-778.9462274092876,4.52710921172754,3893.8527546226032,-49.306397170764285,-19930.25099103243,1364.2499603033066
-100,-2.216600137521071e-08,-0.04612151763464567,-100,1.0019591793954707e+19,0.0011559777350224332,1.0019591793954707e+19,8.6676338915474565e+21,3.9354156819690424e+18,99.88797083712961,4.800615878432449e-05,-1.152687044348119,-3788.050057005149,142.52354768530185,339.72226146065293,-100,2.6935726800029844e-06,-2.216600137521071e-08,2.9543693787402942e-06,2.4223779554111328e-05,-1.2788838563027814e-05,-2.3782379230213164e-05,5.604603995012452,-0.04612151763464567,6.14725214053328,50.40320340014841,-26.610150984244306,-49.4847674369812
-90,-3.807266220925597e-09,-0.00792190224911693,-90,6.2601450589227766e+18,0.0010965254619331732,6.2601450589227766e+18,5.7090740491207081e+21,9.5669068071145805e+17,1135.8959379134835,0.0005459115877612202,6915.6008525663001,-0.68144613958533551,1348.2265637010571,2854.8258504010764,-90,-6.971503340790568e-05,-3.807266220925597e-09,-4.871102433482009e-05,-0.0003348621696870966,0.00021104941807412362,-0.00023026995906586648,-145.05833002061107,-0.00792190224911693,-101.35460743824405,-696.758571966493,439.1373659469905,-479.13016867637634
-80,1.5931008912962595e-07,0.3314816669363836,-80,3.9114301873347553e+18,0.0010401308366414391,3.9114301873347553e+18,3.7605174748637225e+21,6.3805905741418424e+18,72.41748984762376,3.4803845620767974e-05,-3.7019334920675586,-4895.2517502951287,111.51391933248148,245.39662632037675,-80,-2.1575418019346564e-08,1.5931008912962595e-07,2.1319552277959903e-06,-3.2671890392971985e-05,-7.631538790950381e-06,-3.4626230461120604e-06,-0.04489267170067949,0.3314816669363836,4.436028355796901,-67.98146149182685,-15.879190160113152,-7.204792022705078
-70,-5.268637462668254e-07,-1.0962624766267695,-70,2.444073581430784e+18,0.00098663660342649989,2.444073581430784e+18,2.477177081148963e+21,1.7293328802720087e+18,2047.027478190088,0.0009838014060181562,1131.893105509004,-2.0883843909338045,2534.1136960963086,4139.0814331734209,-70,1.4606005543992421e-06,-5.268637462668254e-07,-0.00023331502893226508,7.961716748368756e-05,0.0007504863770858912,6.981460580699443e-05,3.0391189230113236,-1.0962624766267695,-485.46614426189154,165.66202139760208,1561.5613339281965,145.26551353931427
-60,-2.180443032768265e-06,-4.536918503471213,-60,1.5273478729935478e+18,0.00093589359427534728,1.5273478729935478e+18,1.6319674398200764e+21,1.6855424913909473e+18,104.30548951389929,5.012921826038e-05,136.28762076477966,-8.2061209427307222,129.42128752630336,228.4299084730423,-60,3.600111340375412e-08,-2.180443032768265e-06,4.065557083271248e-05,4.4584470425720424e-05,4.7948775227611735e-05,4.001143248739242e-05,0.07490868373648382,-4.536918503471213,84.59336419623904,92.76835294573539,99.76857101042808,83.25308465957642
