voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,-2.6270188636603066e-06,-8.199184967728797,-150,423345116.31648082,0.37882151826108129,423345115.93765932,1117531861.0721426,1.0686800792398676e+18,3.1841977943258826e-09,1.020216880133441e-15,59.133861085398742,2.6502210742864313e-07,1.4643424542308077e-09,5.9998366995542026e-09,-150,-2.6270188632849808e-06,-2.6270188636603066e-06,-2.6270188634745544e-06,-2.6270188632322733e-06,-2.6270188629594105e-06,-2.6270188626400897e-06,-8.199184966557368,-8.199184967728797,-8.199184967149046,-8.199184966392863,-8.199184965541232,-8.1991849645446
-140,-1.6313804300903343e-06,-5.0916992200072855,-140,429077068.69634634,0.39113984899082904,429077068.30520648,1096991446.4184568,4.9957630040884398e+18,1.0481926437932998e-09,3.358409402898048e-16,51.246115241723587,2.6872092849239546e-07,7.8108906796307398e-10,2.6413267152638118e-09,-140,-1.6313804300110727e-06,-1.6313804300903343e-06,-1.63138042992372e-06,-1.6313804297544933e-06,-1.6313804297765475e-06,-1.6313804298474368e-06,-5.091699219759903,-5.0916992200072855,-5.091699219487266,-5.091699218959093,-5.091699219027927,-5.091699219249179
-130,-9.910119964362122e-07,-3.0930461811367422,-130,434927753.91836655,0.40385874110543146,434927753.51450783,1076930395.8307149,3.1187279438041544e+18,1.4413004123525752e-09,4.617928337223879e-16,44.852180612817456,2.7249347798562314e-07,9.5094627007202845e-10,3.3958949517010985e-09,-130,-9.910119962462179e-07,-9.910119964362122e-07,-9.910119962994296e-07,-9.91011996335314e-07,-9.91011996159687e-07,-9.910119959744194e-07,-3.0930461805437517,-3.0930461811367422,-3.0930461807098304,-3.0930461808218297,-3.0930461802736797,-3.093046179695442
-120,-5.84137889861036e-07,-1.8231519658584148,-120,440895768.92024517,0.41699121986184579,440895768.50325394,1057326264.7264354,1.4349504064526131e+19,8.42540259782254e-10,2.6994992968553755e-16,39.720415714615967,2.7633939094224348e-07,6.7618792862042776e-10,2.2914056571809054e-09,-120,-5.84137889694354e-07,-5.84137889861036e-07,-5.841378896838991e-07,-5.841378897197971e-07,-5.841378896914559e-07,-5.841378895910861e-07,-1.8231519653381838,-1.8231519658584148,-1.8231519653055528,-1.823151965417594,-1.8231519653291386,-1.8231519650158745
-110,-3.2774087265275883e-07,-1.022911587555427,-110,446979965.10453117,0.43055073406589117,446979964.67398041,1038158641.3370873,3.1086799692489907e+18,1.113207304115349e-09,3.566715980451562e-16,35.669551100072468,2.8025869883391737e-07,7.3809763368614124e-10,3.2013985697059077e-09,-110,-3.277408727308546e-07,-3.2774087265275883e-07,-3.2774087268635507e-07,-3.2774087272772204e-07,-3.277408728350246e-07,-3.2774087300943043e-07,-1.0229115877991717,-1.022911587555427,-1.0229115876602843,-1.0229115877893946,-1.0229115881242965,-1.0229115886686344
-100,-1.6645451854658312e-07,-0.5195209692465141,-100,453179427.8802582,0.44455116984500143,453179427.43570703,1019408919.8736449,8.1865868531306455e+18,3.164939421651525e-10,1.014046668629167e-16,32.556096390854343,2.8425177809221522e-07,4.4859236735481419e-10,2.1377066043863119e-09,-100,-1.6645451855124556e-07,-1.6645451854658312e-07,-1.6645451851688615e-07,-1.6645451851739739e-07,-1.664545185578886e-07,-1.6645451861829082e-07,-0.5195209692610661,-0.5195209692465141,-0.519520969153827,-0.5195209691554226,-0.5195209692817997,-0.5195209694703209
-90,-6.406090916565153e-08,-0.19994041562313214,-90,459493458.03069049,0.45900686486883285,459493457.57168365,1001060099.9660357,1.4255109252483926e+19,6.604068403248675e-10,2.1159436240806098e-16,30.266314555202936,2.8831932050688061e-07,4.5028541292671977e-10,1.8930226296826282e-09,-90,-6.406090921810391e-08,-6.406090916565153e-08,-6.406090917880767e-08,-6.40609093380432e-08,-6.406090932818902e-08,-6.406090937724589e-08,-0.19994041578684119,-0.19994041562313214,-0.19994041566419374,-0.19994041616118352,-0.19994041613042768,-0.19994041628353898
-80,2.684165955428034e-09,0.008377546677365899,-80,465921554.74708396,0.47393262303229083,465921554.27315134,983096609.31557977,6.7240445321414728e+18,4.0048675487014407e-10,1.283159561845153e-16,28.710801271297271,2.9246231956462809e-07,4.5371864813099119e-10,1.7594896070461031e-09,-80,2.684166009046021e-09,2.684165955428034e-09,2.684165919569177e-09,2.684165896382683e-09,2.684165945687691e-09,2.6841660246986393e-09,0.008377546844712924,0.008377546677365899,0.00837754656544687,0.008377546493079535,0.008377546646965328,0.00837754689356629
-70,4.838782591803465e-08,0.15102317702258006,-70,472463400.18245345,0.48934372961601208,472463399.69310975,965504146.85643435,7.3938157451819305e+18,6.025422383260093e-10,1.9305453172833846e-16,27.820636948686673,2.9668206921932189e-07,3.7060075757929111e-10,1.6567229708235801e-09,-70,4.838782580147381e-08,4.838782591803465e-08,4.8387825927884906e-08,4.838782583676989e-08,4.838782574997987e-08,4.8387825734830374e-08,0.15102317665878218,0.15102317702258006,0.1510231770533237,0.15102317676894472,0.15102317649806452,0.15102317645078145
-60,8.201414185829926e-08,0.2559742255252786,-60,479118845.39217252,0.50525596693982722,479118844.88691658,948269544.03733456,8.4170844799887944e+18,9.55498791199716e-10,3.061418078720315e-16,27.54455736715493,3.0098017312980428e-07,4.7865199891007106e-10,1.9028329983526701e-09,-60,8.201414174523525e-08,8.201414185829926e-08,8.201414178246157e-08,8.201414173423027e-08,8.201414161618623e-08,8.201414155215745e-08,0.25597422517239465,0.2559742255252786,0.25597422528858166,0.255974225138047,0.25597422476961995,0.2559742245697798
-50,1.0893960140249692e-07,0.3400112403323874,-50,485887897.53994596,0.52168563052523576,485887897.0182603,931380642.11343443,3.1675431558760665e+19,3.44641648553079e-10,1.1042318547101085e-16,27.846836512948112,3.0535856344990685e-07,4.9182105962913453e-10,1.657070844320366e-09,-50,1.0893960146194295e-07,1.0893960140249692e-07,1.0893960145364381e-07,1.0893960148736323e-07,1.0893960137694004e-07,1.0893960143555398e-07,0.3400112405179243,0.3400112403323874,0.3400112404920219,0.3400112405972635,0.34001124025262186,0.34001124043556175
-40,1.323578705678461e-07,0.41310196806443855,-40,492770708.25838125,0.53864954578344415,492770707.71973169,914826183.58410764,1.9777231019221242e+19,2.993445491483726e-10,9.590999060385766e-17,28.705702214341699,3.0981952901550027e-07,2.7792543649588533e-10,1.0685275715555445e-09,-40,1.3235787058416461e-07,1.323578705678461e-07,1.3235787061540314e-07,1.323578706637561e-07,1.3235787063918271e-07,1.3235787063700232e-07,0.41310196811537025,0.41310196806443855,0.4131019682128687,0.4131019683637831,0.4131019682870871,0.4131019682802819
-30,1.5422560328256803e-07,0.48135331860976294,-30,499767563.0631209,0.5561650852460569,499767562.5069558,898595716.1298883,1.0531574533784646e+19,5.413731685166567e-10,1.7345596280410726e-16,30.112174230655334,3.1436575338475717e-07,3.6188556536188079e-10,1.4115959065960125e-09,-30,1.5422560325459344e-07,1.5422560328256803e-07,1.5422560329801908e-07,1.5422560334342555e-07,1.5422560337209907e-07,1.542256034280494e-07,0.48135331852245145,0.48135331860976294,0.48135331865798714,0.4813533187997052,0.4813533188891981,0.4813533190638246
-20,1.758809332286124e-07,0.548941739165457,-20,506878871.72839427,0.57425018635606717,506878871.15414411,882679507.59375298,1.9295188521699803e+19,6.561791110470949e-10,2.1023979790672374e-16,32.069251889379174,3.1900036373892934e-07,4.213406473586701e-10,1.7415250908733879e-09,-20,1.7588093323327484e-07,1.758809332286124e-07,1.758809331884182e-07,1.7588093317885776e-07,1.7588093302303504e-07,1.7588093316363258e-07,0.5489417391800089,0.548941739165457,0.5489417390400069,0.5489417390101679,0.5489417385238298,0.5489417389626485
-10,1.984350075438735e-07,0.6193352295376826,-10,514105159.53994632,0.59292336983736582,514105158.94702297,867068470.72153914,2.4272832998259364e+19,3.367510714724631e-10,1.0789503035147318e-16,34.591399345792553,3.237269922063495e-07,4.1398314311034529e-10,1.3243274926762249e-09,-10,1.9843500761381e-07,1.984350075438735e-07,1.9843500756675677e-07,1.9843500753824467e-07,1.984350076461397e-07,1.9843500759247674e-07,0.6193352297559613,0.6193352295376826,0.6193352296091036,0.6193352295201144,0.6193352298568655,0.6193352296893782
0,2.2301867164482828e-07,0.6960632698028348,0,521447059.34869927,0.61220375866158105,521447058.73649549,851754096.52613544,2.0996716367355175e+19,3.346940502524376e-10,1.0723598577895013e-16,37.704289868057394,3.2854985178570136e-07,2.9368000682625384e-10,1.0361620062373013e-09,0,2.230186715375923e-07,2.2301867164482828e-07,2.2301867159008774e-07,2.2301867158763548e-07,2.2301867161572677e-07,2.2301867158706008e-07,0.6960632694681408,0.6960632698028348,0.6960632696319843,0.6960632696243305,0.6960632697120062,0.6960632696225346
10,2.5095027022253486e-07,0.7832405437657144,10,528905304.35524637,0.63211109763167239,528905303.72313529,836728395.27243447,3.2162136096250847e+19,5.184848106409845e-10,1.6612253683523674e-16,41.444776221174394,3.3347382976804019e-07,3.3059328936131686e-10,1.3254020464503565e-09,10,2.509502702598343e-07,2.5095027022253486e-07,2.509502701584324e-07,2.509502700937118e-07,2.509502701403276e-07,2.509502701623148e-07,0.7832405438821297,0.7832405437657144,0.7832405435656443,0.7832405433636449,0.7832405435091374,0.7832405435777616
20,2.8387427813286196e-07,0.8859996196406428,20,536480721.561427,0.65266577360233458,536480720.9087612,821983844.1969558,2.3033202040132927e+19,5.054943130744505e-10,1.6196037575110672e-16,45.861058508266566,3.3850460244806734e-07,3.5812966448618181e-10,1.236619236287511e-09,20,2.838742782680725e-07,2.8387427813286196e-07,2.838742781659435e-07,2.838742781061121e-07,2.838742781314322e-07,2.8387427817794274e-07,0.8859996200626483,0.8859996196406428,0.8859996197438937,0.885999619557154,0.8859996196361806,0.8859996197813444
30,3.239064511313452e-07,1.0109439798106905,30,544174225.83084512,0.67388883635791763,544174225.15695632,807513341.17934823,4.1813352110272037e+19,4.948823573158734e-10,1.5856033256126875e-16,51.013019728071257,3.4364877604327247e-07,4.6290601908526228e-10,1.7259534382679097e-09,30,3.239064511663135e-07,3.239064511313452e-07,3.239064511053564e-07,3.2390645102507454e-07,3.2390645106575245e-07,3.2390645100775314e-07,1.0109439799198299,1.0109439798106905,1.0109439797295767,1.0109439794790092,1.010943979605969,1.0109439794249475
40,3.7381173951990204e-07,1.1667033068661112,40,551986814.50531161,0.69580202016924642,551986813.80950963,793310163.67421114,2.4997811528783897e+19,7.313269989595028e-10,2.3431715941868046e-16,56.97269688548937,3.4891406019328596e-07,3.1041432583592215e-10,1.0842175215005084e-09,40,3.738117396131507e-07,3.7381173951990204e-07,3.7381173945679967e-07,3.738117393788335e-07,3.738117393954369e-07,3.7381173938091235e-07,1.1667033071571495,1.1667033068661112,1.1667033066691626,1.1667033064258225,1.1667033064776433,1.1667033064323107
50,4.3723692629712167e-07,1.3646595702157356,50,559919562.52885699,0.7184277660514119,559919561.81042922,779367932.29228866,7.9812379705980723e+18,5.602487362921238e-10,1.7950369863816416e-16,63.82484989520615,3.5430948230714392e-07,3.0735601897436078e-10,1.3569905362893222e-09,50,4.3723692611761797e-07,4.3723692629712167e-07,4.372369262164265e-07,4.3723692621325276e-07,4.372369262196633e-07,4.372369261948879e-07,1.3646595696554868,1.3646595702157356,1.364659569963878,1.3646595699539725,1.3646595699739805,1.364659569896654
60,5.190201610268676e-07,1.6199131118191872,60,567973618.03522122,0.74178924474533303,567973617.293432,765680578.49128664,5.6602389466156286e+19,2.473825588822365e-10,7.926142567667637e-17,71.667581981527363,3.5984565351714733e-07,4.5054756049506367e-10,1.8412297592660203e-09,60,5.190201609476061e-07,5.190201610268676e-07,5.190201609920935e-07,5.190201609618767e-07,5.190201609699121e-07,5.190201609724732e-07,1.6199131115718046,1.6199131118191872,1.6199131117106538,1.6199131116163445,1.6199131116414236,1.6199131116494172
70,6.256032745853648e-07,1.952569521177793,70,576150198.35861135,0.76591038044661919,576150197.59270096,752242315.89947307,1.285083128374679e+20,2.7754509801525273e-10,8.89254363301375e-17,80.61295481498729,3.6553510028961617e-07,1.8781684900487306e-10,7.717227918561351e-10,70,6.256032746319892e-07,6.256032745853648e-07,6.256032745911348e-07,6.256032746063814e-07,6.256032745774925e-07,6.256032745430637e-07,1.952569521323312,1.952569521177793,1.9525695211958014,1.9525695212433876,1.9525695211532224,1.952569521045767
80,7.655791628950391e-07,2.3894480739545543,80,584450586.43105769,0.79081587530603747,584450585.64024186,739047614.85077858,1.4756978241744855e+19,5.205720299272798e-10,1.66791269347094e-16,90.787529250008916,3.7139268010714318e-07,5.4183867636595018e-10,1.9693149905131388e-09,80,7.655791628367587e-07,7.655791628950391e-07,7.655791627621444e-07,7.655791628070959e-07,7.655791627282478e-07,7.655791627694528e-07,2.3894480737726553,2.3894480739545543,2.3894480735397767,2.3894480736800747,2.3894480734339822,2.389448073562587
90,9.504151226234157e-07,2.9663393340306357,90,592876127.53293622,0.75526234528384595,592876126.77767384,784993626.69817591,7.2440470071340474e+19,4.282014742784668e-10,1.3719583229091035e-16,102.33275047983672,3.7743610543013209e-07,8.6644945941999007e-10,2.8677782700381386e-09,90,9.504151225441542e-07,9.504151226234157e-07,9.504151225197891e-07,9.504151225446596e-07,9.504151225248307e-07,9.504151224862198e-07,2.966339333783253,2.9663393340306357,2.9663393337072073,2.9663393337848305,2.9663393337229422,2.966339333602434
