voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,-2.2365625834465026e-08,-0.0698053240776062,-150,2555684555425.6445,4.1380942347319121e-05,2555684555425.6445,61759940940330360.0,9.0208036260700083e+17,0.00037830894120816083,1.2121018476309727e-10,232515394069.24084,0.0003662109375,0.00038024727614048088,0.0009590829879658814,-150,-2.241237609386444e-08,-2.2365625834465026e-08,-2.2389357442606092e-08,-2.2441462518274785e-08,-2.2320252333511687e-08,-2.2332213222387507e-08,-0.06995123624801636,-0.0698053240776062,-0.06987939276718506,-0.07004201784729958,-0.06966370890609141,-0.06970104001993604
-140,-1.7259683007001877e-08,-0.05386917293071747,-140,2633961696158.561,4.2420021037591452e-05,2633961696158.561,62092418431957328.0,37493490457465096.0,0.00011732631378436054,3.759135093650875e-11,236769995693.76935,3.0517578125e-05,0.00028133101922207262,0.00069678362314351137,-140,-1.723898627758026e-08,-1.7259683007001877e-08,-1.723473406501076e-08,-1.726835677474737e-08,-1.7230765423810862e-08,-1.723728513738024e-08,-0.05380457639694214,-0.05386917293071747,-0.05379130482213097,-0.05389624461531639,-0.05377891830153203,-0.0537992669706
-130,-1.3281602123379707e-08,-0.04145319014787674,-130,2715331766652.2231,4.3485191074830106e-05,2715331766652.2231,62442677599820840.0,53146840012928440.0,0.000592976093685138,1.899895404167184e-10,241558652524.42218,0.0,0.00075338441882107337,0.0016047702258706487,-130,-1.332604876756668e-08,-1.3281602123379707e-08,-1.3364511225589971e-08,-1.3195890927314757e-08,-1.3365731665762722e-08,-1.3385880467731476e-08,-0.041591912508010864,-0.04145319014787674,-0.0417119576329275,-0.04118567705154419,-0.04171576674707467,-0.04177865314522933
-120,-1.0457737496495246e-08,-0.032639630138874054,-120,2799744151634.3735,4.4577107614792705e-05,2799744151634.3735,62806770143724880.0,3.6965231049091917e+17,0.0006688688463327708,2.1430557836501922e-10,246808377298.34384,-0.00042724609375,0.00036066071074788075,0.00087264182243508028,-120,-1.0375120067596436e-08,-1.0457737496495246e-08,-1.0432207254704485e-08,-1.0474022743105888e-08,-1.0525728460919527e-08,-1.0589425645961455e-08,-0.03238177299499512,-0.032639630138874054,-0.03255994773628117,-0.03269045799970627,-0.03285183664456781,-0.03305064184132789
-110,-7.985924953222275e-09,-0.024924859404563904,-110,2887183472551.0977,4.5696442264248991e-05,2887183472551.0977,63181799927779296.0,2.4850545903094816e+17,0.002983241161928163,9.558304682817836e-10,252468282189.4837,-0.00201416015625,0.0018254158859573567,0.0033875437578508036,-110,-7.747194027900695e-09,-7.985924953222275e-09,-8.180789951460247e-09,-8.576998002827167e-09,-8.67168923520112e-09,-8.703024496182479e-09,-0.02417975664138794,-0.024924859404563904,-0.025533052282959573,-0.02676965668797493,-0.027065197363299376,-0.027162997803316102
-100,-6.445195484161377e-09,-0.020116090774536133,-100,2977661626807.4561,4.6843883494067116e-05,2977661626807.4561,63565644107721848.0,4.7718673842559565e+17,0.0013009360463911435,4.1681990926372243e-10,258506322936.52365,-0.00091552734375,0.00087170632924761168,0.001968538496858332,-100,-6.265995705127716e-09,-6.445195484161377e-09,-6.4264396089155895e-09,-6.5274333536624905e-09,-6.654017604046384e-09,-6.682815614391438e-09,-0.019556790590286255,-0.020116090774536133,-0.02005755183806364,-0.02037276327610016,-0.02076784520613728,-0.0208577266366774
-90,-4.967926436662674e-09,-0.015505388379096985,-90,3071211813849.9048,4.8020137062672421e-05,3071211813849.9048,63956748183404400.0,50975391223923736.0,0.0015087886695255293,4.834158897159789e-10,264906871397.88116,-0.00115966796875,0.0010146854792434771,0.0021270833934124026,-90,-4.871852552890778e-09,-4.967926436662674e-09,-5.040025643079165e-09,-5.114673887193203e-09,-5.3229437668742316e-09,-5.355268442606757e-09,-0.015205532312393188,-0.015505388379096985,-0.015730417113230852,-0.015963401645421982,-0.016613432480880874,-0.016714320981918718
-80,-3.894704335927963e-09,-0.01215575635433197,-80,3167884058830.7622,4.9225926450139373e-05,3167884058830.7622,64353975380016296.0,31607741294486788.0,0.0008102133870124817,2.59592369198799e-10,271669178091.09784,0.000335693359375,0.0007661370515807585,0.0018587148481386236,-80,-3.964290225505829e-09,-3.894704335927963e-09,-3.931276389641835e-09,-3.7046978563070296e-09,-3.8479876664488986e-09,-3.84857108551223e-09,-0.0123729407787323,-0.01215575635433197,-0.012269901340954542,-0.011562727391719818,-0.012009949021376087,-0.012011769929813454
-70,-3.167661890387535e-09,-0.009886585175991058,-70,3267741865286.0288,5.0461993303183537e-05,3267741865286.0288,64756495956331440.0,1.2494906472454181e+17,0.002577721939815092,8.259021095167556e-10,278806708151.53198,0.001739501953125,0.0015206685586514415,0.0030417045307811301,-70,-3.4414006054401397e-09,-3.167661890387535e-09,-3.03679333358728e-09,-2.8684664368629452e-09,-2.644645635127381e-09,-2.615498495923384e-09,-0.01074095070362091,-0.009886585175991058,-0.009478131503081398,-0.00895276665687561,-0.00825419985994813,-0.008163228763805819
-60,-2.3483841240406034e-09,-0.007329538464546204,-60,3370859719183.498,5.1729097891327347e-05,3370859719183.498,65163705855938392.0,1.4514072877940448e+17,0.0006402473027264932,2.051352357935685e-10,286347307245.29639,-0.00067138671875,0.0011205125378051569,0.003024338374107754,-60,-2.2786931991577146e-09,-2.3483841240406034e-09,-2.3114264868323437e-09,-2.4182887002825735e-09,-2.477218082579202e-09,-2.483828434951283e-09,-0.007112026214599609,-0.007329538464546204,-0.007214190033808813,-0.0075477175414562225,-0.007731641955615487,-0.007752273517326103
