"{'distance': [0.093, 0.124, 0.386, 0.4, 0.431, 0.462, 0.533, 0.573, 0.593, 0.631, 0.985], 'solute_1': [9.66, -2.8, 6.73, -14.7, 19.44, -19.72, 3.05, -7.36, 15.43, -2.37, 18.3]}","{'solute_1i': '191.0 mM', 'solute_1e': '209.0 mM'}"
voltage,current,solute_1
-150,-2.2248863576352596e-08,-0.06944089755415916
-140,-1.7181364864110945e-08,-0.05362473428249359
-130,-1.330750526189804e-08,-0.04153403639793396
-120,-1.0431886875629425e-08,-0.032558947801589966
-110,-8.179748511314392e-09,-0.025529801845550537
-100,-6.428026986122131e-09,-0.020062506198883057
-90,-5.034855410456657e-09,-0.015714280307292938
-80,-3.925775688886642e-09,-0.01225273311138153
-70,-3.0436510026454926e-09,-0.009499534964561462
-60,-2.272980710864067e-09,-0.007094196975231171
-50,-1.6533583492040633e-09,-0.005160294473171234
-40,-1.3061450511217117e-09,-0.004076607525348663
-30,-5.687399178743362e-10,-0.0017750933766365051
-20,-3.488198608160019e-10,-0.0010887011885643005
-10,-3.162183344364166e-10,-0.0009869486093521118
0,-1.0690445601940155e-10,-0.0003336593508720398
10,1.8329615592956542e-10,0.0005720853805541992
20,4.4183578491210936e-10,0.0013790130615234375
30,6.86541786789894e-10,0.002142764627933502
40,9.75598946213722e-10,0.0030449405312538147
50,1.3150229215621947e-09,0.004104316234588623
60,1.7085997581481933e-09,0.0053327083587646484
70,2.1572938710451127e-09,0.006733126938343048
80,2.6613201051950455e-09,0.008306242525577545
90,3.2158158034086228e-09,0.010036878287792206
100,3.816084216535091e-09,0.011910375207662582
"{'distance': [0.093, 0.124, 0.386, 0.4, 0.431, 0.462, 0.533, 0.573, 0.593, 0.631, 0.985], 'solute_1': [9.66, -2.8, 6.73, -14.7, 19.44, -19.72, 3.05, -7.36, 15.43, -2.37, 18.3]}","{'solute_1i': '191.0 mM', 'solute_1e': '209.0 mM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,2555684555425.6445,4.1380942347319121e-05,2555684555425.6445,61759940940330360.0,9.0208036260700083e+17,0.0004898373392667188,1.5694388350105848e-10,-0.00029722038516410976,-1686.6874347203534,0.00049873476495965457,0.00088746118003979945
-140,2633961696158.561,4.2420021037591452e-05,2633961696158.561,62092418431957328.0,37493490457465096.0,0.0001996191117541457,6.395796340602894e-11,-0.00028912525446090872,-2125.5642369379466,0.00022298792282224964,0.00044050128415952961
-130,2715331766652.2231,4.3485191074830106e-05,2715331766652.2231,62442677599820840.0,53146840012928440.0,0.00018714645661947749,5.996172470088156e-11,-0.00013889647185007529,-2673.5382228554131,0.00022764718814972818,0.00042056914732210707
-120,2799744151634.3735,4.4577107614792705e-05,2799744151634.3735,62806770143724880.0,3.6965231049091917e+17,1.6772943126852624e-05,5.374050977843291e-12,1.2749312986670702e-05,-3335.4320151662632,2.3621933982933578e-05,7.7916367285115628e-05
-110,2887183472551.0977,4.5696442264248991e-05,2887183472551.0977,63181799927779296.0,2.4850545903094816e+17,1.4501509213005193e-05,4.646283551848154e-12,1.5677427764208786e-05,-4106.3869835992473,2.703370945932103e-05,7.4097978175045485e-05
-100,2977661626807.4561,4.6843883494067116e-05,2977661626807.4561,63565644107721848.0,4.7718673842559565e+17,3.8321790139336787e-05,1.2278301560643067e-11,-3.2291923532091777e-05,-4969.8233439893183,4.6097085715065257e-05,0.00010667737460784554
-90,3071211813849.9048,4.8020137062672421e-05,3071211813849.9048,63956748183404400.0,50975391223923736.0,2.4937093257904053e-05,7.989844679832426e-12,-4.5654252689073666e-05,-5897.7568001462523,4.8938157443239332e-05,0.00011611495193293015
-80,3167884058830.7622,4.9225926450139373e-05,3167884058830.7622,64353975380016296.0,31607741294486788.0,7.993387953320052e-05,2.5610815002438e-11,-0.00010080949116048918,-6854.0124700410497,8.6607681200094656e-05,0.00018787060753801076
-70,3267741865286.0288,5.0461993303183537e-05,3267741865286.0288,64756495956331440.0,1.2494906472454181e+17,4.873424768447876e-05,1.561445295810735e-11,4.7765624012707786e-05,-7799.7464658207246,4.7750391992842823e-05,0.0001231825763776125
-60,3370859719183.498,5.1729097891327347e-05,3370859719183.498,65163705855938392.0,1.4514072877940448e+17,0.0001704699534457177,5.4618573084008086e-11,-0.00013129796120948511,-8699.6799694153869,0.00016468070319875419,0.00036793655211590076
