voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,-3.0604676316886236e-06,-6.368014214915988,-150,1.0526220498159084e+20,0.0015052312030687535,1.0526220498159084e+20,6.9930921420569857e+22,4.4646190625353626e+17,1167.830287365795,0.000561259236108001,14874.305730296655,792.17294464308645,732.16648197864549,1839.2891480122744,-150,4.575802400237899e-06,-3.0604676316886236e-06,-1.1560318815527485e-05,0.0002685366320845324,0.0005496989172924736,0.0005475625244480252,9.5210203916727,-6.368014214915988,-24.053930119699302,558.7528757480907,1143.7763572460956,1139.3310953974724
-140,-4.8031479890902905e-06,-9.994065728444216,-140,6.5763150967275454e+19,0.0014278167219450475,6.5763150967275454e+19,4.6058538155856175e+22,2.2853909434435561e+18,1997.193468076558,0.0009598511807575937,9292.7585226869833,1420.9411029664013,1253.0366269339211,3171.6637413672879,-140,8.63721862163785e-06,-4.8031479890902905e-06,-2.2830013760494822e-05,0.0004469815547390921,0.0009295366856504524,0.0009370211669970989,17.971740785763316,-9.994065728444216,-47.503149730534375,930.0490111092221,1934.117115377554,1949.6903183460236
-130,-1.2947769714778848e-05,-26.940844183892732,-130,4.1086032480232907e+19,0.0013543836902328568,4.1086032480232907e+19,3.0335593064598302e+22,1.1588508949239483e+18,3252.5787071295154,0.0015631893266464451,5805.6740740782352,2523.1446838328156,2041.6651906148243,5153.2113059543653,-130,1.7087948421801e-05,-1.2947769714778848e-05,-4.3391849571225936e-05,0.000730550705925055,0.001510748903073065,0.0015197974770752192,35.55544823512484,-26.940844183892732,-90.28682807163116,1520.0805366730233,3143.46421779664,3162.291879057884
-120,6.321902901474936e-05,131.5418830935276,-120,2.5668952769554514e+19,0.0012847273408241888,2.5668952769554514e+19,1.998007822662757e+22,1.7323922926805361e+18,2388.388530127459,0.0011478595275792567,3627.1099482276604,3627.1099482276604,3996.8804813678466,8929.3997885294084,-120,0.00026789584297566164,6.321902901474936e-05,-1.3598639941305762e-05,-0.0001775468602248638,-9.865489330500493e-05,0.000970312667354393,557.4195650762831,131.5418830935276,-28.295130964015318,-369.4275077504449,-205.274434675416,2018.9610223770142
-110,-6.717903163328276e-05,-139.78158891652674,-110,1.6037103961157018e+19,0.0012186534378433186,1.6037103961157018e+19,1.3159692052843408e+22,3.3304432589839571e+17,1423.2730453683212,0.0006840250256040152,2266.049858701308,2266.049858701308,1394.2124461464909,4055.2243861628754,-110,0.00018890015746602992,-6.717903163328276e-05,-3.544519963515198e-06,-0.00021706216831039743,-1.4389985354248404e-06,0.00046696285729361773,393.0506813691842,-139.78158891652674,-7.3751975936645815,-451.64829028380655,-2.994170901841116,971.6247550845146
-100,3.0761032834723126e-05,64.00547822455914,-100,1.0019591793954707e+19,0.0011559777350224332,1.0019591793954707e+19,8.6676338915474565e+21,3.9354156819690424e+18,266.53090740594547,0.0001280947540992974,1415.774541342375,1230.546472505325,376.49854434110892,1395.5207171422028,-100,2.9860211111412662e-05,3.0761032834723126e-05,1.0197907395578119e-05,-2.1212374854491298e-07,0.00012788263035075248,2.1942289020252227e-05,62.13110926219863,64.00547822455914,21.219116511814647,-0.44137276018500415,266.08953464576047,45.6560320854187
-90,2.9618269732742167e-05,61.62769399238903,-90,6.2601450589227766e+18,0.0010965254619331732,6.2601450589227766e+18,5.7090740491207081e+21,9.5669068071145805e+17,626.2792808826097,0.00030098982239218223,884.54658974986876,860.58959550076588,512.60244886869714,1280.1873620089036,-90,-6.182889854039019e-06,2.9618269732742167e-05,1.635832619454547e-05,-6.119376301813001e-05,-8.707621704277473e-05,-0.00027137155265944004,-12.864939355054139,61.62769399238903,34.037299614118744,-127.32784647967128,-181.18230762125413,-564.6515868902206
-80,-0.00016511410925807387,-343.55827977127313,-80,3.9114301873347553e+18,0.0010401308366414391,3.9114301873347553e+18,3.7605174748637225e+21,6.3805905741418424e+18,4816.624120509646,0.002314869552316936,552.64188049234383,535.0413335867263,1706.8173264326472,7235.20907218304,-80,-0.0001507728000686602,-0.00016511410925807387,-0.00015789218565944485,0.001017347137020649,0.002149755443058862,0.00206579245876565,-313.7178528270083,-343.55827977127313,-328.53138922065096,2116.8271681661445,4473.065840738373,4298.361337423325
-70,3.766883011313233e-05,78.37875595741227,-70,2.444073581430784e+18,0.00098663660342649989,2.444073581430784e+18,2.477177081148963e+21,1.7293328802720087e+18,1095.723142811101,0.0005266045424350153,345.22289682931967,80.844361559505856,1358.6245378041313,2825.8259232663468,-70,-1.867795023685671e-05,3.766883011313233e-05,4.6202613773621096e-05,-6.145113447546751e-05,-0.00012043595329283194,-0.00048040192866139413,-38.8638165560897,78.37875595741227,96.13527626637764,-127.86336761437269,-250.59499228637523,-999.5878665447235
-60,5.5851807419027394e-05,116.2126662901111,-60,1.5273478729935478e+18,0.00093589359427534728,1.5273478729935478e+18,1.6319674398200764e+21,1.6855424913909473e+18,412.6112862664406,0.00019830098417965135,215.67865932987874,131.54725527681208,754.75638407712256,1981.8121126574765,-60,-7.428089721243527e-05,5.5851807419027394e-05,0.00012402008696721606,3.4269785529035014e-05,8.89532867179675e-05,-7.262880464587212e-05,-154.55867085400598,116.2126662901111,258.0526154124346,71.30625370169582,185.0879873449178,-151.12110829353333
