"{'distance': [0.044, 0.058, 0.076, 0.15, 0.155, 0.294, 0.433, 0.492, 0.504, 0.507, 0.899], 'solute_1': [16.7, -2.29, 6.47, -16.65, 16.04, -10.76, 6.32, -14.71, 12.45, -7.61, 6.93]}","{'solute_1i': '305.0 mM', 'solute_1e': '2.0 nM'}"
0,0.0000001468597659985863821588427368483577250575171439091134190272448172802464721983676,0.30557587598540653660527852829989474033250883933279622024138662300945958850613713
10,0.000000371383444636226013240681417623138083880714230373093737398301460027356030713403,0.77274957269293801821807260023738109348299541085756031796370283396434951718198425
20,0.00000095846500593887199061733094113802687034793258789545136959496274666597035128824219,1.9943092091944901919860462032329745109061772529546460793859822105079132217993376
30,0.0000024944887978978986902301426802041885250305848906381896604481941106296484997525057,5.1903637076527230106365264791718236122882262152388980850122690024943929125252132
40,0.0000065095136719115334758406917463344387634984659327048043763673008759524412059053522,13.544556121330697974001491954239964853715690736960871255816044262079565396535009
50,0.000016978051954278080071283622912188870739837094308385385912583276656481949297276717,35.326783092546982926028332219067074938934254127761772010631872665812043970557008
60,0.000044123611396646412397327910020720603703051905760401684486282037196286772249967855,91.809428623900150222900812498049775142189465682209611191057107263035395086201928
70,0.00011363490842205606784859087414418149551503838805602160223965912593651677028148335,236.44383774876418504576764792116542770658605257591909731001796749178043794703393
80,0.00028640859967961482089009033839108924588006053448701964589251591649678340280685042,595.93965809324764792045449958384458773531379190706167138289650326203741716929222
90,0.00068695131917366035082321356458771112257571095819478212342692969960003648177753589,1429.3618792627139985566245143514741848426481684766661766152890691106889074288792
100,0.0014857947173664511386920978388567042884987745701421658307827334289245049666644137,3091.5412346368105117574094444774845016682281735910571360756303589593977657328979
"{'distance': [0.044, 0.058, 0.076, 0.15, 0.155, 0.294, 0.433, 0.492, 0.504, 0.507, 0.899], 'solute_1': [16.7, -2.29, 6.47, -16.65, 16.04, -10.76, 6.32, -14.71, 12.45, -7.61, 6.93]}","{'solute_1i': '305.0 mM', 'solute_1e': '2.0 nM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,105262204981590824926.93070963786888884473609354586312836576870566203366111770207,0.0015052312030687536837161403312135007086884105326320799493765518816782488741613862,105262204981590824926.92920440666582009105237740553191486506001725150102903775269,69930921420569844826424.706809058564516270197127571010627749566027087342963379481,210524409963181649853.86141927573777768947218709172625673153741132406732223540414,1.6956488831981784536600547966733541968544044938571041188699308929378618308806828e-71,8.1492885326509208263689835384123944632754998437542593965773005982117524330537671e-78,8232852.1445719882923070660807317484326526618369346283090278772108443007929750034,2.689555290299510897369209404088152600116535511048764801637587350657084677664509e-72,2.9144090420553197929667893963742060553730954127829131675157538957051534341575207e-71,5.6536789369464210414553269551832214794203208324930786524275149086167160403387705e-71
-140,65763150967275452953.924923436497031605320236489095796123426208693421255806146531,0.0014278167219450476221241775819769633073310384219022571439998657052835179513983443,65763150967275452953.923495619775086557698112311513819160118877654999353549002531,46058538155856168174974.992768078749138633016825870577313291493508298913907152441,131526301934550905907.84984687299406321064047297819159224685241738684251161229306,7.7504687007429024611111833194431937192080208333654146370603486940916818256564853e-71,3.7248752575769339545797608509653607544749040910836742437725893900412846260946182e-77,17158087.547908796559632242179592289646633605496431789238242424732929461299142826,-3.0284895938977036225070787149637845090569469802886764111477565245508946350999313e-71,3.1804505443937996214813839097164451857240463437764563120406748697452834578608947e-71,5.2316016491479210662736493568266358200575209317196563708061075512240056802796312e-71
-130,41086032480232910054.406288869283628576249876717124548129020570808931826588594414,0.0013543836902328569174930442647218228158079415561125012711099086878718849067886975,41086032480232910054.404934485593395719332383672859826306204762867375714087323304,30335593064598302540885.261338863673434468541187262157482657085403021892101421387,82172064960465820108.812577738567257152499753434249096258041141617863653177188828,1.2083869416343296953115944146534413147455811409951715488604635189919692966236762e-71,5.8075076414956107275063862665981520929152091161538353823176057858833223715813197e-78,44138266.054159482055519471627640059383795535493155482731646935097055449028468636,1.5331828684380436640861415550804253662247387946679498838778799008019376310947801e-72,1.349442679415285656265690496531355916783207478878340584575993383431549315557984e-71,2.2244322313269169830101746921343333769432082006579298137175258274729041082466766e-71
-120,25668952769554515506.458467045843470945406758063953951755409332905557094937021893,0.0012847273408241888798015515533245943272769837845361262366846915787637688020240455,25668952769554515506.457182318502646756526956512400627161082055921772558810785209,19980078226627571586128.865391530807945929703881869132061751713764948333749315971,51337905539109031012.916934091686941890813516127907903510818665811114189874043787,2.0818156146537367292534910686037107989673939140431973308245057204239558623516832e-71,1.000520584402550475864630878695343249630162169545909683286138260833373820210935e-77,118765604.56700482104747567071483268592519367228178779038902042884777243424903488,-5.7387509069026658864863533302909275649463068283562442972171933068525433334614709e-72,1.0981023147772478044814417757691974054851608994179865302601727723451395103063499e-71,1.8222287689786981336398096057636726813291365774415962100337738212447494834150917e-71
-110,16037103961157016420.640748961392263863574451193145185852102680223497108743185807,0.0012186534378433186158760022450977732713022752773885498309443885203051075443144974,16037103961157016420.639530307954420544958575190900088078831377948219720193354862,13159692052843406647104.39796083571888960685616913039323595378989439859284715544,32074207922314032841.281497922784527727148902386290371704205360446994217486371613,7.0133884664072102398603861818800306379356435058664612016892090944530280700519879e-72,3.3706344969572445385576047710611985411073942098610659852157426991413180316971041e-78,322323642.51782180855688145788997964875412276405006081414369310658034690889919876,-3.5056809740404624190532475786774401511662392060296285826989056534939662186906279e-72,5.3087006070985779574736549366063786556246754191072128347658613829929916145371635e-72,8.2833768273055340143924243057897249431289995567913934138388395213639840468145196e-72
-100,10019591793954708554.52794265592078761960244661216135881698068590146082633259355,0.0011559777350224331643282988242584769028409319880145026207694136466794347048422963,10019591793954708554.526786678185765186438118313337100340077844969472811829972781,8667633891547457961291.3792859462602920867955984614665470396384836027179117084394,20039183587909417109.0558853118415752392048932243227176339613718029216526651871,9.8240864376503425761329903131773836175624329832181047043044236459884651600663573e-72,4.7214559419350867078123882336410416365683708419701804420752542115089988840988619e-78,876808164.6418836041173231938539696560349664393823925886181141023266526394692297,-1.8159788654988565997388527819463314177815332845573696094965754188052742144615278e-72,5.9025677326926672709393216057215825262589677729951809385475610047675357329234783e-72,9.6380172063213767481392246127316837916528427543983675929141014532388751268688854e-72
-90,6260145058922775540.0290249638625114826171395461682596967891223034759911810925417,0.0010965254619331732890109205098752871939077675714302401599904528083627417295816922,6260145058922775540.0279284384005783093281286256583844095952145359045609409325512,5709074049120707223052.9456415312266493636802557525859457059064273227995574105198,12520290117845551080.058049927725022965234279092336519393578244606951982362185083,4.5012485178683436467381152983715102057094738651611200671592210032789668696305152e-72,2.1633000376878990560201051585824218676431683916901117470265957022618899404898052e-78,2387622940.6282557237034898223704698378710664931333118340851076070198166224917009,1.7263522001001455897053738087129195998175752611551112511207355104436867585157533e-72,2.0607543735304215713716195897144384675472662907801753874424928852439899613295141e-72,3.223140897584548599780612856793043268378421843067670302824581405241656454143347e-72
-80,3911430187334754741.6727009315682364310703586573319911730870991676193931502605876,0.0010401308366414390364408814010623765057968415123240813819095069132066061242509032,3911430187334754741.6716608007315949920339177759309287965813023261070690688786781,3760517474863721890538.2194800076434570900606994194174525571137271326971380660966,7822860374669509483.3454018631364728621407173146639823461741983352387863005211752,6.9939601475912550278467543036558661164973692526473624994705491353137479368426231e-72,3.3612972469346770334545719520487065840376966066462602845901960776113764168962769e-78,6505519983.7441280288050176467393345031772460118147967194235749674260089427823716,-1.7360430151450248389086225234893817264434815947184713346261100796138246060001529e-72,2.328707279997961817738031019328955404339712275957319258003096973588648508606069e-72,3.4866449003653596324883190180924678439566433136839753764735623091174284527224196e-72
-70,2444073581430783900.6767211021063177388317079552739039427922607539529436601103837,0.00098663660342649987450677338992331291367571112056360069127548442908966035985641884,2444073581430783900.6757344655028912389572011818839806298785850428323800594191082,2477177081148962995077.1582945428688161024319720491928958113969150624407829950364,4888147162861567801.3534422042126354776634159105478078855845215079058873202207674,9.5571295698097162002375524254494341813798106432997664319226312082273704330516683e-73,4.5931564712942767724089488330605878239940589987388696989261507968607269622918725e-79,17726915598.568044812328728658538434059628697941470439248073804191610073015515076,-1.8004724264013082430993718888147667851934866857630012431826107290106975602181334e-73,6.9613373098180081668019032237306458762411794946429259024834494119170399542839034e-73,1.1132450238969481563692524897095964272591668097958473364608961427994811259199966e-72
-60,1527347872993548245.5093880146474667720740816765557856287513774855705034509406703,0.00093589359427534725316300302036451993228230784994462581060759223358625672264400974,1527347872993548245.5084521210531914248209186735354211088190951777205588251300627,1631967439820076911118.8845268396305610248563429589459031060020601193649239972581,3054695745987096491.0187760292949335441481633531115712575027549711410069018813406,3.5877006479342706569703210054861894838563404806856259139543063206667773237665459e-72,1.7242489313950450932954566805218860389726842006567545917708485081874118795616992e-78,48216819014.002394699873664548362442164077634564728095427439952552533992338250808,-1.3507339970599066296184538305055315786296776885814369341863740973933724399802393e-72,1.4338741491890559634754920961391930879564631403140432880830369033020221642642503e-72,1.9548456764560044504991569376233291011665205324901976090393616551168416388326916e-72
-50,954630386960456194.21553212304891610419759138059134083746531717432965301170637405,0.00088776031292951999482908162473904037529814955311130226178731860161068170689179983,954630386960456194.21464436273598658420276229896660179709001902477654170944458673,1075324468842577183713.2935883594096278843890322030021492275438940014518068558869,1909260773920912388.4310642460978322083951827611826816749306343486593060234127481,1.9199986335574680588854749308477505542577570151422031232090741149840333523441645e-72,9.227513432876909163555927663355719611420290834732528067423965668909389451859747e-79,129698868716.93294509909747134742475052564004110569397226162359010451773285720799,5.9005688879008775866257358740751673698368270312627780597626423079454441926500418e-73,9.9404309161295343699772527080519743755702804681779824058206639237130274181210628e-73,1.6818825909418771600205697937694148600259217646190280708992862379880764150588722e-72
-40,596833143890346140.06807020240276659698283747515798706570412619046913367615174445,0.00084210254032452397213240209492650035556462495616274444684214405333270150065497302,596833143890346140.06722809986244207301070507306306056534856156551297093170490231,708741649989967355516.64926318810452511038604969347967327449298485934161454314601,1193666287780692280.1361404048055331939656749503159741314082523809382673523034889,5.5829223304800683086890223985283985590207240182034787894300310705951650050405898e-72,2.6831524720320024582464764081009053323760052248423862504076175317415137091871278e-78,330418171950.89288532613714125955499172534699276347297459427413025558236470978314,-1.1367466499501672335606318864581159143679115663287632005515970501344870085613171e-72,1.261922306154381228220287133315270095679761328821220526430467491198949089810354e-72,1.9124836343850434992655063712153123880283866798567521214046865604514794273924258e-72
-30,373308146154682694.8476069229477010652014877476974489266573133461087755729772409,0.00079879296032161718692018914936190674354133701360818316037548128946302112950389032,373308146154682694.84680812998737944801456755854808701991377200909516738981686542,467340305558499189125.8790977869222624668805272372454811806810477764689955901574,746616292309365389.69521384589540213040297549539489785331462669221755114595448181,1.6127775540433934230754247017829729631350257057853820056814492377369737239112674e-72,7.7510089247669700263177398135168521584841724631667893465291752186634011768629684e-79,696209071524.69221501976433191090909758679232517060023724281819534290354890187239,-8.0697715127145907754117652006572888967753059214724841146472727228690871720431309e-73,8.4238142176234801730735301045335520875251213064656966030010674394500894065451867e-73,1.1412417367854706483182106976647279181285674344546776981185799217186758496085198e-72
-20,233670388137425449.90734031053063995831230304415218137053103679250510637569394771,0.00075771080468831902660814347140230085520071681177687223185936574663963493710615135,233670388137425449.90658259972595163928569490068077906967583607569332950346208835,308389938076103753055.43476698985572486140372501030884334785951835382917052137673,467340776274850899.81468062106127991662460608830436274106207358501021275138789543,2.7005644518522532121368137729051361474862577779606829342224521699355993312161036e-72,1.2978912755333062545994541194684549772473909811820146698447740259827099355213775e-78,1074077359836.0704682746466985440280656989363880972205903660877233346512738252544,1.1140952954964578204775418842240320647912464595760273540684221256370603257580295e-72,1.4442969122913434326237572618549281258759090751323265197672768149895103791507225e-72,2.4133218726893112150887898329145325250724430110704784003511040641632681882758186e-72
-10,146441739815185576.11309228926661604137298806259620879260423884038974884017720329,0.00071874151633767568753962640031936127387526119213238184977740557726538624951071447,146441739815185576.11237354775027836568544843619588943133036357919761645832742588,203747434211640866424.14247544542126965584707725026610937656368448949849772831835,292883479630371152.22618457853323208274597612519241758520847768077949768035440657,3.8260957813578552705960654615542362367518113995598249833063467268524961329410292e-72,1.8388216325900273391976696113373358418887056843216695100417596692509024376524041e-78,1368951366172.3626777518916664340611418859233373891381618916394752829579383791773,3.4758149511849019304629176336310195661362525091753534870580868550827597091284129e-74,4.0822097800847285897203309647097083167771824964777690124203822251156254037869106e-74,6.144577412623683543493120042156477801317665284764207614413138702703367769930289e-74
0,91956186794081207.0896367412394955583745089968939779199553588476793200166452652,0.00068177642988722863543439623313102621228736807017867031352523559267495683143677833,91956186794081207.088954964809608329739074600660846893743071479609141346331739964,134877333335345001614.14115516111021787272894353449567026611373314503707250613848,183912373588162414.1792734824789911167490179937879558399107176953586400332905304,9.3904415074065562187473204767437534913377249660433117114121803099210124223230364e-72,4.5130461884363150016753610560427423023360367438035003542170420135254367028924979e-78,1651574398702.6193400113010031278943417980180796449847968063719415259746091320069,3.8961920604556199307635636734631446532972475140397791947272267470947539541925796e-72,4.1500865523973388510912694843641942678462094891773280744542065349765749541916516e-72,5.9315034976386063827970206592239252037625738410805002405138606927456597756521503e-72
10,57927362674364472.70932308326389043909971868349179785530525030015450754667697715,0.00064671246864692884366844467559819962108442051574515450855496831878776424055580599,57927362674364472.708676370795243510256050238816199655684165879638762392168422181,89572051696423655280.982737565301370504058899306333289945622024162745290450261386,115854725348728945.4186461665277808781994373669835957106105006003090150933539543,2.307277255442447497005254121873038213210702187927896644559579832816414395708134e-72,1.1088774490633227392305374976963784470203837730802749842472454506929868092184786e-78,1970312650970.2607929393321788968031748382779467251464605617787101437892498511986,1.1530939387089918854439330309867251128982702395342247974159462735871074228089133e-72,1.4255221474465568253718674920213406706439808137927961142224622350480882765899278e-72,2.3410038127288734241322429145863919364803572368022143848811171528997738289940785e-72
20,36679354723113704.337924182077472459637547978303641670130476439625717214995051425,0.0006134518571910512155248132058686020155390965567291704988791548078002346462216967,36679354723113704.33731073022028140842202316509777306811493734306898804449617227,59791741264042533481.292770504964264595390754722629136028512688668048041189405492,73358709446227408.67584836415494491927509595660728334026095287925143442999010285,2.6004250666042005400680261491032164717417391517700734471173460259898745383724257e-72,1.2497642870800094474406736921998757506163797149505856038706442991903869931622503e-78,2346636290292.686561578109656813729534022386413093983088435131824729276083847712,-5.439183100921460707709814331999719405632691822027208787832838161249562791138867e-73,2.9818039796013142570042075663929509426215083880792536578654325720500528959156267e-72,4.6922930919602661232452337614069243866723744194125169014088562010782760517258309e-72
30,23416643407830631.533884301288115074169914218392046297480954836535155850072965802,0.0005819018487126195349625709295469364966780354602981321442776264532159026081488218,23416643407830631.533302399439402454634951647462499360984276801074857717928688175,40241569019993391278.407504927213107508882064934524536021271255260160326126194434,46833286815661263.067768602576230148339828436784092594961909673070311700145931603,5.5933428590390069998069018163494531178565938631731965108000829787995988373909093e-72,2.6881605807343128082726937490332384120019930961377210908705894851776226902299319e-78,2796401463607.5201312754405579193207122070014146050376042043631821999774176691961,-8.0812083637440756137590248920968458946760861810176059432220802851755580938912095e-73,1.2553471333946794578222336063905501336454804168146419300527527432146552484765866e-72,2.1741320532635248229417332712238468294122556214476449667332951711715367942899638e-72
40,15143243225500900.75263513860309067966705252555764927788792429523159437091506723,0.00055197446640007312765185443871440663332056133339244141510544206074127828489139506,15143243225500900.752083164136690606539400671118934871254603733898201929499961788,27434680673299518622.186259624399462763396827991616597610854242461808472516617353,30286486451001801.50527027720618135933410505111529855577584859046318874183013446,2.1956258764864102280657682948654388971239201471294240826315506822849283151855004e-72,1.0552177931368279036289519636638592665688131147293488088665934022664307840468601e-78,3338235478491.0968325363878526345897086014192756374582830600840863084805143562162,-7.8758726611360113247346826436189378943733393773526778079414104555429621130312688e-73,9.6501382321541735821651701600554202295415277287705760599733685337988011723278516e-73,1.5932360926733377581664078012704319909081611213503547808460770243076214211471597e-72
50,9987433553812817.4450132150703482185005091436927700609771773939951246677396936635,0.00052358625811500715904671581597910048211873110186723834212455828853452816553771641,9987433553812817.4444896288122332113414624278767909604950586628932574293975691052,19075049046873667653.545464595706963789937431834642018746712644786560839959546983,19974867107625634.890026430140696437001018287385540121954354787990249335479387327,2.6884047265266802341042697894823131848901264494475566500323387954496019539572509e-72,1.2920473144161240628610747501826430428947525992537975643022280521485509019403297e-78,3999690073827.0956610486059877943016470833512325899183519238153669670928127554533,-5.5976406010914029645019812892723639870134745862139312332204262004831498846172666e-74,1.942317833676117186287314519903009914123104003367574371230123243586762795401653e-72,2.8555735188339970167964673869400539291096051071199845933239142536139002201741895e-72
60,6779882817613992.9214774534940586446667873349139723809856718495293319774153152921,0.00049665806368690856723156459195326914419972959055139382775994162029735787772468657,6779882817613992.9209807954303717360995557703220191118414721199387805835875553505,13651007228764146943.285087103457249442192792797631387208244092894865469746562729,13559765635227985.842954906988117289333574669827944761971343699058663954830630584,1.1901576348627436727569366384483829458557611497420197224874661966751265747278739e-71,5.7198975952454036774017538838347357768504610068242272305187200269648309627237942e-78,4829967469190.1872654189810076715724155757623506568922897979668353540023426201015,6.0113400629071615321974418758500743777185907411715679749423897957775697088381318e-72,5.9805846246756282726979620590328758080113745139630879999290631396792490189622126e-72,6.8798689344644516862107036063367310579090105718123628019122917962186075771600118e-72
70,4790080725920684.1825330180766750387009631130997412446830572472688638451755586376,0.00047111479417599184969508049735050815202063638203225029177235928156440971452925986,4790080725920684.1820619032824990468512680326023907365310366108868315948837862783,10167544694279499074.549052027472624046748314454312354937701403319948152001570441,9580161451841368.3650660361533500774019262261994824893661144945377276903511172752,1.0882804112959170573151499075562935366594990878741692269762405378119858467390584e-71,5.2302756227072867253353712980542705905283108608678249443800263077733112681325497e-78,5936746844636.5273802035850602196680381041364664046605929032359380862110627671703,3.5548952671228323730920022843446999749590153350124509611655757797961597331959959e-72,4.8605881458783522661817675036597930235771403596438851604897706302905885055124467e-72,8.3383529006708990524871536941625331137501889772432721266894399233974156664586291e-72
80,3561673853222744.6648155403761918356924933740211428329311900873107213856878409659,0.00044688522248861157388128986764441775699738525157439468087338380333458305652470954,3561673853222744.6643686551537032241186120841534984151741927020591469910069675821,7969996934310152504.6921366928524463871702766455635283941955841683377453068246664,7123347706445489.3296310807523836713849867480422856658623801746214427713756819318,1.315723733836060676455460860838385994819351101922013243520915233161573028648517e-71,6.3233683563676644984520615817834829816757711143977747314574368851770870258163048e-78,7612257684703.169464719726016409094815203905007902441695400226722017883805469774,2.0700323880394608760094653569321647245493466438529622576260059397639215882973378e-72,2.3547770268454238328953735062712583498687353023924910498549179455633793681240603e-72,4.1039271248520440256106707039054606577130148993112368710774654228361440721749898e-72
90,2828148931919146.4146140858382201671224013749272122142834740859444498066122491612,0.00042390178476138581941218052373118833854820388295643497374846261676583220465224427,2828148931919146.4141901840534587813029891944034810259449258820614933716385006986,6671708007813910370.8180789116470188137242205897484249597464810138439398087593947,5656297863838292.8292281716764403342448027498544244285669481718888996132244983224,2.8781007596898962386342686240542828015895607322525089015387999492828961234912546e-71,1.3832152307341152972375588042739240800865460137419327049919150046605677579139715e-77,10910614468742.114324794005644273986943994982496700360363061876712400134282281246,1.010213225881606131721180893245517899711422807829824684128732206311929975597384e-71,9.0093811906560823057263394926183376094758597200150072831721666395390207329412867e-72,1.1563458969629227967659042277521118859420246431705392926656834334353392156394856e-71
100,2603965043049842.2396753761756824707577668209316166758952317423458031755045201942,0.00040210039196019186231460535465404373959896165074716776875427126090124748526228167,2603965043049842.2392732757837222788954522155769626321556327806950560077357659229,6475907746211886475.5408959574883397413114117749558295558998325827778354397963831,5207930086099684.4793507523513649415155336418632333517904634846916063510090403883,1.0774397527650278170185758720511150500928610894667060293141722212347633447707412e-71,5.1781752620101847541440426609994985745936622229838063637625124802643982095763905e-78,22759765637276.068725507919902776944674547237842787491578178780969078669846889309,6.7166332788592677018356035933113431596427603114341224304186399709646294088489239e-72,6.2123143460370995155369495715729508632946183502183197728054900919496936018292961e-72,1.0222693466275853185980019786388839531042891681503105882298068700399812124159417e-71
"{'distance': [0.044, 0.058, 0.076, 0.15, 0.155, 0.294, 0.433, 0.492, 0.504, 0.507, 0.899], 'solute_1': [16.7, -2.29, 6.47, -16.65, 16.04, -10.76, 6.32, -14.71, 12.45, -7.61, 6.93]}","{'solute_1i': '305.0 mM', 'solute_1e': '2.0 nM'}"
voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,0.00000000041755592451637265612532979338649212695031112724732481901039927454132885100613686,0.0000000004175559245163726561253297933864921269503111272473248190103992745413297543109138,0.00000000041755592451637265612532979338649212695031112724732481901039927454133105533563235,0.00000000041755592451637265612532979338649212695031112724732481901039927454133195848010691,0.00000000041755592451637265612532979338649212695031112724732481901039927454133195967162069,0.00000000041755592451637265612532979338649212695031112724732481901039927454133700029466951,0.00086882214839028850235280060351406589903368556067554503720824270299089424839487329,0.00086882214839028850235280060351406589903368556067554503720824270299089612793040583,0.0008688221483902885023528006035140658990336855606755450372082427029908988350147141,0.00086882214839028850235280060351406589903368556067554503720824270299090071421670029,0.00086882214839028850235280060351406589903368556067554503720824270299090071669592163,0.00086882214839028850235280060351406589903368556067554503720824270299091120488370527
-140,0.0000000010497506389235436119163892312420346447601806862800348009881408910450798223233759,0.0000000010497506389235436119163892312420346447601806862800348009881408910450683903384347,0.000000001049750638923543611916389231242034644760180686280034800988140891045066320816265,0.0000000010497506389235436119163892312420346447601806862800348009881408910450548888615993,0.0000000010497506389235436119163892312420346447601806862800348009881408910450548896759244,0.0000000010497506389235436119163892312420346447601806862800348009881408910450425735708001,0.0021842501850260998900402879259225954401017142346711934773405127089156142886683045,0.0021842501850260998900402879259225954401017142346711934773405127089155905017666373,0.0021842501850260998900402879259225954401017142346711934773405127089155861956447694,0.0021842501850260998900402879259225954401017142346711934773405127089155624088060976,0.0021842501850260998900402879259225954401017142346711934773405127089155624105004903,0.002184250185026099890040287925922595440101714234671193477340512708915536783981297
-130,0.000000001573264159566047680532365712317058948034362318845383353692970671451284661944144,0.0000000015732641595660476805323657123170589480343623188453833536929706714512853206338998,0.0000000015732641595660476805323657123170589480343623188453833536929706714512856185821029,0.0000000015732641595660476805323657123170589480343623188453833536929706714512862772564076,0.0000000015732641595660476805323657123170589480343623188453833536929706714512862761861026,0.0000000015732641595660476805323657123170589480343623188453833536929706714512904694517855,0.0032735417385893626163004667339091952241931418350292804528963218151653306643500667,0.0032735417385893626163004667339091952241931418350292804528963218151653320349071949,0.00327354173858936261630046673390919522419314183502928045289632181516533265485768,0.0032735417385893626163004667339091952241931418350292804528963218151653340253826584,0.0032735417385893626163004667339091952241931418350292804528963218151653340231556402,0.003273541738589362616300466733909195224193141835029280452896321815165342748219483
-120,0.0000000019790488579962837923147245251209314316185364413127838514400599813543705403070514,0.0000000019790488579962837923147245251209314316185364413127838514400599813543679055048061,0.0000000019790488579962837923147245251209314316185364413127838514400599813543676991820725,0.0000000019790488579962837923147245251209314316185364413127838514400599813543650644804409,0.0000000019790488579962837923147245251209314316185364413127838514400599813543650642449706,0.0000000019790488579962837923147245251209314316185364413127838514400599813543605351012074,0.0041178711152648434942471885363098433050908633421638304460292397366139756624304729,0.0041178711152648434942471885363098433050908633421638304460292397366139701801120265,0.0041178711152648434942471885363098433050908633421638304460292397366139697508096261,0.0041178711152648434942471885363098433050908633421638304460292397366139642687005301,0.0041178711152648434942471885363098433050908633421638304460292397366139642682105794,0.0041178711152648434942471885363098433050908633421638304460292397366139548442743264
-110,0.0000000023338421901639531357863855870819491783116326394998393693358292426426580998842173,0.0000000023338421901639531357863855870819491783116326394998393693358292426426564457150465,0.0000000023338421901639531357863855870819491783116326394998393693358292426426563835557525,0.0000000023338421901639531357863855870819491783116326394998393693358292426426547292497203,0.0000000023338421901639531357863855870819491783116326394998393693358292426426547293635198,0.0000000023338421901639531357863855870819491783116326394998393693358292426426553432436388,0.0048561011031293240224657893417915086056965288557447969349972680185358192748323565,0.0048561011031293240224657893417915086056965288557447969349972680185358158329489383,0.0048561011031293240224657893417915086056965288557447969349972680185358157036120801,0.0048561011031293240224657893417915086056965288557447969349972680185358122614438901,0.0048561011031293240224657893417915086056965288557447969349972680185358122616806763,0.0048561011031293240224657893417915086056965288557447969349972680185358135390009406
-100,0.0000000026911340875184232295879907466064226642288512068920859814941517794652751308926206,0.0000000026911340875184232295879907466064226642288512068920859814941517794652742647535253,0.0000000026911340875184232295879907466064226642288512068920859814941517794652742608963446,0.00000000269113408751842322958799074660642266422885120689208598149415177946527339479746,0.0000000026911340875184232295879907466064226642288512068920859814941517794652733946528882,0.0000000026911340875184232295879907466064226642288512068920859814941517794652704094366787,0.005599529936575995042400177441771441675250281380642296445632896696296828486877072,0.005599529936575995042400177441771441675250281380642296445632896696296826684673378,0.0055995299365759950424001774417714416752502813806422964456328966962968266766476171,0.005599529936575995042400177441771441675250281380642296445632896696296824874527591,0.0055995299365759950424001774417714416752502813806422964456328966962968248742267757,0.0055995299365759950424001774417714416752502813806422964456328966962968186627906344
