voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,-2.627018868061644e-06,-8.199184981465805,-150,423345116.31648082,0.37882151826108129,423345115.93765932,1117531861.0721426,1.0686800792398676e+18,7.956173142531497e-08,2.5491578520362573e-14,21411043.334507424,4.0978193283081055e-08,5.1317348406179947e-08,1.1634982673780441e-07,-150,-2.627018870600339e-06,-2.627018868061644e-06,-2.627018863300052e-06,-2.6270188633089484e-06,-2.6270188451087604e-06,-2.627018845150322e-06,-8.199184989389323,-8.199184981465805,-8.199184966604408,-8.199184966632174,-8.199184909827592,-8.19918490995731
-140,-1.631380450399895e-06,-5.091699283395428,-140,429077068.69634634,0.39113984899082904,429077068.30520648,1096991446.4184568,4.9957630040884398e+18,3.0188607347270136e-07,9.672429779792008e-14,23208143.15352463,2.2351741790771484e-07,2.2317496561300814e-07,3.9733684202678722e-07,-140,-1.6313804935542152e-06,-1.631380450399895e-06,-1.6313804306969477e-06,-1.63138043064673e-06,-1.6313803968299174e-06,-1.6313803968819684e-06,-5.091699418084318,-5.091699283395428,-5.091699221900586,-5.091699221743852,-5.091699116198244,-5.091699116360701
-130,-9.910119964735116e-07,-3.0930461812531576,-130,434927753.91836655,0.40385874110543146,434927753.51450783,1076930395.8307149,3.1187279438041544e+18,6.537844043918994e-08,2.094725226405741e-14,25161967.913376402,-4.8428773880004883e-08,6.1013058082332228e-08,1.3330442148489153e-07,-130,-9.910119787784103e-07,-9.910119964735116e-07,-9.910119963615613e-07,-9.910119960980036e-07,-9.910119997256626e-07,-9.910119996770041e-07,-3.0930461260250013,-3.0930461812531576,-3.0930461809037495,-3.09304618008116,-3.0930461914034417,-3.093046191251574
-120,-5.841378924533492e-07,-1.8231519739492796,-120,440895768.92024517,0.41699121986184579,440895768.50325394,1057326264.7264354,1.4349504064526131e+19,2.8657279660393442e-08,9.18179236136953e-15,27286592.739910971,1.4901161193847656e-08,4.1883131930931194e-08,8.7308740764571048e-08,-120,-5.841378927214391e-07,-5.841378924533492e-07,-5.841378894333225e-07,-5.841378896629009e-07,-5.841378986055465e-07,-5.841378986151149e-07,-1.8231519747860148,-1.8231519739492796,-1.8231519645234786,-1.8231519652400152,-1.8231519931508942,-1.8231519931807583
-110,-3.2774084691612515e-07,-1.022911507228855,-110,446979965.10453117,0.43055073406589117,446979964.67398041,1038158641.3370873,3.1086799692489907e+18,1.9273304729949814e-07,6.175166832303846e-14,29597418.778310198,-1.0803341865539551e-07,1.2869111148518254e-07,2.257212009165689e-07,-110,-3.277408439158491e-07,-3.2774084691612515e-07,-3.277408720414173e-07,-3.2774087198550264e-07,-3.2774090561521416e-07,-3.2774090566751744e-07,-1.0229114978646976,-1.022911507228855,-1.0229115856473698,-1.0229115854728548,-1.0229116904345013,-1.022911690597745
-100,-1.664544801654294e-07,-0.519520849455148,-100,453179427.8802582,0.44455116984500143,453179427.43570703,1019408919.8736449,8.1865868531306455e+18,1.9914362781037198e-07,6.380561834686335e-14,32111308.408073537,-1.2293457984924316e-07,1.4786651851822027e-07,2.6212156666040902e-07,-100,-1.6645447777826337e-07,-1.664544801654294e-07,-1.664545179456041e-07,-1.6645451786447453e-07,-1.6645454158168256e-07,-1.6645454158388172e-07,-0.5195208420045674,-0.519520849455148,-0.5195209673707993,-0.519520967117586,-0.5195210411413314,-0.5195210411481952
-90,-6.406091013543773e-08,-0.1999404186499305,-90,459493458.03069049,0.45900686486883285,459493457.57168365,1001060099.9660357,1.4255109252483926e+19,2.7417755887881867e-07,8.784648986474081e-14,34846709.58311829,1.0430812835693359e-07,1.8045328595210663e-07,3.5881321156538192e-07,-90,-6.406094174906903e-08,-6.406091013543773e-08,-6.406091089009895e-08,-6.406091014325095e-08,-6.406085390373908e-08,-6.406085390257916e-08,-0.1999405173191917,-0.1999404186499305,-0.19994042100530257,-0.19994041867431633,-0.19994024314525305,-0.19994024314163283
-80,2.6841725014848635e-09,0.00837756710825488,-80,465921554.74708396,0.47393262303229083,465921554.27315134,983096609.31557977,6.7240445321414728e+18,5.894310106668854e-08,1.8885369581466852e-14,37823796.587618768,1.4901161193847656e-08,6.0331102742282076e-08,1.1543159413402045e-07,-80,2.684164205849811e-09,2.6841725014848635e-09,2.684165398522689e-09,2.6841661014842315e-09,2.6841830912193925e-09,2.6841830666175426e-09,0.00837754121675971,0.00837756710825488,0.008377544939209391,0.008377547133221697,0.008377600159860776,0.008377600083075976
-70,4.8387818197044544e-08,0.15102315292460844,-70,472463400.18245345,0.48934372961601208,472463399.69310975,965504146.85643435,7.3938157451819305e+18,1.1528100074542635e-07,3.693603263617454e-14,41064642.509635933,-7.4505805969238281e-09,1.4470403853217556e-07,2.3327893983690381e-07,-70,4.8387822904936906e-08,4.8387818197044544e-08,4.838782482748015e-08,4.838782439822698e-08,4.838785513282562e-08,4.838785513307718e-08,0.15102316761840484,0.15102315292460844,0.15102317361885192,0.15102317227911044,0.15102326820482403,0.15102326820560918
-60,8.201415813951752e-08,0.2559742763405666,-60,479118845.39217252,0.50525596693982722,479118844.88691658,948269544.03733456,8.4170844799887944e+18,3.520909608312195e-07,1.1280994385865103e-13,44593425.994469784,2.0861625671386719e-07,2.268474351940011e-07,3.8185583746372946e-07,-60,8.201419627472788e-08,8.201415813951752e-08,8.201414389717065e-08,8.201414383216604e-08,8.201408347327679e-08,8.201408346478402e-08,0.2559743953643192,0.2559742763405666,0.2559742318887973,0.2559742316859115,0.2559740432998652,0.2559740432733584
-50,1.0893954757936298e-07,0.340011072345078,-50,485887897.53994596,0.52168563052523576,485887897.0182603,931380642.11343443,3.1675431558760665e+19,2.766300433165725e-07,8.86322658789406e-14,48436661.775279023,-1.1175870895385742e-07,2.2829175720397955e-07,4.1696344333860041e-07,-50,1.089395690370482e-07,1.0893954757936298e-07,1.0893960004724113e-07,1.0893960131122659e-07,1.0893963621162886e-07,1.0893963616191065e-07,0.34001113931662985,0.340011072345078,0.34001123610250045,0.3400112400475237,0.3400113489751213,0.3400113488199459
-40,1.3235783384651877e-07,0.4131018534535542,-40,492770708.25838125,0.53864954578344415,492770707.71973169,914826183.58410764,1.9777231019221242e+19,4.188895612600163e-07,1.3421221543247498e-13,52623438.209718324,-1.9371509552001953e-07,2.7872054445303574e-07,5.441796293398145e-07,-40,1.3235781928923534e-07,1.3235783384651877e-07,1.3235786707524233e-07,1.3235786686573037e-07,1.323579534776702e-07,1.3235795350145077e-07,0.4131018080188369,0.4131018534535542,0.4131019571636777,0.4131019565097702,0.41310222683417663,0.41310222690839815
