voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-50,-0.021172079261795304,-66080.14750872442,-50,245491453.28285667,66390.542102761305,245425062.74075392,3697.6871329485084,1.5028784905993748e+18,3.3352989703416824e-08,1.0689366058969085e-14,108039.19107571476,1.3975198163155793e-07,1.7248741167275939e-08,7.9505080283204244e-08,-50,-0.021172079261792178,-0.021172079261795304,-0.021172079261790492,-0.021172079261784615,-0.02117207926178705,-0.021172079261792317,-66080.14750871467,-66080.14750872442,-66080.1475087094,-66080.14750869107,-66080.14750869866,-66080.1475087151
-40,-0.016805624169600172,-52452.010516854476,-40,240698524.80759722,71005.306105252675,240627519.50149196,3389.8667298300875,1.0536957553982686e+17,1.0710209608078003e-08,3.434752482434078e-15,105041.46484516417,1.3667843951139093e-07,1.5288496118297369e-08,6.9570950583797142e-08,-40,-0.01680562416959877,-0.016805624169600172,-0.01680562416960138,-0.01680562416960087,-0.016805624169600655,-0.016805624169602205,-52452.0105168501,-52452.010516854476,-52452.01051685824,-52452.01051685665,-52452.01051685598,-52452.01051686081
-30,-0.012514649976134029,-39059.4568543509,-30,236992961.46347415,75940.839393913266,236917020.62408024,3120.7577287125614,1.7146615616320797e+17,1.936859916895628e-08,6.205105873569039e-15,102765.24220047034,1.342992464745181e-07,3.7151704686024993e-08,1.6236108862921483e-07,-30,-0.012514649976138157,-0.012514649976134029,-0.01251464997613782,-0.012514649976136105,-0.012514649976138338,-0.012514649976132133,-39059.45685436379,-39059.4568543509,-39059.45685436274,-39059.456854357384,-39059.456854364355,-39059.456854344986
-20,-0.008294653147614729,-25888.43054811089,-20,234358023.2211298,81219.438436101744,234276803.78269371,2885.4917952370197,93328888570416880.0,6.624031811952591e-08,2.1224341728576235e-14,101169.24262233997,1.326058486130353e-07,7.0773985725247391e-08,3.0050988460150752e-07,-20,-0.008294653147604154,-0.008294653147614729,-0.008294653147612723,-0.008294653147623019,-0.008294653147618646,-0.008294653147625378,-25888.430548077886,-25888.43054811089,-25888.430548104632,-25888.430548136763,-25888.430548123113,-25888.430548144126
-10,-0.004131386079620704,-12894.463419540276,-10,232781806.64256138,86864.949512323205,232694941.69304904,2679.8128353201596,1.5084373864091014e+17,3.923196345567703e-08,1.2569806306927944e-14,100223.62799306084,1.3159195156661256e-07,3.4429519446529724e-08,1.5420875820737479e-07,-10,-0.004131386079628084,-0.004131386079620704,-0.004131386079619179,-0.004131386079617911,-0.004131386079624998,-0.004131386079630481,-12894.463419563312,-12894.463419540276,-12894.463419535517,-12894.46341953156,-12894.463419553678,-12894.463419570791
0,-9.557988960295915e-16,-2.9831426218152046e-09,0,232257191.10686761,92902.876442747045,232164288.23042485,2500.0,1.0601414436769728e+17,2.4156179279088974e-08,7.739639841020107e-15,99910.422271196978,1.3125265543913259e-07,2.8355336354842989e-08,1.3120270769828579e-07,0,2.3125670850276947e-15,-9.557988960295915e-16,-5.4270727559924126e-15,-3.412901423871517e-15,-5.36179868504405e-16,1.0350602678954602e-15,7.2177499532699585e-09,-2.9831426218152046e-09,-1.6938429325819016e-08,-1.0652001947164536e-08,-1.673470251262188e-09,3.230525180697441e-09
10,0.004131386079624779,12894.463419552994,10,232781806.64256144,86864.949512323205,232694941.6930491,2679.8128353201605,75160893994086672.0,1.1437805369496346e-08,3.664603343001005e-15,100223.6279930552,1.3159195156661262e-07,1.8490565620207639e-08,8.298283818430896e-08,10,0.0041313860796219955,0.004131386079624779,0.004131386079622276,0.0041313860796214925,0.004131386079621114,0.004131386079621381,12894.463419544307,12894.463419552994,12894.46341954518,12894.463419542735,12894.463419541557,12894.463419542386
20,0.008294653147615143,25888.430548112185,20,234358023.2211298,81219.438436101744,234276803.78269371,2885.4917952370197,81735382123656128.0,7.144990377128124e-09,2.2898349882893854e-15,101169.24262234692,1.3260584861303543e-07,2.0012241609730564e-08,8.942330470551596e-08,20,0.008294653147617433,0.008294653147615143,0.00829465314761526,0.008294653147615736,0.008294653147615723,0.008294653147616378,25888.43054811933,25888.430548112185,25888.43054811255,25888.430548114033,25888.43054811399,25888.43054811604
30,0.012514649976136457,39059.45685435848,30,236992961.46347415,75940.839393913266,236917020.62408024,3120.7577287125614,6.6000861697743014e+17,9.276845958083868e-09,2.9715813143482706e-15,102765.24220047981,1.3429924647451812e-07,1.0225799965511349e-08,4.331861694351069e-08,30,0.01251464997613616,0.012514649976136457,0.01251464997613782,0.012514649976136978,0.01251464997613485,0.012514649976135815,39059.45685435756,39059.45685435848,39059.45685436274,39059.456854360105,39059.45685435346,39059.45685435648
40,0.01680562416960083,52452.01051685653,40,240698524.80759722,71005.306105252675,240627519.50149196,3389.8667298300875,4.4122651139509658e+17,1.2281816452741623e-08,3.9343528435153985e-15,105041.46484517398,1.3667843951139099e-07,2.7557291149570398e-08,1.1554908577182665e-07,40,0.016805624169603024,0.01680562416960083,0.01680562416960128,0.01680562416959909,0.016805624169599142,0.016805624169600582,52452.010516863375,52452.01051685653,52452.01051685793,52452.01051685109,52452.01051685125,52452.01051685575
50,0.021172079261791443,66080.14750871237,50,245491453.28285667,66390.542102761305,245425062.74075392,3697.6871329485084,3.7818335788033469e+18,2.1420419216156006e-08,6.862566070964249e-15,108039.19107570891,1.3975198163155791e-07,2.0761957231461216e-08,9.5693344415170856e-08,50,0.02117207926178635,0.021172079261791443,0.021172079261793212,0.021172079261790523,0.02117207926179036,0.021172079261792105,66080.14750869648,66080.14750871237,66080.1475087179,66080.1475087095,66080.147508709,66080.14750871444
60,0.0256126045088807,79939.46475930305,60,251393399.13371146,62075.700007051411,251331323.43370441,4049.7875836302246,93962336163943488.0,2.7619535103440285e-08,8.847089727481716e-15,111810.08799454117,1.4353084571141263e-07,2.1834479906430404e-08,1.0112860579503113e-07,60,0.025612604508886673,0.0256126045088807,0.02561260450887946,0.02561260450887942,0.025612604508878357,0.025612604508877826,79939.46475932171,79939.46475930305,79939.4647592992,79939.46475929907,79939.46475929575,79939.46475929409
70,0.03012457865375976,94021.78106666592,70,258431024.63459456,58041.287347843077,258372983.34724671,4452.537778595608,3.5280463168671878e+17,1.9106664694845676e-08,6.123573870198129e-15,116414.11053732975,1.4802850139412562e-07,1.7731376965683826e-08,7.5209398500697411e-08,70,0.030124578653760777,0.03012457865375976,0.030124578653760142,0.03012457865375738,0.030124578653760104,0.030124578653754654,94021.7810666691,94021.78106666592,94021.78106666711,94021.7810666585,94021.781066667,94021.78106664999
80,0.03470825535222322,108327.88811555313,80,266636122.53779566,54269.078505956684,266581853.4592897,4913.2236971469702,52003632291022792.0,2.4694600142538548e-08,7.917277944358148e-15,121916.04661248787,1.5326102957146238e-07,3.4519241576372993e-08,1.4951573652777217e-07,80,0.034708255352221655,0.03470825535222322,0.03470825535222161,0.03470825535222953,0.03470825535222735,0.0347082553522267,108327.88811554824,108327.88811555313,108327.88811554812,108327.88811557282,108327.88811556602,108327.88811556398
90,0.03936951566160763,122876.14126594142,90,276045759.69847977,50742.032378355507,275995017.6661014,5440.1794086637665,1.2552822702947709e+17,1.525040715932846e-08,4.884981308350689e-15,128380.74225285265,1.592473002664187e-07,2.0897905375899851e-08,8.6284855163598628e-08,90,0.03936951566160594,0.03936951566160763,0.039369515661604126,0.039369515661604425,0.03936951566160618,0.03936951566160901,122876.14126593614,122876.14126594142,122876.14126593049,122876.14126593142,122876.1412659369,122876.14126594574
100,0.044121106148149555,137706.32380820712,100,286702444.52567577,47444.215394286985,286655000.31028152,6042.9378406413516,4.4382424539462803e+17,3.073364496231079e-08,9.846290449644357e-15,135867.57040025137,1.6600922175709387e-07,2.9608615964966857e-08,1.3467630505942241e-07,100,0.04412110614815118,0.044121106148149555,0.04412110614814154,0.04412110614814133,0.044121106148143074,0.04412110614814191,137706.32380821218,137706.32380820712,137706.3238081821,137706.32380818145,137706.3238081869,137706.32380818325
