voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,0.00000000042429337974058003139537830024147352352505304419420881526512823252663866331890316,0.001324261484833271076276033365001067375694887170094349196296557376660061976787992,-150,689223.39894502952920975030736533260163226343483205004953566683569922323510862971,0.0000000050520764103363891505732234688464761855612190709565684815861943265126089771835919,689223.39894502447713333997097618202840879458835586448831659587913074164891430319,136423787560873.02472017962621886869000642995080298323935505257912318089419361636,1378446.7978900590584195006147306652032645268696641000990713336713984464702172594,1.4474931941584097317806733511802389379726763382431759390048178528615284055765119e-81,4.6390933247063515926755044974620304826115786593119798390304139157418144657120215e-88,0.87734231870412784434088017332548403122109718404034925028347642916760596975103395,9.1995335675028274618507706349800580644651313363446004252072364521760702540465093e-82,6.2890785471482699625359528309559498025398583688905136337710151488733753904494477e-82,1.0751798288624676298284207023230906153721510294528590054167673838112612628193063e-81,-150,0.00000000042429337974058003139537830024147352352505304419420881526512823252663866331890297,0.00000000042429337974058003139537830024147352352505304419420881526512823252663866331890316,0.00000000042429337974058003139537830024147352352505304419420881526512823252663866331890316,0.00000000042429337974058003139537830024147352352505304419420881526512823252663866331890335,0.00000000042429337974058003139537830024147352352505304419420881526512823252663866331890333,0.00000000042429337974058003139537830024147352352505304419420881526512823252663866331890343,0.0013242614848332710762760333650010673756948871700943491962965573766600619767879915,0.001324261484833271076276033365001067375694887170094349196296557376660061976787992,0.001324261484833271076276033365001067375694887170094349196296557376660061976787992,0.0013242614848332710762760333650010673756948871700943491962965573766600619767879926,0.0013242614848332710762760333650010673756948871700943491962965573766600619767879926,0.0013242614848332710762760333650010673756948871700943491962965573766600619767879929
-140,0.00000000045929119652428036817760497016560741464043862080409452495960942948685087009296024,0.0014334931227349575261854889009836600093298712081337817873221061334624170422692833,-140,736540.52557028494561681582251414726593887310628627825087219706487990243777943885,0.0000000047275132729148434988003109780724635906571139682603159957238973622167983735411697,736540.52557028021810354290767064846562789503382268759375822880456390671388207664,155798721875646.06329200025765161433579789218040792331626021465752317735324417951,1473081.0511405698912336316450282945318777462125725565017443941297598048755588777,4.9004748251735635300682824691450478981151773613353609314814601562026139477554742e-82,1.5709099088952724969906470255956082057520689639998238608356957174998736815109491e-88,0.93830910738279160223345576967063111621606140847739164070649941914543362715209561,-1.4025646003273442707709153765195033738829374521527384241488774893790246011436682e-82,1.2316055497281905160626507188520814670496140013246521818603733939450921163491132e-82,3.0866858606994894358246103714754875352661597551206974863792908241213952559325972e-82,-140,0.00000000045929119652428036817760497016560741464043862080409452495960942948685087009296026,0.00000000045929119652428036817760497016560741464043862080409452495960942948685087009296024,0.00000000045929119652428036817760497016560741464043862080409452495960942948685087009296025,0.00000000045929119652428036817760497016560741464043862080409452495960942948685087009296025,0.00000000045929119652428036817760497016560741464043862080409452495960942948685087009296022,0.00000000045929119652428036817760497016560741464043862080409452495960942948685087009296037,0.0014334931227349575261854889009836600093298712081337817873221061334624170422692834,0.0014334931227349575261854889009836600093298712081337817873221061334624170422692833,0.0014334931227349575261854889009836600093298712081337817873221061334624170422692833,0.0014334931227349575261854889009836600093298712081337817873221061334624170422692833,0.0014334931227349575261854889009836600093298712081337817873221061334624170422692832,0.0014334931227349575261854889009836600093298712081337817873221061334624170422692837
-130,0.00000000049590515722470906504914986103974135033798825757724716388649677401670645719350486,0.0015477689051957212550306401236315770218864831549018938378819893669851771361016343,-130,787106.22397563648248389477005446845241158932735397974438203731317115249147871004,0.0000000044238012116879081046391416181645361734920910295274686246987327273696950877129612,787106.22397563205868268308214636381326997116281780625229100778570252779274598267,177925314974836.96861627184665533771945282450182555315462618061307992689424412459,1574212.4479512729649677895401089369048231786547079594887640746263423049829574201,5.744674269846320272643070625594404888966951612657839075140031023447602064805787e-82,1.8360009560213497308578187111648670904727306016747941373517193698279773652659217e-88,1.0035165561417106913532655618632603389363151054053985366476980079942264716496228,2.2284789359334342961000092045978148969306070918091505867856708523863884267997456e-82,2.5003371817932382267908794070305845452652420641422912021874045359253024581843686e-82,5.7063067300778571583731836047671720994787488612525069999681436231991374785129284e-82,-130,0.00000000049590515722470906504914986103974135033798825757724716388649677401670645719350484,0.00000000049590515722470906504914986103974135033798825757724716388649677401670645719350486,0.00000000049590515722470906504914986103974135033798825757724716388649677401670645719350488,0.00000000049590515722470906504914986103974135033798825757724716388649677401670645719350494,0.00000000049590515722470906504914986103974135033798825757724716388649677401670645719350493,0.00000000049590515722470906504914986103974135033798825757724716388649677401670645719350502,0.0015477689051957212550306401236315770218864831549018938378819893669851771361016342,0.0015477689051957212550306401236315770218864831549018938378819893669851771361016343,0.0015477689051957212550306401236315770218864831549018938378819893669851771361016344,0.0015477689051957212550306401236315770218864831549018938378819893669851771361016346,0.0015477689051957212550306401236315770218864831549018938378819893669851771361016345,0.0015477689051957212550306401236315770218864831549018938378819893669851771361016348
-120,0.00000000053434800741697820445406851358021118273131804003902880568872998372255678459299519,0.0016677528321378846175393507636352303486493570830090655678463424320131867999968618,-120,841143.51819085464349245508916364159518248817720501402871781324467920988079089015,0.0000000041396006802673905141011203056005397287143630956412972951283946713575934164939355,841143.51819085050389177482177312749406218257666528531435471760338191475239621879,203194361765474.05500898119433662245828248919673009132873302805182660574298749065,1682287.0363817092869849101783272831903649763544100280574356264893584197615817803,2.3472862607974211866713621911030901696854210890429880091970019235592352522862355e-82,7.5600039365584988917674888106788644901818318892491523302717856404681420922714424e-89,1.0732589140104203615465992274127541111516228431534804323165776734813351054292027,-7.152233941501913494349932693418914168124475348247562864213703425615052186165608e-83,9.9901569861226219138018916990186194412753511272906062572092199210714993646634398e-83,2.4221748981694036464496604591434410438969301575771531236238841011971847899502462e-82,-120,0.00000000053434800741697820445406851358021118273131804003902880568872998372255678459299518,0.00000000053434800741697820445406851358021118273131804003902880568872998372255678459299519,0.00000000053434800741697820445406851358021118273131804003902880568872998372255678459299517,0.00000000053434800741697820445406851358021118273131804003902880568872998372255678459299515,0.00000000053434800741697820445406851358021118273131804003902880568872998372255678459299516,0.00000000053434800741697820445406851358021118273131804003902880568872998372255678459299511,0.0016677528321378846175393507636352303486493570830090655678463424320131867999968618,0.0016677528321378846175393507636352303486493570830090655678463424320131867999968618,0.0016677528321378846175393507636352303486493570830090655678463424320131867999968617,0.0016677528321378846175393507636352303486493570830090655678463424320131867999968617,0.0016677528321378846175393507636352303486493570830090655678463424320131867999968617,0.0016677528321378846175393507636352303486493570830090655678463424320131867999968615
-110,0.00000000057483828449969379711000796305326409254971744378299993253893438964685514875557346,0.001794126980336123052939747375898621823779643874158133818404550075669277599714092,-110,898890.74400054186424809214335925270049398067162182123212396621165777898367500355,0.0000000038736581894311352109867495905136165425947293567814332833089211582940890475946785,898890.74400053799058990271222404171374439015800527863739460943022449567475384526,232052158461753.22103252139036402840580214742593196448214009295019154215344547783,1797781.4880010837284961842867185054009879613432436424642479324233155579673500071,8.0507800699279972279693211993097215469035056650509501017195416851900086284554219e-82,2.5821831627466041669283760483227809882049633595747104712486748356404173639836225e-88,1.1478509760514831273638891871561297259611441775889147298290707020382461755566203,4.8932975415271998398851841563596376961535353417102895049884588145986453881695187e-82,2.9972220011881999992154155458206495481966485172048556192618200308744740650661303e-82,3.9486167585595435471609433096595481846353326574038644520020564584001052245235081e-82,-110,0.00000000057483828449969379711000796305326409254971744378299993253893438964685514875557337,0.00000000057483828449969379711000796305326409254971744378299993253893438964685514875557346,0.00000000057483828449969379711000796305326409254971744378299993253893438964685514875557347,0.00000000057483828449969379711000796305326409254971744378299993253893438964685514875557357,0.00000000057483828449969379711000796305326409254971744378299993253893438964685514875557356,0.00000000057483828449969379711000796305326409254971744378299993253893438964685514875557363,0.0017941269803361230529397473758986218237796438741581338184045500756692775997140917,0.001794126980336123052939747375898621823779643874158133818404550075669277599714092,0.001794126980336123052939747375898621823779643874158133818404550075669277599714092,0.0017941269803361230529397473758986218237796438741581338184045500756692775997140923,0.0017941269803361230529397473758986218237796438741581338184045500756692775997140923,0.0017941269803361230529397473758986218237796438741581338184045500756692775997140925
-100,0.0000000006175994561716459721275863167688515482411601733489558542654962887810402022976734,0.0019275888145182459529980971072199210447654743665893904941328026577354284122948553,-100,960602.60014306520306579050971250743766105155327088988857894155203516635182618896,0.0000000036248007785083419188156055945345656527561063145161658330394642481658874465602758,960602.60014306157826501200137058862205545701870523713247262703586933331236194079,265008384967950.45991047783951181957573311483971827678957713093061884759066685706,1921205.2002861304061315810194250148753221031065417797771578831040703327036523779,1.7295793500612577164946879302864874934524155392948332699346329963068049227372262e-82,5.4981846811334537394672645895846287201322413739993835129249350112495578852883218e-89,1.2276294947283333382456978871283178193624840445576936775580905660869291696682523,-1.0595004531454636616725757535846435236283676334313188779109114926914421325987434e-82,1.2471481625506663552546751522836084749585296013381740522568655647046089269297111e-82,2.8707291446020148146039029088137069950857105608439217959790405550806396678203197e-82,-100,0.00000000061759945617164597212758631676885154824116017334895585426549628878104020229767343,0.0000000006175994561716459721275863167688515482411601733489558542654962887810402022976734,0.00000000061759945617164597212758631676885154824116017334895585426549628878104020229767341,0.00000000061759945617164597212758631676885154824116017334895585426549628878104020229767337,0.00000000061759945617164597212758631676885154824116017334895585426549628878104020229767339,0.00000000061759945617164597212758631676885154824116017334895585426549628878104020229767342,0.0019275888145182459529980971072199210447654743665893904941328026577354284122948554,0.0019275888145182459529980971072199210447654743665893904941328026577354284122948553,0.0019275888145182459529980971072199210447654743665893904941328026577354284122948553,0.0019275888145182459529980971072199210447654743665893904941328026577354284122948552,0.0019275888145182459529980971072199210447654743665893904941328026577354284122948552,0.0019275888145182459529980971072199210447654743665893904941328026577354284122948554
-90,0.00000000066286007514902882827007706479749553558144130332812510523339794018870727966779807,0.0020688516702528990691963736451266247800424542672963165738384437415639639290013799,-90,1026551.2716796229645082574101467385126676775938901052797041116395726152779773031,0.0000000033919308419425183388814228390210306276888439202250651204933544036570037398721439,1026551.2716796195725774154676283996312448385728594775908601914145074947846228994,302645106729749.62381986339277439204149591521280341213440487712757195508633658546,2053102.5433592459290165148202934770253353551877802105594082232791452305559546062,2.3061058000816769553262505737153166579365540523931110265795106617424065636496349e-82,7.4618220672525443607055733715791389773223275789991633389695546581243999871770081e-89,1.3129546923982985279115293508142979768267280843082844835071227250425970588456869,-1.4663835271947671841315106108212584302515834852214805809155145690770789615853124e-84,3.7692607614109700996502112350935002140167109611467030924484866039785438946542821e-83,1.019247618802986760344296446254597416088584745924908349586493266932948048094094e-82,-90,0.00000000066286007514902882827007706479749553558144130332812510523339794018870727966779807,0.00000000066286007514902882827007706479749553558144130332812510523339794018870727966779807,0.00000000066286007514902882827007706479749553558144130332812510523339794018870727966779806,0.00000000066286007514902882827007706479749553558144130332812510523339794018870727966779807,0.00000000066286007514902882827007706479749553558144130332812510523339794018870727966779806,0.00000000066286007514902882827007706479749553558144130332812510523339794018870727966779813,0.0020688516702528990691963736451266247800424542672963165738384437415639639290013799,0.0020688516702528990691963736451266247800424542672963165738384437415639639290013799,0.0020688516702528990691963736451266247800424542672963165738384437415639639290013798,0.0020688516702528990691963736451266247800424542672963165738384437415639639290013799,0.0020688516702528990691963736451266247800424542672963165738384437415639639290013799,0.0020688516702528990691963736451266247800424542672963165738384437415639639290013801
-80,0.00000000071085460244736516913494463923359198399517956902113072396199755658610631817454678,0.0022186473234936492043102134204407742730044403728550793354084718265430094055793627,-80,1097027.6304881532956514945203535761591695211395350659022765437924034254821214873,0.0000000031740212882141996863133340938571691600674232576912187163522964728722285443941853,1097027.6304881501216302063061538898458354272823659058348532861011847091298250144,345627055042650.39096989110990982662209999420323229944460026479112153382197746741,2194055.2609763065913029890407071523183390422790701318045530875848068509642429746,1.2354138214723269403533485216332053524660110994963094785247378545048606590980187e-82,3.9272747722381812424766175639890205143801724099995596520892392937496842037773727e-89,1.4042118814183518386646599506313431416487961013517775467525608082455770076902304,-7.9430575541996013160696200388632705868378021705601768801677007511527816030342251e-84,3.3893551682116365515305531552539447522385317154255841745647085815788682030599948e-83,1.2002535790657090121640721863066257645188594939375444187275646665403348272465939e-82,-80,0.00000000071085460244736516913494463923359198399517956902113072396199755658610631817454678,0.00000000071085460244736516913494463923359198399517956902113072396199755658610631817454678,0.00000000071085460244736516913494463923359198399517956902113072396199755658610631817454678,0.00000000071085460244736516913494463923359198399517956902113072396199755658610631817454678,0.00000000071085460244736516913494463923359198399517956902113072396199755658610631817454678,0.00000000071085460244736516913494463923359198399517956902113072396199755658610631817454674,0.0022186473234936492043102134204407742730044403728550793354084718265430094055793627,0.0022186473234936492043102134204407742730044403728550793354084718265430094055793627,0.0022186473234936492043102134204407742730044403728550793354084718265430094055793627,0.0022186473234936492043102134204407742730044403728550793354084718265430094055793627,0.0022186473234936492043102134204407742730044403728550793354084718265430094055793627,0.0022186473234936492043102134204407742730044403728550793354084718265430094055793626
-70,0.00000000076182464887278987878580654275446085721157830622244198172272011944003296341778255,0.0023777298653957238367285937364258360481302525440852767014819097508223143952834492,-70,1172342.518176957609602758033863286857928499874831653868470333745078570136389512,0.0000000029701110097714824184133557818299998334972868531081274786444593727740829597781814,1172342.5181769546394917482623808684445727180448318203711834806369510914919301392,394713367385940.4176740564812530912607806113071711765966204507624849249460110454,2344685.0363539152192055160677265737158569997496633077369406674901571402727790239,1.3177747429038154030435717564087523759637451727960634437597203781385180363712199e-82,4.2218203801560448356623638812881970529586853407495266259959322407809105190606756e-89,1.5018131988980558302669048364068873812110022584106603410248655907127365267587354,8.9838891225331084127766233724606296580842621403899168638379077965870396665047874e-83,6.0162960329796746367445147241944497132935474209654941896405877525244050684687935e-83,1.5482125539842414417555628795044251301170055907456242547418357422374655680144441e-82,-70,0.00000000076182464887278987878580654275446085721157830622244198172272011944003296341778254,0.00000000076182464887278987878580654275446085721157830622244198172272011944003296341778255,0.00000000076182464887278987878580654275446085721157830622244198172272011944003296341778255,0.00000000076182464887278987878580654275446085721157830622244198172272011944003296341778257,0.00000000076182464887278987878580654275446085721157830622244198172272011944003296341778257,0.00000000076182464887278987878580654275446085721157830622244198172272011944003296341778253,0.0023777298653957238367285937364258360481302525440852767014819097508223143952834492,0.0023777298653957238367285937364258360481302525440852767014819097508223143952834492,0.0023777298653957238367285937364258360481302525440852767014819097508223143952834492,0.0023777298653957238367285937364258360481302525440852767014819097508223143952834493,0.0023777298653957238367285937364258360481302525440852767014819097508223143952834493,0.0023777298653957238367285937364258360481302525440852767014819097508223143952834492
-60,0.00000000081602046341033057773894790098061231656545913723405053961488912175510520651593291,0.0025468803477226298969413164590651696487777090543177195803309982990065447949494755,-60,1252828.1170764341506598671376944048887405974508065539614006042214649272192241474,0.0000000027793006439881349667373068406381995769626438571475218059576087571485705683151808,1252828.1170764313713592231495594381514337568126069769987567470739431212616153903,450770995137358.93752091297607824792571804002491479588694374259272312159160233242,2505656.2341528683013197342753888097774811949016131079228012084429298544384482948,8.2360921431488462690223234775547023497734073299753965234982523633657377273201247e-83,2.6509104712607723386717168556925888472066163767497027651602365232810368375497266e-89,1.6061994637024768969726979337514039705428120727241382448473568450088540006441421,8.6322403503356858285980806642884181628735843457726947926558894968387988804459309e-83,7.0119462101418607179323668749933826165367931321033064519135627328010511415935767e-83,1.5864540259518580287988949690815150134873681741575287794365333620636423891813473e-82,-60,0.0000000008160204634103305777389479009806123165654591372340505396148891217551052065159329,0.00000000081602046341033057773894790098061231656545913723405053961488912175510520651593291,0.00000000081602046341033057773894790098061231656545913723405053961488912175510520651593292,0.00000000081602046341033057773894790098061231656545913723405053961488912175510520651593292,0.00000000081602046341033057773894790098061231656545913723405053961488912175510520651593292,0.00000000081602046341033057773894790098061231656545913723405053961488912175510520651593293,0.0025468803477226298969413164590651696487777090543177195803309982990065447949494754,0.0025468803477226298969413164590651696487777090543177195803309982990065447949494755,0.0025468803477226298969413164590651696487777090543177195803309982990065447949494755,0.0025468803477226298969413164590651696487777090543177195803309982990065447949494755,0.0025468803477226298969413164590651696487777090543177195803309982990065447949494755,0.0025468803477226298969413164590651696487777090543177195803309982990065447949494755
