voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,-0.00045442378759871885,-945.5343062811462,-150,1.0526220498159084e+20,0.0015052312030687535,1.0526220498159084e+20,6.9930921420569857e+22,6.8984541022087194e+17,31216.562016827153,0.015002679705287129,1039369158748.2681,12010.334716796875,14686.282376404657,23699.683069509756,-150,-0.006148980773733313,-0.00045442378759871885,-0.00045429977885367846,0.0052405173306886155,0.005240526094476358,0.008853698931553817,-12794.383632403897,-945.5343062811462,-945.2762772652486,10904.114296064536,10904.132531161793,18422.178384423256
-140,-0.0002737463214378814,-569.5928452723292,-140,6.5763150967275454e+19,0.0014278167219450475,6.5763150967275454e+19,4.6058538155856175e+22,1.0514419144042153e+18,12024.3804480264,0.0057789172433214886,240774114848.16675,6059.3610229492187,20017.230861867632,32336.773595378207,-140,-0.003163128647921022,-0.0002737463214378814,-0.00027370321291900077,0.0026157885954004667,0.0026157851702396403,-0.0022650902478589295,-6581.624319436167,-569.5928452723292,-569.5031479796104,5442.756128590235,5442.749001747067,-4713.046707987785
-130,0.0008236969541650191,1713.8929549833938,-130,4.1086032480232907e+19,0.0013543836902328568,4.1086032480232907e+19,3.0335593064598302e+22,5.259864080109239e+17,37623.26729868323,0.018081742263747164,772695373334.41919,-15364.619079589844,18749.663401635033,30586.921058726897,-130,0.008173658618386384,0.0008236969541650191,0.0008235007368224018,-0.006526098997173433,-0.006526098651562899,-0.00990808364536078,17007.196459397386,1713.8929549833938,1713.4846791976734,-13579.065745263075,-13579.065026140031,-20616.07083928585
-120,-0.00014355243084732835,-298.6941965196179,-120,2.5668952769554514e+19,0.0012847273408241888,2.5668952769554514e+19,1.998007822662757e+22,1.9941590763895656e+19,5465.566598608846,0.0026267513072914116,1093995518417.902,2269.203857421875,2783.5739375120115,4524.9659858562827,-120,-0.0012306236163685434,-0.00014355243084732835,-0.00014355101397655153,0.0009437364679605641,0.0009437327824834877,0.0013961276909228682,-2560.5984527019214,-298.6941965196179,-298.6912483906607,1963.6630627560635,1963.6553942644355,2904.968145906925
-110,0.00020717000097617702,431.06533702908246,-110,1.6037103961157018e+19,0.0012186534378433186,1.6037103961157018e+19,1.3159692052843408e+22,1.0348494239800993e+18,7407.059343799063,0.0035598327206298294,606110114719.89563,-2789.60205078125,3467.7137582294117,5567.8769160369548,-110,0.0015451280185520711,0.00020717000097617702,0.00020712451062889994,-0.0011307737308355954,-0.0011307776980643122,-0.0020147047020777583,3214.997957869478,431.06533702908246,430.97068378880556,-2352.837558958792,-2352.8458137001917,-4192.0613859295845
-100,0.00033611270068855645,699.3605923607083,-100,1.0019591793954707e+19,0.0011559777350224332,1.0019591793954707e+19,8.6676338915474565e+21,3.3806127100320794e+18,10182.817073053782,0.004893861885309648,606287520757.9729,-3876.3735961914062,4794.0960968742047,7741.1286611243067,-100,0.002196227366791605,0.00033611270068855645,0.0003360547048664681,-0.0015240500294592852,-0.001524047096021802,-0.0026976345185180427,4569.761478967135,699.3605923607083,699.2399185735916,-3171.14030266185,-3171.1341989633834,-5613.055594086647
-90,0.00021536144940802353,448.10954933005314,-90,6.2601450589227766e+18,0.0010965254619331732,6.2601450589227766e+18,5.7090740491207081e+21,1.5571233648280891e+18,5526.2251911039275,0.002655903826844548,38488276473.887787,-2139.056697845459,2630.0988989819784,4274.3840707877425,-90,0.0012424675803023562,0.00021536144940802353,0.00021532005965995015,-0.0008116916319423614,-0.0008116909190297257,-0.0014134362465421915,2585.242572414391,448.10954933005314,448.0234283394718,-1688.9130918484425,-1688.9116084680102,-2940.982618689537
-80,-0.0001217460389329436,-253.32092994786433,-80,3.9114301873347553e+18,0.0010401308366414391,3.9114301873347553e+18,3.7605174748637225e+21,1.9078199877169971e+18,2918.340236718381,0.001402554317766854,114679027052.91646,1048.4930725097656,1351.1134369957929,2094.7083116032882,-80,-0.0006250078293945281,-0.0001217460389329436,-0.00012175580221107893,0.0003815970825137087,0.000381593256289977,0.0007775464883723259,-1300.474052006925,-253.32092994786433,-253.34124471718462,794.0014201283993,793.9934587806429,1617.8661847114563
-70,-2.026209141780595e-05,-42.159990465680295,-70,2.444073581430784e+18,0.00098663660342649989,2.444073581430784e+18,2.477177081148963e+21,2.7383103379698237e+18,304.7071465254346,0.00014644225462012386,22599894743.332821,152.42967224121094,370.15509931343149,604.90910939265495,-70,-9.360309757946383e-05,-2.026209141780595e-05,-2.0258834724448472e-05,5.2839157040660044e-05,5.28336820156021e-05,-1.925588654150963e-05,-194.76299954112324,-42.159990465680295,-42.15321415823652,109.94414698431137,109.93275492218498,-40.06634736061096
-60,4.430358235334667e-06,9.218390002777085,-60,1.5273478729935478e+18,0.00093589359427534728,1.5273478729935478e+18,1.6319674398200764e+21,1.941289745822577e+17,113.01840055217481,5.431664330537522e-05,42597848215.645805,-29.128768920898438,184.011781109233,285.04739802176891,-60,1.818908936708226e-05,4.430358235334667e-06,4.431342798131892e-06,-9.592892745282937e-06,-9.596093569090004e-06,4.472054973628521e-05,37.846627896550686,9.218390002777085,9.220438614506643,-19.960242915694835,-19.9669029735539,93.05149757862091
