voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,-3.755008831662708e-05,-78.13168605207466,-150,4.3978379320994624e+17,4.0341764968392273e-06,4.3978379320994624e+17,1.0901451474780945e+23,3.0581946376342077e+20,0.2102803244857654,1.010607239478609e-07,86.867692136596219,61.972386538738625,0.13066965778338296,0.49877161954840171,-150,-3.760535151560662e-05,-3.755008831662708e-05,-3.752665583061041e-05,-3.751314534517653e-05,-3.7504290791658757e-05,-3.751207203331407e-05,-78.24667398170332,-78.13168605207466,-78.08292931878987,-78.05481761376723,-78.03639365721756,-78.05258433898058
-140,-3.1498007357741866e-05,-65.5389250057051,-140,3.7805748969017274e+17,6.9393089240275357e-06,3.7805748969017274e+17,5.448056770914737e+22,1.7189805900977894e+20,0.2293823989439261,1.1024118093244786e-07,72.927453542336792,53.243504617624509,0.15274790627554982,0.52190046372684562,-140,-3.140854967640459e-05,-3.1498007357741866e-05,-3.148515266584847e-05,-3.144129320675417e-05,-3.138776617680942e-05,-3.14163403444765e-05,-65.35278750812441,-65.5389250057051,-65.51217783156153,-65.42091803319636,-65.30954260676117,-65.36899780373803
-130,-2.6151446954355506e-05,-54.41416345059406,-130,3.2507317811364557e+17,1.1936515018819023e-05,3.2507317811364557e+17,2.7233508071756081e+22,1.3341525112279569e+20,0.23995584783747148,1.1532278047068819e-07,61.217919406002721,45.749721286235783,0.18203987278988831,0.48635668903277601,-130,-2.6210867001804404e-05,-2.6151446954355506e-05,-2.6194438354609298e-05,-2.621962603261091e-05,-2.6248128180691982e-05,-2.6266769734826194e-05,-54.537800669588854,-54.41416345059406,-54.50361705078922,-54.55602586893656,-54.6153312124261,-54.65411929843153
-120,-2.1845939639897247e-05,-45.45555480627809,-120,2.7959576329911795e+17,2.0532360261574478e-05,2.7959576329911795e+17,1.3617322107014197e+22,1.8969801528264004e+19,0.2198790116053715,1.0567385297754052e-07,51.390940756324774,39.316505751933398,0.13112423875073673,0.49038955264928508,-120,-2.1883790816844e-05,-2.1845939639897247e-05,-2.1823853437787204e-05,-2.1873244208888655e-05,-2.1929527290764745e-05,-2.190040532968233e-05,-45.5343129772035,-45.45555480627809,-45.40959932956139,-45.512368308132864,-45.62947834116676,-45.56888333267235
-110,-1.828390213060953e-05,-38.04390788724413,-110,2.4056476117268227e+17,3.5318333470567094e-05,2.4056476117268227e+17,6.8113282121071612e+21,1.7755498051607527e+19,0.22387279025455342,1.0759326299633685e-07,43.139337860248993,33.794002829120508,0.22431352680266814,0.65099071425361321,-110,-1.8199350818190903e-05,-1.828390213060953e-05,-1.8243373411939578e-05,-1.8225045009187525e-05,-1.8240547660661837e-05,-1.830694408118724e-05,-37.867979230526224,-38.04390788724413,-37.95957846845522,-37.92144196668232,-37.95369883616695,-38.09185202078078
-100,-1.5055750805792701e-05,-31.326988776098005,-100,2.0706961747850826e+17,6.0752132889106447e-05,2.0706961747850826e+17,3.4084337064590238e+21,1.5911207008933194e+19,0.2961482478630941,1.4232884792300294e-07,36.209262617796995,29.05354573267336,0.16656648265769164,0.50150325095083004,-100,-1.5132510334245161e-05,-1.5055750805792701e-05,-1.510613543544331e-05,-1.5151076837719595e-05,-1.5181149128869056e-05,-1.5198079653715704e-05,-31.48670481532493,-31.326988776098005,-31.431825708371434,-31.525336740989587,-31.587909132062123,-31.6231370239611
-90,-1.2628264963549865e-05,-26.276040290365927,-90,1.7832851535365926e+17,0.00010450157999814547,1.7832851535365926e+17,1.7064671687913615e+21,4.0436864207542256e+19,0.11355826300859917,5.457610120193339e-08,24.984661987304939,24.984661987304939,0.081967297213583576,0.31784209495864518,-90,-1.2581269370385977e-05,-1.2628264963549865e-05,-1.261266261290536e-05,-1.2573688862347932e-05,-1.2589889697241917e-05,-1.2592057737916457e-05,-26.178255036175567,-26.276040290365927,-26.24357597358585,-26.162482027357328,-26.19619162971685,-26.200702742231496
-80,-1.0406949250430056e-05,-21.654076675884426,-80,1.5367017859904922e+17,0.00017975632628475146,1.5367017859904922e+17,8.5488050281813587e+20,2.8078766189269123e+19,0.1465932826919243,7.045273166173957e-08,25.510119147156303,21.492502786725993,0.12460428726788529,0.38523456852397514,-80,-1.0404455968455746e-05,-1.0406949250430056e-05,-1.0357907409437472e-05,-1.035482764141556e-05,-1.0341414714576212e-05,-1.0336496518768316e-05,-21.648888823253735,-21.654076675884426,-21.55203372750202,-21.545625554339495,-21.517716842647133,-21.5074833931925
-70,-8.48665606827233e-06,-17.65846040006727,-70,1.3251824719052752e+17,0.00030920428992521886,1.3251824719052752e+17,4.285782943780537e+20,2.1486266002011333e+19,0.20101833938133495,9.660941390666937e-08,21.411639821724059,18.495635990244949,0.20272069003393262,0.66532575246625658,-70,-8.551630583461176e-06,-8.48665606827233e-06,-8.548580033823703e-06,-8.579845478233638e-06,-8.583265482179e-06,-8.576098391665103e-06,-17.79365498015226,-17.65846040006727,-17.787307602629426,-17.85236262637045,-17.859478739448605,-17.844565941874954
-60,-6.935067393112625e-06,-14.430019544553943,-60,1.1437786143186037e+17,0.00053187164471033737,1.1437786143186037e+17,2.1504786459175069e+20,2.2019817425496724e+21,0.27961198524250896,1.3438152010755013e-07,15.924151405080533,15.924151405080533,0.27262881566953839,1.0137295594433029,-60,-7.018218886623191e-06,-6.935067393112625e-06,-6.967959917397504e-06,-6.906149142773398e-06,-6.917969424817573e-06,-6.883837366515641e-06,-14.603035552690784,-14.430019544553943,-14.498460086137129,-14.369848403606738,-14.394443247643721,-14.323423567448275
