voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-9.552776931845522e-05,-298.15158963313115,-150,607069839286.74316,21.786922121715019,607069839264.9563,27863955995.95396,2.2532406602817083e+18,1.4968100003898144e-07,4.7957799298621595e-14,11432470.642138496,3.8101846572426833e-07,1.7230512969562935e-07,2.7105234751372535e-07,-150,-9.552776935632642e-05,-9.552776931845522e-05,-9.552776930836862e-05,-298.1515897513309,-298.15158963313115,-298.1515896016499
-140,-8.274293618981363e-05,-258.24886451252695,-140,433826195658.49481,23.208297999333606,433826195635.2865,18692719115.850353,2.0620075683048612e+19,2.514865798275423e-06,8.057630083990741e-13,10647161.833357709,2.9753663013972018e-08,3.5805115257639255e-06,5.447482693330595e-06,-140,-8.274293538405063e-05,-8.274293618981363e-05,-8.274293605568002e-05,-258.24886199766115,-258.24886451252695,-258.24886409388273
-130,-7.164955935215478e-05,-223.62534129886012,-130,310022288433.21234,24.722404248603095,310022288408.48993,12540135065.978857,1.5920600599494828e+19,1.2264656561455922e-06,3.92959604200889e-13,9915898.0241243895,2.7539012099225132e-08,1.7522706140539055e-06,2.698149820702726e-06,-130,-7.164955895919518e-05,-7.164955935215478e-05,-7.164955927389547e-05,-223.62534007239447,-223.62534129886012,-223.6253410546051
-120,-6.202434329562949e-05,-193.58409268298843,-120,221549159379.66833,26.335290586534956,221549159353.33304,8412633938.9224291,3.2394990159356038e+17,1.5601368943407579e-06,4.998678608623269e-13,9234979.8653206769,9.6717951038263234e-07,2.2055235551620068e-06,3.1608911288908835e-06,-120,-6.202434279576163e-05,-6.202434329562949e-05,-6.20243432820418e-05,-193.58409112285153,-193.58409268298843,-193.5840926405799
-110,-5.3673480355385466e-05,-167.52022582829423,-110,158324220957.60815,28.053401412867224,158324220929.55475,5643672887.5590019,6.8824342975254093e+17,1.8484715837985277e-06,5.922502953011922e-13,8600965.1875397712,3.2532694898846258e-07,1.5128580084722487e-06,2.5203753210251232e-06,-110,-5.3673480140592134e-05,-5.3673480355385466e-05,-5.367348073284243e-05,-167.52022515790304,-167.52022582829423,-167.52022700637463
-100,-4.642875758271252e-05,-144.90873153156218,-100,113142223155.73027,29.883601559112655,113142223125.84666,3786097299.2804766,3.3899956584347021e+19,3.716995706781745e-07,1.1909254778088435e-13,8010651.9113177545,4.7199805017204677e-09,4.6548802199654172e-07,6.9975352862865561e-07,-100,-4.642875747785692e-05,-4.642875758271252e-05,-4.6428757596949465e-05,-144.9087312042975,-144.90873153156218,-144.90873157599708
-90,-4.0144177257504526e-05,-125.29393650906532,-90,80854127844.789886,31.833203717471321,80854127812.95668,2539930588.2748442,5.9693676603968602e+17,2.1598389139398932e-06,6.92012385708398e-13,7461062.2479688348,1.9155272538074086e-07,2.1538091978508978e-06,3.5953203159954164e-06,-90,-4.0144177715823733e-05,-4.0144177257504526e-05,-4.014417702381135e-05,-125.29393793952477,-125.29393650906532,-125.29393577968585
-80,-3.469302298015922e-05,-108.28034638002254,-80,57780313417.58548,33.909997659201821,57780313383.675484,1703931507.1113315,4.2321162571707104e+17,5.962792783975601e-07,1.9104788145365634e-13,6949428.1251131892,1.9307965657293023e-07,5.9602026071591098e-07,9.9466090591683771e-07,-80,-3.469302285360221e-05,-3.469302298015922e-05,-3.469302304465009e-05,-108.28034598502563,-108.28034638002254,-108.28034658130491
-70,-2.996531207539363e-05,-93.52469436764554,-70,41291237266.344643,36.122281359195057,41291237230.222359,1143096053.5341108,8.5544158654795725e+17,3.474706318229437e-07,1.1132958907512057e-13,6473177.7793389959,6.8262372307050759e-08,2.9875145050847967e-07,5.6957112944643062e-07,-70,-2.9965312095475066e-05,-2.996531207539363e-05,-2.9965311984145477e-05,-93.52469443032169,-93.52469436764554,-93.52469408285106
-60,-2.5865582520410083e-05,-80.72903408367692,-60,29507767499.967903,38.478894151111049,29507767461.48901,766855912.85673392,4.6098061900185774e+18,5.105976015329361e-07,1.635954724823769e-13,6029923.4664474269,9.0524675086490922e-09,4.1673759018654795e-07,6.9046277060245964e-07,-60,-2.5865582578499406e-05,-2.5865582520410083e-05,-2.5865582414903933e-05,-80.72903426497942,-80.72903408367692,-80.72903375438182
-50,-2.2310968818415146e-05,-69.63473413987249,-50,21087033065.13303,40.98925204555249,21087033024.14378,514452740.96971631,1.6382538312538192e+17,7.697963155806065e-07,2.466427398688936e-13,5617450.2463155426,1.8203158997678327e-07,7.077656351833552e-07,1.2143205322823897e-06,-50,-2.2310968676031357e-05,-2.2310968818415146e-05,-2.2310968922674097e-05,-69.63473369547864,-69.63473413987249,-69.63473446527496
-40,-1.9229526101170788e-05,-60.01724750677525,-40,15069387294.772526,43.663385352391082,15069387251.10914,345126406.78575557,2.3402737755956157e+17,3.4581171348690987e-07,1.107980759007185e-13,5233705.8026141757,9.106263388802801e-08,2.9597816941233914e-07,5.1226845449066361e-07,-40,-1.9229526154207858e-05,-1.9229526101170788e-05,-1.9229526043409782e-05,-60.01724767230917,-60.01724750677525,-60.017247326497454
-30,-1.655876498953423e-05,-51.681538668958275,-30,10769044523.830236,46.511978757569494,10769044477.318258,231532710.74449077,2.744492697811831e+17,2.6135239750146866e-08,8.373730447106334e-15,4876791.252501443,5.5491263448467925e-08,2.6908722057667793e-08,4.4040474576206856e-08,-30,-1.655876499551071e-05,-1.655876498953423e-05,-1.655876498713698e-05,-51.681538687611464,-51.681538668958275,-51.681538661476225
-20,-1.424436074570253e-05,-44.45805476186808,-20,7695926488.0000811,48.062867191306346,7695926439.9372139,160122084.63069233,77466631285254752.0,1.0704399500127693e-07,3.4296895971017496e-14,4544952.8764241831,1.4049251372064255e-07,1.0802548693186782e-07,2.1403124843971666e-07,-20,-1.4244360742382844e-05,-1.424436074570253e-05,-1.4244360711405635e-05,-44.45805475150701,-44.45805476186808,-44.45805465482408
-10,-1.2238997760393512e-05,-38.19911910235179,-10,5499811954.514081,41.717048705400025,5499811912.7970324,131836074.82286164,2.1074923156231267e+17,2.176966518163681e-07,6.975000716163016e-14,4236574.6264068885,3.6904984423540144e-08,2.8701083688277439e-07,4.2019217795508101e-07,-10,-1.2238997695409646e-05,-1.2238997760393512e-05,-1.2238997765159653e-05,-38.19911889953073,-38.19911910235179,-38.19911911722738
0,-1.0501302032610834e-05,-32.77559935271796,0,3930424757.8900223,36.209078949903081,3930424721.6809435,108548045.73537883,1.2428338416855584e+17,1.5767852801218396e-08,5.052019593681026e-15,3950171.0893978067,4.4722304128877637e-08,2.3099392324919708e-08,3.721128821743136e-08,0,-1.0501302027558814e-05,-1.0501302032610834e-05,-1.0501302030859817e-05,-32.77559933695011,-32.77559935271796,-32.775599347252864
10,-8.994795552627846e-06,-28.073644046903393,10,2808911788.1362915,31.428335394938916,2808911756.7079563,89375137.207827643,45394352452569152.0,5.8674448411011326e-08,1.879929317685075e-14,3684380.1431644815,8.7503677956056907e-08,9.7638914357431265e-08,1.6870176555716654e-07,10,-8.99479557142714e-06,-8.994795552627846e-06,-8.994795569245121e-06,-28.07364410557784,-28.073644046903393,-28.073644098767545
20,-7.686769264842936e-06,-23.99116499638869,20,2007460502.1599445,27.278801183077707,2007460474.8811433,73590495.736493886,1.122314909653503e+17,3.7136487662792206e-08,1.1898531002163017e-14,3437953.5010555391,2.5293661750838617e-08,3.5881176507714518e-08,7.1699033266092727e-08,20,-7.686769265183899e-06,-7.686769264842936e-06,-7.686769253285368e-06,-23.99116499745287,-23.99116499638869,-23.991164960316382
30,-6.54690116943183e-06,-20.433524249163018,30,1434733126.5295734,23.677136718660375,1434733102.8524368,60595719.13519571,1.7391985461121514e+17,4.1851308196783066e-08,1.340915920644949e-14,3209740.8952463088,1.1665089639167352e-08,4.6543567481012879e-08,7.4015945372707392e-08,30,-6.546901179787796e-06,-6.54690116943183e-06,-6.546901166378637e-06,-20.433524281485006,-20.433524249163018,-20.433524239633698
