voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.09096728118026949,-283917.85636788234,-150,3468184572378.3413,5138.5607903974915,3468184567239.7808,674933062.74772346,3.8879244332653766e+17,2.217828296124935e-06,7.105982469113314e-13,7.5155667126679122e-08,-1942496.3967015839,3.1362351699316369e-06,4.4367609461914981e-06,-150,-0.09096728118098009,-0.09096728118026949,-0.09096728118097962,-283917.85637010017,-283917.85636788234,-283917.8563700987
-140,-0.08018604934474428,-250268.56849171128,-140,3974921334015.9507,5443.2321975574632,3974921328572.7183,730250187.71009135,2.8002924612066998e+17,1.1676456779241562e-07,3.7414515929867775e-14,8.0157513181189138e-09,-1505041.7701034916,1.5011195056304683e-07,2.3228989221024676e-07,-140,-0.0801860493447817,-0.08018604934474428,-0.08018604934477394,-250268.56849182805,-250268.56849171128,-250268.5684918038
-130,-0.06980749512146925,-217876.07715814374,-130,4560303645567.0166,5765.967936371213,4560303639801.0488,790899931.44100344,70055761673735808.0,6.399641279131174e-07,2.050443148604586e-13,-1.0221265256404877e-07,-1180631.7598932553,8.8299536604872639e-07,1.276897393154286e-06,-130,-0.0698074951212642,-0.06980749512146925,-0.06980749512127354,-217876.07715750378,-217876.07715814374,-217876.0771575329
-120,-0.05980040184814067,-186642.95208533294,-120,5235297471170.1016,6107.8390626399378,5235297465062.2627,857143978.00574899,3.598316429128407e+17,8.661008905619383e-07,2.775002450050579e-13,2.200249582529068e-08,-940976.36951107578,1.214190676253626e-06,1.7316729667982145e-06,-120,-0.059800401847867904,-0.05980040184814067,-0.05980040184786317,-186642.9520844816,-186642.95208533294,-186642.95208446684
-110,-0.05014653166487282,-156512.27111383528,-110,6012711989230.9727,6469.9801363426386,6012711982760.9922,929324644.36124969,3.2150009583973606e+17,2.5980989448726177e-07,8.323897127127111e-14,3.8067810237407684e-08,-765698.3798631687,3.54486763833072e-07,5.1549181989685167e-07,-110,-0.05014653166479434,-0.05014653166487282,-0.05014653166478958,-156512.27111359034,-156512.27111383528,-156512.27111357547
-100,-0.04085521849007856,-127513.16632359102,-100,6907420796961.0547,6853.5929868746844,6907420790107.4619,1007853954.8802294,3.6301484470136038e+17,1.3018143363296986e-07,4.170969125638635e-14,-1.2142118066549301e-07,-640463.95924766152,1.6234022351394579e-07,2.6198543423561205e-07,-100,-0.04085521849010557,-0.04085521849007856,-0.04085521849012027,-127513.16632367532,-127513.16632359102,-127513.1663237212
-90,-0.03199345973830061,-99854.74325312302,-90,7936630394753.5977,7259.9507015318468,7936630387493.6465,1093207202.2305841,2.4540572295368495e+19,5.734182195737958e-07,1.837280327876556e-13,-2.3050233721733093e-08,-555697.52349217131,8.0668182814387403e-07,1.1487098561246967e-06,-90,-0.03199345973848434,-0.03199345973830061,-0.03199345973848179,-99854.74325369643,-99854.74325312302,-99854.7432536885
-80,-0.023725236692711062,-74048.80366014689,-80,9120199261624.4883,7690.4018504763417,9120199253934.0859,1185919726.8163023,5.1026856369346918e+18,2.275337465107441e-07,7.290001935444934e-14,-2.1868618205189705e-07,-505766.85855658108,2.8961047208212533e-07,4.6724763080874254e-07,-80,-0.023725236692638162,-0.023725236692711062,-0.023725236692684483,-74048.80365991936,-74048.80366014689,-74048.80366006393
-70,-0.016325811869100496,-50954.4690046832,-70,10481012314988.52,8146.3749622061414,10481012306842.145,1286586041.4740999,1.0105673381417545e+20,2.9937655199319124e-07,9.591979988066157e-14,-4.3015461415052414e-08,-488571.6616866588,4.1166737853066429e-07,5.9676567687461102e-07,-70,-0.016325811869191572,-0.016325811869100496,-0.016325811869196415,-50954.469004967454,-50954.4690046832,-50954.46900498257
-60,-0.010116275821479025,-31573.894573904574,-60,12045416991407.684,8629.3832643802052,12045416982778.301,1395860703.1777062,2.2009151071237272e+20,2.0938023226335645e-07,6.708696098645106e-14,4.5978231355547905e-07,-505510.67020038766,2.5871947893195471e-07,4.2024963420317363e-07,-60,-0.010116275821519076,-0.010116275821479025,-0.010116275821451989,-31573.894574029575,-31573.894573904574,-31573.894573820195
