voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.1087266468704099,-678693.176469475,-150,31885611133.55439,236.08460305014023,31885610897.469788,135060104.39309523,2.0935853565349064e+18,1.2281816452741623e-07,1.96787031114809e-14,6.6778327705109585e-08,-2741046140.9275365,1.5238271630044393e-07,2.566557100180944e-07,-150,-0.10872664687040154,-0.1087266468704099,-0.10872664687039021,-678693.1764694229,-678693.176469475,-678693.1764693522
-140,-0.10803006754466422,-674344.9909155071,-140,31035993430.282425,244.6406082012779,31035993185.641815,126863621.12355272,9.4180026497689894e+17,1.5133991837501526e-07,2.4244495300251856e-14,8.6435440909814527e-08,-2241440001.7119722,1.6449727925450804e-07,3.1555924806525582e-07,-140,-0.10803006754465945,-0.10803006754466422,-0.10803006754463998,-674344.9909154773,-674344.9909155071,-674344.9909153557
-130,-0.10708701196964153,-668458.2519952655,-130,30347078657.677887,253.50669382018225,30347078404.171192,119709180.85186233,9.4226440731729562e+17,1.8870923668146133e-07,3.0225821845419887e-14,-7.4837607217875736e-08,-1831057007.8461981,1.9365323360833437e-07,3.6948563320038375e-07,-130,-0.10708701196964869,-0.10708701196964153,-0.10708701196967176,-668458.2519953102,-668458.2519952655,-668458.2519954542
-120,-0.10580830117497471,-660476.2869848609,-120,29797560664.093506,262.69409761589992,29797560401.399406,113430643.98676451,7.3670205410191245e+17,6.332993507385254e-07,1.0146050666293149e-13,5.2349198533975113e-08,-1495755662.6994739,7.4447890488876557e-07,1.2591732456712634e-06,-120,-0.10580830117507617,-0.10580830117497471,-0.1058083011750375,-660476.2869854942,-660476.2869848609,-660476.2869852529
-110,-0.10407786242883517,-649674.5469964743,-110,29369042404.834309,272.21446456629246,29369042132.619843,107889352.79992095,5.8458281991290593e+19,8.291099220514297e-07,1.3281042932078435e-13,4.3347932552150477e-07,-1223411710.8471599,6.3415874085783552e-07,1.1560032362467609e-06,-110,-0.10407786242887575,-0.10407786242883517,-0.10407786242874294,-649674.5469967276,-649674.5469964743,-649674.5469958985
-100,-0.10174994780144841,-635143.2447031736,-100,29045639853.210911,282.07986167797424,29045639571.13105,102969562.16736153,4.0859951000393632e+17,7.42846168577671e-07,1.1900203045200897e-13,4.1227842688372625e-07,-1003683483.6575973,5.6150456295969084e-07,1.032068439599243e-06,-100,-0.10174994780153435,-0.10174994780144841,-0.10174994780141534,-635143.2447037101,-635143.2447031736,-635143.2447029672
-90,-0.09865128513816483,-615800.7811371088,-90,28813639855.350243,292.30279328116887,28813639563.047451,98574630.546325728,3.4084387817536416e+17,7.450580596923828e-07,1.1934897514720433e-13,5.2392058755682087e-08,-827797367.70616603,9.6337094865967395e-07,1.4595339052903e-06,-90,-0.09865128513828418,-0.09865128513816483,-0.0986512851382744,-615800.7811378539,-615800.7811371088,-615800.7811377927
-80,-0.09459301320994026,-590468.2472530603,-80,28661204582.293091,302.89621687887148,28661204279.396873,94623844.687220827,5.5485694884541126e+17,1.176958903670311e-07,1.8859913630819847e-14,6.1780020845845177e-08,-688352709.70623934,6.6973892567550674e-08,1.1211363926122431e-07,-80,-0.09459301320993549,-0.09459301320994026,-0.0945930132099214,-590468.2472530305,-590468.2472530603,-590468.2472529426
-70,-0.08939827291689527,-558041.653663516,-70,28578116233.408413,313.8735595704037,28578115919.534855,91049772.629854709,1.4113987191872634e+17,3.530876711010933e-07,5.655198531684391e-14,-4.4223438207538564e-07,-579145270.61507237,4.122400355554515e-07,6.2635126596433111e-07,-70,-0.08939827291685946,-0.08939827291689527,-0.08939827291691602,-558041.6536632925,-558041.653663516,-558041.6536636456
-60,-0.08294928072803721,-517785.7723348141,-60,28555556509.398849,325.24873507017969,28555556184.150116,87796057.079937145,1.0820258787832718e+17,6.258487701416016e-07,1.0025313912365164e-13,5.7949056173922766e-07,-495008263.86472923,7.4909877884938036e-07,1.1890342648257501e-06,-60,-0.08294928072813747,-0.08294928072803721,-0.08294928072808677,-517785.7723354399,-517785.7723348141,-517785.77233512345
-50,-0.0752494646479597,-469722.0015478134,-50,28585916119.716831,337.0361613432537,28585915782.680672,84815575.888913512,95402450053673712.0,3.5762786865234375e-07,5.730138585846589e-14,2.9714113983867742e-07,-431669989.88044047,3.813594104883561e-07,6.1336049839155748e-07,-50,-0.075249464648017,-0.0752494646479597,-0.07524946464798127,-469722.00154817104,-469722.0015478134,-469722.001547948
-40,-0.06648122531947588,-414988.9220941067,-40,28662630234.084881,349.25077888000214,28662629884.834103,82068908.553337753,27120902624339892.0,7.861526682972908e-07,1.259409243559162e-13,7.6103870676502238e-07,-385627061.50525308,7.3195059876318694e-07,1.453846380172763e-06,-40,-0.06648122531959286,-0.06648122531947588,-0.06648122531946692,-414988.92209483683,-414988.9220941067,-414988.9220940507
-30,-0.05702593378147072,-355967.1272251606,-30,28780036344.864475,361.90806963310354,28780035982.956406,79523057.814215645,1.1644399841667149e+17,5.280016921460629e-07,8.458511668862911e-14,6.4979750550668797e-07,-354032163.50884318,5.6023578544652099e-07,1.1175225154147483e-06,-30,-0.057025933781475496,-0.05702593378147072,-0.05702593378139091,-355967.1272251904,-355967.1272251606,-355967.1272246624
