voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.0008819668847143949,-2752.70563269162,-150,191262474.61085871,319.03789444961535,191262155.57296425,599497.67077297519,1.7112606873150024e+18,2.15550244320184e-10,6.906367838732663e-17,342976.15119413572,-3.4924596548080444e-10,3.1029549838995758e-10,5.1372907317048799e-10,-150,-0.0008819668847144592,-0.0008819668847143949,-0.000881966884714464,-2752.7056326918205,-2752.70563269162,-2752.7056326918355
-140,-0.0008447461087224393,-2636.5359198578008,-140,179601867.6041722,402.9892501833105,179601464.61492202,445674.09061774093,2.1071643994331415e+18,3.183231456205249e-11,1.0299920638612292e-17,333237.50061749911,-5.8207660913467407e-11,1.5852717554374115e-10,3.1260396354815256e-10,-140,-0.0008447461087224413,-0.0008447461087224393,-0.000844746108722431,-2636.5359198578067,-2636.5359198578008,-2636.535919857775
-130,-0.0008084500544241742,-2523.252354632254,-130,168669386.49309492,509.03149308789767,168668877.46160182,331353.53859917214,2.167106966063701e+18,2.3010215954855084e-10,7.37257477290143e-17,323891.82242837892,2.3283064365386963e-10,2.520434759435531e-10,4.5969970191572784e-10,-130,-0.0008084500544241005,-0.0008084500544241742,-0.0008084500544241513,-2523.252354632024,-2523.252354632254,-2523.2523546321827
-120,-0.0007727301780999551,-2411.7670976902473,-120,158424116.46414062,642.97760011571006,158423473.4865405,246391.34619251225,1.8755498572126863e+18,3.67435859516263e-10,1.1763593571467723e-16,314984.24545433157,1.1641532182693481e-10,4.1296048491657623e-10,7.3335126860030186e-10,-120,-0.0007727301780998982,-0.0007727301780999551,-0.0007727301780998375,-2411.7670976900695,-2411.7670976902473,-2411.76709768988
-110,-0.0007370541165617303,-2300.4185910166366,-110,148828616.52444208,812.17016994893481,148827804.35427213,183248.07045523438,4.1871561903111482e+17,1.5415935195051134e-10,4.9439619065339e-17,306594.3989924427,-4.0745362639427185e-10,1.6937413092681379e-10,2.7822413817268909e-10,-110,-0.0007370541165617638,-0.0007370541165617303,-0.0007370541165617144,-2300.418591016741,-2300.4185910166366,-2300.418591016587
-100,-0.0007005715723216441,-2186.5529722897754,-100,139848961.47443581,1025.8839263392329,139847935.59050947,136320.4529127123,5.1622928919724954e+18,9.822542779147625e-11,3.155028321932818e-17,298861.07202178345,1.1641532182693481e-10,1.8646163780662368e-10,3.0133767703333092e-10,-100,-0.0007005715723216125,-0.0007005715723216441,-0.0007005715723216282,-2186.552972289677,-2186.5529722897754,-2186.5529722897263
-90,-0.0006618823679891703,-2065.8001497789337,-90,131454848.33791266,1295.8341358281752,131453552.50377683,101444.19312885217,8.1410012213735936e+17,4.956746124662459e-11,1.5829351718288365e-17,292025.98801891948,-5.8207660913467407e-11,6.3293482746457067e-11,1.0406414618913118e-10,-90,-0.0006618823679891545,-0.0006618823679891703,-0.0006618823679891596,-2065.800149778884,-2065.8001497789337,-2065.8001497789
-80,-0.0006186471951674418,-1930.8589112591817,-80,123619780.93946667,1617.1593262790157,123618163.78014039,76442.548937900996,3.4056055072634851e+19,2.2121184883872047e-09,7.087429601537742e-16,286512.3942904271,1.4551915228366852e-09,3.0531270736269067e-09,4.3600933974374811e-09,-80,-0.0006186471951674557,-0.0006186471951674418,-0.000618647195166747,-1930.8589112592251,-1930.8589112591817,-1930.858911257013
-70,-0.0005669771812331561,-1769.5917017264546,-70,116321350.12210137,1909.9386244810141,116319440.18347688,60903.187480021385,5.2733353573444634e+17,2.627757567097433e-09,8.418829869349942e-16,283067.70912312012,-2.2118911147117615e-09,3.5280844802171727e-09,5.2552977525266442e-09,-70,-0.00056697718123319,-0.0005669771812331561,-0.0005669771812339979,-1769.5917017265606,-1769.5917017264546,-1769.5917017290824
-60,-0.0005006067236620735,-1562.4429577467963,-60,109541631.88885513,1915.6998816843118,109539716.18897344,57180.998410118656,1.4756939189032138e+17,8.099050319287926e-10,2.5955800009302976e-16,283024.62970616162,1.1059455573558807e-09,1.1463748896371071e-09,1.6304499972363828e-09,-60,-0.0005006067236620707,-0.0005006067236620735,-0.000500606723661814,-1562.4429577467874,-1562.4429577467963,-1562.4429577459864
-50,-0.00041012231668487994,-1280.032199391011,-50,103267731.7926192,1837.6416348555817,103265894.15098435,56195.794562923526,2.8880474051117664e+17,1.0725216270657256e-09,3.4363787856928063e-16,288779.45359483437,-2.4447217583656311e-09,1.3324760247593528e-09,2.0141595058476014e-09,-50,-0.00041012231668483413,-0.00041012231668487994,-0.00041012231668517777,-1280.032199390868,-1280.032199391011,-1280.0321993919406
-40,-0.0002831018887959021,-883.5889163417669,-40,97492511.517263502,1762.7639957808269,97490748.75326772,55306.616058991269,1.1706750796465432e+17,2.533852239139378e-09,8.117963766485214e-16,304655.27257136651,-1.7462298274040222e-09,3.5135761048589125e-09,5.0764388248580872e-09,-40,-0.0002831018887959372,-0.0002831018887959021,-0.0002831018887967139,-883.5889163418765,-883.5889163417669,-883.5889163443007
-30,-0.00010653535444662821,-332.507348460138,-30,92215543.206816494,1690.9373655246934,92213852.269450963,54535.162027247679,3.3643167124465402e+17,5.9822014009114355e-09,1.916706810628499e-15,338403.46808486059,2.9685907065868378e-09,8.4178250608381217e-09,1.2234259827437199e-08,-30,-0.00010653535444669583,-0.00010653535444662821,-0.00010653535444477912,-332.507348460349,-332.507348460138,-332.5073484543668
-20,0.0001281805477938117,400.0641316910478,-20,87444349.233271018,1622.0374258671304,87442727.195845157,53910.192107018644,73313950584584656.0,1.9074377632932737e-09,6.111376595757667e-16,403702.65596302057,1.1641532182693481e-10,2.3796708796789982e-09,3.7166500987950712e-09,-20,0.00012818054779394845,0.0001281805477938117,0.0001281805477933373,400.0641316914746,400.0641316910478,400.06413168956715
-10,0.00042106295381387385,1314.1790069097187,-10,83196000.411352187,1555.944924132227,83194444.466428056,53469.759193277227,73771222846904416.0,4.9867594498209655e-09,1.5977887415918879e-15,524329.99465656921,3.3178366720676422e-09,6.775751398343541e-09,1.0010481332756171e-08,-10,0.00042106295381401913,0.00042106295381387385,0.00042106295381547163,1314.1790069101721,1314.1790069097187,1314.1790069147055
0,0.0007655038835711911,2389.213119760272,0,79499165.00865382,1492.5454667845352,79497672.463187039,53264.149587297208,47439773578060616.0,6.331902113743126e-09,2.028759105154876e-15,741710.49136636371,1.4668330550193787e-08,8.712625732651176e-09,1.2568364127218956e-08,0,0.0007655038835711092,0.0007655038835711911,0.000765503883573138,2389.2131197600165,2389.213119760272,2389.2131197663484
10,0.001156052277195163,3608.1531747664267,10,76396725.320864797,1431.7293214356425,76395293.591543362,53359.754652687603,2.156753328123569e+17,5.838955985382199e-09,1.8708992688409865e-15,1129464.7001889506,7.5669959187507629e-09,7.7973382617487669e-09,1.1737711247405969e-08,10,0.0011560522771954197,0.001156052277195163,0.0011560522771970339,3608.153174767228,3608.1531747664267,3608.1531747722656
20,0.0015951456475203356,4978.606889888688,20,73949109.421926782,1373.391226918304,73947736.030699864,53844.1690703516,84783414025868176.0,4.813045961782336e-09,1.5421691701433815e-15,1821038.7230234048,1.3969838619232178e-09,5.8980049482226701e-09,9.6329131338279694e-09,20,0.0015951456475195734,0.0015951456475203356,0.0015951456475187934,4978.60688988631,4978.606889888688,4978.606889883875
30,0.0020945190671791953,6537.200584204729,30,72238524.647378489,1317.4302110994036,72237207.217167392,54832.904269817067,58431948219271600.0,3.510649548843503e-09,1.1245344933019652e-15,3060261.2644375451,-1.1641532182693481e-08,4.415050686856233e-09,7.1567569648323115e-09,30,0.0020945190671795913,0.0020945190671791953,0.0020945190671784668,6537.200584205966,6537.200584204729,6537.2005842024555
40,0.002673135436453171,8343.119339741483,40,71374328.559886575,1263.7494161164191,71373064.810470462,56478.228713429875,1.0421326246407234e+17,1.2869350030086935e-08,4.1234377023968705e-15,5289502.2047255067,3.7252902984619141e-09,1.7467687485288026e-08,2.5734948394529056e-08,40,0.00267313543645352,0.002673135436453171,0.0026731354364572944,8343.119339742572,8343.119339741483,8343.119339754352
50,0.0033547629220658567,10470.545949019528,50,71499835.274594977,1212.2559307349052,71498623.018664241,58980.808805983463,1.667906539887126e+18,4.274625098332763e-09,1.3695641842836892e-15,9284419.1924619004,-8.3819031715393066e-09,5.5845188671253449e-09,8.5491933532466646e-09,50,0.003354762922066101,0.0033547629220658567,0.0033547629220647313,10470.54594902029,10470.545949019528,10470.545949016016
60,0.004166428590515882,13003.834552171917,60,72800933.493284002,1162.8606295368386,72799770.632654458,62605.0376495077,1.4142826420854899e+17,1.2620148481801152e-08,4.043640422501937e-15,16274330.947403422,9.3132257461547852e-09,1.6404558767491513e-08,2.5249619284295477e-08,60,0.004166428590515102,0.004166428590515882,0.0041664285905191455,13003.834552169483,13003.834552171917,13003.834552182103
70,0.005137627810236805,16035.04310311113,70,75516991.711180106,1115.4780186614901,75515876.233161449,67699.21992886618,83979684137539168.0,1.3011231203563511e-08,4.1685405127722674e-15,27710160.086544346,-1.4901161193847656e-08,1.7235071233839947e-08,2.5977158202294959e-08,70,0.005137627810237386,0.005137627810236805,0.005137627810233218,16035.043103112943,16035.04310311113,16035.043103099932
80,0.006299981486680261,19662.863566417793,80,79954651.251037002,1070.0260878318309,79953581.224949166,74722.151319737692,57407701552759912.0,2.2224412532523274e-08,7.121039868884793e-15,43986611.089543551,2.2351741790771484e-08,2.7333366885810087e-08,4.4438735358198755e-08,80,0.006299981486677287,0.006299981486680261,0.006299981486684408,19662.863566408512,19662.863566417793,19662.863566430737
90,0.007687304176485136,23992.834508380576,90,86505265.907728612,1026.4261684103599,86504239.4815602,84278.118163823208,1.6334814351286067e+17,9.68429958447814e-09,3.1025529367845195e-15,62920273.976377971,0.0,1.1953749821721039e-08,1.9369721826478781e-08,90,0.007687304176487068,0.007687304176485136,0.007687304176488239,23992.834508386604,23992.834508380576,23992.83450839026
100,0.009336260432461652,29139.389614424632,100,95666946.720577925,984.60279723867086,95665962.117780685,97162.984899978866,66205585213452552.0,1.4944816939532757e-08,4.789571517171964e-15,81670219.683388323,-1.4901161193847656e-08,1.828573030768697e-08,2.9886962238379056e-08,100,0.009336260432459378,0.009336260432461652,0.009336260432456863,29139.389614417538,29139.389614424632,29139.389614409687
