voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.0008819668847144007,-2752.7056326916377,-150,191262474.61085871,319.03789444961535,191262155.57296425,599497.67077297519,1.7112606873150024e+18,3.6334313335828483e-10,1.1644331332494318e-16,260829.74639947529,1.579948440018344e-10,5.6482205621477302e-10,9.3774031942328584e-10,-150,-0.0008819668847144595,-0.0008819668847144007,-0.0008819668847145171,-2752.7056326918214,-2752.7056326916377,-2752.705632692001
-140,-0.0008447461087223494,-2636.53591985752,-140,179601867.6041722,402.9892501833105,179601464.61492202,445674.09061774093,2.1071643994331415e+18,2.901288098655641e-10,9.291612618200773e-17,238936.2382403863,1.2046965204107526e-10,6.9900509313447809e-10,1.2583383987574415e-09,-140,-0.0008447461087224424,-0.0008447461087223494,-0.0008447461087223793,-2636.5359198578103,-2636.53591985752,-2636.5359198576134
-130,-0.0008084500544241188,-2523.2523546320813,-130,168669386.49309492,509.03149308789767,168668877.46160182,331353.53859917214,2.167106966063701e+18,1.7053025658242404e-10,5.4643789493269423e-17,215386.80325073312,1.0998539125571111e-10,4.1290207843953732e-10,7.4453065934676488e-10,-130,-0.000808450054424101,-0.0008084500544241188,-0.0008084500544240642,-2523.252354632026,-2523.2523546320813,-2523.2523546319107
-120,-0.0007727301780998245,-2411.7670976898394,-120,158424116.46414062,642.97760011571006,158423473.4865405,246391.34619251225,1.8755498572126863e+18,5.975380190648139e-10,1.9147010366094008e-16,190306.09043067432,1.1933175708998036e-10,4.7122423705685521e-10,7.8680888193627396e-10,-120,-0.0007727301780999003,-0.0007727301780998245,-0.0007727301780997088,-2411.767097690076,-2411.7670976898394,-2411.7670976894783
-110,-0.0007370541165617642,-2300.418591016742,-110,148828616.52444208,812.17016994893481,148827804.35427213,183248.07045523438,4.1871561903111482e+17,3.774403012357652e-11,1.2034644114589099e-17,164137.40680436743,5.0196707936348255e-10,7.7233155621843131e-10,1.5429371807984538e-09,-110,-0.0007370541165617644,-0.0007370541165617642,-0.0007370541165617523,-2300.418591016743,-2300.418591016742,-2300.4185910167052
-100,-0.0007005715723217658,-2186.5529722901556,-100,139848961.47443581,1025.8839263392329,139847935.59050947,136320.4529127123,5.1622928919724954e+18,1.2319105735514313e-09,3.9475801100197216e-16,137718.39741442454,3.823983759973258e-11,8.9577686346586521e-10,1.4758788913216137e-09,-100,-0.0007005715723216074,-0.0007005715723217658,-0.0007005715723220022,-2186.5529722896613,-2186.5529722901556,-2186.552972290893
-90,-0.0006618823679891485,-2065.8001497788655,-90,131454848.33791266,1295.8341358281752,131453552.50377683,101444.19312885217,8.1410012213735936e+17,7.657945388928056e-10,2.4535495163346965e-16,112232.20905752227,2.2778164119134455e-10,1.2059483284021257e-09,1.8975631621565014e-09,-90,-0.0006618823679891555,-0.0006618823679891485,-0.0006618823679889101,-2065.8001497788873,-2065.8001497788655,-2065.8001497781215
-80,-0.0006186471951674633,-1930.858911259249,-80,123619780.93946667,1617.1593262790157,123618163.78014039,76442.548937900996,3.4056055072634851e+19,4.881712811766192e-10,1.5634195327240974e-16,88970.537012979301,5.1161044802094148e-12,8.3210165967778472e-10,1.3473304694144872e-09,-80,-0.0006186471951674502,-0.0006186471951674633,-0.000618647195167307,-1930.858911259208,-1930.858911259249,-1930.8589112587608
-70,-0.0005669771812330202,-1769.5917017260308,-70,116321350.12210137,1909.9386244810141,116319440.18347688,60903.187480021385,5.2733353573444634e+17,6.020854925736785e-10,1.929879867024198e-16,68980.590675072192,3.1054166856044082e-10,1.1758170750675551e-09,2.0209549589367271e-09,-70,-0.0005669771812332132,-0.0005669771812330202,-0.0005669771812330287,-1769.591701726633,-1769.5917017260308,-1769.591701726057
-60,-0.000500606723661915,-1562.4429577463015,-60,109541631.88885513,1915.6998816843118,109539716.18897344,57180.998410118656,1.4756939189032138e+17,1.3274075172375888e-09,4.2522409204881484e-16,52801.665751011205,1.0434278244423408e-09,1.4253906015937539e-09,2.6561792765278369e-09,-60,-0.0005006067236620601,-0.000500606723661915,-0.0005006067236623402,-1562.4429577467542,-1562.4429577463015,-1562.442957747629
