voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.0000012223929619502650048671657755960275650505553214904176504575498445006784220886149,-2.5434726632340095699559093101277509184138635341931277809775281544778385088590034,-150,986042.06627217975702075645765995435341034297602823686247731773923764537972588075,0.00035031068952158077333986271860918137431813973201224773036348291484231740901245682,986042.06592186906749917568432009163480116160171009713046507000887416246488356334,2814764424.1710613400440113611440477323648953710957979100640701171610586382341074,23826808961190717.92926806733519324840787148316157931396472133323238093702724609,2.2032181650349243408658982304045417804289079132857473402937717257225611186274864e-75,1.0588666715063572501027554982804757574922672183978793539740371572988364554367799e-81,93.065040574099602506702899183554646406575980070038189169886146642931538525423767,-1.0637164050752963543962580975521955378829111761479443798366682450865607179611313e-75,3.1158243701704101934729307063555721705916320497815551053135731059048803779292223e-75,4.4064432736588359976618230656805721394539137050278738860476963498055974650288713e-75,-150,-0.0000012223929619502650048671657755960275650505553214904176504575498445006784220886149,-0.0000012223929619502650048671657755960275650505553214904176504575498445006784220886149,-0.0000012223929619502650048671657755960275650505553214904176504575498445006784220896738,-2.5434726632340095699559093101277509184138635341931277809775281544778385088590034,-2.5434726632340095699559093101277509184138635341931277809775281544778385088590034,-2.5434726632340095699559093101277509184138635341931277809775281544778385088612067
-140,-0.00000081937057095177703308297645420269181151778406211917448938920849964714416592129196,-1.7048909091797274851544977274176687729082608189519558701033793278791436368316582,-140,875608.81467611068480051417912857689844510214240750203685442854858229480893919939,0.00035968204939299419473664069967984224399542702943247944041725332039282819483205877,875608.81431642863540751998439193619876525989841207500742194910816504148854637119,2434396757.2299024895831241413776788250661870232857320454802319488490872910454064,21157858012658022.106952894267626895770772141139694943854603195032622437243277165,3.625208859926339404296090250454529056295270680323352902290540838022088226201517e-75,1.7422753182721565971935665802955891513226473004963627263919982222399815018413032e-81,82.331013901314653157216995502439551128599291716987668852989017290283298876341141,8.812650938789723602718679538495224812322390579976652362459546493663540480601784e-77,5.1268152685159348690486414787326880387182483394884310024554487867597948531599444e-75,7.250415960711436796636112425928672202151446942235681915528403895515690707157298e-75,-140,-0.00000081937057095177703308297645420269181151778406211917448938920849964714416592129196,-0.00000081937057095177703308297645420269181151778406211917448938920849964714416592129196,-0.00000081937057095177703308297645420269181151778406211917448938920849964714416592303424,-1.7048909091797274851544977274176687729082608189519558701033793278791436368316582,-1.7048909091797274851544977274176687729082608189519558701033793278791436368316582,-1.7048909091797274851544977274176687729082608189519558701033793278791436368352834
-130,-0.00000054831379414874087915893206002102623947623364001353870874820873490874824657612828,-1.1408942866182706547462991923484144433061906849541983102483499676774350475541209,-130,777550.38968727425825235608951579253918425655397059732666762807463503060196547885,0.00036930410782561757980381724727979956784012501272509991541239352675235083418364187,777550.38931797015042673850971197529190445698613047231394252815922263707521312801,2105447443.4777402450174481263622980775914619423314680331894440727160750116274955,18787868590243251.765173307820996593056195759224685891952119416534673179766148307,1.7271810000291727724611486296898235641281615230803444344669903052185928199110306e-75,8.3008287121304568905143092452206871256891677911542436648737470496056205217857183e-82,72.84108700921320623823332163913108795232580789081893410828812097143638717860094,-3.257826513653334642778307540952768085065694621770291606428106710232668329507601e-75,2.4426001042761418800864434681080936761367356990741883891135058801347804954243637e-75,3.4543589523044572534196701903557144051130142848113465108175479950676275018515193e-75,-130,-0.00000054831379414874087915893206002102623947623364001353870874820873490874824657612828,-0.00000054831379414874087915893206002102623947623364001353870874820873490874824657612828,-0.00000054831379414874087915893206002102623947623364001353870874820873490874824657695836,-1.1408942866182706547462991923484144433061906849541983102483499676774350475541209,-1.1408942866182706547462991923484144433061906849541983102483499676774350475541209,-1.1408942866182706547462991923484144433061906849541983102483499676774350475558481
-120,-0.0000003664607246524302340081426804151459293410199359298062990123836983034442710735837,-0.76250670963884775768914436191414868700695072138590812040283620917635849245089137,-120,690481.81761386829820136751441038772042243679804149778754987259021393197926390346,0.00037918357139880072530176943082167856996675788456346853356450514979236533014012155,690481.81723468472680256678910861828960075822807473990298640405664942682947153813,1820969761.60305277709798217019272726465520895424489372303325191280094753845974,16683352632228283.036802528396167065814178813673730862929465402792078716432304602,4.2373099569061900437482171570193688999209264581064331876631559147859173000238032e-76,2.036447175304495827146828882854435982796847698998414862205721140546100247178301e-82,64.448535935431227807621032254373906579250162408379956003216477897330019511872069,-1.9144028115300889983054436143601558839585726349445129886065634320823754250863611e-76,5.9924552009365010914796716791003054364632053988305353505508062965668316806437741e-76,8.4746268918044596119781662255813618881132879140794265173013447590555358282513346e-76,-120,-0.0000003664607246524302340081426804151459293410199359298062990123836983034442710735837,-0.0000003664607246524302340081426804151459293410199359298062990123836983034442710735837,-0.00000036646072465243023400814268041514592934101993592980629901238369830344427107338006,-0.76250670963884775768914436191414868700695072138590812040283620917635849245089137,-0.76250670963884775768914436191414868700695072138590812040283620917635849245089137,-0.76250670963884775768914436191414868700695072138590812040283620917635849245046764
-110,-0.00000024468340585297169494966930613003678193198351613296457507007032518020244623732239,-0.50912069465870098593314368515629699917247373259776548849376225737947793653302537,-110,613173.56770841926291892099896352544494213376943784175927619277756953428044506166,0.00038932732610339996766753537153497686827289982302580426616883246681225116931858509,613173.5673190919368155210312959900734071569011649419362503885114007018136328105,1574956409.6756178400914106951466733414604705140632408888312118829407665886609893,14814573229400241.672975069517177838605668796554701964737057261274603532572503991,1.1047253562294811130980665536918263078331330212275018009786888496115025267661539e-75,5.3093135544230115690450803014384585073113878216300990902071149808562610726107877e-82,57.02532484820907715137551409200303361030737742965133857924933951289368550173762,8.3027471547280268058155047741678759626024477017754521740673860876002431142425303e-76,1.562314108438796421378943517309048111115537829126526636446046730849434852895226e-75,2.209446494131381489304842473383290920325297498972711719513112043530472632292589e-75,-110,-0.00000024468340585297169494966930613003678193198351613296457507007032518020244623732239,-0.00000024468340585297169494966930613003678193198351613296457507007032518020244623732239,-0.00000024468340585297169494966930613003678193198351613296457507007032518020244623679146,-0.50912069465870098593314368515629699917247373259776548849376225737947793653302537,-0.50912069465870098593314368515629699917247373259776548849376225737947793653302537,-0.50912069465870098593314368515629699917247373259776548849376225737947793653192064
-100,-0.00000016325163577479420902820949081603877928515625647701094856996702272904127089407485,-0.33968297081729964271221158731801388870847112997166466415880935794636511211552709,-100,544534.21838754399990366015391020325686822667325667126769012576012842062550076349,0.00039974244214131726184890440312165970720069782905889941346738503280114674167745512,544534.21798780155776234289206129885374656696605597343863122634666103559269961674,1362212667.4130835366462060628330795600101138961757313616644699696059567056223494,13155124441129371.679820052132654121591009003161579433772757001451708582823621893,1.6212329649195003371087678953319650001025771821836791704394637945925584806012136e-75,7.7916452848124873093017392510027109702557735720598815573542626567443774657512661e-82,50.459091190128211133897717071699386842374866686424399775639760143339562202563493,-1.8299889107338435741666943648604745958434687892607044212547159915853783114505819e-75,2.2927690441198811498434739020666755782386876402466733609844009649179077443141478e-75,3.2424656021078386174911486561235561342567889995908461598584508802862929987101686e-75,-100,-0.00000016325163577479420902820949081603877928515625647701094856996702272904127089407485,-0.00000016325163577479420902820949081603877928515625647701094856996702272904127089407485,-0.00000016325163577479420902820949081603877928515625647701094856996702272904127089485401,-0.33968297081729964271221158731801388870847112997166466415880935794636511211552709,-0.33968297081729964271221158731801388870847112997166466415880935794636511211552709,-0.33968297081729964271221158731801388870847112997166466415880935794636511211714832
-90,-0.00000010885741164668913719147718746438642360801546250515805523653667570329587885952618,-0.22650314533227036349887463680191649243358907532681685519401168555243147026384453,-90,483595.08510872773503814566795084460674447273186816217527200876431968200523221258,0.00041043617885343424356439259489894689685156913986969498894918077996234644947515053,483595.08469829155618471142438645201184552583501659303540231377537050122526986613,1178246728.7841561309101249385576035730937545627085290358551351062825418356025358,11681558178189218.942066136289625239841707978970822102536884279187808692243159695,2.4372033026047201268826372663298849793069312771635546022185026838411388919799894e-76,1.1713194404614727062581325304712840611847620841099454651435528006742918129934268e-82,44.650920209372926572163727331614949028406257134942420278243402695566029156787391,5.1668253122472305063863457391102184175164635098997818416095006879355847961579987e-76,3.4467449791015462443263239027064016369893272253211847136335618182618491187002897e-76,4.874435339315604583015269305321371619004312134611076924852351934638519145473485e-76,-90,-0.00000010885741164668913719147718746438642360801546250515805523653667570329587885952618,-0.00000010885741164668913719147718746438642360801546250515805523653667570329587885952618,-0.00000010885741164668913719147718746438642360801546250515805523653667570329587885964331,-0.22650314533227036349887463680191649243358907532681685519401168555243147026384453,-0.22650314533227036349887463680191649243358907532681685519401168555243147026384453,-0.22650314533227036349887463680191649243358907532681685519401168555243147026408825
-80,-0.000000072553192060026033667966854249655564509867706599464308167752350853563482578194488,-0.15096377873496885838279592251887243609286553713308460320239056404920304387442319,-80,429496.59529450122366820472113221322333240019422892462424596914926350890604035073,0.00042141598977937625268101672832273107172024177496118591525718737231215468145507608,429496.59487308523388882846845119649500966912250868284928478323400632153372819605,1019174890.6332562445319852662390121890952866824196586478310632536751618037906164,10373052880155927.035216653625964677728411872901543249999008358229287994878318074,2.5396866443603498507773358418257936515856317392519044562396961376489714396685791e-76,1.2205731213810115220197784810529985226246301535796103425466508699224958524540485e-82,39.513605170936776822875661345017898797914010218929072002936428374586430612838313,-1.1415091292939759321672170816055704405102315631910267014084315760906109884574288e-75,3.5916622848777002385592838807322611795325492690325572385362688847741816202520647e-76,5.0793783275920862864919235691155426992820104460129226758159594032871159614381157e-76,-80,-0.000000072553192060026033667966854249655564509867706599464308167752350853563482578194488,-0.000000072553192060026033667966854249655564509867706599464308167752350853563482578194488,-0.000000072553192060026033667966854249655564509867706599464308167752350853563482578072431,-0.15096377873496885838279592251887243609286553713308460320239056404920304387442319,-0.15096377873496885838279592251887243609286553713308460320239056404920304387442319,-0.15096377873496885838279592251887243609286553713308460320239056404920304387416922
-70,-0.000000048337676758891884130076934530040406570957373132656992319327004403002504791700132,-0.10057777103389905100032189597163304790283152573953941961888242149679822950519971,-70,381476.22104641459004680040377863928022021719812814485387144392551562639323710928,0.00043268952785263313303646038865122277624032346977607605457335879596180280283968902,381476.22061372506219416727074217889156899442188782138409536787094226759727530648,881639597.19482523569740487228031913558206001405014274470811741450644807965851806,9211119305782693.8374043530409094042238636367681954365023847396091532491200391389,9.4551958666282526861322017115588365740821151554680091247795761587503779486819768e-76,4.5441673232775734033908518733875544273193160871967768826621509963421625988098868e-82,34.970236644239778677159738548903087928545039692459168706050089144147564528294626,-8.5822867716926881481856848982528911833185188724791501501186857750834226343255547e-76,1.3371617616980594390836838578743922946844860167631724536725336212321733327591182e-75,1.8910323822548308944118930367984742556714524839180244012715640794845838468355184e-75,-70,-0.000000048337676758891884130076934530040406570957373132656992319327004403002504791700132,-0.000000048337676758891884130076934530040406570957373132656992319327004403002504791700132,-0.000000048337676758891884130076934530040406570957373132656992319327004403002504792154549,-0.10057777103389905100032189597163304790283152573953941961888242149679822950519971,-0.10057777103389905100032189597163304790283152573953941961888242149679822950519971,-0.10057777103389905100032189597163304790283152573953941961888242149679822950614523
-60,-0.00000003219298611262319625779145356220569821597790248344756500881120669700674723426028,-0.066984989830676646091806957460968236005003950369096671924621317341593063693648926,-60,338857.80323954102954032231210136743805104580529190971202156036580658506638083633,0.00044426465073465749567208147329613431302708440182045414141480321730505673692857859,338857.80279527637880566481642928596475491149226482531020110622439178184907577959,762738612.39958972811012826039362826206281895303036744121493103622951615817440917,8179339279153619.8628313827724043935973306016875028858685977230350043249364146607,9.7451353011114359587406544565474030893464102958769445958024773557891709640804453e-76,4.6835120591082925387459126346283667811157830109242460585546318807106973939556888e-82,30.953043837039489574997642195432216895590442757518962817345481662203070588605212,-1.0445538876586066867630927681161278419854325447461967251224347866009858991311709e-75,1.3781730858802249986362698952760748228619980194731145933406571301253456073488875e-75,1.9490310969852274349661273737463227568995240303178696043136778241171346169371564e-75,-60,-0.00000003219298611262319625779145356220569821597790248344756500881120669700674723426028,-0.00000003219298611262319625779145356220569821597790248344756500881120669700674723426028,-0.000000032192986112623196257791453562205698215977902483447565008811206697006747234728631,-0.066984989830676646091806957460968236005003950369096671924621317341593063693648926,-0.066984989830676646091806957460968236005003950369096671924621317341593063693648926,-0.066984989830676646091806957460968236005003950369096671924621317341593063694623439
