voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,1.6584427560931733e-10,0.0005176163408530504,-150,251528.10269889704,1.384327187140912e-08,251528.10269888319,18169700417311.371,66815100205094008.0,1.1895649396076458e-14,3.8113639193087864e-21,1.4443694722194801e-14,-0.32843297474714467,1.4774002488829006e-14,2.3837160544049052e-14,-150,1.6584427561069278e-10,1.6584427560931733e-10,1.658442756068814e-10,0.0005176163408573433,0.0005176163408530504,0.0005176163408454476
-140,1.8954957278495544e-10,0.0005916029113138435,-140,287480.40375147405,1.2112031884257553e-08,287480.40375146194,23735109558712.668,1.2729760627835347e+17,1.4780711377060385e-14,4.735738253836795e-21,-2.4069479943428807e-14,-0.37508319437263055,1.8148112607392462e-14,2.9561748014772515e-14,-140,1.895495727802197e-10,1.8954957278495544e-10,1.895495727822955e-10,0.0005916029112990628,0.0005916029113138435,0.0005916029113055415
-130,2.166430063887165e-10,0.0006761641897275796,-130,328571.56782794808,1.0597300820787733e-08,328571.56782793748,31005212873019.516,49018676831789728.0,1.8157892724135483e-14,5.817793892632724e-21,6.5997287754227284e-15,-0.42835836461965859,2.2820360747983953e-14,3.6312532841753509e-14,-130,2.166430063869777e-10,2.166430063887165e-10,2.166430063828987e-10,0.0006761641897221526,0.0006761641897275796,0.0006761641897094217
-120,2.476089085023974e-10,0.0007728118242896299,-120,375536.12104184204,9.2720020686398882e-09,375536.12104183278,40502161050200.187,2.1626012170763936e+17,1.6200365701712904e-14,5.190610042558533e-21,7.381247116603525e-15,-0.4891993742765367,1.9943623290406886e-14,3.2404742951464005e-14,-120,2.4760890850026084e-10,2.476089085023974e-10,2.4760890850545145e-10,0.0007728118242829615,0.0007728118242896299,0.0007728118242991619
-110,2.830008217465827e-10,0.0008832734761129297,-110,429213.57941857976,8.1124452173918708e-09,429213.57941857167,52908040414055.43,2.2991337061709482e+17,1.296282959445394e-14,4.153273855628752e-21,2.053599105679724e-14,-0.55868076184699456,1.6736268815745512e-14,2.594506640779537e-14,-110,2.830008217498548e-10,2.830008217465827e-10,2.8300082175073597e-10,0.0008832734761231425,0.0008832734761129297,0.0008832734761258926
-100,3.23451397421326e-10,0.0010095237123012672,-100,490563.4556848362,7.0979025800452807e-09,490563.4556848291,69113861475639.844,2.6027953290570465e+18,1.3452780556200139e-14,4.3102830756489735e-21,1.6717279758262996e-14,-0.63802968724550002,1.8770406220275743e-14,2.6944158709740762e-14,-100,3.2345139741714057e-10,3.23451397421326e-10,3.2345139742145085e-10,0.0010095237122882041,0.0010095237123012672,0.001009523712301657
-90,3.6968370658691837e-10,0.001153819308947935,-90,560682.41106186714,6.2102386747470137e-09,560682.41106186097,90283552762923.016,2.1526884198960259e+17,1.9367970768846554e-14,6.205457256584529e-21,-2.2759572004815709e-14,-0.72864760139666684,2.4514725355252208e-14,3.8737893101603582e-14,-90,3.696837065852162e-10,3.6968370658691837e-10,3.696837065807129e-10,0.0011538193089426223,0.001153819308947935,0.0011538193089285671
-80,4.225241666483151e-10,0.001318739596280634,-80,640823.85866012971,5.4335860435375973e-09,640823.85866012424,117937556068020.62,5.0792459569800666e+17,2.0031502498407683e-14,6.418094372798942e-21,-7.6712191399739678e-15,-0.83213499571551264,2.7757557767966676e-14,4.0063004996815366e-14,-80,4.225241666544657e-10,4.225241666483151e-10,4.225241666480476e-10,0.0013187395962998307,0.001318739596280634,0.0013187395962797992
-70,4.82917314759832e-10,0.0015072325679145817,-70,732420.3688961463,4.7540616132163838e-09,732420.36889614153,154062027059136.84,1.6024924320463493e+18,1.830480211850727e-14,5.8649173381541045e-21,-4.091635830767065e-16,-0.95031966809215207,2.4234842731402735e-14,3.6608953715711046e-14,-70,4.829173147539671e-10,4.82917314759832e-10,4.829173147548127e-10,0.001507232567896277,0.0015072325679145817,0.001507232567898916
-60,5.519426922963517e-10,0.0017226675789524086,-60,837109.27744020126,4.1595185281252791e-09,837109.27744019707,201251484223461.72,1.3689638682442826e+18,1.0627349694702914e-15,3.4048821964214e-22,-8.5681826735117065e-15,-1.0852890042794747,1.3170779463590201e-15,2.1324088328444901e-15,-60,5.519426922962203e-10,5.519426922963517e-10,5.519426922960112e-10,0.0017226675789519987,0.0017226675789524086,0.0017226675789513458
-50,6.308341423177659e-10,0.001968895575273926,-50,956761.9534503622,3.6393290187318406e-09,956761.95345035859,262895151421004.28,5.1746997743579616e+17,8.636320825150534e-15,2.767125944143016e-21,1.1009574818197766e-14,-1.2394268446144003,1.0683301639209303e-14,1.7264835394659173e-14,-50,6.30834142316033e-10,6.308341423177659e-10,6.308341423188002e-10,0.0019688955752685177,0.001968895575273926,0.001968895575277154
-40,7.210018650475532e-10,0.0022503179308600288,-40,1093517.2512778661,3.1841944246737452e-09,1093517.2512778628,343420377475822.19,5.0095536220370176e+17,1.1883289491310123e-14,3.807408962005017e-21,-2.55351295663786e-14,-1.415455587065136,1.569754374808861e-14,2.3762675854799298e-14,-40,7.210018650513606e-10,7.210018650475532e-10,7.210018650481182e-10,0.002250317930871912,0.0022503179308600288,0.002250317930861792
-30,8.240576256626588e-10,0.00257196512379107,-30,1249819.7436106503,2.7859789763269139e-09,1249819.7436106475,448610615597119.75,7.5638555811971789e+18,1.032550780988295e-14,3.308308859905834e-21,2.3054636061902755e-15,-1.6164842701319431,1.3118102141280952e-14,2.0652750343241877e-14,-30,8.240576256659672e-10,8.240576256626588e-10,8.240576256651033e-10,0.0025719651238013956,0.00257196512379107,0.0025719651237986994
-20,9.41843565022053e-10,0.0029395866573722006,-20,1428463.419492526,2.4375643636555973e-09,1428463.4194925237,586020800431406.87,2.5337581499069501e+18,5.898493499190138e-15,1.88990090453053e-21,-7.2533540475651093e-15,-1.846063484778653,7.2414361094615546e-15,1.1796553317511282e-14,-20,9.418435650231189e-10,9.41843565022053e-10,9.41843565023943e-10,0.002939586657375527,0.0029395866573722006,0.002939586657378099
-10,1.0764651283539508e-09,0.0033597538338138292,-10,1632641.628343012,2.1327224926863553e-09,1632641.6283430099,765519955803792.12,3.2067326399269699e+18,7.270659768687793e-15,2.3295474001024642e-21,-1.397671575747361e-14,-2.1082480852111383,9.1786464128813042e-15,1.4542186899113574e-14,-10,1.0764651283532965e-09,1.0764651283539508e-09,1.0764651283516213e-09,0.003359753833811787,0.0033597538338138292,0.0033597538338065586
0,1.2303287005229047e-09,0.003839977217612062,0,1866004.1627533799,1.8660041550611373e-09,1866004.162753378,1000000004122307.4,88158598167314576.0,2.0591601340713694e-14,6.597592565722949e-21,1.0377721169195033e-14,-2.4076688060770524,2.572994054909134e-14,4.1181034277082418e-14,0,1.2303287005207634e-09,1.2303287005229047e-09,1.230328700527361e-09,0.003839977217605379,0.003839977217612062,0.0038399772176259707
