voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-102.75931038978348,-320721942.5398985,-150,12391391507.803862,957.41630595484958,12391390550.387556,12942532.345368497,40954976075456168.0,3.5762786865234375e-07,1.1368683772161603e-13,5042063115.8138885,0.0,3.611361324108435e-07,5.6374119594693184e-07,-150,-102.7593103897835,-102.75931038978348,-102.75931038978338,-320721942.5398986,-320721942.5398985,-320721942.5398982
-140,-93.62567940344172,-292214979.41149104,-140,11378364750.782463,1358.0950635870322,11378363392.687399,8378179.8902424853,14168093567203352.0,1.6689300537109375e-06,5.258016244624741e-13,4739060148.88235,-2.86102294921875e-06,2.1933831955616275e-06,3.6948476918041706e-06,-140,-93.62567940344148,-93.62567940344172,-93.625679403442,-292214979.41149026,-292214979.41149104,-292214979.41149193
-130,-84.36887942661043,-263323593.7160126,-130,10448737643.601599,1926.457895345734,10448735717.143703,5423807.9476563921,67599819260658744.0,1.341104507446289e-06,4.263256414560601e-13,4511553436.1976223,-2.384185791015625e-06,1.9281961099908102e-06,2.8405920602381229e-06,-130,-84.36887942661004,-84.36887942661043,-84.36887942661046,-263323593.71601135,-263323593.7160126,-263323593.7160127
-120,-75.08218835933418,-234338914.97919536,-120,9595692282.081089,2732.6805921359423,9595689549.4004974,3511457.6909190905,2.4620054271241162e+17,7.748603820800781e-07,2.4158453015843406e-13,4364309288.1466455,1.430511474609375e-06,1.1593305497242435e-06,1.8381979316473007e-06,-120,-75.08218835933425,-75.08218835933418,-75.08218835933401,-234338914.97919556,-234338914.97919536,-234338914.9791948
-110,-65.89830847870338,-205675120.0958283,-110,8812972079.3587322,3876.3075158184429,8812968203.0512161,2273548.2268614499,45006280744449064.0,1.6987323760986328e-06,5.400124791776761e-13,4298962601.8037786,-2.384185791015625e-06,2.12994623936663e-06,3.4684198908507824e-06,-110,-65.89830847870321,-65.89830847870338,-65.89830847870375,-205675120.09582776,-205675120.0958283,-205675120.09582946
-100,-56.98033045287831,-177841231.1263368,-100,8094835879.826601,5498.5423471851773,8094830381.2842541,1472178.5099955669,25896697935410988.0,3.8743019104003906e-07,1.2789769243681803e-13,4309727678.3232365,0.0,5.8930737575022034e-07,9.2899426817893982e-07,-100,-56.980330452878235,-56.98033045287831,-56.980330452878185,-177841231.12633657,-177841231.1263368,-177841231.12633643
-90,-48.50476894611549,-151388167.74692726,-90,7436015850.9870548,7799.6825123935232,7436008051.3045425,953374.17121419881,13806480302391084.0,1.1324882507324219e-06,3.623767952376511e-13,4379057920.0175686,9.5367431640625e-07,1.5812909957198739e-06,2.716435119509697e-06,-90,-48.50476894611562,-48.50476894611549,-48.504768946115256,-151388167.74692765,-151388167.74692726,-151388167.74692652
-80,-40.63945134229773,-126839735.77496171,-80,6831678844.404727,11063.849917474967,6831667780.5548096,617477.54130452615,23201924716234840.0,2.1457672119140625e-06,6.821210263296962e-13,4475894576.421279,-9.5367431640625e-07,2.4954465141587927e-06,4.0172599256038666e-06,-80,-40.63945134229808,-40.63945134229773,-40.639451342298415,-126839735.7749628,-126839735.77496171,-126839735.77496386
-70,-33.52139798817359,-104623589.22650933,-70,6277390942.3578835,15694.071496103325,6277375248.2863874,399984.85695165175,47275743204096912.0,4.3213367462158203e-07,1.3500311979441904e-13,4559639320.7419138,-1.430511474609375e-06,7.4398648869684659e-07,1.1763186194002628e-06,-70,-33.521397988173646,-33.52139798817359,-33.521397988173725,-104623589.22650951,-104623589.22650933,-104623589.22650976
-60,-27.240326551319413,-85019745.79063487,-60,7006456034.2661438,22262.040967834768,7006433772.2251759,314726.58074744348,11837579994466272.0,2.9355287551879883e-06,9.414691248821327e-13,4590898340.416172,-4.291534423828125e-06,3.7000547197985269e-06,5.8137811720371246e-06,-60,-27.240326551319253,-27.240326551319413,-27.240326551320194,-85019745.79063438,-85019745.79063487,-85019745.79063731
-50,-21.831573180500495,-68138493.07272315,-50,8079759318.7878599,31578.705893917038,8079727740.0819664,255861.00158538329,1.175358827530937e+17,1.996755599975586e-06,6.394884621840902e-13,4544696623.3266544,1.9073486328125e-06,2.4140485210610247e-06,3.889668732881546e-06,-50,-21.8315731805008,-21.831573180500495,-21.83157318050016,-68138493.0727241,-68138493.07272315,-68138493.0727221
-40,-17.278968936836826,-53929366.21984029,-40,9334363325.0077744,44794.395418431443,9334318530.6123562,208382.39332876421,26645774076465784.0,1.1399388313293457e-06,3.659295089164516e-13,4417682260.6460247,1.430511474609375e-06,1.6185873295759934e-06,2.5107292458415031e-06,-40,-17.27896893683719,-17.278968936836826,-17.278968936837092,-53929366.21984143,-53929366.21984029,-53929366.219841115
-30,-13.525216772151696,-42213535.493607044,-30,10799965460.056549,63540.851472615526,10799901919.205076,169968.85011386819,69596986850817168.0,1.2740492820739746e-06,4.085620730620576e-13,4224641724.7017169,-1.430511474609375e-06,1.5886719432786017e-06,2.5539775379002094e-06,-30,-13.525216772151577,-13.525216772151696,-13.525216772151985,-42213535.49360667,-42213535.493607044,-42213535.493607946
-20,-10.48584437606553,-32727354.482102156,-20,12511181238.548712,90132.700043178018,12511091105.848669,138808.45944429978,19700988072154244.0,2.559274435043335e-06,8.206768598029157e-13,3988493943.8061953,0.0,3.3483433573367297e-06,5.2176183089613914e-06,-20,-10.48584437606489,-10.48584437606553,-10.48584437606471,-32727354.48210016,-32727354.482102156,-32727354.482099596
-10,-8.063044444842019,-25165556.94395137,-10,14508355113.123264,127853.23817347163,14508227259.885092,113476.63399372245,16187340155249718.0,5.2638351917266846e-06,1.6857626405908377e-12,3731279682.7719946,-3.814697265625e-06,6.4218698207612781e-06,1.0447867680341005e-05,-10,-8.063044444842705,-8.063044444842019,-8.063044444843705,-25165556.94395351,-25165556.94395137,-25165556.943956632
0,-6.156987910486535,-19216566.51213026,0,16838505252.069218,181359.82283468387,16838323892.246384,92845.840875231399,1.3589614974752342e+17,4.589557647705078e-06,1.4708234630234074e-12,3469762721.4642987,-2.86102294921875e-06,5.7663504693095467e-06,9.1745168901979923e-06,0,-6.15698791048699,-6.156987910486535,-6.156987910488006,-19216566.51213168,-19216566.51213026,-19216566.51213485
10,-4.673652527797722,-14586930.486260056,10,19556424370.812939,257258.91505384317,19556167111.897884,76018.45155383581,23111491069029056.0,2.7976930141448975e-06,8.970602038971265e-13,3214858583.5008225,-3.337860107421875e-06,3.3926214403649799e-06,5.4188421927392483e-06,10,-4.673652527797161,-4.673652527797722,-4.673652527798058,-14586930.486258307,-14586930.486260056,-14586930.486261105
20,-3.529295566268747,-11015279.545158386,20,22725962374.245522,364921.78002957109,22725597452.465492,62276.256496402995,55323112785261576.0,1.8067657947540283e-06,5.790923296444817e-13,2972815738.1089201,-1.9073486328125e-06,2.1332003704151474e-06,3.4190015867352486e-06,20,-3.5292955662681678,-3.529295566268747,-3.5292955662685714,-11015279.54515658,-11015279.545158386,-11015279.545157839
30,-2.6522612737146587,-8277969.019084454,30,26421520819.643635,517641.55777489481,26421003178.085861,51042.116736565193,70927162027193608.0,8.062459528446198e-06,2.5832669336978142e-12,2746710103.4521966,8.106231689453125e-06,1.1122224790101792e-05,1.6216683434322476e-05,30,-2.6522612737145175,-2.6522612737146587,-2.6522612737120754,-8277969.019084013,-8277969.019084454,-8277969.019076391
40,-1.982951992047203,-6188988.73922348,40,30729794164.769878,734274.56786467042,30729059890.202015,41850.549521461151,44700459492002576.0,9.354203939437866e-06,2.9971580772780726e-12,2537663678.5914736,-6.67572021484375e-06,1.1607761086768686e-05,1.8648657714948058e-05,40,-1.9829519920482392,-1.982951992047203,-1.9829519920502001,-6188988.739226715,-6188988.73922348,-6188988.739232834
50,-1.4726842387578007,-4596392.75517416,50,35751798538.536964,1041568.5002773892,35750756970.03669,34324.961372214682,6606429229234509.0,1.0849907994270325e-05,3.47633033470629e-12,2345681166.6080399,1.0967254638671875e-05,1.3482962609382837e-05,2.1629937691614032e-05,50,-1.472684238758979,-1.4726842387578007,-1.4726842387555026,-4596392.755177837,-4596392.75517416,-4596392.755166987
