voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.10872664687040035,-678693.1764694154,-150,31885611133.55439,236.08460305014023,31885610897.469788,135060104.39309523,2.0935853565349064e+18,6.332993507385254e-08,1.0144662887512368e-14,3982865105.2174301,2.1464074948753729e-08,1.1570547633373098e-07,1.8342421981287771e-07,-150,-0.10872664687039438,-0.10872664687040035,-0.1087266468703902,-678693.1764693782,-678693.1764694154,-678693.1764693521
-140,-0.10803006754464035,-674344.9909153581,-140,31035993430.282425,244.6406082012779,31035993185.641815,126863621.12355272,9.4180026497689894e+17,5.21540641784668e-08,8.354428260304303e-15,3233595410.111999,4.6216882653385418e-08,7.3634937614250936e-08,1.3421060884866165e-07,-140,-0.108030067544632,-0.10803006754464035,-0.10803006754463998,-674344.9909153059,-674344.9909153581,-674344.9909153557
-130,-0.1070870119696654,-668458.2519954145,-130,30347078657.677887,253.50669382018225,30347078404.171192,119709180.85186233,9.4226440731729562e+17,4.71482053399086e-08,7.549516567451064e-15,2609831178.2214446,4.4994521447815476e-08,8.6815512664413985e-08,1.4096326594881248e-07,-130,-0.1070870119696642,-0.1070870119696654,-0.10708701196967176,-668458.251995407,-668458.2519954145,-668458.2519954542
-120,-0.1058083011750511,-660476.2869853377,-120,29797560664.093506,262.69409761589992,29797560401.399406,113430643.98676451,7.3670205410191245e+17,1.1455267667770386e-07,1.8360313269738526e-14,2094884665.1601143,5.6345013532867514e-08,1.2675937562024502e-07,2.398128344793804e-07,-120,-0.10580830117505588,-0.1058083011750511,-0.10580830117503752,-660476.2869853675,-660476.2869853377,-660476.286985253
-110,-0.10407786242877788,-649674.5469961166,-110,29369042404.834309,272.21446456629246,29369042132.619843,107889352.79992095,5.8458281991290593e+19,2.1781306713819504e-07,3.4888758548845544e-14,1673314633.2032797,6.9849181765943649e-10,2.4845476416174698e-07,3.6997153074480593e-07,-110,-0.10407786242876595,-0.10407786242877788,-0.10407786242874299,-649674.5469960421,-649674.5469961166,-649674.5469958988
-100,-0.10174994780143887,-635143.244703114,-100,29045639853.210911,282.07986167797424,29045639571.13105,102969562.16736153,4.0859951000393632e+17,1.9115395843982697e-07,3.0628277691846506e-14,1331065445.6865342,9.8720127079706671e-08,3.5465644634089439e-07,6.5809081206680275e-07,-100,-0.10174994780144603,-0.10174994780143887,-0.1017499478014154,-635143.2447031587,-635143.244703114,-635143.2447029676
-90,-0.0986512851383176,-615800.7811380625,-90,28813639855.350243,292.30279328116887,28813639563.047451,98574630.546325728,3.4084387817536416e+17,4.3213367462158203e-07,6.922240558537851e-14,1055604004.8217348,1.1734632325810507e-07,6.2080648464249256e-07,9.8898203759745229e-07,-90,-0.09865128513824838,-0.0986512851383176,-0.0986512851382744,-615800.7811376303,-615800.7811380625,-615800.7811377927
-80,-0.09459301320995936,-590468.2472531796,-80,28661204582.293091,302.89621687887148,28661204279.396873,94623844.687220827,5.5485694884541126e+17,2.8312206268310547e-07,4.5352610555937645e-14,836030556.13311863,7.1711040492341023e-08,4.5624707761496483e-07,6.6798452280636411e-07,-80,-0.094593013209914,-0.09459301320995936,-0.09459301320992143,-590468.2472528964,-590468.2472531796,-590468.2472529428
-70,-0.08939827291691436,-558041.6536636353,-70,28578116233.408413,313.8735595704037,28578115919.534855,91049772.629854709,1.4113987191872634e+17,3.9814040064811707e-08,6.369904603786836e-15,663154311.75424457,2.8124697909104694e-07,1.098474289409472e-07,2.1039386410848238e-07,-70,-0.08939827291690959,-0.08939827291691436,-0.08939827291691596,-558041.6536636055,-558041.6536636353,-558041.6536636453
-60,-0.08294928072819,-517785.77233576775,-60,28555556509.398849,325.24873507017969,28555556184.150116,87796057.079937145,1.0820258787832718e+17,6.440677680075169e-07,1.0318135235110049e-13,529529403.08173221,3.6687930556682273e-07,1.2016955869817073e-06,1.8677283151191659e-06,-60,-0.08294928072808734,-0.08294928072819,-0.08294928072808681,-517785.772335127,-517785.77233576775,-517785.7723351237
-50,-0.07524946464757776,-469722.00154542923,-50,28585916119.716831,337.0361613432537,28585915782.680672,84815575.888913512,95402450053673712.0,2.519285771995783e-06,4.0359382502686003e-13,429421059.26469034,4.1698471069203206e-07,3.1196763228195605e-06,5.2167797548463568e-06,-50,-0.07524946464783319,-0.07524946464757776,-0.07524946464798135,-469722.00154702365,-469722.00154542923,-469722.0015479485
-40,-0.06648122531928491,-414988.9220929146,-40,28662630234.084881,349.25077888000214,28662629884.834103,82068908.553337753,27120902624339892.0,1.1377851478755474e-06,1.8227086506783508e-13,358595004.14257735,1.4724874258014455e-06,1.2087607499045168e-06,2.2760250431019813e-06,-40,-0.06648122531933744,-0.06648122531928491,-0.06648122531946718,-414988.9220932424,-414988.9220929146,-414988.92209405237
-30,-0.05702593378147072,-355967.1272251606,-30,28780036344.864475,361.90806963310354,28780035982.956406,79523057.814215645,1.1644399841667149e+17,2.175569534301758e-06,3.4852676300545227e-13,313742591.73155415,3.4478798842986389e-07,2.6420707875893639e-06,4.0361856008530594e-06,-30,-0.057025933781122196,-0.05702593378147072,-0.057025933781391064,-355967.12722298503,-355967.1272251606,-355967.12722466333
-20,-0.047416733701027246,-295984.60487532616,-20,28933251488.204453,375.02407664081801,28933251113.180374,77150383.909658909,29776321867086040.0,3.3664400689303875e-06,5.393047119994776e-13,291533867.21371037,1.3572078367897417e-06,3.6919667977145796e-06,6.1666423789574765e-06,-20,-0.04741673370118241,-0.047416733701027246,-0.04741673370064311,-295984.60487629473,-295984.60487532616,-295984.6048729283
-10,-0.03822687493926945,-238619.6937532425,-10,29118066187.554943,388.61542436144003,29118065798.939518,74927716.097220749,85506277960841360.0,3.7550926208496094e-06,6.015674069992372e-13,287910713.88324916,4.7622797579297883e-07,4.3488237929025463e-06,7.4545432653394528e-06,-10,-0.03822687493866788,-0.03822687493926945,-0.0382268749390042,-238619.6937494874,-238619.6937532425,-238619.69375158678
0,-0.02993863922192788,-186882.89152264595,0,29330852842.181065,402.69933974469723,29330852439.481724,72835611.950037464,16213113978138152.0,5.146401235833764e-06,8.244516180866412e-13,298368921.23624367,2.5328854670636459e-06,5.9506169223342625e-06,9.5469595180475153e-06,0,-0.02993863922119502,-0.02993863922192788,-0.029938639222019472,-186882.8915180713,-186882.89152264595,-186882.8915232177
10,-0.02285241080333862,-142649.25595092773,10,29568486593.460018,417.29367406680291,29568486176.166344,70857739.838937774,68970676984096240.0,1.430511474609375e-06,2.291673795173921e-13,318840067.95269454,6.0089449092680382e-07,1.7415342566100837e-06,2.8309659683145583e-06,10,-0.02285241080356779,-0.02285241080333862,-0.022852410803359886,-142649.25595235825,-142649.25595092773,-142649.25595106048
20,-0.017067220856147716,-106536.95915198326,20,29828276969.656853,432.41692555683954,29828276537.239925,68980364.104031906,23029880874024588.0,5.92983269598335e-06,9.499588615735632e-13,346110711.02586138,1.817236920589068e-06,6.448342359274679e-06,1.0442287020850927e-05,20,-0.017067220855837385,-0.017067220856147716,-0.017067220856787343,-106536.95915004611,-106536.95915198326,-106536.95915597594
30,-0.012520833341517162,-78157.51149511337,30,30107908841.298939,448.08826284314983,30107908393.210674,67191915.829846233,4.2004737652519744e+17,1.944601535797119e-06,3.1152511126286697e-13,377315094.49659789,1.0066118844515448e-07,2.223006619328643e-06,3.601213848014595e-06,30,-0.012520833341828687,-0.012520833341517162,-0.012520833341580287,-78157.51149705797,-78157.51149511337,-78157.51149550741
40,-0.009054582889343977,-56520.4924428463,40,30405391419.177036,464.32754924945601,30405390954.849487,65482634.9811133,48052492596605544.0,4.231202183291316e-06,6.778379940675094e-13,408051412.97411853,8.8936908095413134e-07,4.8069622182987424e-06,8.3110539890185464e-06,40,-0.009054582889675793,-0.009054582889343977,-0.009054582890021815,-56520.49244491756,-56520.4924428463,-56520.4924470775
50,-0.00647282217812848,-40404.63282227516,50,30719014199.683376,481.15536797150003,30719013718.528008,63844272.02629263,12031549444457074.0,8.177230483852327e-06,1.3099920453951697e-12,427100066.92223573,3.5914065641154215e-06,8.1776765511719678e-06,1.3344953913474455e-05,50,-0.006472822179104831,-0.00647282217812848,-0.006472822177794839,-40404.63282836974,-40404.63282227516,-40404.632820192506
60,-0.00458330446918745,-28609.890569210052,60,31047308911.362682,498.59304816611808,31047308412.769634,62269839.151504852,42555046457772496.0,4.723668098449707e-06,7.567314830314587e-13,415375866.91436464,1.0269490917760681e-06,5.9503352867918664e-06,9.9582221082528122e-06,60,-0.0045833044699441815,-0.00458330446918745,-0.004583304469295268,-28609.89057393372,-28609.890569210052,-28609.890569883075
70,-0.0032181731253878116,-20088.471444368362,70,31389016645.403072,516.66269198581574,31389016128.740379,60753402.814432003,77841620303332224.0,2.078711986541748e-06,3.3300966151283973e-13,378062502.85670763,5.6794588176147043e-07,2.3686653470289614e-06,4.0255104067909997e-06,70,-0.003218173125054802,-0.0032181731253878116,-0.0032181731252862687,-20088.47144228965,-20088.471444368362,-20088.471443734514
80,-0.0022410504653480527,-13989.07905960083,80,31743059464.096386,535.38720259311037,31743058928.709183,59289910.760569364,48068590066541616.0,3.0423616408370435e-06,4.873861730869677e-13,335286732.55338866,9.3060223728421237e-07,3.431580617719733e-06,5.2645782488980331e-06,80,-0.0022410504657371607,-0.0022410504653480527,-0.0022410504652497745,-13989.07906202972,-13989.07905960083,-13989.079058987358
