voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-102.75931038978378,-320721942.53989947,-150,12391391507.803862,957.41630595484958,12391390550.387556,12942532.345368497,40954976075456168.0,1.0132789611816406e-06,3.126388037344441e-13,8.9406967163085938e-07,-567826337.38936353,1.23890811594597e-06,1.905602402985096e-06,-150,-102.75931038978347,-102.75931038978378,-102.75931038978354,-320721942.53989846,-320721942.53989947,-320721942.5398987
-140,-93.62567940344204,-292214979.411492,-140,11378364750.782463,1358.0950635870322,11378363392.687399,8378179.8902424853,14168093567203352.0,1.7881393432617188e-06,5.826450433232822e-13,-5.9604644775390625e-07,-532050799.39428747,2.4184025770373244e-06,3.49775655195117e-06,-140,-93.62567940344145,-93.62567940344204,-93.62567940344148,-292214979.4114902,-292214979.411492,-292214979.41149026
-130,-84.36887942661009,-263323593.71601152,-130,10448737643.601599,1926.457895345734,10448735717.143703,5423807.9476563921,67599819260658744.0,2.384185791015625e-07,8.526512829121202e-14,-2.0861625671386719e-07,-498431530.61190629,2.8072579081834439e-07,4.3818727135658264e-07,-130,-84.36887942661004,-84.36887942661009,-84.36887942661001,-263323593.71601138,-263323593.71601152,-263323593.7160113
-120,-75.08218835933457,-234338914.97919655,-120,9595692282.081089,2732.6805921359423,9595689549.4004974,3511457.6909190905,2.4620054271241162e+17,1.1324882507324219e-06,3.552713678800501e-13,-5.0663948059082031e-07,-467028228.88370299,1.4595538382368137e-06,2.1946034394204617e-06,-120,-75.08218835933421,-75.08218835933457,-75.08218835933421,-234338914.97919542,-234338914.97919655,-234338914.97919545
-110,-65.89830847870323,-205675120.09582782,-110,8812972079.3587322,3876.3075158184429,8812968203.0512161,2273548.2268614499,45006280744449064.0,5.960464477539063e-08,1.4210854715202004e-14,-2.9802322387695313e-08,-437899148.27628183,2.642509400231012e-07,4.6036439016461372e-07,-110,-65.89830847870324,-65.89830847870323,-65.89830847870324,-205675120.09582788,-205675120.09582782,-205675120.09582785
-100,-56.98033045287839,-177841231.12633705,-100,8094835879.826601,5498.5423471851773,8094830381.2842541,1472178.5099955669,25896697935410988.0,4.76837158203125e-07,1.5631940186722204e-13,-6.8545341491699219e-07,-411078217.13059461,6.4292531383852328e-07,1.0115327313542366e-06,-100,-56.980330452878235,-56.98033045287839,-56.980330452878235,-177841231.12633657,-177841231.12633705,-177841231.12633657
-90,-48.50476894611595,-151388167.7469287,-90,7436015850.9870548,7799.6825123935232,7436008051.3045425,953374.17121419881,13806480302391084.0,1.1920928955078125e-06,3.836930773104541e-13,-1.4901161193847656e-07,-386555694.37919426,1.5457099187507069e-06,2.287677489221096e-06,-90,-48.504768946115576,-48.50476894611595,-48.50476894611557,-151388167.74692753,-151388167.7469287,-151388167.7469275
-80,-40.63945134229788,-126839735.77496219,-80,6831678844.404727,11063.849917474967,6831667780.5548096,617477.54130452615,23201924716234840.0,6.556510925292969e-07,2.1316282072803006e-13,-7.7486038208007813e-07,-364267004.45105159,6.8297514876892869e-07,1.0242220014333725e-06,-80,-40.639451342298095,-40.63945134229788,-40.639451342298074,-126839735.77496284,-126839735.77496219,-126839735.77496278
-70,-33.52139798817367,-104623589.22650957,-70,6277390942.3578835,15694.071496103325,6277375248.2863874,399984.85695165175,47275743204096912.0,7.450580596923828e-08,2.842170943040401e-14,-2.384185791015625e-07,-344092147.43741482,1.4938767956390235e-07,2.355664037168026e-07,-70,-33.52139798817365,-33.52139798817367,-33.52139798817364,-104623589.22650953,-104623589.22650957,-104623589.2265095
-60,-27.240326551319487,-85019745.79063511,-60,7006456034.2661438,22262.040967834768,7006433772.2251759,314726.58074744348,11837579994466272.0,6.854534149169922e-07,2.2026824808563106e-13,-7.3015689849853516e-07,-325864958.31815177,1.401829531793126e-06,2.0512961782515049e-06,-60,-27.24032655131929,-27.240326551319487,-27.240326551319267,-85019745.79063448,-85019745.79063511,-85019745.79063442
-50,-21.831573180500648,-68138493.07272363,-50,8079759318.7878599,31578.705893917038,8079727740.0819664,255861.00158538329,1.175358827530937e+17,4.172325134277344e-07,1.3500311979441904e-13,0.0,-309388887.52107573,5.5109006971804982e-07,7.3149567469954491e-07,-50,-21.831573180500783,-21.831573180500648,-21.831573180500783,-68138493.07272404,-68138493.07272363,-68138493.07272404
-40,-17.27896893683713,-53929366.21984124,-40,9334363325.0077744,44794.395418431443,9334318530.6123562,208382.39332876421,26645774076465784.0,5.21540641784668e-07,1.7053025658242404e-13,2.1354142711265888e-06,-294454898.88801998,7.6415347125370671e-07,1.2030359357595444e-06,-40,-17.278968936837302,-17.27896893683713,-17.278968936837146,-53929366.21984176,-53929366.21984124,-53929366.21984128
-30,-13.52521677215139,-42213535.49360609,-30,10799965460.056549,63540.851472615526,10799901919.205076,169968.85011386819,69596986850817168.0,1.043081283569336e-06,3.339550858072471e-13,4.7043471237305205e-07,-280857631.82742894,1.3550954736815167e-06,2.2408785298466682e-06,-30,-13.525216772151724,-13.52521677215139,-13.525216772151547,-42213535.49360713,-42213535.49360609,-42213535.493606575
