voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.014772494675188003,-92212.82568781526,-150,3005628627.257278,98588.113336956536,3005530039.1439409,30486.72426649019,9.7801537117518426e+17,3.4051481634378433e-09,5.447031714567174e-16,19075034.084530517,4.3890816243104718e-09,5.9783753149608761e-09,9.4760612689981372e-09,-150,-0.014772494675187459,-0.014772494675188003,-0.014772494675187804,-92212.82568781186,-92212.82568781526,-92212.82568781401
-140,-0.014041554253312554,-87650.15139396102,-140,2958130497.4326572,95674.394248823563,2958034823.0384083,30918.727217016389,1.2453954921827786e+18,5.486072041094303e-09,8.795048023202412e-16,16855124.400487188,3.4013914519719701e-09,5.8118456065263647e-09,1.0992201704418392e-08,-140,-0.014041554253311675,-0.014041554253312554,-0.014041554253312384,-87650.15139395553,-87650.15139396102,-87650.15139395995
-130,-0.013243427937131687,-82668.08949520404,-130,2911404808.8333201,92846.788573729922,2911311962.0447464,31357.086804584142,1.09808596453078e+18,1.488660927861929e-08,2.383510055992133e-15,14874427.908806214,3.8099254378901578e-09,1.1602844293956514e-08,1.9687480312668981e-08,-130,-0.013243427937132781,-0.013243427937131687,-0.013243427937130398,-82668.08949521088,-82668.08949520404,-82668.08949519599
-120,-0.012351761139438195,-77102.12945966414,-120,2865440939.6320095,90102.751275698844,2865350836.880734,31801.925014079265,2.1352987425799718e+18,5.4424162954092026e-09,8.72565908416334e-16,13117003.575327728,1.9370510286779295e-09,7.289290298350098e-09,1.1964183421753205e-08,-120,-0.01235176113943749,-0.012351761139438195,-0.012351761139437322,-77102.12945965974,-77102.12945966414,-77102.1294596587
-110,-0.011332599842209126,-70740.32360929542,-110,2820228581.638588,87439.812535934107,2820141141.8260522,32253.369487492804,4.9292571850461728e+17,1.2587406672537327e-08,2.0174834025610267e-15,11567455.632018909,8.3076972021147651e-09,2.182515968957477e-08,3.8093758814028433e-08,-110,-0.011332599842207448,-0.011332599842209126,-0.011332599842209466,-70740.32360928495,-70740.32360929542,-70740.32360929754
-100,-0.010142931695716308,-63314.18037276098,-100,2775757748.1577463,84855.575529816109,2775672892.5822163,32711.554082647344,8.4184460429255949e+17,3.7034624256193638e-09,5.93275428784068e-16,10210828.697902836,4.8253452859609453e-09,9.8412086563265616e-09,1.8038522675567492e-08,-100,-0.010142931695715715,-0.010142931695716308,-0.010142931695716109,-63314.18037275728,-63314.18037276098,-63314.18037275973
-90,-0.008729526653660034,-54491.42730124865,-90,2732018782.8579597,82347.714269598117,2731936435.1436901,33176.619498066524,1.6813248990301302e+18,4.067260306328535e-09,6.522560269672795e-16,9032566.4183810502,2.4029829565682728e-09,4.1238466582241689e-09,8.1453013223153903e-09,-90,-0.008729526653659381,-0.008729526653660034,-0.008729526653659987,-54491.427301244585,-54491.42730124865,-54491.42730124836
-80,-0.0070285394452955655,-43873.52962107095,-80,2689002369.7361827,79913.971510860254,2688922455.7646718,33648.713972008627,1.3922357423491269e+18,1.2078089639544487e-08,1.9350840374521283e-15,8018527.7738382844,2.8966809902306664e-09,1.3725288178415757e-08,2.4166427081695474e-08,-80,-0.0070285394452947875,-0.0070285394452955655,-0.00702853944529363,-43873.52962106609,-43873.52962107095,-43873.52962105887
-70,-0.00496649040840151,-31001.81278652628,-70,2646699544.2703075,77552.156720837054,2646621992.1135869,34127.994064659979,1.7407942696558746e+18,7.079506758600473e-09,1.1336417915508434e-15,7155049.5650173295,2.3238646051637268e-09,1.0875109968055036e-08,1.759653400768002e-08,-70,-0.004966490408401641,-0.00496649040840151,-0.0049664904084005075,-31001.8127865271,-31001.81278652628,-31001.812786520022
-60,-0.002463276659141679,-15376.258796140319,-60,2605101705.8596635,75260.144106790249,2605026445.7155566,34614.625533578022,2.9331929263849069e+17,4.133471520617604e-08,6.621873188672467e-15,6429039.7533788169,1.3924670917285156e-08,3.9379985015909513e-08,6.751260173132323e-08,-60,-0.0024632766591387778,-0.002463276659141679,-0.0024632766591453996,-15376.258796122209,-15376.258796140319,-15376.258796163544
-50,0.000562366427033164,3510.4021662494633,-50,2680026353.138937,73035.870702651664,2679953317.2682343,36694.658766375673,4.5577345945365382e+17,1.2470991350710392e-08,1.997859343239039e-15,5828084.9497701041,9.1218022769807964e-09,1.2694915320717534e-08,2.0483497564782738e-08,-50,0.0005623664270335206,0.000562366427033164,0.0005623664270315228,3510.40216625169,3510.4021662494633,3510.402166239219
-40,0.004185159087390525,26124.58856049017,-40,2853785049.575685,70877.334512214657,2853714172.2411728,40263.71856695426,1.2923388938386342e+18,7.916241884231567e-08,1.2681695971128448e-14,5340556.5236395216,3.3054937343782631e-09,1.1492162364383779e-07,1.9351435298631259e-07,-40,0.004185159087397403,0.004185159087390525,0.004185159087403207,26124.5885605331,26124.58856049017,26124.588560569333
-30,0.008464514136385812,52837.166893794085,-30,3045629364.0218115,68782.592707202246,3045560581.4291043,44279.071842880716,1.6305049231203756e+18,1.5810655895620584e-08,2.5326962749261384e-15,4955703.1580546908,2.7184354092539141e-09,3.3824378940730316e-08,6.2892112850931881e-08,-30,0.008464514136386452,0.008464514136385812,0.00846451413638392,52837.16689379808,52837.166893794085,52837.16689378227
-20,0.013436901883102197,83875.79202935204,-20,3257280818.6321311,66749.759878590616,3257214068.8722525,48798.390054986172,1.1241527146864498e+18,3.408058546483517e-08,5.459174778899012e-15,4663722.3587931003,4.1288922178657418e-09,3.9107914238036376e-08,6.8127988583910337e-08,-20,0.013436901883096737,0.013436901883102197,0.01343690188310078,83875.79202931796,83875.79202935204,83875.7920293432
-10,0.01911193054807472,119300.44037499826,-10,3490627167.85952,64777.006339613676,3490562390.8531804,53886.824432095818,1.6181748003313338e+17,4.895264282822609e-08,7.840950111415168e-15,4455808.260956049,3.0276628909535787e-08,6.9178449900634833e-08,1.197469430280762e-07,-10,0.019111930548070748,0.01911193054807472,0.01911193054807859,119300.44037497346,119300.44037499826,119300.44037502242
0,0.02547401248456131,159013.81076505187,0,3747738412.0306005,62862.556478921484,3747675549.4741216,59617.976454509277,1.0584915226553434e+17,7.529160939157009e-08,1.2063267051942717e-14,4324176.8418528968,4.9177478143541649e-08,8.1811141120803467e-08,1.5064799185893207e-07,0,0.025474012484556684,0.02547401248456131,0.025474012484549245,159013.810765023,159013.81076505187,159013.81076497657
10,0.032489712775600775,202807.19585268898,10,4030884354.1521201,61004.687162410184,4030823349.4649577,66074.994261028958,3.9039278738946688e+17,5.49189280718565e-08,8.798517470154366e-15,4262071.5721851187,1.4241761199941708e-08,7.8579298779298728e-08,1.2956371620020946e-07,10,0.032489712775609574,0.032489712775600775,0.03248971277560455,202807.1958527439,202807.19585268898,202807.19585271255
