voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.16422077954096953,-1025098.4990073005,-150,1184759357.6126599,10952.356166359352,1184748405.2564936,108173.92528300904,2.1737986185214505e+18,4.6566128730773926e-09,7.494005416219807e-16,1.9006838820193925e-08,-5059807.9377135467,7.7007411889255777e-09,1.3290673450683244e-08,-150,-0.16422077954096878,-0.16422077954096953,-0.16422077954096878,-1025098.4990072958,-1025098.4990073005,-1025098.4990072958
-140,-0.14823172935749132,-925291.693866987,-140,1093253549.5495441,11009.456751278618,1093242540.0927927,99301.316517963132,5.0263533568238336e+17,2.2118911147117615e-08,3.552713678800501e-15,3.4968339493231532e-08,-4810120.6432345808,2.6440429188735827e-08,4.2893134377663955e-08,-140,-0.1482317293574935,-0.14823172935749132,-0.14823172935748996,-925291.6938670008,-925291.693866987,-925291.6938669786
-130,-0.13343910261531916,-832953.1998459373,-130,1008816507.0004058,11066.855032579246,1008805440.1453732,91156.566525051036,3.1786845406270682e+17,1.3737007975578308e-08,2.192690473634684e-15,2.0382805566891982e-09,-4582364.1349278186,1.6209831330111745e-08,2.7435362426331267e-08,-130,-0.13343910261532135,-0.13343910261531916,-0.1334391026153192,-832953.199845951,-832953.1998459373,-832953.1998459375
-120,-0.11981492041988086,-747908.3671652988,-120,930902153.23124576,11124.552562314262,930891028.6786834,83679.963577572271,1.7722465482999635e+17,4.773028194904327e-09,7.632783294297951e-16,1.1243357921089278e-08,-4373551.0671079364,6.2019024732774955e-09,1.101534508052282e-08,-120,-0.11981492041988032,-0.11981492041988086,-0.1198149204198801,-747908.3671652954,-747908.3671652988,-747908.367165294
-110,-0.10732024375252201,-669914.1307897754,-110,859006597.39005029,11182.550900628383,858995414.83914971,76816.694600672912,84370545512196128.0,1.1990778148174286e-08,1.915134717478395e-15,1.9807374214181138e-08,-4181018.2962572165,1.3883222369816701e-08,2.0791958377230912e-08,-110,-0.1073202437525238,-0.10732024375252201,-0.10732024375252189,-669914.1307897866,-669914.1307897754,-669914.1307897746
-100,-0.09590724105324851,-598671.9166869445,-100,792664875.52966273,11240.851615800211,792653634.67804694,70516.443292916345,2.1622115513675043e+17,1.1059455573558807e-08,1.762479051592436e-15,1.3201763973356746e-09,-4002384.0177277918,1.1555631846829189e-08,1.9207618606742471e-08,-100,-0.09590724105324674,-0.09590724105324851,-0.09590724105324769,-598671.9166869335,-598671.9166869445,-598671.9166869394
-90,-0.08552124734490775,-533840.4952865653,-90,731447943.39582765,11299.456284284639,731436643.93954337,64733.021217412956,6.6334561711533875e+17,9.313225746154785e-09,1.4988010832439613e-15,-2.4547278510455926e-08,-3835511.2013381897,9.8404457095512549e-09,1.6454123397124931e-08,-90,-0.08552124734490925,-0.08552124734490775,-0.08552124734490854,-533840.4952865746,-533840.4952865653,-533840.4952865702
-80,-0.07610272620985015,-475048.22852590604,-80,674959901.5308311,11358.36649075547,674948543.16434038,59424.029157729528,66975955489954840.0,8.207280188798904e-09,1.3183898417423734e-15,-1.9741876036931718e-08,-3678477.0246983082,1.1048124166091298e-08,1.913576852530241e-08,-80,-0.07610272620985147,-0.07610272620985015,-0.07610272620985098,-475048.22852591425,-475048.22852590604,-475048.2285259113
-70,-0.06758906871940534,-421904.29912238044,-70,622835434.74570441,11417.583828148281,622824017.16187632,54550.546255697314,6.9309439841213402e+17,1.8044374883174896e-09,2.914335439641036e-16,2.4500469406232513e-08,-3529548.1514713634,3.7848134372053752e-09,5.9935700846835971e-09,-70,-0.06758906871940558,-0.06758906871940534,-0.06758906871940563,-421904.29912238196,-421904.29912238044,-421904.29912238225
-60,-0.05991618581016056,-374008.65050037805,-60,574737449.40041399,11477.10989770348,574725972.29051626,50076.844651929008,1.0375495513499013e+17,7.043126970529556e-09,1.1310397063368782e-15,-3.3905003631043813e-09,-3387161.8264942975,6.2698283046422798e-09,1.2253622116986662e-08,-60,-0.05991618581016169,-0.05991618581016056,-0.059916185810160595,-374008.6505003851,-374008.65050037805,-374008.6505003783
