voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-50,-0.05301987079227075,-330960.4918368961,-50,530354893.21081036,11536.946309009612,530343356.26450133,45970.127536836793,6.1968361319274688e+17,6.344635039567947e-09,1.0130785099704553e-15,3140908.3233338441,1.2165812795882078e-09,4.2524752140522922e-09,8.048118615988642e-09,-50,-0.05301987079227047,-0.05301987079227075,-0.05301987079227148,-330960.4918368943,-330960.4918368961,-330960.49183690065
-40,-0.04683692557075127,-292365.3281569992,-40,489400743.48162949,11597.094680046892,489389146.38694942,42200.288691585527,3.0951348124681421e+17,2.6775524020195007e-09,4.3021142204224816e-16,3082644.1696221512,2.2521797364094361e-09,2.1856096301342432e-09,3.6479832488112152e-09,-40,-0.04683692557075084,-0.04683692557075127,-0.04683692557075116,-292365.3281569965,-292365.3281569992,-292365.32815699856
-30,-0.04130605729638966,-257840.55740567832,-30,451610150.75415879,11657.556637230931,451598493.19752157,38739.691755976033,2.0586166973246339e+17,1.4901161193847656e-08,2.3869795029440866e-15,3024997.8172578174,3.1333577636735525e-09,1.4867237934736649e-08,2.5157532945740968e-08,-30,-0.04130605729638851,-0.04130605729638966,-0.0413060572963909,-257840.5574056711,-257840.55740567832,-257840.557405686
-20,-0.036368561561790254,-227019.73509232368,-20,416738725.8623457,11718.333815456739,416727007.52853024,35562.967604887497,45077854242888784.0,2.293381839990616e-08,3.670674875166924e-15,2967104.6666792394,1.3254955380183713e-08,1.9449392855375815e-08,3.3700416679494083e-08,-20,-0.036368561561791975,-0.036368561561790254,-0.036368561561788304,-227019.73509233445,-227019.73509232368,-227019.73509231152
-10,-0.031968814274386255,-199555.64465909023,-10,384560959.31864005,11779.427858142919,384549179.89078194,32646.82834767731,50179763783679440.0,2.130400389432907e-08,3.4139358007223564e-15,2907947.1932161315,1.104552054629482e-08,2.0782809758374356e-08,3.587047103792429e-08,-10,-0.031968814274388135,-0.031968814274386255,-0.03196881427438472,-199555.64465910196,-199555.64465909023,-199555.64465908066
0,-0.02805459751327682,-175122.3315435507,0,354868762.80672866,11840.840417276104,354856921.9663114,29969.896586813687,65240961932643608.0,1.0099029168486595e-08,1.6167622796103842e-15,2846295.1587761063,7.8959407894955914e-09,1.4766140660878503e-08,2.4936525733210146e-08,0,-0.028054597513276394,-0.02805459751327682,-0.02805459751327801,-175122.33154354803,-175122.3315435507,-175122.33154355813
10,-0.024577285622291115,-153416.2648083091,10,327470123.34805453,11902.573153455636,327458220.77490109,27512.548683893714,74583310638104224.0,1.2310920283198357e-08,1.970645868709653e-15,2780653.4826906724,6.4360003204006229e-09,9.3312965452653559e-09,1.5462319424841553e-08,10,-0.024577285622292187,-0.024577285622291115,-0.024577285622290217,-153416.26480831578,-153416.2648083091,-153416.26480830347
20,-0.021491917107137305,-134156.78593718668,20,302187861.43775815,11964.627735938464,302175896.81002223,25256.770883900434,1.5371505507595139e+17,5.238689482212067e-09,8.396061623727746e-16,2709233.7442319901,2.9199156987301262e-09,9.2390198617808814e-09,1.4845682017039508e-08,20,-0.021491917107138145,-0.021491917107137305,-0.021491917107137687,-134156.78593719192,-134156.78593718668,-134156.78593718907
30,-0.018757176124475368,-117085.9932863631,30,278858485.11810553,12027.005842684281,278846458.11226285,23186.027242826029,47444965667166656.0,9.42964106798172e-09,1.5092094240998222e-15,2629976.2294976697,8.885627611442495e-09,8.2854440202282026e-09,1.3578755897469819e-08,30,-0.01875717612447637,-0.018757176124475368,-0.01875717612447486,-117085.99328636937,-117085.9932863631,-117085.99328635994
40,-0.01633530491856346,-101968.1954966508,40,257331132.57796296,12089.709160400889,257319042.86880258,21285.13839032915,53454126781822624.0,1.461012288928032e-08,2.3418766925686896e-15,2540660.3030600185,7.4510521185046342e-09,1.3446958980787034e-08,2.4587279767729342e-08,40,-0.016335304918561604,-0.01633530491856346,-0.016335304918563946,-101968.19549663924,-101968.1954966508,-101968.19549665385
50,-0.014191965820537578,-88589.05006577764,50,237466596.43943194,12152.739384589824,237454443.70004734,19540.170238534811,69766057757566720.0,3.987224772572517e-09,6.38378239159465e-16,2439143.5835364694,5.4332443016572231e-09,4.2787604281461897e-09,6.8148438003845513e-09,50,-0.014191965820537965,-0.014191965820537578,-0.014191965820537326,-88589.05006578006,-88589.05006577764,-88589.05006577607
60,-0.012296068623970105,-76754.48579257245,60,219136423.42107913,12216.098219592188,219124207.32285953,17938.331821008771,69406415041957936.0,6.490154191851616e-09,1.0408340855860843e-15,2323750.726314554,5.2444639617738369e-09,1.0840230837809019e-08,2.0600054995156825e-08,60,-0.012296068623969683,-0.012296068623970105,-0.012296068623970724,-76754.48579256982,-76754.48579257245,-76754.4857925763
70,-0.010619576449359338,-66289.49094481485,70,202222083.55470824,12279.787378634739,202209803.7673296,16467.881512879354,1.9727117279364365e+17,1.2121745385229588e-08,1.941155569618047e-15,2193776.4084936003,1.7907161467036199e-09,7.2034874743220125e-09,1.304488250752911e-08,70,-0.010619576449357999,-0.010619576449359338,-0.01061957644935994,-66289.49094480649,-66289.49094481485,-66289.49094481861
80,-0.009137300696379627,-57036.833310734255,80,186614203.58246508,12343.808583876216,186601859.7738812,15118.04094452867,6.421453303525847e+17,2.7575879357755184e-09,4.423544863740858e-16,2049978.579126518,5.403086398027163e-10,4.9436052813320326e-09,7.4487616075202823e-09,80,-0.009137300696379663,-0.009137300696379627,-0.00913730069638007,-57036.83331073448,-57036.833310734255,-57036.83331073701
90,-0.0078266933808119,-48855.76392516792,90,174312112.32160139,12408.16356645391,174299704.15803495,14048.179763914693,1.8193610894135632e+17,5.660695023834705e-09,9.055256544598933e-16,1894861.5794611447,1.8973481896228394e-09,9.4090039740169911e-09,1.7065758584067225e-08,90,-0.007826693380811423,-0.0078266933808119,-0.007826693380812329,-48855.76392516494,-48855.76392516792,-48855.7639251706
100,-0.006667643038585721,-41620.74306233285,100,189181753.92082384,12472.854066530475,189169281.06675732,15167.479144045481,50997683906887592.0,1.3518729247152805e-08,2.1658022597570437e-15,1732560.9309817806,6.8242520092655475e-09,1.0602557197751556e-08,1.7718775779940188e-08,100,-0.006667643038584436,-0.006667643038585721,-0.006667643038586602,-41620.74306232482,-41620.74306233285,-41620.74306233834
