voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-40,-0.03964744025768474,-123743.57134108846,-40,132901705.80709332,54443.017711476496,132847262.78938185,2441.1157094820237,15200255409449616.0,6.868503987789154e-09,2.2065682614424986e-15,3777291.7475263248,1.4784745872020721e-08,9.1460176404052983e-09,1.3802491594105959e-08,-40,-0.039647440257685095,-0.03964744025768474,-0.03964744025768289,-123743.57134108956,-123743.57134108846,-123743.57134108269
-30,-0.030292858893100256,-94547.00029057509,-30,125467256.75111784,62224.860608192641,125405031.89050965,2016.3525562739242,11824396244007450.0,4.470348358154297e-08,1.4325346464616473e-14,3390259.2813200918,-5.0407834351062775e-08,6.071748221972367e-08,8.8941305875778198e-08,-30,-0.030292858893099173,-0.030292858893100256,-0.0302928588931135,-94547.00029057171,-94547.00029057509,-94547.00029061642
-20,-0.020607122908145828,-64316.86300919422,-20,120248782.00473881,71119.005530305265,120177662.9992085,1690.8107911252828,2.2107113460106909e+17,3.899913281202316e-08,1.2493478473984965e-14,3127728.2957636146,4.8195943236351013e-08,5.0661938520778813e-08,7.7779986895620823e-08,-20,-0.020607122908148152,-0.020607122908145828,-0.02060712290813566,-64316.86300920148,-64316.86300919422,-64316.86300916248
-10,-0.010467430960751057,-32669.88439685099,-10,117154114.0473401,81284.439984003038,117072829.60735609,1441.2858607427977,37755599066425968.0,7.450580596923828e-09,2.3869795029440866e-15,3054505.6179617103,2.3283064365386963e-10,9.2467774834067505e-09,1.4551915228366852e-08,-10,-0.010467430960749289,-0.010467430960751057,-0.010467430960751676,-32669.884396845475,-32669.88439685099,-32669.884396852925
0,-1.6318517737090587e-17,-5.093170329928398e-11,0,116128595.55343381,92902.876442747045,116035692.67699106,1250.0,2.1276162423827306e+17,5.9371814131736755e-09,1.9022729247808457e-15,3286773.4776490866,0.0,7.4796313438438412e-09,1.2114469427615404e-08,0,1.1562835425138473e-15,-1.6318517737090587e-17,-7.459893822669982e-16,3.6088749766349792e-09,-5.093170329928398e-11,-2.3283064365386963e-09
10,0.010467430960751015,32669.88439685086,10,117154114.04734012,81284.439984003053,117072829.60735612,1441.2858607427977,48243265473769944.0,3.3760443329811096e-09,1.0824674490095276e-15,3980679.6293865666,-3.7252902984619141e-09,4.224775876197673e-09,6.6429493017494678e-09,10,0.010467430960750184,0.010467430960751015,0.010467430960751267,32669.88439684827,32669.88439685086,32669.884396851645
20,0.02060712290814568,64316.86300919375,20,120248782.00473882,71119.005530305265,120177662.99920851,1690.810791125283,85972107900418512.0,1.8189894035458565e-09,5.828670879282072e-16,5310882.5587918395,-9.3132257461547852e-10,2.1212005929129021e-09,3.4997356124222279e-09,20,0.020607122908145505,0.02060712290814568,0.020607122908145096,64316.863009193214,64316.86300919375,64316.86300919193
30,0.030292858893100537,94547.00029057596,30,125467256.75111784,62224.860608192655,125405031.89050965,2016.3525562739237,78829308293383648.0,1.6880221664905548e-09,5.412337245047638e-16,7496786.1984571991,3.7252902984619141e-09,1.8924764355806378e-09,3.2159732654690742e-09,30,0.030292858893099996,0.030292858893100537,0.030292858893100294,94547.00029057427,94547.00029057596,94547.0002905752
40,0.039647440257684706,123743.57134108835,40,132901705.80709335,54443.017711476503,132847262.78938188,2441.1157094820237,3.686061936791577e+17,2.0372681319713593e-09,6.522560269672795e-16,10867442.926973395,0.0,2.7209455001957341e-09,4.270987119525671e-09,40,0.039647440257684456,0.039647440257684706,0.03964744025768511,123743.57134108758,123743.57134108835,123743.57134108961
50,0.04895716313259454,152800.13462108158,50,142683434.73031151,47634.37231616542,142635800.35799536,2995.3881575949686,2.1965410257391469e+17,1.4551915228366852e-09,4.649058915617843e-16,15925785.675896257,-3.7252902984619141e-09,2.1473938400795542e-09,3.092281986027956e-09,50,0.048957163132595,0.04895716313259454,0.04895716313259457,152800.13462108304,152800.13462108158,152800.1346210817
