voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.14029053632601662,-875721.2005369328,-150,9320730897.0559654,89438.801397448799,9320641458.2545681,104213.50411032941,3.8126926701152698e+20,3.725290298461914e-09,6.106226635438361e-16,1232913972.7464402,3.6379788065748685e-11,4.4897751123754238e-09,7.6108790381113067e-09,-150,-0.14029053632601723,-0.14029053632601662,-0.14029053632601698,-875721.2005369365,-875721.2005369328,-875721.200536935
-140,-0.1364562169558725,-851786.6226958334,-140,9005903283.0446224,87422.667984635787,9005815860.3766384,103015.65361317247,1.8681771942009669e+18,8.149072527885437e-09,1.3322676295501878e-15,1131161962.4419589,7.2359398441966705e-09,1.0140260266818724e-08,1.4145825844025239e-08,-140,-0.1364562169558719,-0.1364562169558725,-0.13645621695587323,-851786.6226958297,-851786.6226958334,-851786.6226958379
-130,-0.1325112044383091,-827161.0763939396,-130,8701782972.2404308,85451.982340294067,8701697520.258091,101832.42955777736,1.9385276798165688e+18,8.847564458847046e-09,1.4155343563970746e-15,1036384845.3509934,6.8102963177407548e-09,1.227377642309987e-08,1.8443870430928655e-08,-130,-0.1325112044383091,-0.1325112044383091,-0.1325112044383077,-827161.0763939396,-827161.0763939396,-827161.0763939307
-120,-0.12839893129961652,-801491.4563022256,-120,8408018821.9063444,83525.719978818714,8407935296.1863651,100663.82934548226,1.4076877330368172e+18,3.4226104617118835e-08,5.495603971894525e-15,947929738.41663492,9.1822584695977893e-09,3.4427069924062342e-08,5.4944848670857027e-08,-120,-0.1283989312996219,-0.12839893129961652,-0.12839893129962202,-801491.4563022591,-801491.4563022256,-801491.4563022598
-110,-0.12404754787609522,-774329.262647286,-110,8124273510.0847483,81642.879508604587,8124191867.2052393,99509.884499217194,5.2548038856321444e+18,3.3527612686157227e-08,5.370703881624195e-15,865191574.12687874,2.4156178938156252e-09,3.9965267083623218e-08,6.8707322498084977e-08,-110,-0.12404754787608985,-0.12404754787609522,-0.12404754787609261,-774329.2626472525,-774329.262647286,-774329.2626472698
-100,-0.11936710124138743,-745112.9915192723,-100,7850223415.2059202,79802.482111460355,7850143612.7238083,98370.66727124466,8.1566160452963354e+17,1.8044374883174896e-08,2.886579864025407e-15,787624188.06626701,1.5337717926719627e-08,2.9909581950390081e-08,3.2933257898548618e-08,-100,-0.11936710124138981,-0.11936710124138743,-0.11936710124139031,-745112.9915192872,-745112.9915192723,-745112.9915192904
-90,-0.11424753696974684,-713155.6614840627,-90,7585558561.6005259,78003.571033757587,7585480558.0294924,97246.29861263308,1.4959015401611894e+17,5.168840289115906e-08,8.28503932126523e-15,714761154.37559533,8.2771280536946524e-08,5.8022641502694795e-08,9.4948518380988389e-08,-90,-0.11424753696973967,-0.11424753696974684,-0.11424753696974796,-713155.661484018,-713155.6614840627,-713155.6614840697
-80,-0.10855890651759087,-677646.1080998182,-80,7329982639.7071323,76245.211089050441,7329906394.4960432,96136.957784090773,3.9176823182794778e+18,1.4901161193847656e-08,2.3869795029440866e-15,646249758.93855274,3.1432119511995762e-09,6.9439486047870828e-08,1.1362590157659724e-07,-80,-0.10855890651759326,-0.10855890651759087,-0.10855890651759266,-677646.1080998331,-677646.1080998182,-677646.1080998294
-70,-0.10215599031249249,-637677.8421503901,-70,7083213111.4323111,74526.488171907229,7083138584.9441395,95042.893945220523,3.7378143422874912e+17,6.449408829212189e-08,1.033895191682177e-14,581900500.83007371,3.2945472640067501e-08,5.2461485410301021e-08,8.9678906078916043e-08,-70,-0.10215599031249846,-0.10215599031249249,-0.10215599031250283,-637677.8421504274,-637677.8421503901,-637677.8421504546
-60,-0.09489034142325181,-592324.2286095619,-60,6844981413.0810404,72846.508782701305,6844908566.572258,93964.440128481525,1.970957097377003e+18,1.341104507446289e-07,2.148281552649678e-14,521751935.42061198,6.2863849860297784e-09,1.5255419217975078e-07,2.3438406060449779e-07,-60,-0.09489034142325778,-0.09489034142325181,-0.0948903414232733,-592324.2286095992,-592324.2286095619,-592324.228609696
