"{'distance': [0.202, 0.612, 0.698, 0.918, 0.975], 'solute_1': [7.05, -5.63, 1.37, -5.18, 13.2]}","{'solute_1i': '22.0 mM', 'solute_1e': '72.0 mM'}"
-70,7083213111.4323102529344472501660545087638539300035816516969404723607056659991504,74526.488171907226112948310168190298491601119204057790088877875480406895666390918,7083138584.944138345708334301855886318465362328884377593906851594485225259103484,95042.893945220523380418205845994441957281204760925866348143035886513537618878447,14166426222.864620505868894500332109017527707860007163303393880944721411331998301,4.9523244962333583259815496122042611300607592489823411974279925179334772836054622e-73,7.9330039522809687263223019735806893033017459402323019314335166763938785789547441e-80,561693843.06060075360038239893383132822614485063545508287707771666056070564739793,2.6963711897185980350226438424113339688574899827518946796318045751051975389328432e-73,6.7659616463318274761574069728255496618311576954269504480638324631322366723943279e-73,1.14311941702209352087129165343430118032563392804447751407116547614195088349815e-72
-60,6844981413.0810397243955223229802808097683377503666252426948651673940116439921748,72846.508782701300683626453585576158277797287970456028898093287906816927777405627,6844908566.5722570230948386965266952336100599530786547866659670741061048270643974,93964.44012848152196704186678666919103225678744675440571092151566274349690860259,13689962826.16207944879104464596056161953667550073325048538973033478802328798435,4.9523244962333583259815496122042611300607592489823411974279925179334772836054622e-73,7.9330039522809687263223019735806893033017459402323019314335166763938785789547441e-80,499577726.94541392221838042695263342640069433573596174881877367243095908702066748,5.4159389315312437384872219067491544608669242392927918005712154226869944877286267e-73,6.4615988744524109641965811751201939738321861662012544296632944459445807507549076e-73,1.1011696851042411392083130415351898130508633883134022667444194694618792303386853e-72
-50,6615033270.5814485255619429962787193747495851194255914214660119619608496235160239,71204.399563114083600086135369648551372926926141769098082650004656066493441654561,6614962066.1818854114783429101433497261982121924994496523679293119561935570225822,92902.030087593422257508881461819046750288469741749499855090468115380111172794105,13230066541.162897051123885992557438749499170238851182842932023923921699247032048,6.5883602673104499158147401090931688248129743580211503430068829033222153147965524e-73,1.0555375690659561378379009768834106531469598834096468184515360228889529471333472e-79,442844558.11714438583573163918479770346644590774782898532738863337023645733232683,-7.4778413323108042147896456681992506481822746092414445189892020300988943805750635e-73,5.8718925086711116743123216173543737699472663336294213227632389704868539955899314e-73,7.262011293735483158595870337918515052053809372740303370457074751227110793172011e-73
-40,6661598429.692899446463393463683121375895637143377145886924316558540767934713389,69599.306842108794523116572226586037421850144887907290136220732636709872706341976,6661528830.3860573376688703471108947898582152932322579796341803378081312248406826,95713.574343566827182208311684976763124908843361603203628868418584722474599322002,13323196859.385798892926786927366242751791274286754291773848633117081535869426778,2.0704695940725625322686255409952189947776343913714118443711227647520988732573729e-72,3.3168390278889033694606701108808297303007465999276916879432161917746498975463606e-79,392233195.74189711237705565573295116713435344390096819274558289620207287395415937,-1.1606444353657817309286685352291898959855160961756848153820627142996644460166254e-72,1.7575460820481075793289530604546837761645375236073862841087305725449874209100216e-72,3.0314417742870673852295798645086884131765463774696903441176084604286970832399648e-72
-30,7185109197.2176188391046142301525704026963911281741818317024321156967234331456931,68030.396192138886226622850593722009314780916224903404158206155363674438378528501,7185041166.8214267002183876073019766806870763472579569282982739095413597587073146,105616.1598254498992290105283978154598850261014159328141899653561313658714651943,14370218394.435237678209228460305140805392782256348363663404864231393446866291386,1.4757484826945386975860198063153322787123021422748717630728504489824089673243955e-72,2.3654056635123486484632113027537105148549225851689338815486980787586398752863398e-79,348849951.56653274715469366292516036136760351819169819965941463551990644108776987,-1.6626182544465733515899823664370353149302842845508941489768596399562582715907418e-72,1.6511097925004508586521758809188303466831065190474926595963508014117148391133138e-72,2.8350045137617863643131092212637247443708606351280645306255424117338210886378916e-72
-20,7763706156.6338277085523297880835781391433687980881540109997170704310951410293553,66496.851995360430251996204542026195783232979991479101890373521092355411636382537,7763639659.781832348122077791879036112947585565108162531897826696910002785617719,116752.98790348017285417314902417507565616498134964576065109060651645146588780101,15527412313.267655417104659576167156278286737596176308021999434140862190282058711,1.1319598848533390459386399113609739725853163997673922736978268612419376648241056e-72,1.8132580462356499945879547368184432693261133577673832986133752403186008180467986e-79,314231140.90315799878182662164895571501431057552916460660712484020057683232554938,1.4822707191758586144639365577607979628019731334729541289554250093330198489261884e-74,1.2307600925643505573740429626254707579559543430668615594893828073009237295491693e-72,1.7555178773674890246740240257720767612550055912641651679130963592438385102344169e-72
-10,8401918718.8079760268305355343336092257375468018657380895553582206147578824164638,64997.877019622974882640705932961766952761829707232024236990169777615896644567428,8401853720.9309564038556528936276762639705940400360308575311212304449802665198193,129264.50992039973544744655533628467814752481311331805945691843516375492746680446,16803837437.615952053661071068667218451475093603731476179110716441229515764832928,2.4800312516293614741829478917366651440382395926544380527744868781213741709305479e-72,3.9730908498550034401763688455723884135306916959801312829355569400876318796592281e-79,290308615.71974281350978669381253320392454005912117172957345104959190918117497014,-3.1914804953841769104311913341827938472529264925061764690595351979977643230777879e-72,2.5042024880889308910757853239053794353948550797588249706818897075354596173407183e-72,4.2140290254308741929251133735957117517863374794558669293806704520657429843692237e-72
0,9104734696.4192734423565545118150213271851967749755056011744558380373399254764432,63532.692004018427395752324454918816042083688488011783983560387018101112465886422,9104671163.7272694239291587594905664083691546912870175893904722776503218243639773,143307.86889753390547266314173761780767197612748878164275064055117632776868996008,18209469392.838546884713109023630042654370393549951011202348911676074679850952886,3.5042117529151218511967661318498901299760283078736655347872179200556078100511864e-72,5.613720404770253616965615682301285121605554436111230270416408810870086834941397e-79,279116720.65137122485408596613966536596493812702368669414129626335521005213242116,4.7967584596774570524558224303296899129484139829912282975219114976391193786914119e-72,2.8221849417842275471923816659709401272807956245101713926137767768121332145266484e-72,3.4551883665896319167187542525825532932436423707969057033286810152077716589093112e-72
10,9877639230.7888082659819471747448197046709034699625506237023098584043430840822045,62100.535253772515933869887430358931025424773483424815968438332155310486912446729,9877577130.2535544934660133048573893457398780451890671988863414200721877735952921,159058.84209248834533620449825226716272052353306037480452285444824602206133810216,19755278461.577616531963894349489639409341806939925101247404619716808686168164409,1.4405129149897533635144434907151066484621488607879717350219537388241211127674928e-72,2.3077530185103067245800550384108275984065087338591061058842103122150797111950989e-79,282191038.7875396265926927220363061884023490486932581141978803760902334246525831,1.0308251793344270990614349462458660918179733281855382632486079142076674123811881e-72,1.9144854673820342634952477520343213311650213418189723009283194842793034530696533e-72,3.1621167786003946183968525493366014366172193748173017297160534109183002875739235e-72
20,10726657551.063033520920471262352520183388025235393421298845741329101995789583078,60700.662244268224552432043885858651063254103512163000244571091036395621995603061,10726596850.400789252695918830308634324736961981289909135845496758010959393961083,176714.01191468744734583695642051891596414548987981746767022110013538833517125682,21453315102.126067041840942524705040366776050470786842597691482658203991579166157,1.5376525388974556766607891764678855428380616328871510280407003554565774333694638e-72,2.4632504381729569421391965056670603787702306642490415922478573168354248394869029e-79,300036414.19464625362144564095110397201361562418961488387968582935109241034383572,1.2378245772335077923406643848709198772464452948024167920530496161646706146537864e-72,1.5921304724467475250577062082667201845662512809663345054717777274526909337457868e-72,2.7305571437397281449339980445779390747756436397078860799433666714502984099637752e-72
30,11658401898.757046033409098520219369353717943184056760904574372394628017453471031,59332.345233995349514946169652908138989099216789733512635522514913882670302710694,11658342566.411812038059583574049716445578954084839971171061736872113103570800728,196493.19191376226431368763598071380549487059365512302578884616631604414664988764,23316803797.514092066818197040438738707435886368113521809148744789256034906942061,4.7721394754998678333174887669387935934089950173787426226108579687318797842242813e-72,7.644967219804695700178918765761907475374295452384737376515474045616070316286041e-79,332228520.61980029954408836852946066362958333983671332288495967500697888575167764,7.9219290294023971637793036021676017256497764992626337144796011650489837792238729e-72,4.8455377054608377903495329027060701740915819143521034899767027993722145965481032e-72,6.3373497927784914417100191938326925194331021277405314931549990954035506681616357e-72
40,12680122982.811245277540108925762099780318979747044280751264431639645080607652086,57994.872886224965021824401759300215597427898723380119850564104173037544732377786,12680064987.938359052575087101360340480103382319145557371144581075540907570107353,218642.13768839983735701750154064825919042786486946815235718334686866724782536607,25360245965.622490555080217851524199560637959494088561502528863279290161215304172,5.0938194818400257067238796011243828766339237989532652316402208755887194917084754e-72,8.1603200954318768833473181015611990881554919825396228754820684416227729402287795e-79,378091895.24194930413938213262398576060975921969135052608189935412455801826949183,-1.3331551622802575477833888106427514100759516954649357015693139152415290394378336e-72,5.1105309861858846028048399105409242737126022798679843226261810186634261952221993e-72,7.9623838783016645116265116995075212141839609941272924273588940634798562872390146e-72
50,13799766365.302728960572903130400362963965005607967222284775452719168245722341262,56687.54989921211619389626277000287015539369803631504534150668832331144218425071,13799709677.752829748456709234137592961094850214269185969730111212479922410899078,243435.57606278778170975966267978808530165798780323589623844757707378844620410738,27599532730.605457921145806260800725927930011215934444569550905438336491444682524,3.0153355233483355298428955256004851110542937592436565181437961140163041652577677e-72,4.8306327637996613137069731660553840221890988671771695689621949761612724918277995e-79,437354086.05471744908540862838679884283393836138606790432699936587116953346310136,4.6138051054345755489385698546195671573918423160171013785197216058750131597803123e-72,3.1900669187297995477391979921959534034012157454457020767820030758255777627375142e-72,4.68450995095527049416968359062516974087393793473583165684725571887455695743823e-72
60,15026034216.050479668776768317003067761675632218453436576208939383114753523499725,55409.6966447345065025583110804500107205365306896586056128415592642658014530062,15025978806.353834934270265758691987311664911681922746917603326541555489257698272,271180.58978722777939867711339998108738530501247525482401300290305204986747992396,30052068432.10095933755353663400613552335126443690687315241787876622950704699945,4.1801819380594742209150066648550030052064198883988221513557932380726438276683159e-72,6.696601799751463924416670773130177386553762031856395405325959031605414031329447e-79,510447797.83027227948585990609308658012050335568437150383452492434051925027761218,-6.4371319287584248764175696185959309014463321271963138510817090683470569100330737e-72,6.0603270596005865429586048186409104542850055864582196988273842552669326141055682e-72,1.0388448466016292352366272006024415616060004886774311243220289141985571530769609e-71
70,16368452915.855579679409162436611537284222718606399674657280640783752246444892686,54160.648814779251611954317856526024048097677146812988059361130767622885420272168,16368398755.206764900157550482293680758198670508722527844292581422621478822007265,302220.39938688822270173796247486266539540948454587399663866380201186755580914186,32736905831.711159358818324873223074568445437212799349314561281567504492889785371,3.010084732866838107510660623667902468115055231022079259061701702306441661441445e-72,4.8220672279707865135871899496387271317453345235539951565777567937033721245913866e-79,598549609.26182089087186097725627987786843567179152097609143927871073932710212433,4.6000292408705742909769760279236794521870424605823823410628042764175728806684762e-72,3.3324744523271127253871726916612608819437551774938833704938266843307508789858011e-72,5.0120860070397514011119782311889896595129885752783474684259534646180769145568299e-72
80,17837447033.345194459558903652499569853020778430684510308386148854748805105600942,52939.757076194048798146382008115530952521822570545569200817064035508739530334118,17837394093.588118265510105506117561737489825908861939762816948037684769596861412,336938.58866168349040763486172271935795017261103331362764431803949393994371514836,35674894066.690388919117807304999139706041556861369020616772297709497610211201884,9.9101761403419770965233464896007145158470327381979216149424002060878624659649483e-73,1.5875891215133716068167430735334444249423219969260574338695231255623796043182272e-79,703529635.1433708545970824419450042986936038246000360464798229748191859865588255,-1.520353521197379636730695670458004262609099206998888415212926178585660192630012e-72,2.2551805983030282539815389616644994024271288928272742678729605146212522700598022e-72,3.9004428020692975016851891752637774459868855583975601713045104109495173127322708e-72
90,19444420249.691902651582246934097995393834002819673303348676652161062155587779056,51746.386733123199124582146092941224193254869964098492279259506751137924855133161,19444368503.305169528383122351951902452609809564803339250184372901555404449854201,375763.82579086246858849205724909832916888629364523266019397585169908957091814903,38888840499.383805303164493868195990787668005639346606697353304322124311175558112,6.933254294726701656374169457085965582085062948575277676399189525106868197047647e-72,1.1107523307936260032254266334769373776998408061498018767450683067329568528573013e-78,827909084.11404482533477353290986048940631430645386103061546473538561449477270169,-5.0084963349592961802602993423106761455928865356687065472288299096449606531828707e-72,4.4411081823147838893254045517192424689779293058615083857388516896895346958103686e-72,7.5275242148981031122100910447173552040555874512686814878148393424263311213007808e-72
100,21201843859.239387384722345521115647469398643285763151623672998517261973162815406,50579.917397053030258966489338151275168753997494832472364763644928759221888124432,21201793279.321990331692086554626309318123474531765656791200633753617044403593518,419175.13808503538269622576163288752112615592174408563643763985853956796778650419,42403687718.478774769444691042231294938797286571526303247345997034523946325630813,4.0519521073534319071172701123961426723744895149876722453509612889475805765749602e-72,6.4913583835441946753926344720695142039974087211934085239603825827103398471646295e-79,974856100.40555323470043566877247619718331651744613802221391586492027992420686205,-3.131416810969940724514453701473375839040129519694092935514079400514582809114772e-72,2.4197527537068162156907842541988952552092882289076185839714754698618176161090917e-72,3.9156074342484320890919612231638590007325006066187916911405879542670441622959165e-72
"{'distance': [0.202, 0.612, 0.698, 0.918, 0.975], 'solute_1': [7.05, -5.63, 1.37, -5.18, 13.2]}","{'solute_1i': '22.0 mM', 'solute_1e': '72.0 mM'}"
voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.14029053632601699432403772355138803054227987184294498657760682526677676039699466,-0.14029053632601699432403772355138803054227987184294498657760682526677676039699467,-0.14029053632601699432403772355138803054227987184294498657760682526677676039699467,-875721.20053693508997636763250078230458799290871130532674209211988542025024830471,-875721.20053693508997636763250078230458799290871130532674209211988542025024830473,-875721.20053693508997636763250078230458799290871130532674209211988542025024830473
-140,-0.13645621695587322125425560845376105836551720346269928689051738733469241188286547,-0.13645621695587322125425560845376105836551720346269928689051738733469241188286548,-0.13645621695587322125425560845376105836551720346269928689051738733469241188286548,-851786.62269583787859331093793621754392192122072910304257578753866684167879722935,-851786.62269583787859331093793621754392192122072910304257578753866684167879722939,-851786.62269583787859331093793621754392192122072910304257578753866684167879722942
-130,-0.1325112044383077059657693045433965918168726475223299598574733915943926225719677,-0.1325112044383077059657693045433965918168726475223299598574733915943926225719677,-0.13251120443830770596576930454339659181687264752232995985747339159439262257196771,-827161.07639393079065408360795763020169452976528299239667420393604056277450338688,-827161.07639393079065408360795763020169452976528299239667420393604056277450338685,-827161.07639393079065408360795763020169452976528299239667420393604056277450338692
-120,-0.12839893129962202273767079200960408483211804479804082591376191500033012807132987,-0.12839893129962202273767079200960408483211804479804082591376191500033012807132987,-0.12839893129962202273767079200960408483211804479804082591376191500033012807132987,-801491.45630225985784553397806902211194267224149915827693911198239408802708941771,-801491.45630225985784553397806902211194267224149915827693911198239408802708941775,-801491.45630225985784553397806902211194267224149915827693911198239408802708941772
-110,-0.12404754787609260639277012896312290580271011304410648067668891186128053391703461,-0.12404754787609260639277012896312290580271011304410648067668891186128053391703459,-0.1240475478760926063927701289631229058027101130441064806766889118612805339170346,-774329.26264726974196028895886674443366314555299862985215590437573938332029192816,-774329.26264726974196028895886674443366314555299862985215590437573938332029192799,-774329.26264726974196028895886674443366314555299862985215590437573938332029192809
-100,-0.119367101241390326011073408372046723197529420776803168042191290576104628092771,-0.11936710124139032601107340837204672319752942077680316804219129057610462809277095,-0.11936710124139032601107340837204672319752942077680316804219129057610462809277099,-745112.99151929046219597614643950483176126085351614063651474175087798428623305932,-745112.99151929046219597614643950483176126085351614063651474175087798428623305904,-745112.99151929046219597614643950483176126085351614063651474175087798428623305931
-90,-0.1142475369697479820114396767817893945225968926026203985158847168393343243496595,-0.11424753696974798201143967678178939452259689260262039851588471683933432434965949,-0.1142475369697479820114396767817893945225968926026203985158847168393343243496595,-713155.66148406983636343811300057813572409170667950448389724721197090941779221054,-713155.66148406983636343811300057813572409170667950448389724721197090941779221047,-713155.66148406983636343811300057813572409170667950448389724721197090941779221057
-80,-0.10855890651759266876626836991972977833240395591727578273519167085834173838318924,-0.10855890651759266876626836991972977833240395591727578273519167085834173838318928,-0.10855890651759266876626836991972977833240395591727578273519167085834173838318927,-677646.1080998294272955833214550911053233908897892357701791720968455152293844617,-677646.10809982942729558332145509110532339088978923577017917209684551522938446191,-677646.10809982942729558332145509110532339088978923577017917209684551522938446188
-70,-0.10215599031250280447598653728767676541030707525506248657679996255217603746349148,-0.1021559903125028044759865372876767654103070752550624865767999625521760374634914,-0.10215599031250280447598653728767676541030707525506248657679996255217603746349145,-637677.84215045449212779106904096476399200864666597782704439339395898703764756077,-637677.84215045449212779106904096476399200864666597782704439339395898703764756027,-637677.84215045449212779106904096476399200864666597782704439339395898703764756056
-60,-0.094890341423273296152969609004986658696136805306454689715656491903677323611685641,-0.094890341423273296152969609004986658696136805306454689715656491903677323611685562,-0.094890341423273296152969609004986658696136805306454689715656491903677323611685568,-592324.2286096960109154485954046429681287450149371107304129488291320137501793378,-592324.2286096960109154485954046429681287450149371107304129488291320137501793373,-592324.22860969601091544859540464296812874501493711073041294882913201375017933734
-50,-0.08663286378426657948230753425431886048464198018155201237280173923980565724946066,-0.086632863784266579482307534254318860484641980181552012372801739239805657249460649,-0.086632863784266579482307534254318860484641980181552012372801739239805657249460754,-540779.42437120214644610604283896302599308586571847254709086282272789392899384755,-540779.42437120214644610604283896302599308586571847254709086282272789392899384748,-540779.42437120214644610604283896302599308586571847254709086282272789392899384814
-40,-0.077308268751861281096653783604335775509030023996460550322507694289343876942748827,-0.077308268751861281096653783604335775509030023996460550322507694289343876942748646,-0.077308268751861281096653783604335775509030023996460550322507694289343876942748977,-482573.46287054485021070248826370550663308452568543890929976455562970228065311802,-482573.46287054485021070248826370550663308452568543890929976455562970228065311688,-482573.46287054485021070248826370550663308452568543890929976455562970228065311895
-30,-0.066937774116429032199744409268705613400158594965617427394976768113921623947037236,-0.066937774116429032199744409268705613400158594965617427394976768113921623947037168,-0.066937774116429032199744409268705613400158594965617427394976768113921623947037404,-417838.78974050584009193695231278496327851877263098061533011874395664087023817211,-417838.78974050584009193695231278496327851877263098061533011874395664087023817169,-417838.78974050584009193695231278496327851877263098061533011874395664087023817316
-20,-0.055678264790368296082937527853455796094802936822048148536559774465658100440124155,-0.055678264790368296082937527853455796094802936822048148536559774465658100440124336,-0.055678264790368296082937527853455796094802936822048148536559774465658100440124174,-347554.71155036391321394776237527774278949374449524950217375520792603474297257531,-347554.71155036391321394776237527774278949374449524950217375520792603474297257644,-347554.71155036391321394776237527774278949374449524950217375520792603474297257543
-10,-0.04383855244197544524834252540309892699699031526652698264343643764462522143658067,-0.043838552441975445248342525403098926996990315266526982643436437644625221436580579,-0.043838552441975445248342525403098926996990315266526982643436437644625221436580976,-273648.89164778681313301763687696822815521325202534355292244398598717839179407812,-273648.89164778681313301763687696822815521325202534355292244398598717839179407755,-273648.89164778681313301763687696822815521325202534355292244398598717839179408003
