voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.014772494675228698,-92212.82568806928,-150,3005628627.257278,98588.113336956536,3005530039.1439409,30486.72426649019,9.7801537117518426e+17,4.0995655581355095e-07,6.567489607700594e-14,29790636.834890399,-2.7194619178771973e-07,3.3228666888014304e-07,5.4733298038289746e-07,-150,-0.01477249467518604,-0.014772494675228698,-0.014772494675251715,-92212.825687803,-92212.82568806928,-92212.82568821295
-140,-0.01404155425332324,-87650.15139402772,-140,2958130497.4326572,95674.394248823563,2958034823.0384083,30918.727217016389,1.2453954921827786e+18,5.225592758506536e-07,8.371255078021278e-14,27569458.60840987,-2.384185791015625e-07,4.5076439405700389e-07,8.8191608493826124e-07,-140,-0.014041554253310167,-0.01404155425332324,-0.01404155425339388,-87650.15139394611,-87650.15139402772,-87650.15139446867
-130,-0.01324342793708856,-82668.08949493483,-130,2911404808.8333201,92846.788573729922,2911311962.0447464,31357.086804584142,1.09808596453078e+18,5.214096745476127e-07,8.353040481523522e-14,25574384.395596229,4.9173831939697266e-07,5.8486861696473302e-07,9.7402096699283902e-07,-130,-0.013243427937134346,-0.01324342793708856,-0.013243427937050816,-82668.08949522064,-82668.08949493483,-82668.08949469923
-120,-0.012351761139391342,-77102.12945937167,-120,2865440939.6320095,90102.751275698844,2865350836.880734,31801.925014079265,2.1352987425799718e+18,3.0297087505459785e-07,4.8535828134355086e-14,23794362.281212416,2.1606683731079102e-07,3.2335382210043062e-07,6.0600736317972803e-07,-120,-0.012351761139439877,-0.012351761139391342,-0.012351761139392358,-77102.12945967464,-77102.12945937167,-77102.12945937802
-110,-0.01133259984218875,-70740.32360916823,-110,2820228581.638588,87439.812535934107,2820141141.8260522,32253.369487492804,4.9292571850461728e+17,2.0774314180016518e-07,3.3280669886615044e-14,22220822.039158989,-6.3329935073852539e-08,2.4167313355480595e-07,4.1551746088330788e-07,-110,-0.01133259984220816,-0.01133259984218875,-0.01133259984222203,-70740.3236092894,-70740.32360916823,-70740.32360937598
-100,-0.010142931695731452,-63314.18037285551,-100,2775757748.1577463,84855.575529816109,2775672892.5822163,32711.554082647344,8.4184460429255949e+17,1.0264193406328559e-07,1.6443443828784154e-14,20847799.527386073,-8.5681676864624023e-08,1.4195945863121832e-07,2.0517350307613924e-07,-100,-0.010142931695715009,-0.010142931695731452,-0.01014293169573119,-63314.18037275287,-63314.18037285551,-63314.18037285388
-90,-0.008729526653697977,-54491.4273014855,-90,2732018782.8579597,82347.714269598117,2731936435.1436901,33176.619498066524,1.6813248990301302e+18,8.197530405595899e-07,1.313255060253482e-13,19672121.947682891,-5.2526593208312988e-07,6.3684745480055621e-07,1.0724687493635088e-06,-90,-0.008729526653652557,-0.008729526653697977,-0.008729526653783883,-54491.427301201984,-54491.4273014855,-54491.42730202174
-80,-0.007028539445289477,-43873.52962103294,-80,2689002369.7361827,79913.971510860254,2688922455.7646718,33648.713972008627,1.3922357423491269e+18,3.1988020054996014e-07,5.124459884209287e-14,18693663.811565612,-1.862645149230957e-07,3.2532293733224678e-07,6.3972023589542459e-07,-80,-0.007028539445292817,-0.007028539445289477,-0.007028539445340721,-43873.52962105379,-43873.52962103294,-43873.52962135282
-70,-0.004966490408351314,-31001.812786212948,-70,2646699544.2703075,77552.156720837054,2646621992.1135869,34127.994064659979,1.7407942696558746e+18,5.645269993692636e-07,9.043720633483687e-14,17915685.159408644,4.6566128730773926e-07,5.3314526147242828e-07,9.0353626269745746e-07,-70,-0.004966490408407818,-0.004966490408351314,-0.00496649040831738,-31001.812786565657,-31001.812786212948,-31001.81278600113
-60,-0.0024632766591105152,-15376.258795945789,-60,2605101705.8596635,75260.144106790249,2605026445.7155566,34614.625533578022,2.9331929263849069e+17,2.0478182705119252e-07,3.280622301593539e-14,17345265.378150083,1.1175870895385742e-07,2.2600385541224291e-07,4.0961828062791028e-07,-60,-0.0024632766591433214,-0.0024632766591105152,-0.0024632766591204136,-15376.25879615057,-15376.258795945789,-15376.258796007576
