voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.14029053632601604,-875721.2005369291,-150,9320730897.0559654,89438.801397448799,9320641458.2545681,104213.50411032941,3.8126926701152698e+20,6.05359673500061e-09,9.71445146547012e-16,1242046443.701705,-3.7252902984619141e-09,5.779877331998511e-09,7.3357568908249959e-09,-150,-0.14029053632601693,-0.14029053632601604,-0.140290536326017,-875721.2005369347,-875721.2005369291,-875721.2005369351
-140,-0.1364562169558737,-851786.6226958409,-140,9005903283.0446224,87422.667984635787,9005815860.3766384,103015.65361317247,1.8681771942009669e+18,1.7811544239521027e-08,2.858824288409778e-15,1136477093.7239058,1.1175870895385742e-08,1.6596432229461937e-08,2.4913788365665823e-08,-140,-0.1364562169558761,-0.1364562169558737,-0.13645621695587323,-851786.6226958558,-851786.6226958409,-851786.622695838
-130,-0.13251120443831269,-827161.0763939619,-130,8701782972.2404308,85451.982340294067,8701697520.258091,101832.42955777736,1.9385276798165688e+18,3.119930624961853e-08,4.9960036108132044e-15,1037785241.1529942,1.4901161193847656e-08,2.9709637323345099e-08,4.9945128921535797e-08,-130,-0.1325112044383103,-0.13251120443831269,-0.1325112044383077,-827161.076393947,-827161.0763939619,-827161.0763939307
-120,-0.1283989312996213,-801491.4563022554,-120,8408018821.9063444,83525.719978818714,8407935296.1863651,100663.82934548226,1.4076877330368172e+18,2.9802322387695312e-08,4.773959005888173e-15,945340319.11964655,1.862645149230957e-08,3.2076593702416414e-08,4.6101831685518846e-08,-120,-0.12839893129962607,-0.1283989312996213,-0.12839893129962202,-801491.4563022852,-801491.4563022554,-801491.4563022598
-110,-0.12404754787609522,-774329.262647286,-110,8124273510.0847483,81642.879508604587,8124191867.2052393,99509.884499217194,5.2548038856321444e+18,2.60770320892334e-08,4.1772141301521515e-15,858596784.6805321,-1.4901161193847656e-08,3.4800394045504344e-08,5.8563728089211509e-08,-110,-0.12404754787609104,-0.12404754787609522,-0.1240475478760926,-774329.26264726,-774329.262647286,-774329.2626472696
-100,-0.1193671012413922,-745112.9915193021,-100,7850223415.2059202,79802.482111460355,7850143612.7238083,98370.66727124466,8.1566160452963354e+17,2.9802322387695312e-08,4.773959005888173e-15,777109664.57993114,-7.4505805969238281e-09,3.2696754247095683e-08,4.4018634071107954e-08,-100,-0.11936710124138743,-0.1193671012413922,-0.11936710124139031,-745112.9915192723,-745112.9915193021,-745112.9915192904
-90,-0.11424753696974684,-713155.6614840627,-90,7585558561.6005259,78003.571033757587,7585480558.0294924,97246.29861263308,1.4959015401611894e+17,7.2177499532699585e-09,1.1518563880486e-15,700554576.96767604,-1.4901161193847656e-08,2.7743266727069823e-08,4.7859884944045916e-08,-90,-0.11424753696974684,-0.11424753696974684,-0.11424753696974799,-713155.6614840627,-713155.6614840627,-713155.6614840699
-80,-0.10855890651760997,-677646.1080999374,-80,7329982639.7071323,76245.211089050441,7329906394.4960432,96136.957784090773,3.9176823182794778e+18,1.0803341865539551e-07,1.7305601396344628e-14,628751778.18705916,0.0,1.0636284328052464e-07,1.5486511983908713e-07,-80,-0.10855890651759326,-0.10855890651760997,-0.10855890651759266,-677646.1080998331,-677646.1080999374,-677646.1080998294
-70,-0.10215599031251159,-637677.8421505094,-70,7083213111.4323111,74526.488171907229,7083138584.9441395,95042.893945220523,3.7378143422874912e+17,6.973277777433395e-08,1.1171619185290638e-14,561693843.06059992,8.9406967163085938e-08,8.4568821444345127e-08,1.2550754036055878e-07,-70,-0.10215599031251398,-0.10215599031251159,-0.1021559903125028,-637677.8421505243,-637677.8421505094,-637677.8421504545
-60,-0.09489034142329,-592324.2286098003,-60,6844981413.0810404,72846.508782701305,6844908566.572258,93964.440128481525,1.970957097377003e+18,1.341104507446289e-07,2.148281552649678e-14,499577726.9454143,-4.4703483581542969e-08,1.8503006325800036e-07,2.8804697649320588e-07,-60,-0.09489034142326852,-0.09489034142329,-0.0948903414232733,-592324.2286096662,-592324.2286098003,-592324.228609696
