voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-50,-94.768583900074342139503513108688277223294711363679905787041191297607436932975134,-197188064.71093287912923558892395170317110756021828246699097104062055076062058909,-50,30947612420.46344358816022318985972902584505718648682266248773575693246010046058,14322035.984912221221286975040799776793220708246110618229873752988089762198228362,30933290384.478531366938936214818929249051836478240712044257862003944370338262352,2160.8388956057436820783198866841364948491502813976965511953239852749573584771856,3734695312326.6726087483841879672577376217059969062075289114537845925058586001504,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,257373546812.04708437953349829720615355524102818022460882457933481795134912137065,9.6894977445352528332192163003915501806812251651355496485136492032590450962297019e-74,6.7419645096614286116788989113330074663966684856347038125802026174956891025371607e-73,1.000830983317466565964586380182088099028466543184975501719534852250432077425336e-72,-50,-94.768583900074342139503513108688277223294711363679905787041191297607436932975134,-94.768583900074342139503513108688277223294711363679905787041191297607436932975134,-94.768583900074342139503513108688277223294711363679905787041191297607436932975134,-197188064.71093287912923558892395170317110756021828246699097104062055076062058909,-197188064.71093287912923558892395170317110756021828246699097104062055076062058909,-197188064.71093287912923558892395170317110756021828246699097104062055076062058909
-40,-61.19570726851911666015046421339117487050672935267578376515641280717907683238122,-127331891.94448422052119761416197464202377663010352795148995355494666842076149891,-40,20003384791.657007893079222731633691726379180735398799546727515428651976792474978,11293183.675385538710935171246912432733268654766251940050497735373772439641022093,19992091607.981622354368287560386779293645912080632547606677017693278204352833956,1771.2795051103347148892534252138250717797300337921545490561526812174421806003583,4146624379410.3735012457240059289435337271632991883372041668568227685017585507362,8.4896991364000428445397993352073047943898729982554420527337014593145324861807923e-73,4.0482040102005209181498524356876872989606251708295068992298610016415274077323877e-79,234364342733.85189444154887622301974838073480221312219257924557749949254473957706,-7.5719075280744240941907669278610440026405406421819522739446290999316223687911882e-73,5.492504745932035967763117240050500623483027247876751655426400418009251732245449e-73,7.7065416639217596462111257304063720794711930783467970502885301077799699628150982e-73,-40,-61.195707268519116660150464213391174870506729352675783765156412807179076832381219,-61.19570726851911666015046421339117487050672935267578376515641280717907683238122,-61.19570726851911666015046421339117487050672935267578376515641280717907683238122,-127331891.94448422052119761416197464202377663010352795148995355494666842076149891,-127331891.94448422052119761416197464202377663010352795148995355494666842076149891,-127331891.94448422052119761416197464202377663010352795148995355494666842076149891
-30,-38.181428475120716529966482826644879304016245607704737821604544022359387596165634,-79445335.986518344479247049154467688906984113661572076732659505129132131332078842,-30,13112815751.130616298818516920659164824414355161025977004736808028529394683371907,8904879.003261078466059271570518206327955034281047467432768525250317525475435327,13103910872.127355220352457649088646618086400126744929537304039503279077157896472,1472.5428325672407875708995669602288017931618744011123123781902861566038805477256,4655905360589.3270142358564788825705053345805649281282943884886765523594777544857,1.2734548704600064266809699002810957191584809497383163079100552188971798729271188e-72,6.0723060153007813772247786535315309484409377562442603488447915024622911115985815e-79,218377230370.29909711963358196188118096368490679939057254970365161465116509146963,-2.3424072261673146682179014275464218921884628418156140402177504340535849520269318e-73,1.3859982321113741210400218853902647647521328741667547332636823196677583911228868e-72,1.9962880705800022064065093139592493615476361456113869403841042936172973946336291e-72,-30,-38.181428475120716529966482826644879304016245607704737821604544022359387596165635,-38.181428475120716529966482826644879304016245607704737821604544022359387596165634,-38.181428475120716529966482826644879304016245607704737821604544022359387596165634,-79445335.986518344479247049154467688906984113661572076732659505129132131332078843,-79445335.986518344479247049154467688906984113661572076732659505129132131332078842,-79445335.986518344479247049154467688906984113661572076732659505129132131332078842
-20,-22.289337615738665291413834621717274177505656064623822810496424944475663012311014,-46378147.34860313189821174727899968818578708152137563651540010158332688272710817,-20,8797047258.1006416424190970731530700285605700259445317509857765168519488189353594,7021657.6956553301654938279300310489755722094802408172021886569540059343063020488,8790025600.4049863122536032452230389795849978164642909337835878598979428846290574,1252.8447895635582758404930192455140880400679483094273588362864727338907428254328,5270265670432.462899628029088334984884436824232361384567956177834782695500201271,1.8394348128866759496502898559615827054511391496220124447589686495181487053391717e-72,9.1084590229511720658371679802972964226614066343663905232671872536934366673978723e-79,209462055491.59515382008895138456759952577462004920616569214670134150228356312984,3.6282224104615995087429096364385288988487386190442712343847758670493935398959565e-73,3.3690263063189711749236172044486752170154258542263956060563286076718194889314936e-73,4.0581653800572372294393231914358181361386902949787989104728470218321578659406813e-73,-20,-22.289337615738665291413834621717274177505656064623822810496424944475663012311013,-22.289337615738665291413834621717274177505656064623822810496424944475663012311014,-22.289337615738665291413834621717274177505656064623822810496424944475663012311014,-46378147.348603131898211747278999688185787081521375636515400101583326882727108168,-46378147.34860313189821174727899968818578708152137563651540010158332688272710817,-46378147.34860313189821174727899968818578708152137563651540010158332688272710817
-10,-10.827707406032745447497654158677614494269283653623713060232846165158866698471903,-22529561.810305337907551324715975383930444243390858398016384460436040202452045171,-10,6119435832.6877026929399472003608085923429928841021588452036041511143255614859722,5536703.7302696754537326815598484445849957831181007804925569057396692196217559452,6113899128.9574330174862145188009601477579971009840580647110472453746563418642162,1105.2489226093454323675206880205216553093947861349330450867320629813091219421233,6000144931463.7353823510855892209203917365598970340032673164074816204164817674189,2.8298997121333476148465997784024349314632909994184806842445671531048441620602641e-73,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,209058840285.07809633564729244161781994627885242228334816824239465278973681349123,-5.5057055506694149510740549613035269678134705418656288957466744546474539937270468e-73,4.1458057163469989491937390417791978492769425341870086651152074512321527222618988e-73,5.417679800340784904512826863129180175542745406460334690792684884007825677291957e-73,-10,-10.827707406032745447497654158677614494269283653623713060232846165158866698471903,-10.827707406032745447497654158677614494269283653623713060232846165158866698471903,-10.827707406032745447497654158677614494269283653623713060232846165158866698471903,-22529561.810305337907551324715975383930444243390858398016384460436040202452045171,-22529561.810305337907551324715975383930444243390858398016384460436040202452045171,-22529561.810305337907551324715975383930444243390858398016384460436040202452045171
0,-1.7194006808961030286092669467439224600095658068020560288163145044815758798780396,-3577612.7359469476088386209821075600231569462610747617808434861521548991319258216,0,4487085593.900310090496132625680692677236400253349518556837189077771749944796728,4365790.7470696070023143640940603003695387803620379101128343554019068263543149063,4482719803.1532404834938182615866323768668614729874806467243547223698431184424131,1027.7830188980354251323518503075412585917206105406672817620429074189827059669936,6858788562065.2233601314526224993335342094288981825849914019220428659584753537243,3.5373746401666845185582497230030436643291137492731008553057089413810552025753301e-73,1.7078360668033447623444689963057430792490137439436982231125976100675193751371011e-79,220431532391.72433366570084599281286420796995160476260569963827352488509052650834,7.8194670105598823665216416747062835033932715065349248735609911872765898908956296e-74,1.6792991321476480309181601608142017768708091217610748448465665310186989522044102e-72,2.3775147748752580049135220899977718052037508063410441372047234228628194773591551e-72,0,-1.7194006808961030286092669467439224600095658068020560288163145044815758798780397,-1.7194006808961030286092669467439224600095658068020560288163145044815758798780396,-1.7194006808961030286092669467439224600095658068020560288163145044815758798780396,-3577612.7359469476088386209821075600231569462610747617808434861521548991319258219,-3577612.7359469476088386209821075600231569462610747617808434861521548991319258216,-3577612.7359469476088386209821075600231569462610747617808434861521548991319258216
10,6.5646887533691662634741154160592132505719387095588123933682778034178658892190752,13659360.701974960952326664916846134070747759648309092839277073537117199242283057,10,3525067933.2150111219006407660374154780083506393981757535565209588507436288006203,3442504.7421257337520489102731994396009089972614334964729366218232858323441470113,3521625428.4728853881485918557642160384074416421367422570835843370274577964564733,1023.9834647368691522468297020519756636309403758868816990139232999140006277345238,7862423982355.92720776987237809136299384735088981375459031763086389545131362933,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-73,6.7470066836675348635830873928128121649343752847158448320497683360692123462206461e-80,249533788620.3181669568289766081722994193041440451211214015160206592592885690275,-3.2629502638185330392843030179314717487386554361302109405293326889639440942113247e-73,2.1946920778138712572550619449057685184194552679087629413720776524331496061392785e-73,3.2483089372305854862152560068065227684085457762285152204652277937403284791397102e-73,10,6.5646887533691662634741154160592132505719387095588123933682778034178658892190753,6.5646887533691662634741154160592132505719387095588123933682778034178658892190752,6.5646887533691662634741154160592132505719387095588123933682778034178658892190752,13659360.701974960952326664916846134070747759648309092839277073537117199242283057,13659360.701974960952326664916846134070747759648309092839277073537117199242283057,13659360.701974960952326664916846134070747759648309092839277073537117199242283057
20,14.971760797086084032993834783743212434363744339547834147623033048989975009250018,31152228.042209912536542988681561427984777930614001202441505857060948197015904822,20,2996712391.3288342660292429210410306198960748314207217300977231355153899995743608,2714477.0755475738854168065755919628616088161098275764761560629265274220033060855,2993997914.2532866921438261144654386570344660153108941536215670725888625775710547,1103.97410179797774777972479124109326887748392727069842125655281789531804686995,9030517685694.9503582683602500620071525004403084851374634414889037366721955678042,2.1224247841000107111349498338018261985974682495638605131834253648286331215451981e-73,1.0120510025501302295374631089219218247401562927073767248074652504103818519330969e-79,306522509381.87403125362014519720171066865473807388866845906981323236283642929854,-1.7531766264182589633812337018941844582785892392945171719684552582627380890249384e-73,3.9599240497830677276603723016098176143060877033782869226112079718869713108426352e-73,5.4782678077178935404771684696123199457750821571937032841324422381168361347499414e-73,20,14.971760797086084032993834783743212434363744339547834147623033048989975009250018,14.971760797086084032993834783743212434363744339547834147623033048989975009250018,14.971760797086084032993834783743212434363744339547834147623033048989975009250018,31152228.042209912536542988681561427984777930614001202441505857060948197015904822,31152228.042209912536542988681561427984777930614001202441505857060948197015904822,31152228.042209912536542988681561427984777930614001202441505857060948197015904822
30,23.89702760400947199140213033700020394483596465393649783045081728743697033611392,49723320.024988497467695172628721569504605358604811522052986207142284441719290155,30,2753099696.9821354197379528230787945830991654580709023585281932859513452836908308,2140414.1303007641983111680564472122738451549715879348038328418490691019267004843,2750959282.8518346555396416550223473708253203030993144237243604441022761817641303,1286.2462726291563916745010914097047479622701251543262335639756072330663144171238,10386114207032.553800029512134564069765822405380831644877785404608121786410890129,1.2027073776566727363098049058210348458718986747528542908039410400695587688756122e-72,5.7349556811174046340456242838908903401942189920084681072423030856588304942875492e-79,408270068999.90965068491339848486207729455016460073038087549592080647199254625299,-4.364370767499186702117814985841113520853099476983876802813162760800231519039991e-73,3.7037360455679147949596076026036209368480520524371394037185129029648706602873763e-73,4.3059761109788695906524962476871401031972785236644709567169977868479344971168977e-73,30,23.897027604009471991402130337000203944835964653936497830450817287436970336113921,23.89702760400947199140213033700020394483596465393649783045081728743697033611392,23.89702760400947199140213033700020394483596465393649783045081728743697033611392,49723320.024988497467695172628721569504605358604811522052986207142284441719290156,49723320.024988497467695172628721569504605358604811522052986207142284441719290155,49723320.024988497467695172628721569504605358604811522052986207142284441719290155
40,33.423952336072516394842159262539276964512889721270042031184040788931879810783791,69546301.157038111200973521203512423881351034302906671850536845348572989096284554,40,2701065350.1898512355050570527134261554602615822692357241472061396536540902489758,1687755.1446136292722111614524633555086798574410476942735054670872252688195728844,2699377595.0452376062328458912609627999515817248281880298737006725664288214294029,1600.3893448703987398765331809550451952510396141929698529066552015162296671598657,11956260584622.343493003888047579930058206904045615907031233014450732309250940882,1.414949856066673807423299889201217465731645499709240342122283576552422081030132e-72,6.7470066836675348635830873928128121649343752847158448320497683360692123462206461e-79,582402116102.83549325833796978361925211618581977112229905318217360733483797565712,-2.8035728920536768938088985713956793383957170670575194577099089570575020954853111e-73,6.9230756578982285210387029157855803154769387834752676105402804876035566403450648e-73,9.8087392743583569886005290676815766681527256581859192766051698794877533530513486e-73,40,33.423952336072516394842159262539276964512889721270042031184040788931879810783791,33.423952336072516394842159262539276964512889721270042031184040788931879810783791,33.423952336072516394842159262539276964512889721270042031184040788931879810783791,69546301.157038111200973521203512423881351034302906671850536845348572989096284553,69546301.157038111200973521203512423881351034302906671850536845348572989096284554,69546301.157038111200973521203512423881351034302906671850536845348572989096284554
